feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_cc,z,7,T7W40,248,0.15474267553606777,0.014716175260964252,0.15449299388561757,0.015084635322954863,0.0315538017130173,0.6209372067462039,0.028896251586270277,0.6513187032507411,0.16540824350502523,0.009062360067363205,0.1649840930330876,0.009387757114850072,-0.021197855824748316,0.7397571189134581,-0.022779646784500358,0.7216604940025185
z_density,z,7,T7W40,248,0.10817604395254059,0.0891415435210165,0.10767547341725148,0.09129965286132909,-0.023112644637758997,0.7172116613484676,-0.03024008721768617,0.6362433712039335,0.13905427854700195,0.02856680468308759,0.13815423478289607,0.029956138316390112,-0.061890316342521325,0.33171933557856104,-0.06503852481569464,0.30865230634810453
z_asp,z,7,T7W40,248,-0.08838923171428979,0.16524663732994177,-0.08706707675742686,0.17256219475223625,-0.019597915646807473,0.7587683407028017,-0.0008042895605783098,0.9899658404769187,-0.12334955704543968,0.05236603361377319,-0.12080530627273324,0.05797023826659578,0.0041807073233216165,0.9477715158277279,0.01258678205934287,0.8439674849241731
z_re,z,7,T7W40,248,-0.07766919317462499,0.22292075843669934,-0.07652443326589375,0.23078733076533198,0.023735160580588235,0.7099332583855497,0.03998093643363949,0.5317003434574082,-0.0973360203410589,0.1263295673495571,-0.09514374954047933,0.13593498399836168,0.06394044368383879,0.3159213565723596,0.07114789497051172,0.26531472762103386
z_diameter,z,7,T7W40,248,-0.07442014781416245,0.24294042195059407,-0.07271414108051337,0.2549103798102381,-0.030210917481073844,0.6358803773952856,-0.0055749305672069096,0.9305338837171737,-0.09809191323835786,0.1233979468594807,-0.09471877548872798,0.13770003122296678,0.003502317719943445,0.9562371893843405,0.014607962888966852,0.819312140309973
z_lsc,z,7,T7W40,248,0.06796221737277772,0.2863801923996472,0.06627828412818786,0.29950176240391163,0.02430596593391728,0.7032824693059547,0.0007387754002016463,0.9907831446150479,0.08843670448539817,0.16501880462815388,0.08513917582440271,0.182301340674093,-0.0025397160240891977,0.968257764260129,-0.013084218117319238,0.8378844246615047
z_l1,z,7,T7W40,248,-0.054937293770080005,0.3889994252231431,-0.057478578105134716,0.36838192372050765,0.10463438898481206,0.1001813672282178,0.08271012012902988,0.1951413759501753,-0.11978216909282657,0.05962062503352718,-0.12464712767555752,0.05038464897511607,0.08801680604973881,0.16704216345806996,0.07810677317985928,0.22125906051377076
z_pe,z,7,T7W40,248,-0.05729611960073088,0.3689296648637057,-0.05714643356822881,0.3711603405637129,-0.02389983891945808,0.7080122124962048,-0.02260561856700541,0.7236999763763006,-0.092588981351752,0.14598758735764428,-0.09235076635541631,0.14785822641271396,0.006923374229947074,0.9136150366177002,0.0077661006055887135,0.9033452620995386
z_l2,z,7,T7W40,248,-0.05170124144123345,0.41758339486716733,-0.05218971895593365,0.41414454905139175,-0.034097167168895985,0.5930610896323775,-0.04028872011682874,0.5285434509703211,-0.09027430618400425,0.15637930161598076,-0.09121325567909873,0.1529357805756974,0.0072205234304732685,0.9099227915565087,0.004938042719429867,0.9384531170120864
z_atd,z,7,T7W40,248,0.04655390409109593,0.46549801288235393,0.04730771777492552,0.45921369829126746,-0.04203398798076124,0.5099606413253824,-0.034847726912107586,0.5857105360706898,0.05365053502098949,0.40022072280703486,0.055037190604767125,0.3891043906468741,0.06864327185264983,0.2815675239223305,0.07256806762057219,0.25586862804624183
z_l3,z,7,T7W40,248,0.033211763723429114,0.6027007143448648,0.0323707553884958,0.6126471664719172,-0.022909382243646702,0.7195937633873933,-0.03367618576871546,0.5983828178847271,0.03341449432997242,0.6004873489714866,0.031842551065068746,0.6184609514174294,-0.018142676901787145,0.7761872780472423,-0.022653381397419917,0.723140036358253
