feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_re_T6W50,-0.1984467473159052,0.21986764426035388,1.0,78,0.195
z_l1_T6W50,-0.19627903428302865,0.18430917930161722,1.0,283,0.7075
z_lsc_T6W50,-0.13658454695727648,0.13863590898814773,1.0,361,0.9025
z_l2_T6W50,-0.08222252440010193,0.11090950493926119,1.0,236,0.59
z_l3_T6W50,0.0700218490051679,0.0723349613429829,1.0,249,0.6225
z_asp_T6W50,0.06802454672682819,0.09751832293500257,1.0,295,0.7375
z_diameter_T6W50,0.06312879266469243,0.059084479001743795,1.0,223,0.5575
z_density_T6W50,0.058656375103094203,0.16621743071007558,1.0,96,0.24
z_atd_T6W50,-0.0410965061372183,0.10521409363399384,1.0,104,0.26
z_pe_T6W50,0.012031454995885616,0.16983879196554774,1.0,75,0.1875
