feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lsc_T6W50,-0.3077536013301153,0.45349533557541566,1.0,400,1.0
l3_T6W50,-0.24438508583566476,0.1924802002627854,1.0,400,1.0
pe_T6W50,-0.23146420774510504,0.2636246197343997,1.0,400,1.0
re_T6W50,-0.1613158883940434,0.15841613916110037,1.0,400,1.0
l2_T6W50,0.130018405368937,0.2045903943299852,1.0,400,1.0
edges_T6W50,0.12281934889236311,0.20362104954652957,1.0,400,1.0
atd_T6W50,-0.08670082878601694,0.14303452178624695,1.0,400,1.0
diameter_T6W50,0.0831244315564118,0.11623090355602282,1.0,400,1.0
density_T6W50,-0.0779599974363204,0.17730912139343474,1.0,400,1.0
nodes_T6W50,-0.027577017224461688,0.09145501347817851,1.0,400,1.0
lcc_T6W50,-0.017636728456483692,0.07708990526182054,1.0,400,1.0
l1_T6W50,-0.007972101114649322,0.08329233905140786,1.0,400,1.0
asp_T6W50,-0.0012600104037288893,0.12315230109525294,1.0,400,1.0
