target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T2W40,VALIDATION,R2,-0.005806,0.029066,-0.008663,-0.002948,1.9659,399,True
MOT,T2W40,VALIDATION,RMSE,7.637245,0.346136,7.603222,7.671269,1.9659,399,True
MOT,T2W40,VALIDATION,MAE,6.512826,0.258452,6.487421,6.538231,1.9659,399,True
MOT,T2W40,VALIDATION,rho,0.048057,0.133246,0.034959,0.061154,1.9659,399,True
MOT,T2W40,TEST,R2,-0.00732,0.038603,-0.011115,-0.003526,1.9659,399,True
MOT,T2W40,TEST,RMSE,7.588024,0.486928,7.54016,7.635887,1.9659,399,True
MOT,T2W40,TEST,MAE,6.406172,0.378516,6.368965,6.443379,1.9659,399,True
MOT,T2W40,TEST,rho,0.045631,0.187901,0.027161,0.064101,1.9659,399,True
COG,T2W40,VALIDATION,R2,-0.0157,0.039039,-0.019538,-0.011863,1.9659,399,True
COG,T2W40,VALIDATION,RMSE,2.256192,0.195342,2.23699,2.275393,1.9659,399,True
COG,T2W40,VALIDATION,MAE,1.771824,0.133631,1.758688,1.784959,1.9659,399,True
COG,T2W40,VALIDATION,rho,0.027046,0.129231,0.014343,0.039749,1.9659,399,True
COG,T2W40,TEST,R2,-0.018532,0.042329,-0.022692,-0.014371,1.9659,399,True
COG,T2W40,TEST,RMSE,2.17321,0.295915,2.144123,2.202298,1.9659,399,True
COG,T2W40,TEST,MAE,1.673046,0.187172,1.654648,1.691445,1.9659,399,True
COG,T2W40,TEST,rho,0.018497,0.219188,-0.003048,0.040043,1.9659,399,False
MOT_V4,T2W40,VALIDATION,R2,-0.01384,0.039331,-0.017706,-0.009974,1.9659,399,True
MOT_V4,T2W40,VALIDATION,RMSE,3.471005,0.190153,3.452313,3.489696,1.9659,399,True
MOT_V4,T2W40,VALIDATION,MAE,2.846796,0.12416,2.834592,2.859001,1.9659,399,True
MOT_V4,T2W40,VALIDATION,rho,0.038577,0.137663,0.025045,0.052109,1.9659,399,True
MOT_V4,T2W40,TEST,R2,-0.014874,0.051367,-0.019923,-0.009824,1.9659,399,True
MOT_V4,T2W40,TEST,RMSE,3.379751,0.284324,3.351803,3.407699,1.9659,399,True
MOT_V4,T2W40,TEST,MAE,2.767665,0.186138,2.749369,2.785962,1.9659,399,True
MOT_V4,T2W40,TEST,rho,0.050132,0.206131,0.02987,0.070394,1.9659,399,True
COG_V1,T2W40,VALIDATION,R2,0.034415,0.061719,0.028348,0.040481,1.9659,399,True
COG_V1,T2W40,VALIDATION,RMSE,1.31208,0.075494,1.304659,1.319501,1.9659,399,True
COG_V1,T2W40,VALIDATION,MAE,1.033311,0.060369,1.027377,1.039245,1.9659,399,True
COG_V1,T2W40,VALIDATION,rho,0.202206,0.135045,0.188932,0.215481,1.9659,399,True
COG_V1,T2W40,TEST,R2,0.023379,0.091894,0.014346,0.032412,1.9659,399,True
COG_V1,T2W40,TEST,RMSE,1.297403,0.11667,1.285934,1.308871,1.9659,399,True
COG_V1,T2W40,TEST,MAE,1.0283,0.093116,1.019147,1.037453,1.9659,399,True
COG_V1,T2W40,TEST,rho,0.182658,0.200293,0.16297,0.202346,1.9659,399,True
