feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
edges,raw,7,T7W40,245,0.08934129069259956,0.1633024872158564,0.08989362635946925,0.16157072174186118,0.1285229835585298,0.044456861635182865,0.13976135186164018,0.0290612150186499,0.052513469841715225,0.41317046591663925,0.05344748712368893,0.4058699280719825,0.03333308822440026,0.6036063291764774,0.03687251411658101,0.5665062899160068
l1,raw,7,T7W40,245,-0.010920596232497283,0.8649588049336301,-0.010352213672969105,0.8721873770793959,0.09060793569373676,0.15739259108638615,0.10216624664794001,0.1114159674303013,-0.06008610842518615,0.3489987869175598,-0.059114257872167036,0.3578566468343146,0.07287397633715492,0.25581585352999014,0.07722767452168337,0.22938829113920103
lsc,raw,7,T7W40,245,0.02518626119011387,0.6948561545051115,0.022594837286000456,0.7254569911406509,0.13035680772187344,0.04148206651501432,0.08719975104171472,0.1745599435306424,0.004940175965117342,0.9386784327378943,-0.0006321001452779746,0.9921624911595326,0.03968691965939115,0.5364004408543701,0.019282208772704458,0.7644220757055635
pe,raw,7,T7W40,245,-0.05328337702656002,0.4063456707135868,-0.05178397799399315,0.42065907815799713,-0.07469111004656172,0.24412036015510657,-0.04628560236125209,0.47172366477959665,-0.06419984371326813,0.31693305825353923,-0.061235461625921424,0.34083796226308066,0.018009171487570117,0.7791174922485462,0.03172237784498665,0.6219426478055756
lcc,raw,7,T7W40,245,-0.01956020352460793,0.7606487202799325,-0.025706242525183415,0.6894891488787678,0.10177002970049115,0.11207516208399645,0.03123544255879937,0.6273031036984195,-0.06868609681323895,0.2842258561479573,-0.08164687171878937,0.2037504343288876,-0.0457445852538413,0.476014410792006,-0.08284524436943917,0.1971698050552498
l2,raw,7,T7W40,245,-0.029317595516803876,0.6479267113412464,-0.02760287774546239,0.6678952728000431,-0.05846689603063773,0.3621629651009359,-0.029494468001887063,0.6466275535749177,-0.0459110340116723,0.47440912170649757,-0.04277857295229752,0.5059891902761836,0.020624837333366806,0.7480490030145,0.034368332603792545,0.5931674591066796
diameter,raw,7,T7W40,245,-0.09175599181281728,0.15217648591018493,-0.09875846172023672,0.1239268509242277,0.031973509480040546,0.6184611049484142,-0.027054202181512162,0.6741150782810293,-0.14101326318187485,0.027316979846660122,-0.1528241115733803,0.016895203970245132,-0.05278710412502031,0.41073715869654637,-0.08126755617672152,0.20586610480331247
l3,raw,7,T7W40,245,0.05925215679229096,0.35574064282622436,0.06114649832902684,0.34154120681815037,-0.043863171758298944,0.49436353999059535,-0.02079345453103134,0.7465655921048936,0.0799018626675004,0.21266912845277974,0.08317674517166654,0.1953770403932675,0.007513901607763448,0.906851063743564,0.01820013424411118,0.777285122304883
asp,raw,7,T7W40,245,-0.08471798407936133,0.1862874197474859,-0.09285154870961924,0.148158847889646,0.05317901846861063,0.4072668129631438,-0.012458905349150874,0.8464714943907358,-0.1324499184709276,0.03829316091944676,-0.1462362985705295,0.02232157968006701,-0.05081113272147483,0.4284981172458558,-0.08337525243651685,0.19430920978002758
nodes,raw,7,T7W40,245,-0.025953941671362807,0.6860406539043766,-0.032228575261507776,0.616391195978684,0.08101427121850362,0.20634955033955896,0.010803064663633307,0.8666716859672419,-0.0753225321010237,0.24014513579757962,-0.08814966287659846,0.1698940470994642,-0.055360789750010526,0.3882673528549097,-0.09186076518513012,0.15255375396912796
re,raw,7,T7W40,245,-0.06218818484653016,0.33236578500659286,-0.060771028368331294,0.344519410785929,-0.040010504581662276,0.5330805901932406,-0.0104325276771262,0.8712043589800917,-0.032586272685106873,0.6117463616305971,-0.02933593454904978,0.6483993237984186,0.0439286223655648,0.4937189612852039,0.05797245000562499,0.3672337380764896
density,raw,7,T7W40,245,0.06194817030014142,0.33423877673008456,0.06989979714541104,0.27677449053156306,-0.07539452713417584,0.23969477508070322,-0.006202840911903127,0.9232069781868495,0.10767743875295559,0.0926285799797837,0.12181155142960591,0.05742419948464229,0.0618402277557358,0.33508332399010954,0.09786929999925792,0.1273640699906258
atd,raw,7,T7W40,245,0.028173851760826114,0.6607902208204813,0.03434672362896824,0.5933999885234942,-0.06673439792512208,0.29816485674174004,0.0026619123809444186,0.9670033559567798,0.07688419166177562,0.23050882850092683,0.08932326844505073,0.16425847617916078,0.06610868853603115,0.3027281332236425,0.10210352826824723,0.11163691822977762
