feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T7W40,0.11358494711633288,0.08519789252035902,1.0,125,0.3125
z_re_T7W40,-0.11151476121844457,0.06109586928610266,1.0,231,0.5775
z_density_T7W40,0.10848223927582153,0.07045798837421621,1.0,384,0.96
z_asp_T7W40,-0.09533463790797563,0.05895818754086653,1.0,327,0.8175
z_l1_T7W40,-0.09441719107971666,0.07398529113010906,1.0,134,0.335
z_diameter_T7W40,-0.08183814358091115,0.055174620607399416,1.0,234,0.585
z_l2_T7W40,-0.074275032454928,0.06862341542268847,1.0,138,0.345
z_pe_T7W40,-0.06473952504413852,0.06686223632584691,1.0,162,0.405
z_l3_T7W40,0.05498755034005565,0.07339221679424447,1.0,83,0.2075
z_lsc_T7W40,0.026852818646522385,0.05353446791989963,1.0,182,0.455
