feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_lsc_T6W30,-0.1909298754168362,0.4963277944085252,1.0,400,1.0
z_l1_T6W30,-0.11058055517597856,0.3348836154720338,1.0,400,1.0
z_l2_T6W30,-0.1027748282574143,0.2834589937898328,1.0,400,1.0
z_asp_T6W30,0.07936245319331485,0.46486177200503936,1.0,400,1.0
z_l3_T6W30,0.06529749766097925,0.13792716101094202,1.0,400,1.0
z_pe_T6W30,-0.038350891753988675,0.17015440308490754,1.0,400,1.0
z_diameter_T6W30,-0.03713822196182019,0.5583155205548924,1.0,400,1.0
z_atd_T6W30,0.029584307495219227,0.1271141957884043,1.0,400,1.0
z_density_T6W30,-0.02857847172062722,0.3179818115465805,1.0,400,1.0
z_re_T6W30,0.00849651161296501,0.2575136510435858,1.0,400,1.0
z_lcc_T6W30,7.970066571121775e-17,1.5519312426664204e-15,0.0,400,1.0
z_edges_T6W30,0.0,0.0,0.0,400,1.0
z_nodes_T6W30,0.0,0.0,0.0,400,1.0
