feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l1_T7W40,-0.07319173218463726,0.06288390915300396,1.0,400,1.0
asp_T7W40,-0.05982391422303694,0.03675385211414793,1.0,400,1.0
diameter_T7W40,-0.05733117475254641,0.03513578342359833,1.0,400,1.0
re_T7W40,-0.05577615464237565,0.05844743454282155,1.0,400,1.0
density_T7W40,0.049838294554474444,0.030579276290848997,1.0,400,1.0
edges_T7W40,0.046953674055499856,0.035808771748038835,1.0,400,1.0
nodes_T7W40,-0.024462957256141074,0.016024245909131977,1.0,400,1.0
atd_T7W40,0.02404977822728671,0.016411501193224796,1.0,400,1.0
l3_T7W40,0.023544176033545902,0.03708319610047108,1.0,400,1.0
lcc_T7W40,-0.020927706738481443,0.015490635944580696,1.0,400,1.0
pe_T7W40,-0.01182619222478436,0.02927253324108476,1.0,400,1.0
l2_T7W40,-0.010964944741544318,0.027057934462818265,1.0,400,1.0
lsc_T7W40,0.006969079095309782,0.03585226049831905,1.0,400,1.0
