feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
density_T7W50,0.022888371618243898,0.2622492597715003,1.0,400,1.0
nodes_T7W50,-0.02043767560590278,0.2377668462015699,1.0,400,1.0
edges_T7W50,0.017275827769635817,0.02864537309746686,1.0,400,1.0
diameter_T7W50,-0.013262021052426198,0.03960578585263392,1.0,400,1.0
atd_T7W50,-0.010188361909180287,0.37424140120420973,1.0,400,1.0
l3_T7W50,0.009997503813955932,0.011068782337691374,1.0,400,1.0
re_T7W50,0.009933811352966173,0.07927699113260359,1.0,400,1.0
pe_T7W50,-0.007670997982978183,0.03190285712974038,1.0,400,1.0
asp_T7W50,-0.007346730893500539,0.015538002456347276,1.0,400,1.0
l1_T7W50,-0.005709164601142334,0.0273291580242194,1.0,400,1.0
l2_T7W50,0.005287147806443673,0.06699219055051667,1.0,400,1.0
lcc_T7W50,0.0037518098657963817,0.22133003363323886,1.0,400,1.0
lsc_T7W50,0.00023233797011564805,0.030691066357640143,1.0,400,1.0
