feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
asp_T6W40,-0.33397881343542757,0.6746045102201677,1.0,9,0.0225
lcc_T6W40,0.3107876629124499,1.216029309334237,1.0,393,0.9825
nodes_T6W40,-0.27658086207407395,1.2411697815797964,1.0,348,0.87
diameter_T6W40,0.19075795417272032,0.4814417916411132,1.0,18,0.045
pe_T6W40,-0.0699694577950227,0.06495214101558311,1.0,10,0.025
edges_T6W40,0.05515750128563013,0.06575895002878213,1.0,163,0.4075
l1_T6W40,-0.04981534797623708,0.07595102676049516,1.0,11,0.0275
re_T6W40,-0.04425667072552855,0.05933164581445026,1.0,350,0.875
atd_T6W40,0.029300721532619,0.18673064648681764,1.0,180,0.45
l3_T6W40,-0.029039342661266773,0.03397923209932179,1.0,264,0.66
density_T6W40,0.02023821763638659,0.1474349020949295,1.0,99,0.2475
l2_T6W40,-0.006933139237893738,0.015239630300690742,1.0,4,0.01
lsc_T6W40,0.0031824857755966764,0.05596925807214657,1.0,151,0.3775
