feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
l3,raw,6,T6W190,244,0.1251865585061804,0.05080476773122547,0.14278594308902856,0.02603076865226855,-0.15373069373631426,0.016246845050952946,-0.08131811281392771,0.20652423389135965,0.16473374670748758,0.009947649857302052,0.1910826084717516,0.0027812742568097035,-0.15743935342192802,0.01381544719736206,-0.12715397971730208,0.047708259920883164
atd,raw,6,T6W190,244,0.10300761595731157,0.10848495166318366,0.11994369448545517,0.06192374446127564,-0.11028064400311047,0.08560709154894665,-0.03108091587253497,0.6297194153853841,0.13141926939100546,0.04024768553411531,0.15669220368543574,0.014480489554951204,-0.13344081283669706,0.03724819622600435,-0.10050913871704971,0.1181318147333226
cc,raw,6,T6W190,244,0.08011006931224648,0.21242004606077686,0.08722126040475249,0.1753480089726696,-0.0972111319546405,0.12995546945788394,-0.052032952679662396,0.4193909607054367,0.1302395359837015,0.04209039354213553,0.14201454735862098,0.026856020282353503,-0.028799221921290526,0.6544122765282416,-0.005575767278034172,0.9310927136503082
lcc,raw,6,T6W190,244,-0.10060643045812925,0.11701370426546429,-0.11769895838266295,0.06700264347683337,0.10944716341509261,0.08801387583660608,0.029119710497591475,0.6514947833398863,-0.12464610938067022,0.0518199254792807,-0.1498909255609104,0.019400599739023656,0.13372708249455348,0.03683912691321849,0.10047321607425426,0.11826397760554089
nodes,raw,6,T6W190,244,-0.10024892776710537,0.11832708300071619,-0.11732479065707134,0.06788147847122762,0.10995131339343492,0.08655168212270095,0.02964480463262159,0.645634611585635,-0.12433229429416003,0.052417084027142166,-0.14956747275964746,0.01966702400873735,0.1337013781338726,0.03687570148970143,0.10043528995489472,0.11840363649917177
density,raw,6,T6W190,244,0.10218702403126362,0.11134284638909475,0.11666318082750912,0.06945849675382704,-0.08969107556436748,0.1625214175007053,-0.016563861415706663,0.7972626852434931,0.12327470629424278,0.05447182117482518,0.14461628173081453,0.02415935198583593,-0.12329131634114142,0.05443904158641074,-0.09237889479709642,0.15109030619220395
asp,raw,6,T6W190,244,-0.09116445271227311,0.1557009568472125,-0.1019413677690629,0.1129557121193835,0.11448239117450794,0.0742674366456809,0.055165221117699635,0.3919099548655112,-0.12130596005843411,0.058474640018655044,-0.13799498460809206,0.03152871333860021,0.08264039775424102,0.19828358626550313,0.05423870212546693,0.3999234747276453
re,raw,6,T6W190,244,0.08907493055379577,0.16543914833575935,0.10542424490152293,0.10110928800148239,-0.14369669762769902,0.024784165821753867,-0.06654166007432775,0.3015670354337597,0.12099694737601195,0.05912443333225281,0.14613224881446593,0.022698270562179195,-0.11962353969227749,0.06208490103839202,-0.08510471400727769,0.1860980048774994
lsc,raw,6,T6W190,244,-0.08773840422009324,0.1719025848698986,-0.10396354092689783,0.10595200075914095,0.09472301556033345,0.1401206080831356,0.012589330855440426,0.8452018730758428,-0.10452339658382212,0.10335789403366513,-0.12838605420955954,0.045575629874376855,0.1392312723293685,0.029682976696922186,0.10632880565508356,0.09819933377551442
diameter,raw,6,T6W190,244,-0.11588671063573128,0.0707613951185538,-0.11920885240156566,0.0635503267263517,0.08039877797592822,0.2107714644747961,0.058088319464688606,0.36726948266122117,-0.10073785927632156,0.11653373623117641,-0.10574155978042568,0.1000808163964599,0.07912378299633879,0.21812170543360132,0.06808120221064307,0.29049533470251204
pe,raw,6,T6W190,244,0.04559833992091695,0.47833678519863854,0.05083210381589514,0.4302181481579597,-0.044926052016044105,0.4848542235407219,-0.004432930426148369,0.9451913452715072,0.07392253951631435,0.2499988943477772,0.08258934481472642,0.1994938089823548,-0.051778580483898176,0.4207075699219676,-0.032548646835174506,0.6136285089070875
l1,raw,6,T6W190,244,-0.019678571990981268,0.759726259985944,-0.015517737804163755,0.8098149222553875,-0.05919480234377699,0.3572008792065634,-0.019224064158291358,0.7655842025406564,-0.061839214902167046,0.3360897385660799,-0.05548340666712729,0.38918043740417196,-0.060595501877770686,0.3459173070545368,-0.041518903952001286,0.5194740930121576
l2,raw,6,T6W190,244,0.03122300105498723,0.6274403248128394,0.033370539932108936,0.6046974741917315,-0.009316773423177374,0.8848778816917863,0.009674207558427005,0.880739456626783,0.04216063188117766,0.5121588557083322,0.045697967240167385,0.47828834199655107,-0.0695993779524518,0.27884924500231606,-0.061012780668104914,0.3436012341730579
edges,raw,6,T6W190,244,-0.04040330152509364,0.5299152084784303,-0.042755422987349266,0.5071013554438863,0.04486903796916048,0.48540913204027764,0.02556664910459714,0.6916960435188522,-0.010448263832051902,0.8710117765167694,-0.014105251815654486,0.826839931021663,0.16339433840994105,0.010576203707968223,0.15512091374234113,0.015507895063746575
