feature,selected,ranking
l2_T6W30,True,1
pe_T6W30,True,1
l3_T6W30,False,2
density_T6W30,False,3
nodes_T6W30,False,3
lsc_T6W30,False,4
re_T6W30,False,4
edges_T6W30,False,5
l1_T6W30,False,5
asp_T6W30,False,6
diameter_T6W30,False,6
atd_T6W30,False,7
lcc_T6W30,False,7
