number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.7372108662823829,2026-06-09 20:29:53.955907,2026-06-09 20:29:56.417722,0 days 00:00:02.461815,,,,,,,,,,,,,,,Ridge,,,,,,3,,,,,,,,0.001267425589893723,auto,False,-0.012210575412052355,0.00048309346834664747,99.0,-0.005863740971852854,0.006346834440199502,0.03198659519124203,1.9842169515864174,1.710109650944031,1.7643120816207347,99.0,1.7372108662823829,0.02710121533835178,0.13658393209817035,1.9842169515864174,0.25955333115147533,0.27764952611196564,99.0,0.2686014286317205,0.009048097480245142,0.04560034361671502,1.9842169515864174,5.859411340817632,6.114910860261233,99.0,5.987161100539432,0.12774975972180092,0.6438295954465194,1.9842169515864174,1.3921911742140747,1.4399555201614755,99.0,1.4160733471877751,0.023882172973700353,0.12036069420032988,1.9842169515864174,100.0,0.34,0.004210595588280469,0.024718410721210463,99.0,0.014464503154745465,0.010253907566464996,0.051677350897878435,1.9842169515864174,Ridge,"{'mode': 'original', 'type': 'Ridge'}",3,"['z_l2_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.14485490421211825,0.19367599380927145,99.0,0.16926544901069485,0.024410544798576597,0.12302356745344768,1.9842169515864174,2.1834733152602346,2.2613473417966854,99.0,2.22241032852846,0.038937013268225344,0.19623364893185946,1.9842169515864174,completed,False,COMPLETE
1,1.791305488384276,2026-06-09 20:29:56.440492,2026-06-09 20:30:09.385492,0 days 00:00:12.945000,,,,,,,,,,,,,,,RandomForestRegressor,11.0,sqrt,1.0,8.0,90.0,10,,,,,,,,,,False,-0.044720339759321825,-0.030192143834029017,99.0,-0.03745624179667542,0.007264097962646406,0.036609393730048664,1.9842169515864174,1.7639201833428104,1.8186907934257417,99.0,1.791305488384276,0.02738530504146573,0.1380156792812937,1.9842169515864174,0.2653303323917372,0.28313224958453875,99.0,0.274231290988138,0.00890095859640076,0.04485879726652009,1.9842169515864174,5.901345792655713,6.2089000503241305,99.0,6.055122921489922,0.15377712883420908,0.7750015879627552,1.9842169515864174,1.4069721383857123,1.4767251276484417,99.0,1.441848633017077,0.03487649463136468,0.1757695629174032,1.9842169515864174,100.0,0.69,-0.05219582364657074,-0.02612653946092878,99.0,-0.03916118155374976,0.013034642092820979,0.06569161745342185,1.9842169515864174,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.05603868075119718,0.09953299930884073,99.0,0.07778584003001895,0.021747159278821773,0.10960071307441721,1.9842169515864174,2.242729780977056,2.3176868847457968,99.0,2.2802083328614264,0.03747855188437017,0.1888833368468372,1.9842169515864174,completed,False,COMPLETE
2,1.737353286185288,2026-06-09 20:30:09.398303,2026-06-09 20:30:11.774702,0 days 00:00:02.376399,,,,,,,,,,,,,,,LinearRegression,,,,,,4,,,,,,,,,,False,-0.012929171588664985,0.0009921810366640858,99.0,-0.00596849527600045,0.006960676312664536,0.035080217952474145,1.9842169515864174,1.7098725356431699,1.7648340367274062,99.0,1.737353286185288,0.02748075054211829,0.1384967027932451,1.9842169515864174,0.2599138010982423,0.2781368270494781,99.0,0.2690253140738602,0.009111512975617882,0.04591994322159712,1.9842169515864174,6.042921502374823,6.29601224373648,99.0,6.169466873055652,0.12654537068082863,0.6377597499086646,1.9842169515864174,1.3958490988791972,1.4460137840389777,99.0,1.4209314414590875,0.025082342579890365,0.12640927475111316,1.9842169515864174,100.0,0.43,-0.014399812286843928,0.012910643581765555,99.0,-0.000744584352539187,0.013655227934304742,0.06881922827736725,1.9842169515864174,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['z_pe_T2W10', 'z_l2_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.15291116530776716,0.1968336442724779,99.0,0.17487240479012253,0.02196123948235536,0.110679628378323,1.9842169515864174,2.198954956519148,2.2782734948655774,99.0,2.2386142256923627,0.03965926917321487,0.19987365364209073,1.9842169515864174,completed,False,COMPLETE
3,1.754959586922526,2026-06-09 20:30:11.786942,2026-06-09 20:30:31.318373,0 days 00:00:19.531431,,,,,,3.0,log2,1.0,4.0,235.0,,,,,ExtraTreesRegressor,,,,,,9,,,,,,,,,,True,-0.01855053193757719,-0.01386766164709926,99.0,-0.016209096792338226,0.002341435145238967,0.011800298064014355,1.9842169515864174,1.7299477289576946,1.7799714448873576,99.0,1.754959586922526,0.025011857964831453,0.12605404839845774,1.9842169515864174,0.26226367268922207,0.2800569193995504,99.0,0.27116029604438624,0.008896623355164151,0.044836948641382886,1.9842169515864174,5.869330417395935,6.130611027091473,99.0,5.999970722243704,0.1306403048477687,0.6583972823300366,1.9842169515864174,1.327749151321334,1.3899669085312714,99.0,1.3588580299263027,0.031108878604968648,0.15678163912518,1.9842169515864174,100.0,0.67,-0.012649861880609622,-0.005864193427657649,99.0,-0.009257027654133635,0.0033928342264759864,0.0170991091662802,1.9842169515864174,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",9,"['z_re_T2W10', 'z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",-0.007954545094595014,0.038625189548267484,99.0,0.015335322226836234,0.02328986732143125,0.1173756090673985,1.9842169515864174,2.21250455954848,2.285884374115757,99.0,2.2491944668321184,0.036689907283638544,0.18490874828130208,1.9842169515864174,completed,True,COMPLETE
4,1.7724293425377895,2026-06-09 20:30:31.330677,2026-06-09 20:30:34.534991,0 days 00:00:03.204314,,,,,,,,,,,euclidean,17.0,distance,,KNeighborsRegressor,,,,,,2,,,,,0.3113095956122124,0.00210664860170422,LinearSVR,,,True,-0.03749002995431401,-0.01612977935849201,99.0,-0.02680990465640301,0.010680125297911,0.05382539086450222,1.9842169515864174,1.7432348074037027,1.8016238776718763,99.0,1.7724293425377895,0.02919453513408674,0.14713378550034653,1.9842169515864174,0.26205664549082874,0.27888191351805447,99.0,0.2704692795044416,0.008412634013612865,0.04239775296187653,1.9842169515864174,5.843833553196171,6.117003990670301,99.0,5.980418771933236,0.13658521873706517,0.6883582897921662,1.9842169515864174,1.3815522988618771,1.4512565464585192,99.0,1.4164044226601982,0.034852123798320936,0.17564673948811912,1.9842169515864174,100.0,0.61,-0.06361900961423711,-0.020574559572859145,99.0,-0.042096784593548126,0.02152222502068898,0.10846709581571497,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'LinearSVR'}",2,"['z_density_T2W10', 'z_asp_T2W10']",0.08971926574042388,0.14353502531817053,99.0,0.1166271455292972,0.02690787978887333,0.1356095651101055,1.9842169515864174,2.2418598577493514,2.3176387116100754,99.0,2.2797492846797134,0.037889426930361896,0.19095405318490308,1.9842169515864174,completed,True,COMPLETE
5,1.7518639389166808,2026-06-09 20:30:34.549528,2026-06-09 20:30:58.994412,0 days 00:00:24.444884,,,,,,,,,,,,,,,RandomForestRegressor,11.0,log2,3.0,7.0,204.0,7,,,,,,,,,,True,-0.02252798683796107,-0.0067737107677874435,99.0,-0.014650848802874256,0.007877138035086812,0.0396989756023851,1.9842169515864174,1.7246403803946213,1.7790874974387403,99.0,1.7518639389166808,0.027223558522059564,0.13720051378602444,1.9842169515864174,0.25950772396472455,0.2767763804697726,99.0,0.26814205221724857,0.008634328252524049,0.04351504126411553,1.9842169515864174,5.788843016459204,6.066242994789521,99.0,5.927543005624362,0.13869998916515852,0.6990162494795006,1.9842169515864174,1.3725133374446044,1.434084018003921,99.0,1.4032986777242626,0.030785340279658187,0.1551510799010398,1.9842169515864174,100.0,0.41,-0.0026846557570749264,0.021861394441461568,99.0,0.00958836934219332,0.012273025099268246,0.0618532418516823,1.9842169515864174,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",7,"['z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.14588608233161726,0.18822700615819393,99.0,0.1670565442449056,0.02117046191328834,0.10669429013980639,1.9842169515864174,2.189115759980736,2.263880406562357,99.0,2.2264980832715464,0.037382323290810746,0.18839836672558866,1.9842169515864174,completed,True,COMPLETE
6,1.7457986068678966,2026-06-09 20:30:59.007857,2026-06-09 20:31:01.942720,0 days 00:00:02.934863,,,,4.4513143156492045,0.808120379564417,,,,,,,,,,ElasticNet,,,,,,7,,,,,,,,,,True,-0.011442274157302654,-0.010609057207345935,99.0,-0.011025665682324295,0.00041660847497835976,0.0020996115099474063,1.9842169515864174,1.721858032742977,1.769739180992816,99.0,1.7457986068678966,0.023940574124919425,0.12065502265656233,1.9842169515864174,0.26065043891632894,0.27801290324071964,99.0,0.2693316710785243,0.008681232162195362,0.043751426250312794,1.9842169515864174,5.822614711578147,6.08972061776317,99.0,5.956167664670659,0.13355295309251147,0.6730763638811444,1.9842169515864174,1.220288270465387,1.3027057415106609,99.0,1.261497005988024,0.04120873552263695,0.20768260995698992,1.9842169515864174,100.0,1.0,-0.005140059788949163,-0.002900739236382778,99.0,-0.0040203995126659705,0.0011196602762831925,0.005642831926156078,1.9842169515864174,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",7,"['z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_density_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",,,,,,,,2.2073905417333846,2.278947582884512,99.0,2.243169062308948,0.03577852057556359,0.1803155675439524,1.9842169515864174,completed,True,COMPLETE
7,1.817063632891526,2026-06-09 20:31:01.973427,2026-06-09 20:31:04.920951,0 days 00:00:02.947524,,,,,,,,,,,manhattan,9.0,distance,,KNeighborsRegressor,,,,,,8,12.0,3.0,5.0,40.0,,,ExtraTrees,,,False,-0.06257245100215297,-0.04359267759108477,99.0,-0.05308256429661887,0.009489886705534101,0.04782686035388804,1.9842169515864174,1.790621420923733,1.843505844859319,99.0,1.817063632891526,0.026442211967793013,0.13326270570691368,1.9842169515864174,0.2701554840546125,0.28725116944634216,99.0,0.2787033267504773,0.00854784269586486,0.04307917382235196,1.9842169515864174,5.85104772785993,6.1004844661934445,99.0,5.975766097026687,0.12471836916675749,0.6285520797866528,1.9842169515864174,1.443858604703059,1.507951262024146,99.0,1.4759049333636025,0.03204632866054339,0.16150617317789656,1.9842169515864174,100.0,0.79,-0.08912602140473286,-0.05103874356152038,99.0,-0.07008238248312662,0.019043638921606237,0.09597558828625319,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",8,"['z_pe_T2W10', 'z_l1_T2W10', 'z_l2_T2W10', 'z_l3_T2W10', 'z_lsc_T2W10', 'z_atd_T2W10', 'z_diameter_T2W10', 'z_asp_T2W10']",0.052677663217210555,0.09796670147963445,99.0,0.0753221823484225,0.022644519131211946,0.11412320166455207,1.9842169515864174,2.274577088822633,2.347248392581107,99.0,2.31091274070187,0.036335651879237124,0.18312338199805273,1.9842169515864174,completed,True,COMPLETE
8,1.7449373158961574,2026-06-09 20:31:04.979331,2026-06-09 20:31:07.732547,0 days 00:00:02.753216,,,,,,,,,,,,,,,Ridge,,,,,,6,,,,,,,,0.0018088133565708241,svd,True,-0.019057657790544386,-0.001960653204209989,99.0,-0.010509155497377187,0.008548502293167198,0.04308249804202366,1.9842169515864174,1.716680042636374,1.7731945891559409,99.0,1.7449373158961574,0.0282572732597835,0.1424101998382349,1.9842169515864174,0.25830483420028233,0.27653842918555344,99.0,0.2674216316929179,0.009116797492635545,0.04594657597974103,1.9842169515864174,5.860248843206585,6.069878322244805,99.0,5.965063582725695,0.10481473951911001,0.5282423347674191,1.9842169515864174,1.4249993885661867,1.4807137238747774,99.0,1.452856556220482,0.027857167654295426,0.14039375901926004,1.9842169515864174,100.0,0.38,-0.00039599230317256123,0.02699048430565734,99.0,0.013297246001242389,0.01369323830441495,0.06901079185654048,1.9842169515864174,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['z_re_T2W10', 'z_pe_T2W10', 'z_l2_T2W10', 'z_lsc_T2W10', 'z_density_T2W10', 'z_asp_T2W10']",0.14283668025807336,0.18821686259505963,99.0,0.1655267714265665,0.022690091168493142,0.11435287431826445,1.9842169515864174,2.184039913270741,2.2601957495152316,99.0,2.2221178313929864,0.03807791812224535,0.1919040057177284,1.9842169515864174,completed,True,COMPLETE
9,1.7288990604848484,2026-06-09 20:31:07.744715,2026-06-09 20:31:10.344025,0 days 00:00:02.599310,,,,,,,,,,,,,,,LinearRegression,,,,,,2,,,,,,,,,,True,-0.007323753083118197,0.0048122914481213575,99.0,-0.0012557308174984195,0.006068022265619777,0.03058144554590305,1.9842169515864174,1.703053250345608,1.754744870624089,99.0,1.7288990604848484,0.02584581013924044,0.13025697678157747,1.9842169515864174,0.2585753378797858,0.2764235573659769,99.0,0.26749944762288136,0.008924109743095552,0.04497547375532985,1.9842169515864174,5.838703378306006,6.092864915127294,99.0,5.96578414671665,0.12708076841064408,0.6404580321171065,1.9842169515864174,1.3931943937085824,1.437204421060899,99.0,1.4151994073847407,0.022005013676158227,0.11090024031175029,1.9842169515864174,100.0,0.28,0.013718505376948884,0.032772538311473406,99.0,0.023245521844211147,0.009527016467262263,0.048013985868053596,1.9842169515864174,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['z_density_T2W10', 'z_asp_T2W10']",0.1667370102735168,0.2134010099028019,99.0,0.19006901008815935,0.02333199981464253,0.11758794720500787,1.9842169515864174,2.174251834664875,2.2505700096753207,99.0,2.212410922170098,0.03815908750522274,0.19231308085899504,1.9842169515864174,completed,True,COMPLETE
