feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l1_T7W40,-0.09370496993367049,0.06580819748389677,1.0,281,0.7025
z_density_T7W40,0.0730765230468918,0.042389021377144315,1.0,383,0.9575
z_atd_T7W40,0.06520039094919168,0.059196161499404404,1.0,69,0.1725
z_asp_T7W40,-0.06437082582894765,0.037506012523660155,1.0,356,0.89
z_re_T7W40,-0.06427100988888922,0.035791145083711826,1.0,180,0.45
z_diameter_T7W40,-0.06275150067937742,0.030068890890743962,1.0,188,0.47
z_l3_T7W40,0.0520639620667836,0.056784735107552047,1.0,51,0.1275
z_l2_T7W40,-0.04235387267567977,0.03485811580786408,1.0,178,0.445
z_lsc_T7W40,0.03403316174356245,0.03842160925891223,1.0,133,0.3325
z_pe_T7W40,-0.029482428403605362,0.02613453360509222,1.0,181,0.4525
