feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
lsc,raw,7,T7W30,250,0.17365578811279633,0.005906527618510277,0.17294535120708046,0.006220116699599698,0.08918556282352014,0.15975868551224892,0.07620541695382368,0.2308416378459433
cc,raw,7,T7W40,248,0.1452539878791953,0.022134394772050623,0.1508008683362392,0.017712321283908143,-0.023226081965929863,0.7158834360042854,0.014379263947224507,0.8220935071647754
cc,raw,7,T7W30,250,0.1425977758225353,0.024139297573053015,0.14703995425296165,0.020275655298943714,-0.016076045578464832,0.8003245558754445,0.01794190376473506,0.7781608443827662
cc,raw,7,T7W50,243,0.13587259338835136,0.03426409846060806,0.14157166721113243,0.02766261742588417,-0.020141005783203103,0.7547517426925384,0.01614365963612703,0.8027014914789841
edges,raw,7,T7W50,243,0.13596533612503064,0.034140490611427314,0.13836276713754644,0.03142613847471589,0.14187280031869046,0.027010080261202482,0.1643517478938893,0.010439739383990699
edges,raw,7,T7W40,248,0.13478061329310975,0.0338802867024641,0.13682184516946722,0.03159198995379493,0.13555847886654773,0.032854945378572975,0.15739607882901638,0.013264726430752636
edges,raw,7,T7W30,250,0.1288194503808662,0.04184144988351531,0.13059953588752857,0.03946700263398124,0.1307998232159034,0.03876722591002722,0.15192762965355106,0.016428306515217754
edges,raw,7,T7W20,250,0.12494997904709244,0.048441772548567005,0.12669837514039956,0.04579665160360424,0.1257301552156069,0.047045212771435994,0.14656395482854875,0.020689082185872957
cc,raw,7,T7W20,250,0.12092216093719829,0.05621339853153508,0.12411858359566785,0.05043285050916482,-0.007565856395321147,0.9052524736055807,0.02055666106998184,0.7468614266560542
diameter,raw,7,T7W30,250,-0.11444662175584365,0.07085101052486567,-0.12352682291401625,0.05154971273953595,0.039245088323225874,0.536807675454401,-0.01934757616400425,0.761286467075905
lsc,raw,7,T7W20,250,0.1103771174917217,0.08154430090710875,0.11736986400548659,0.0644372565687369,0.006908981329141874,0.9134448680606065,0.058829073744677454,0.355258807298433
asp,raw,7,T7W30,250,-0.10039514305970543,0.11332248781221317,-0.10952326751943732,0.08457359236885434,0.051276290765379394,0.41954123300869745,-0.009278538809325445,0.884174562723841
diameter,raw,7,T7W40,248,-0.0974840368122421,0.12575130261745762,-0.10481692568938747,0.10027924823278535,0.027933883537936223,0.6615557263870048,-0.023423634606481065,0.7141306216516345
asp,raw,7,T7W40,248,-0.09454989734142957,0.13760235536848994,-0.10368702395862395,0.10401601780872367,0.0460164580486903,0.4706701536501729,-0.013573420711227217,0.8319114255816289
diameter,raw,7,T7W50,243,-0.09561132969911046,0.1372381848770274,-0.10271093158201468,0.11099157065368827,-0.0016036695981072472,0.9801587751332752,-0.049506747724017995,0.44330333003690187
asp,raw,7,T7W50,243,-0.09143356614421186,0.1553350516606313,-0.10053208477408308,0.11881448801250924,0.021372850070420592,0.7402746007212759,-0.035754964470947566,0.5799115859778343
re,raw,7,T7W50,243,-0.08987058047684889,0.16254965412217595,-0.08708156794633204,0.1769442563349481,-0.093935559332975,0.1442927573036525,-0.047997592299049575,0.45734253738324404
re,raw,7,T7W30,250,-0.08182276052207177,0.1972552604893204,-0.08021000747109543,0.20718016496793376,-0.026645952239916615,0.6750169577471168,0.008327219536211048,0.8959790894861552
re,raw,7,T7W40,248,-0.08119924102271728,0.20253158340880786,-0.07897157816841298,0.21617155321148018,-0.04594291394232031,0.4713803534726135,-0.002543541253998126,0.9682747574203762
density,raw,7,T7W40,248,0.05478216484714952,0.39034206243784575,0.06434920196511136,0.3138187847332273,-0.07321344370943371,0.2506863699799049,-0.004160802147371713,0.9481256591102479
diameter,raw,7,T7W20,250,-0.048175115428664365,0.4482483494750763,-0.056235146161717375,0.376906738967858,0.09153852725300651,0.1489840579775228,0.02661689600282814,0.675970336555081
lsc,raw,7,T7W40,248,0.05228418693761456,0.4123453241165881,0.0493558823597376,0.43998139439829,0.1135549304513486,0.07425994383603399,0.07109926469152017,0.26564235877255793
re,raw,7,T7W20,250,-0.0509779293403047,0.42225550634624587,-0.04913347159005506,0.4401865236416454,-0.03166692788888201,0.6182628643499765,-0.0015191948486342115,0.9809707565583897
density,raw,7,T7W50,243,0.037766529524895946,0.5579458042157179,0.046764656049578676,0.4689939335451767,-0.05943274589015171,0.35626601552219755,0.006302117317802824,0.9223044759764502
density,raw,7,T7W30,250,0.03847502932811629,0.5448341048231101,0.04656281603616775,0.4645051645976841,-0.0747066411694086,0.23921890444356858,-0.004822948506879891,0.9396399975797649
asp,raw,7,T7W20,250,-0.0364598390345426,0.5661150362056656,-0.044023747198429386,0.4892369800024936,0.10076102929165581,0.11200742299591863,0.03569340542631365,0.5750858784868621
l1,raw,7,T7W30,250,-0.04436826098988981,0.48495703679166585,-0.04380984030134952,0.49135225322646536,0.0767144222089587,0.22679171020679978,0.08635945228811934,0.1743331692962103
l1,raw,7,T7W40,248,-0.04349221452882917,0.49537899607577435,-0.042992566518746174,0.5012241722342622,0.07967815911832254,0.21114517921413747,0.08768657829110449,0.16951627120589027
l1,raw,7,T7W20,250,-0.04305312893584616,0.49800472444160854,-0.042549335535544144,0.5039155857094678,0.07695095494031011,0.22535838989259005,0.08578876771128702,0.17720808661180915
l3,raw,7,T7W50,243,0.03835510499268389,0.5518214023883936,0.04155222545180358,0.5200086689612323,-0.07481494351814859,0.24529025977122107,-0.04895254791112009,0.4484302325743087
