split,subject,set
0,CSO-15-10C-SSCAMO,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CDMS-11-6B-JPSAMA,TRAIN
0,CDMS-11-6B-SCAPA,TRAIN
0,CSO-15-9B-RMCHLU,TRAIN
0,CSO-13-8A-KIGAGU,TRAIN
0,CDMS-8-4A-LGOPA,TRAIN
0,CSO-9-2A-EXMOCO,TRAIN
0,CSO-10-5A-JJSEMO,TRAIN
0,CDMS-16-10A-SGALO,TRAIN
0,CSO-17-11C-JDAAG,TRAIN
0,CSO-16-10A-JEGAHE,TRAIN
0,CSO-15-10B-YVBUAN,TRAIN
0,CDMS-11-7C-SPGAVE,TRAIN
0,CSO-12-7A-JHEZA,TRAIN
0,CDMS-12-6A-JSOTGU,TRAIN
0,CDMS-11-6B-JLPENA,TRAIN
0,CSO-16-9A-JALEMO,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CSO-12-7B-DVAGRO,TRAIN
0,CDMS-9-5C-MLOGO,TRAIN
0,CDMS-11-6B-MEBRTA,TRAIN
0,CSO-15-11C-JETALO,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CSO-11-6B-RJGIHE,TRAIN
0,CSO-12-6B-VPAMA,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CDMS-9-5C-JDMADE,TRAIN
0,CDMS-XX-5C-MPCAQU,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CSO-17-11A-SPUVA,TRAIN
0,CDMS-11-6B-VZAPE,TRAIN
0,CSO-9-4A-DVGATO,TRAIN
0,CDMS-15-10A-SGOMO,TRAIN
0,CSO-16-11A-JDMUVA,TRAIN
0,CSO-11-6B-ANREVA,TRAIN
0,CSO-8-3A-DAPAVA,TRAIN
0,CSO-10-5A-MAARAN,TRAIN
0,CDMS-9-4A-CRAAG,TRAIN
0,CSO-10-5A-JANORO,TRAIN
0,CDMS-11-6B-YLNIME,TRAIN
0,CDMS-12-5A-SRIGO,TRAIN
0,CSO-10-5A-ARACA,TRAIN
0,CDMS-8-4A-DBEVA,TRAIN
0,CDMS-14-10A-JCVANI,TRAIN
0,CSO-15-7B-JCRAGA,TRAIN
0,CDMS-15-10A-MAALCA,TRAIN
0,CDMS-14-10A-IMORTO,TRAIN
0,CSO-16-11A-VZAOR,TRAIN
0,CSO-14-9A-MARJA,TRAIN
0,CSO-11-6B-DISEMO,TRAIN
0,CDMS-16-11B-NGABE,TRAIN
0,CSO-16-11B-LLOZA,TRAIN
0,CSO-11-5A-MDVOSPE,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CSO-9-4A-LCOMO,TRAIN
0,CDMS-10-6B-JJMOBE,TRAIN
0,CDMS-9-4A-ACDUTR,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CDMS-11-6B-AVROTO,TRAIN
0,CSO-10-4A-LSCAVA,TRAIN
0,CDMS-11-6B-EAFESA,TRAIN
0,CSO-12-7B-SMUGU,TRAIN
0,CSO-18-9B-MAMOLO,TRAIN
0,CDMS-13-7C-RAIZAC,TRAIN
0,CSO-16-10A-YKMUJO,TRAIN
0,CSO-17-10B-YCQUVE,TRAIN
0,CSO-13-8A-MGAHE,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CSO-17-10B-EHECO,TRAIN
0,CSO-16-11A-JAVABO,TRAIN
0,CSO-13-8A-MBUAN,TRAIN
0,CSO-12-7A-LSARAR,TRAIN
0,CSO-14-7B-EVEGO,TRAIN
0,CDMS-8-4A-DJAVDA,TRAIN
0,CDMS-9-4C-SCAMO,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CDMS-15-10A-SHEGA,TRAIN
0,CSO-8-3A-AIPRBR,TRAIN
0,CSO-10-5A-JBUVE,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CDMS-12-6A-JGIGA,TRAIN
0,CDMS-8-4A-DOSTR,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CSO-9-4A-AGAPE,TRAIN
0,CDMS-18-7C-VVECA,TRAIN
0,CSO-14-9A-HASACA,TRAIN
0,CDMS-11-6B-MAGIMU,TRAIN
0,CSO-18-11B-YLLRE,TRAIN
0,CSO-10-4A-KCOMO,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-14-7A-MVEBE,TRAIN
0,CSO-12-7B-SSARA,TRAIN
0,CSO-10-5A-GZAMA,TRAIN
0,CSO-16-10B-JESUGU,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CSO-13-6B-LFMIES,TRAIN
0,CDMS-8-4C-JDBUTU,TRAIN
0,CDMS-10-5C-DAAUSA,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CSO-12-7B-VHOMA,TRAIN
0,CSO-9-4A-KEMOCO,TRAIN
0,CSO-14-8B-JLLORA,TRAIN
0,CSO-14-8A-MCIDOS,TRAIN
0,CDMS-9-4A-ILOSE,TRAIN
0,CSO-13-7A-CAPAMU,TRAIN
0,CDMS-12-7C-VQURA,TRAIN
0,CDMS-12-7C-ARAHE,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CDMS-11-6B-EFRGR,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CDMS-11-6A-DFVEBE,TRAIN
0,CSO-15-9B-AMSAGO,TRAIN
0,CSO-15-10A-MAARLO,TRAIN
0,CSO-11-6B-SFLVA,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CDMS-12-6B-IJDAGA,TRAIN
0,CDMS-10-5A-KSRAGU,TRAIN
0,CSO-17-11A-JDAMO,TRAIN
0,CSO-13-7A-JJATFL,TRAIN
0,CSO-12-8A-YTOME,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CDMS-11-6B-MMAMO,TRAIN
0,CSO-14-9B-MFEGA,TRAIN
0,CDMS-9-4A-TGAFR,TRAIN
0,CSO-18-11A-ADBAHO,TRAIN
0,CSO-9-4A-MLORO,TRAIN
0,CSO-8-3A-KVPECO,TRAIN
0,CDMS-11-6B-RSECA,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CDMS-17-10A-ASSAMO,TRAIN
0,CSO-16-9A-JSMAGU,TRAIN
0,CSO-12-7A-DALRE,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CDMS-10-5C-ICAPA,TRAIN
0,CSO-13-8B-JEMABE,TRAIN
0,CSO-17-11A-RLPAIG,TRAIN
0,CDMS-10-5A-SROPU,TRAIN
0,CDMS-XX-10A-VGILO,TRAIN
0,CDMS-15-11B-VSAHO,TRAIN
0,CSO-10-5A-SVHEES,TRAIN
0,CDMS-11-6B-LESTA,TRAIN
0,CSO-9-4A-NSARPA,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CDMS-13-7C-MVEAR,TRAIN
0,CDMS-12-7C-VMAPA,TRAIN
0,CSO-13-9B-DMLLLU,TRAIN
0,CSO-15-8A-VBMABR,TRAIN
0,CSO-15-10A-SFEGA,TRAIN
0,CSO-15-10B-MEBUAR,TRAIN
0,CSO-16-11B-YAROMO,TRAIN
0,CDMS-10-5C-NBEMO,TRAIN
0,CSO-17-11C-MCAAG,TRAIN
0,CDMS-11-6A-NMREPR,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CSO-16-10A-MSACO,TRAIN
0,CSO-15-10A-LJRAGU,TRAIN
0,CSO-17-11A-DJAPA,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CSO-9-4A-GSBRCO,TRAIN
0,CSO-15-9B-KSBEJA,TRAIN
0,CDMS-11-6B-JACUPE,TRAIN
0,CSO-8-4A-JRAAR,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CSO-13-6B-LJMAHU,TRAIN
0,CSO-16-9B-SJPAJI,VALIDATION
0,CSO-9-4A-YVDITR,VALIDATION
0,CDMS-12-7C-CATRAR,VALIDATION
0,CSO-16-10B-LTVIFA,VALIDATION
0,CSO-14-9A-AEDCAGO,VALIDATION
0,CSO-14-9B-ERAGA,VALIDATION
0,CSO-15-9B-ALRIHE,VALIDATION
0,CDMS-11-5A-MGTHAR,VALIDATION
0,CSO-16-10A-SMOUT,VALIDATION
0,CDMS-9-5A-VVAAR,VALIDATION
0,CSO-13-7A-KRAMA,VALIDATION
0,CSO-16-11B-KRORE,VALIDATION
0,CSO-11-6B-VCOMA,VALIDATION
0,CSO-13-8A-MGAAN,VALIDATION
0,CSO-16-10C-MAVAVE,VALIDATION
0,CSO-10-5A-JLCARI,VALIDATION
0,CSO-9-4A-FAGIGA,VALIDATION
0,CDMS-15-10A-JJMACH,VALIDATION
0,CSO-9-4A-SLOCA,VALIDATION
0,CDMS-12-6A-SROAL,VALIDATION
0,CSO-13-7A-RXCHLU,VALIDATION
0,CSO-15-8B-KEPOGO,VALIDATION
0,CSO-8-4A-ARAGR,VALIDATION
0,CDMS-9-4A-CARGA,VALIDATION
0,CDMS-11-7C-SALMA,VALIDATION
0,CDMS-11-6B-JFSAHE,VALIDATION
0,CDMS-10-5A-HEPIHO,VALIDATION
0,CDMS-14-6B-KDCAHE,VALIDATION
0,CSO-11-5A-MTAGA,VALIDATION
0,CDMS-9-5A-ABERO,VALIDATION
0,CDMS-10-5C-JFALGI,VALIDATION
0,CDMS-11-6B-JDCHBA,VALIDATION
0,CSO-11-6A-EROMO,VALIDATION
0,CDMS-11-6B-ARAHE,VALIDATION
0,CDMS-12-6A-FAROPA,VALIDATION
0,CDMS-15-11B-JEMOLO,VALIDATION
0,CSO-11-6A-DSCACH,VALIDATION
0,CSO-12-7A-IMERO,VALIDATION
0,CDMS-10-6B-ASCACO,VALIDATION
0,CSO-14-8A-AQUMA,VALIDATION
0,CSO-11-6A-FSOVRE,VALIDATION
0,CSO-10-5A-DABRZA,VALIDATION
0,CSO-12-6A-FJOVRE,VALIDATION
0,CSO-13-7A-CDDITR,VALIDATION
0,CSO-13-7A-YAMEZA,VALIDATION
0,CSO-13-8A-MJAGA,VALIDATION
0,CSO-14-7B-EALHU,VALIDATION
0,CSO-14-8A-SZARA,VALIDATION
0,CDMS-12-7C-DLOLO,VALIDATION
0,CSO-13-6A-ANASA,TEST
0,CSO-14-9A-JSMAAL,TEST
0,CDMS-13-6B-ASUMO,TEST
0,CSO-16-9A-JPROSO,TEST
0,CSO-15-10C-ALBAHO,TEST
0,CDMS-12-7C-MAROBE,TEST
0,CDMS-XX-6B-SPUCA,TEST
0,CSO-16-10B-VVILI,TEST
0,CDMS-12-7C-JSZAOR,TEST
0,CDMS-13-7C-SSOSLO,TEST
0,CSO-15-9B-JCAPA,TEST
0,CDMS-11-6B-JMARME,TEST
0,CSO-17-11B-CDBEBU,TEST
0,CDMS-9-5C-SCAAG,TEST
0,CDMS-9-4A-EROHI,TEST
0,CSO-17-11A-NPAHE,TEST
0,CDMS-10-5C-MAORTO,TEST
0,CDMS-13-6B-JDTAHE,TEST
0,CDMS-15-10A-MAALRI,TEST
0,CDMS-10-5B-SRAJA,TEST
0,CDMS-11-6B-EROCO,TEST
