feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l1_T6W40,-0.07571490978305434,0.11643895522762286,1.0,400,1.0
z_diameter_T6W40,0.04032162425834676,0.07194569885955814,1.0,400,1.0
z_l3_T6W40,0.032087538768684615,0.05597022016694988,1.0,400,1.0
z_asp_T6W40,0.028580176980322943,0.06672987834302042,1.0,400,1.0
z_lsc_T6W40,-0.02566587509457985,0.04260630616558203,1.0,400,1.0
z_atd_T6W40,-0.02398232798912476,0.04611203376671923,1.0,400,1.0
z_re_T6W40,-0.022502300233174233,0.08517596159237747,1.0,400,1.0
z_density_T6W40,0.020639026808343175,0.063058667645435,1.0,400,1.0
z_l2_T6W40,-0.020051520160401872,0.06469031413192008,1.0,400,1.0
z_pe_T6W40,-0.0014913485101845268,0.06753141516160627,1.0,400,1.0
z_lcc_T6W40,-6.5607495423966905e-18,2.096765859558093e-16,0.0,400,1.0
z_edges_T6W40,0.0,0.0,0.0,400,1.0
z_nodes_T6W40,0.0,0.0,0.0,400,1.0
