file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,11,24,23,1,0,0,0,0,17,1,0.9583333333333334,0.041666666666666664,5.0,2.764705882352941,0.0
CDMS-10-4A-JURAN,1,11,25,24,1,0,0,0,0,18,1,0.96,0.04,5.0,2.8300653594771243,0.0
CDMS-10-4A-JURAN,2,11,26,27,3,0,0,0,0,19,1,1.0384615384615385,0.04153846153846154,5.0,2.9239766081871346,0.0
CDMS-10-4A-JURAN,3,11,29,33,5,0,0,0,0,21,1,1.1379310344827587,0.04064039408866995,5.0,2.980952380952381,0.0
CDMS-10-4A-JURAN,4,11,29,29,4,0,0,0,0,19,1,1.0,0.03571428571428571,6.0,3.111111111111111,0.0
CDMS-10-4A-JURAN,5,11,27,26,2,0,0,0,0,20,1,0.9629629629629629,0.037037037037037035,7.0,3.278947368421053,0.0
CDMS-10-4A-JURAN,6,11,25,25,2,0,0,0,0,20,1,1.0,0.041666666666666664,7.0,3.278947368421053,0.0
CDMS-10-4A-JURAN,7,11,25,24,2,0,0,0,0,19,1,0.96,0.04,7.0,3.2865497076023393,0.0
CDMS-10-4A-JURAN,8,11,23,21,2,0,0,0,0,17,1,0.9130434782608695,0.041501976284584984,8.0,3.75,0.0
CDMS-10-5A-HEPIHO,0,11,21,17,0,0,0,0,0,12,1,0.8095238095238095,0.04047619047619048,5.0,2.484848484848485,0.0
CDMS-10-5A-HEPIHO,1,11,22,18,0,0,0,0,0,12,1,0.8181818181818182,0.03896103896103896,5.0,2.484848484848485,0.0
CDMS-10-5A-HEPIHO,2,11,22,20,1,0,0,0,0,14,1,0.9090909090909091,0.04329004329004329,6.0,2.857142857142857,0.0
CDMS-10-5A-HEPIHO,3,11,23,20,1,0,0,0,0,14,1,0.8695652173913043,0.039525691699604744,6.0,2.857142857142857,0.0
CDMS-10-5A-HEPIHO,4,11,22,18,1,0,0,0,0,13,1,0.8181818181818182,0.03896103896103896,6.0,2.8974358974358974,0.0
CDMS-10-5A-HEPIHO,5,11,21,17,1,0,0,0,0,12,1,0.8095238095238095,0.04047619047619048,5.0,2.696969696969697,0.0
CDMS-10-5A-HEPIHO,6,11,24,20,1,0,0,0,0,13,1,0.8333333333333334,0.036231884057971016,4.0,2.4615384615384617,0.0
CDMS-10-5A-HEPIHO,7,11,25,21,1,0,0,0,0,14,1,0.84,0.035,4.0,2.4395604395604398,0.0
CDMS-10-5A-HEPIHO,8,11,25,20,1,0,0,0,0,12,1,0.8,0.03333333333333333,4.0,2.3484848484848486,0.0
CDMS-10-5A-HEPIHO,9,11,24,19,1,0,0,0,0,10,1,0.7916666666666666,0.034420289855072464,4.0,2.2222222222222223,0.0
CDMS-10-5A-HEPIHO,10,11,26,20,1,0,0,0,0,10,1,0.7692307692307693,0.03076923076923077,4.0,2.2222222222222223,0.0
CDMS-10-5A-HEPIHO,11,11,28,21,1,0,0,0,0,9,1,0.75,0.027777777777777776,4.0,2.2222222222222223,0.0
CDMS-10-5A-HEPIHO,12,11,29,24,1,0,0,0,0,17,1,0.8275862068965517,0.029556650246305417,7.0,3.338235294117647,0.0
CDMS-10-5A-HEPIHO,13,11,26,22,2,0,0,0,0,14,1,0.8461538461538461,0.033846153846153845,7.0,3.21978021978022,0.0
CDMS-10-5A-HEPIHO,14,11,25,22,3,0,0,0,0,14,1,0.88,0.03666666666666667,7.0,3.21978021978022,0.0
CDMS-10-5A-HEPIHO,15,11,26,23,2,0,0,0,0,17,1,0.8846153846153846,0.03538461538461538,7.0,3.3676470588235294,0.0
CDMS-10-5A-HEPIHO,16,11,27,24,2,0,0,0,0,18,1,0.8888888888888888,0.03418803418803419,7.0,3.4444444444444446,0.0
CDMS-10-5A-HEPIHO,17,11,33,31,2,0,0,0,0,20,1,0.9393939393939394,0.029356060606060608,7.0,3.536842105263158,0.0
CDMS-10-5A-HEPIHO,18,11,35,32,2,0,0,0,0,19,1,0.9142857142857143,0.02689075630252101,7.0,3.5555555555555554,0.0
CDMS-10-5A-HEPIHO,19,11,33,31,2,0,0,0,0,19,1,0.9393939393939394,0.029356060606060608,7.0,3.5555555555555554,0.0
CDMS-10-5A-HEPIHO,20,11,38,34,2,0,0,0,0,19,1,0.8947368421052632,0.02418207681365576,7.0,3.543859649122807,0.0
CDMS-10-5A-HEPIHO,21,11,40,34,2,0,0,0,0,19,1,0.85,0.021794871794871794,7.0,3.543859649122807,0.0
CDMS-10-5A-HEPIHO,22,11,40,34,2,0,0,0,0,19,1,0.85,0.021794871794871794,7.0,3.2982456140350878,0.0
CDMS-10-5A-KSRAGU,0,11,30,27,4,0,0,0,0,13,1,0.9,0.03103448275862069,5.0,2.5128205128205128,0.0
CDMS-10-5A-KSRAGU,1,11,30,28,4,0,0,0,0,15,1,0.9333333333333333,0.03218390804597701,5.0,2.419047619047619,0.0
CDMS-10-5A-KSRAGU,2,11,31,27,3,0,0,0,0,14,1,0.8709677419354839,0.02903225806451613,5.0,2.4285714285714284,0.0
CDMS-10-5A-KSRAGU,3,11,31,30,3,0,0,0,0,21,1,0.967741935483871,0.03225806451612903,7.0,3.142857142857143,0.0
CDMS-10-5A-SROPU,0,11,34,35,4,0,0,0,0,27,1,1.0294117647058822,0.031194295900178252,8.0,3.9373219373219372,0.0
CDMS-10-5A-SROPU,1,11,34,33,3,0,0,0,0,25,1,0.9705882352941176,0.029411764705882353,8.0,3.7333333333333334,0.0
CDMS-10-5A-SROPU,2,11,34,32,2,0,0,0,0,25,1,0.9411764705882353,0.0285204991087344,8.0,3.7333333333333334,0.0
CDMS-10-5A-SROPU,3,11,33,31,2,0,0,0,0,25,1,0.9393939393939394,0.029356060606060608,8.0,3.72,0.0
CDMS-10-5A-SZURO,0,11,27,27,3,0,0,0,0,15,1,1.0,0.038461538461538464,8.0,3.4095238095238094,0.0
CDMS-10-5A-SZURO,1,11,24,26,4,0,0,0,0,15,1,1.0833333333333333,0.04710144927536232,8.0,3.4095238095238094,0.0
CDMS-10-5A-SZURO,2,11,20,18,2,0,0,0,0,11,1,0.9,0.04736842105263158,8.0,3.5272727272727273,0.0
CDMS-10-5A-SZURO,3,11,25,27,2,0,0,0,0,20,1,1.08,0.045,10.0,3.873684210526316,0.0
