file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,14,30,41,6,0,0,0,0,22,1,2.7333333333333334,0.08045977011494253,4.0,2.45021645021645,0.2820838252656434
CDMS-10-4A-JURAN,1,14,31,41,6,0,0,0,0,21,1,2.6451612903225805,0.07526881720430108,4.0,2.442857142857143,0.2968631897203326
CDMS-10-4A-JURAN,2,14,31,42,6,0,0,0,0,24,1,2.7096774193548385,0.07741935483870968,6.0,2.677536231884058,0.2585768398268398
CDMS-10-4A-JURAN,3,14,31,42,6,0,0,0,0,24,1,2.7096774193548385,0.07741935483870968,6.0,2.677536231884058,0.2585768398268398
CDMS-10-4A-JURAN,4,14,31,35,4,0,0,0,0,22,1,2.2580645161290325,0.06666666666666667,7.0,3.0303030303030303,0.16688311688311688
CDMS-10-4A-JURAN,5,14,30,32,2,0,0,0,0,21,1,2.1333333333333333,0.06896551724137931,7.0,2.966666666666667,0.1727891156462585
CDMS-10-4A-JURAN,6,14,31,37,2,0,0,0,0,24,1,2.3870967741935485,0.07526881720430108,6.0,2.753623188405797,0.2032738095238095
CDMS-10-4A-JURAN,7,14,30,36,2,0,0,0,0,24,1,2.4,0.07816091954022988,6.0,2.818840579710145,0.19771825396825396
CDMS-10-4A-JURAN,8,14,27,32,2,0,0,0,0,21,1,2.3703703703703702,0.08547008547008547,5.0,2.704761904761905,0.22630385487528346
CDMS-10-5A-HEPIHO,0,14,25,26,1,0,0,0,0,15,1,2.08,0.08333333333333333,4.0,2.361904761904762,0.22592592592592592
CDMS-10-5A-HEPIHO,1,14,29,30,1,0,0,0,0,17,1,2.0689655172413794,0.07142857142857142,4.0,2.3308823529411766,0.316934046345811
CDMS-10-5A-HEPIHO,2,14,28,30,2,0,0,0,0,16,1,2.142857142857143,0.07407407407407407,4.0,2.341666666666667,0.3375
CDMS-10-5A-HEPIHO,3,14,31,33,2,0,0,0,0,18,1,2.129032258064516,0.06666666666666667,4.0,2.320261437908497,0.2988215488215488
CDMS-10-5A-HEPIHO,4,14,27,28,2,0,0,0,0,16,1,2.074074074074074,0.07407407407407407,4.0,2.2333333333333334,0.33674242424242423
CDMS-10-5A-HEPIHO,5,14,30,28,1,0,0,0,0,15,1,1.8666666666666667,0.06206896551724138,4.0,2.1333333333333333,0.4036363636363636
CDMS-10-5A-HEPIHO,6,14,30,28,1,0,0,0,0,14,1,1.8666666666666667,0.06206896551724138,4.0,2.043956043956044,0.4562770562770563
CDMS-10-5A-HEPIHO,7,14,33,31,1,0,0,0,0,14,1,1.878787878787879,0.056818181818181816,4.0,2.043956043956044,0.4562770562770563
CDMS-10-5A-HEPIHO,8,14,32,30,1,0,0,0,0,12,1,1.875,0.05846774193548387,4.0,2.0454545454545454,0.3657407407407407
CDMS-10-5A-HEPIHO,9,14,32,33,1,0,0,0,0,20,1,2.0625,0.06451612903225806,6.0,2.7421052631578946,0.32333333333333336
CDMS-10-5A-HEPIHO,10,14,31,33,2,0,0,0,0,19,1,2.129032258064516,0.06666666666666667,6.0,2.7251461988304095,0.34210526315789475
CDMS-10-5A-HEPIHO,11,14,30,33,3,0,0,0,0,18,1,2.2,0.06896551724137931,6.0,2.738562091503268,0.36203703703703705
CDMS-10-5A-HEPIHO,12,14,32,37,4,0,0,0,0,20,1,2.3125,0.06653225806451613,6.0,2.8105263157894735,0.41083333333333333
CDMS-10-5A-HEPIHO,13,14,32,35,3,0,0,0,0,20,1,2.1875,0.06451612903225806,6.0,2.7473684210526317,0.41
CDMS-10-5A-HEPIHO,14,14,40,46,4,0,0,0,0,25,1,2.3,0.05384615384615385,6.0,2.81,0.37943722943722946
CDMS-10-5A-HEPIHO,15,14,39,45,3,0,0,0,0,26,1,2.3076923076923075,0.05668016194331984,6.0,2.9323076923076923,0.37731435231435234
