file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,5,9,13,2,0,0,0,0,9,1,2.888888888888889,0.3055555555555556,4.0,2.111111111111111,0.3111111111111111
CDMS-10-4A-JURAN,1,5,10,13,2,0,0,0,0,8,1,2.6,0.24444444444444444,4.0,2.0357142857142856,0.375
CDMS-10-4A-JURAN,2,5,13,15,2,0,0,0,0,9,1,2.3076923076923075,0.16666666666666666,4.0,2.111111111111111,0.3111111111111111
CDMS-10-4A-JURAN,3,5,19,19,2,0,0,0,0,11,1,2.0,0.09941520467836257,5.0,2.327272727272727,0.24545454545454543
CDMS-10-4A-JURAN,4,5,18,15,0,0,0,0,0,12,1,1.6666666666666667,0.09803921568627451,6.0,2.757575757575758,0.05555555555555555
CDMS-10-4A-JURAN,5,5,16,13,0,0,0,0,0,9,1,1.625,0.10833333333333334,4.0,2.2777777777777777,0.09259259259259259
CDMS-10-4A-JURAN,6,5,15,13,0,0,0,0,0,10,1,1.7333333333333334,0.12380952380952381,4.0,2.3555555555555556,0.08333333333333333
CDMS-10-4A-JURAN,7,5,15,13,0,0,0,0,0,11,1,1.7333333333333334,0.12380952380952381,4.0,2.3636363636363638,0.05454545454545454
CDMS-10-4A-JURAN,8,5,13,12,1,0,0,0,0,8,1,1.8461538461538463,0.14102564102564102,4.0,2.142857142857143,0.10416666666666666
CDMS-10-4A-JURAN,9,5,17,17,2,0,0,0,0,6,1,2.0,0.11029411764705882,3.0,1.7333333333333334,0.25
CDMS-10-4A-JURAN,10,5,17,16,1,0,0,0,0,6,1,1.8823529411764706,0.11029411764705882,3.0,1.7333333333333334,0.25
CDMS-10-4A-JURAN,11,5,16,16,1,0,0,0,0,7,1,2.0,0.125,4.0,2.0,0.21428571428571427
CDMS-10-4A-JURAN,12,5,13,14,1,0,0,0,0,6,1,2.1538461538461537,0.16666666666666666,3.0,1.8,0.3611111111111111
CDMS-10-4A-JURAN,13,5,13,12,0,0,0,0,0,5,1,1.8461538461538463,0.15384615384615385,3.0,1.7,0.4666666666666667
CDMS-10-4A-JURAN,14,5,8,4,0,0,0,0,0,2,1,1.0,0.14285714285714285,1.0,1.0,0.0
CDMS-10-5A-HEPIHO,0,5,13,10,0,0,0,0,0,6,1,1.5384615384615385,0.1282051282051282,3.0,1.8666666666666667,0.0
CDMS-10-5A-HEPIHO,1,5,15,11,0,0,0,0,0,6,1,1.4666666666666666,0.10476190476190476,3.0,1.8666666666666667,0.0
CDMS-10-5A-HEPIHO,2,5,14,10,0,0,0,0,0,5,1,1.4285714285714286,0.10989010989010989,3.0,1.8,0.0
CDMS-10-5A-HEPIHO,3,5,15,13,0,0,0,0,0,8,1,1.7333333333333334,0.12380952380952381,4.0,2.0357142857142856,0.17916666666666667
CDMS-10-5A-HEPIHO,4,5,11,9,0,0,0,0,0,7,1,1.6363636363636365,0.16363636363636364,4.0,2.0,0.21428571428571427
CDMS-10-5A-HEPIHO,5,5,11,8,0,0,0,0,0,5,1,1.4545454545454546,0.14545454545454545,3.0,1.7,0.4666666666666667
CDMS-10-5A-HEPIHO,6,5,10,8,0,0,0,0,0,6,1,1.6,0.17777777777777778,3.0,1.8,0.3611111111111111
CDMS-10-5A-HEPIHO,7,5,11,9,0,0,0,0,0,6,1,1.6363636363636365,0.16363636363636364,3.0,1.8,0.3611111111111111
CDMS-10-5A-HEPIHO,8,5,10,10,0,0,0,0,0,7,1,2.0,0.2222222222222222,4.0,1.9523809523809523,0.35714285714285715
CDMS-10-5A-HEPIHO,9,5,10,9,0,0,0,0,0,5,1,1.8,0.2,3.0,1.5,0.5333333333333333
CDMS-10-5A-HEPIHO,10,5,13,12,0,0,0,0,0,7,1,1.8461538461538463,0.15384615384615385,3.0,1.7142857142857142,0.6476190476190476
CDMS-10-5A-HEPIHO,11,5,12,12,1,0,0,0,0,6,1,2.0,0.16666666666666666,3.0,1.6,0.7777777777777778
CDMS-10-5A-HEPIHO,12,5,15,15,1,0,0,0,0,8,1,2.0,0.13333333333333333,3.0,1.7857142857142858,0.5583333333333333
CDMS-10-5A-HEPIHO,13,5,13,11,1,0,0,0,0,6,1,1.6923076923076923,0.1282051282051282,2.0,1.6,0.35000000000000003
CDMS-10-5A-HEPIHO,14,5,16,12,1,0,0,0,0,6,1,1.5,0.09166666666666666,2.0,1.6,0.35000000000000003
CDMS-10-5A-HEPIHO,15,5,14,9,0,0,0,0,0,5,1,1.2857142857142858,0.0989010989010989,2.0,1.6,0.0
CDMS-10-5A-HEPIHO,16,5,16,11,0,0,0,0,0,4,1,1.375,0.09166666666666666,2.0,1.5,0.0
CDMS-10-5A-HEPIHO,17,5,14,10,0,0,0,0,0,3,1,1.4285714285714286,0.10989010989010989,1.0,1.0,1.0
