file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,13,27,28,3,0,0,0,0,20,1,2.074074074074074,0.07122507122507123,5.0,2.9368421052631577,0.0
CDMS-10-4A-JURAN,1,13,29,33,5,0,0,0,0,21,1,2.2758620689655173,0.06896551724137931,5.0,2.980952380952381,0.0
CDMS-10-4A-JURAN,2,13,31,34,5,0,0,0,0,21,1,2.193548387096774,0.06236559139784946,5.0,2.980952380952381,0.0
CDMS-10-4A-JURAN,3,13,31,35,5,0,0,0,0,24,1,2.2580645161290325,0.06451612903225806,7.0,3.217391304347826,0.0
CDMS-10-4A-JURAN,4,13,29,30,4,0,0,0,0,22,1,2.0689655172413794,0.06403940886699508,7.0,3.3333333333333335,0.0
CDMS-10-4A-JURAN,5,13,29,27,2,0,0,0,0,20,1,1.8620689655172413,0.06157635467980296,7.0,3.278947368421053,0.0
CDMS-10-4A-JURAN,6,13,28,27,2,0,0,0,0,21,1,1.9285714285714286,0.06613756613756613,7.0,3.2857142857142856,0.0
CDMS-10-4A-JURAN,7,13,29,29,2,0,0,0,0,23,1,2.0,0.0665024630541872,7.0,3.3280632411067192,0.0
CDMS-10-4A-JURAN,8,13,27,26,2,0,0,0,0,21,1,1.9259259259259258,0.06837606837606838,6.0,3.3047619047619046,0.0
CDMS-10-4A-JURAN,9,13,26,23,2,0,0,0,0,18,1,1.7692307692307692,0.06461538461538462,7.0,3.477124183006536,0.0
CDMS-10-5A-HEPIHO,0,13,23,21,1,0,0,0,0,15,1,1.826086956521739,0.07905138339920949,6.0,2.8190476190476192,0.0
CDMS-10-5A-HEPIHO,1,13,25,22,1,0,0,0,0,15,1,1.76,0.07,6.0,2.8190476190476192,0.0
CDMS-10-5A-HEPIHO,2,13,28,24,1,0,0,0,0,16,1,1.7142857142857142,0.06084656084656084,6.0,2.8916666666666666,0.0
CDMS-10-5A-HEPIHO,3,13,27,24,2,0,0,0,0,16,1,1.7777777777777777,0.06267806267806268,6.0,2.8916666666666666,0.0
CDMS-10-5A-HEPIHO,4,13,26,23,2,0,0,0,0,15,1,1.7692307692307692,0.06461538461538462,6.0,2.8190476190476192,0.0
CDMS-10-5A-HEPIHO,5,13,26,22,1,0,0,0,0,15,1,1.6923076923076923,0.06461538461538462,5.0,2.6095238095238096,0.0
CDMS-10-5A-HEPIHO,6,13,29,23,1,0,0,0,0,14,1,1.5862068965517242,0.054187192118226604,4.0,2.4395604395604398,0.0
CDMS-10-5A-HEPIHO,7,13,30,24,1,0,0,0,0,14,1,1.6,0.052873563218390804,4.0,2.4395604395604398,0.0
CDMS-10-5A-HEPIHO,8,13,29,23,1,0,0,0,0,12,1,1.5862068965517242,0.054187192118226604,4.0,2.3484848484848486,0.0
CDMS-10-5A-HEPIHO,9,13,30,23,1,0,0,0,0,10,1,1.5333333333333334,0.05057471264367816,4.0,2.2222222222222223,0.0
CDMS-10-5A-HEPIHO,10,13,31,26,1,0,0,0,0,19,1,1.6774193548387097,0.053763440860215055,7.0,3.345029239766082,0.0
CDMS-10-5A-HEPIHO,11,13,30,26,2,0,0,0,0,18,1,1.7333333333333334,0.05517241379310345,7.0,3.3790849673202614,0.0
CDMS-10-5A-HEPIHO,12,13,29,26,3,0,0,0,0,17,1,1.793103448275862,0.05665024630541872,7.0,3.338235294117647,0.0
CDMS-10-5A-HEPIHO,13,13,30,27,3,0,0,0,0,18,1,1.8,0.05517241379310345,7.0,3.4444444444444446,0.0
CDMS-10-5A-HEPIHO,14,13,31,28,3,0,0,0,0,20,1,1.8064516129032258,0.053763440860215055,7.0,3.473684210526316,0.0
CDMS-10-5A-HEPIHO,15,13,37,36,3,0,0,0,0,24,1,1.945945945945946,0.04954954954954955,8.0,3.608695652173913,0.0
CDMS-10-5A-HEPIHO,16,13,39,37,3,0,0,0,0,23,1,1.8974358974358974,0.04588394062078273,8.0,3.6363636363636362,0.0
CDMS-10-5A-HEPIHO,17,13,38,34,2,0,0,0,0,20,1,1.7894736842105263,0.04551920341394026,7.0,3.536842105263158,0.0
CDMS-10-5A-HEPIHO,18,13,43,37,2,0,0,0,0,20,1,1.7209302325581395,0.03875968992248062,7.0,3.536842105263158,0.0
CDMS-10-5A-HEPIHO,19,13,43,37,2,0,0,0,0,20,1,1.7209302325581395,0.03875968992248062,7.0,3.536842105263158,0.0
CDMS-10-5A-HEPIHO,20,13,43,38,2,0,0,0,0,22,1,1.7674418604651163,0.03986710963455149,8.0,3.6926406926406927,0.0
CDMS-10-5A-HEPIHO,21,13,43,38,3,0,0,0,0,22,1,1.7674418604651163,0.03875968992248062,8.0,3.6926406926406927,0.0
CDMS-10-5A-HEPIHO,22,13,45,41,4,0,0,0,0,29,1,1.8222222222222222,0.03737373737373737,8.0,3.832512315270936,0.0
CDMS-10-5A-HEPIHO,23,13,45,40,4,0,0,0,0,21,1,1.7777777777777777,0.03636363636363636,7.0,3.342857142857143,0.0
CDMS-10-5A-HEPIHO,24,13,47,40,3,0,0,0,0,21,1,1.702127659574468,0.034227567067530065,7.0,3.342857142857143,0.0
CDMS-10-5A-HEPIHO,25,13,47,41,3,0,0,0,0,22,1,1.7446808510638299,0.03515263644773358,7.0,3.3073593073593073,0.0
CDMS-10-5A-HEPIHO,26,13,45,39,3,0,0,0,0,20,1,1.7333333333333334,0.03636363636363636,7.0,3.289473684210526,0.0
CDMS-10-5A-HEPIHO,27,13,44,41,3,0,0,0,0,29,1,1.8636363636363635,0.040169133192389,8.0,3.8029556650246303,0.0
CDMS-10-5A-HEPIHO,28,13,36,32,2,0,0,0,0,24,1,1.7777777777777777,0.047619047619047616,7.0,3.4456521739130435,0.0
CDMS-10-5A-HEPIHO,29,13,40,36,2,0,0,0,0,26,1,1.8,0.04358974358974359,7.0,3.1969230769230768,0.0
CDMS-10-5A-HEPIHO,30,13,40,38,4,0,0,0,0,25,1,1.9,0.04358974358974359,7.0,3.1333333333333333,0.0
CDMS-10-5A-KSRAGU,0,13,34,31,4,0,0,0,0,15,1,1.8235294117647058,0.0481283422459893,5.0,2.419047619047619,0.0
CDMS-10-5A-KSRAGU,1,13,35,34,4,0,0,0,0,23,1,1.9428571428571428,0.05042016806722689,7.0,3.075098814229249,0.0
CDMS-10-5A-KSRAGU,2,13,35,33,3,0,0,0,0,23,1,1.8857142857142857,0.05042016806722689,7.0,3.233201581027668,0.0
CDMS-10-5A-KSRAGU,3,13,36,34,3,0,0,0,0,23,1,1.8888888888888888,0.049206349206349205,7.0,3.233201581027668,0.0
CDMS-10-5A-KSRAGU,4,13,40,35,2,0,0,0,0,23,1,1.75,0.04230769230769231,7.0,3.233201581027668,0.0
CDMS-10-5A-KSRAGU,5,13,35,30,2,0,0,0,0,21,1,1.7142857142857142,0.047058823529411764,7.0,3.3333333333333335,0.0
CDMS-10-5A-KSRAGU,6,13,38,33,1,0,0,0,0,27,1,1.736842105263158,0.04551920341394026,10.0,4.267806267806268,0.0
CDMS-10-5A-SROPU,0,13,36,36,4,0,0,0,0,27,1,2.0,0.050793650793650794,8.0,3.9373219373219372,0.0
CDMS-10-5A-SROPU,1,13,35,36,5,0,0,0,0,26,1,2.057142857142857,0.052100840336134456,8.0,3.7415384615384615,0.0
CDMS-10-5A-SROPU,2,13,36,36,4,0,0,0,0,27,1,2.0,0.050793650793650794,8.0,3.754985754985755,0.0
CDMS-10-5A-SROPU,3,13,34,33,2,0,0,0,0,28,1,1.9411764705882353,0.05525846702317291,8.0,3.85978835978836,0.0
CDMS-10-5A-SROPU,4,13,29,29,2,0,0,0,0,25,1,2.0,0.0665024630541872,8.0,3.64,0.0
CDMS-10-5A-SZURO,0,13,27,29,5,0,0,0,0,15,1,2.1481481481481484,0.06837606837606838,8.0,3.4095238095238094,0.0
CDMS-10-5A-SZURO,1,13,30,37,5,0,0,0,0,25,1,2.466666666666667,0.0735632183908046,10.0,3.7866666666666666,0.0
CDMS-10-5A-SZURO,2,13,27,32,4,0,0,0,0,22,1,2.3703703703703702,0.07977207977207977,10.0,3.8008658008658007,0.0
CDMS-10-5A-SZURO,3,13,26,32,5,0,0,0,0,21,1,2.4615384615384617,0.08307692307692308,10.0,3.8190476190476192,0.0
CDMS-10-5A-SZURO,4,13,28,35,6,0,0,0,0,21,1,2.5,0.07671957671957672,8.0,3.4380952380952383,0.0
CDMS-10-5A-SZURO,5,13,25,36,7,0,0,0,0,23,1,2.88,0.09666666666666666,8.0,3.430830039525692,0.0
CDMS-10-5A-SZURO,6,13,25,35,7,0,0,0,0,20,1,2.8,0.09333333333333334,7.0,2.889473684210526,0.0
CDMS-10-5A-SZURO,7,13,23,33,6,0,0,0,0,21,1,2.869565217391304,0.1067193675889328,6.0,2.761904761904762,0.0
CDMS-10-5A-SZURO,8,13,25,35,6,0,0,0,0,23,1,2.8,0.09666666666666666,6.0,2.8853754940711465,0.0
CDMS-10-5A-SZURO,9,13,26,36,6,0,0,0,0,24,1,2.769230769230769,0.09230769230769231,6.0,2.9746376811594204,0.0
CDMS-10-5A-SZURO,10,13,31,38,5,0,0,0,0,25,1,2.4516129032258065,0.07096774193548387,6.0,3.1066666666666665,0.0
CDMS-10-5A-SZURO,11,13,32,39,5,0,0,0,0,26,1,2.4375,0.06854838709677419,6.0,3.0923076923076924,0.0
CDMS-10-5A-SZURO,12,13,33,39,4,0,0,0,0,27,1,2.3636363636363638,0.06628787878787878,6.0,3.076923076923077,0.0
CDMS-10-5A-SZURO,13,13,36,40,4,0,0,0,0,26,1,2.2222222222222223,0.05714285714285714,6.0,3.036923076923077,0.0
CDMS-10-5A-SZURO,14,13,34,34,5,0,0,0,0,18,1,2.0,0.05169340463458111,7.0,3.1241830065359477,0.0
CDMS-10-5A-SZURO,15,13,33,30,2,0,0,0,0,17,1,1.8181818181818181,0.05303030303030303,7.0,3.0588235294117645,0.0
CDMS-10-5B-SRAJA,0,13,44,42,3,0,0,0,0,31,1,1.9090909090909092,0.0412262156448203,6.0,3.52258064516129,0.0
CDMS-10-5B-SRAJA,1,13,41,43,3,0,0,0,0,34,1,2.097560975609756,0.04878048780487805,7.0,3.606060606060606,0.0
CDMS-10-5B-SRAJA,2,13,43,46,4,0,0,0,0,33,1,2.13953488372093,0.046511627906976744,6.0,3.537878787878788,0.020875420875420877
CDMS-10-5C-DAAUSA,0,13,38,39,4,0,0,0,0,24,1,2.0526315789473686,0.049786628733997154,7.0,3.177536231884058,0.0
CDMS-10-5C-DAAUSA,1,13,38,46,7,0,0,0,0,26,1,2.4210526315789473,0.05547652916073969,6.0,2.9815384615384617,0.0
CDMS-10-5C-DAAUSA,2,13,37,44,5,0,0,0,0,27,1,2.3783783783783785,0.05855855855855856,6.0,3.0085470085470085,0.0
CDMS-10-5C-DAAUSA,3,13,34,41,5,0,0,0,0,24,1,2.411764705882353,0.06417112299465241,5.0,2.8043478260869565,0.0
CDMS-10-5C-DAAUSA,4,13,37,42,5,0,0,0,0,25,1,2.27027027027027,0.05555555555555555,6.0,2.9266666666666667,0.0
CDMS-10-5C-DAAUSA,5,13,34,39,4,0,0,0,0,24,1,2.2941176470588234,0.062388591800356503,6.0,2.891304347826087,0.0
CDMS-10-5C-DAAUSA,6,13,36,43,5,0,0,0,0,28,1,2.388888888888889,0.06031746031746032,6.0,2.9444444444444446,0.0
CDMS-10-5C-DAAUSA,7,13,38,44,5,0,0,0,0,28,1,2.3157894736842106,0.05547652916073969,6.0,2.9444444444444446,0.0
CDMS-10-5C-DAAUSA,8,13,39,46,5,0,0,0,0,31,1,2.358974358974359,0.0553306342780027,7.0,3.0580645161290323,0.0
CDMS-10-5C-DAAUSA,9,13,39,44,5,0,0,0,0,29,1,2.2564102564102564,0.05263157894736842,7.0,3.019704433497537,0.0
CDMS-10-5C-DAAUSA,10,13,39,44,4,0,0,0,0,31,1,2.2564102564102564,0.05398110661268556,7.0,2.9935483870967743,0.0
CDMS-10-5C-DAAUSA,11,13,38,44,4,0,0,0,0,30,1,2.3157894736842106,0.05689900426742532,7.0,2.949425287356322,0.0
CDMS-10-5C-DAAUSA,12,13,39,46,4,0,0,0,0,31,1,2.358974358974359,0.05668016194331984,6.0,2.8774193548387097,0.0
CDMS-10-5C-DAAUSA,13,13,34,38,2,0,0,0,0,28,1,2.235294117647059,0.06417112299465241,6.0,2.8386243386243386,0.0
CDMS-10-5C-DAAUSA,14,13,31,32,2,0,0,0,0,25,1,2.064516129032258,0.06451612903225806,6.0,2.966666666666667,0.0
CDMS-10-5C-DAAUSA,15,13,33,35,3,0,0,0,0,26,1,2.121212121212121,0.06060606060606061,6.0,3.0123076923076924,0.0
CDMS-10-5C-ICAPA,0,13,22,25,2,0,0,0,0,20,1,2.272727272727273,0.09956709956709957,7.0,3.163157894736842,0.0
CDMS-10-5C-ICAPA,1,13,20,24,2,0,0,0,0,20,1,2.4,0.11578947368421053,7.0,3.163157894736842,0.0
CDMS-10-5C-ICAPA,2,13,18,20,2,0,0,0,0,16,1,2.2222222222222223,0.11764705882352941,7.0,3.158333333333333,0.0
CDMS-10-5C-ICAPA,3,13,19,22,2,0,0,0,0,19,1,2.3157894736842106,0.11695906432748537,10.0,3.7660818713450293,0.0
CDMS-10-5C-ICAPA,4,13,20,23,2,0,0,0,0,20,1,2.3,0.11052631578947368,9.0,3.5,0.0
CDMS-10-5C-ICAPA,5,13,17,18,2,0,0,0,0,14,1,2.1176470588235294,0.11764705882352941,7.0,3.1648351648351647,0.0
CDMS-10-5C-ICAPA,6,13,18,15,1,0,0,0,0,10,1,1.6666666666666667,0.0915032679738562,7.0,3.066666666666667,0.0
CDMS-10-5C-JFALGI,0,13,27,23,2,0,0,0,0,16,1,1.7037037037037037,0.05982905982905983,5.0,2.825,0.0
CDMS-10-5C-JFALGI,1,13,26,23,2,0,0,0,0,17,1,1.7692307692307692,0.06461538461538462,6.0,2.985294117647059,0.0
CDMS-10-5C-JFALGI,2,13,27,24,2,0,0,0,0,18,1,1.7777777777777777,0.06267806267806268,6.0,3.065359477124183,0.0
CDMS-10-5C-JFALGI,3,13,26,24,2,0,0,0,0,19,1,1.8461538461538463,0.06769230769230769,6.0,3.0292397660818713,0.0
CDMS-10-5C-JFALGI,4,13,25,21,1,0,0,0,0,13,1,1.68,0.06666666666666667,5.0,2.5641025641025643,0.0
CDMS-10-5C-JFALGI,5,13,26,22,1,0,0,0,0,13,1,1.6923076923076923,0.06461538461538462,5.0,2.5641025641025643,0.0
CDMS-10-5C-JFALGI,6,13,23,18,1,0,0,0,0,8,1,1.565217391304348,0.06719367588932806,4.0,2.2142857142857144,0.0
CDMS-10-5C-MAORTO,0,13,37,39,6,0,0,0,0,23,1,2.108108108108108,0.04954954954954955,8.0,3.233201581027668,0.0
