file,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,12.0,27.0,28.0,3.0,0.0,0.0,0.0,0.0,20.0,1.0,1.1438992042440317,0.08142450142450142,5.5,2.7599415204678364,0.18404761904761904
CDMS-10-5A-HEPIHO,12.0,28.5,26.5,1.5,0.0,0.0,0.0,0.0,15.5,1.0,1.0400641025641026,0.06986737400530504,4.5,2.510989010989011,0.39809173669467784
CDMS-10-5A-KSRAGU,12.0,32.0,28.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.056451612903225805,4.0,2.1333333333333333,0.14909090909090908
CDMS-10-5A-SROPU,12.0,35.0,40.0,4.0,0.0,0.0,0.0,0.0,26.0,1.0,1.2777777777777777,0.06722689075630252,7.0,2.9661538461538464,0.40268398268398264
CDMS-10-5A-SZURO,12.0,25.5,32.5,5.5,0.0,0.0,0.0,0.0,21.0,1.0,1.4758064516129032,0.1041025641025641,5.0,2.76974358974359,0.34254777830864785
CDMS-10-5B-SRAJA,12.0,39.0,41.0,3.0,0.0,1.0,0.0,0.0,30.0,1.0,1.1282051282051282,0.05398110661268556,6.0,3.3770114942528737,0.15777777777777777
CDMS-10-5C-DAAUSA,12.0,35.0,46.0,10.0,0.0,1.0,0.0,0.0,25.0,1.0,1.6282679738562091,0.07698412698412699,4.0,2.373035240621448,0.46115094396344397
CDMS-10-5C-ICAPA,12.0,18.0,25.0,3.0,0.0,0.0,0.0,0.0,17.0,1.0,1.601010101010101,0.15982972136222912,5.0,2.2818681318681318,0.5983375420875421
CDMS-10-5C-JFALGI,12.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0769230769230769,0.08333333333333333,4.0,2.183333333333333,0.38859180035650626
CDMS-10-5C-MAORTO,12.0,30.0,31.0,6.0,0.0,0.0,0.0,0.0,24.0,1.0,1.3112903225806452,0.07556544308490916,6.5,3.0146198830409356,0.1880952380952381
CDMS-10-5C-NBEMO,12.0,46.0,56.5,6.0,0.0,0.0,0.0,0.0,31.0,1.0,1.3263087843833183,0.05146679561573178,6.0,2.7908907624633432,0.38307938357938354
CDMS-10-6B-ASCACO,12.0,27.0,32.0,11.0,0.0,0.0,0.0,0.0,22.5,1.0,1.6225071225071224,0.09612535612535612,6.0,2.8177112742330133,0.2825108225108225
CDMS-10-6B-JJMOBE,12.0,26.0,28.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,1.1153846153846154,0.08307692307692308,5.5,2.6909442724458206,0.37
CDMS-11-4A-GACHSA,12.0,25.0,31.0,8.0,0.0,0.0,0.0,0.0,17.5,1.0,1.5657142857142858,0.11554741554741554,4.0,2.371794871794872,0.477606110364731
CDMS-11-5A-EAARCA,12.0,28.0,34.0,10.5,0.0,0.0,0.0,0.0,23.0,1.0,1.6066411238825031,0.09011199528440908,4.5,2.5355731225296445,0.4887098408837539
CDMS-11-5A-MGTHAR,12.0,28.0,40.0,11.0,0.0,0.0,0.0,0.0,26.0,1.0,1.9310344827586208,0.10804597701149425,5.0,2.433846153846154,0.48745421245421244
CDMS-11-6A-DFVEBE,12.0,31.0,37.0,10.0,0.0,0.0,0.0,0.0,26.0,1.0,1.4838709677419355,0.07671957671957672,5.0,2.653679653679654,0.38494411571334647
CDMS-11-6A-NMREPR,12.0,28.0,32.0,8.0,0.0,0.0,0.0,0.0,22.0,1.0,1.4642857142857142,0.0873015873015873,5.0,2.4285714285714284,0.33754208754208753
CDMS-11-6B-ARAHE,12.0,29.5,33.5,4.5,0.0,0.0,0.0,0.0,12.5,1.0,1.2318007662835249,0.0756778868630201,6.0,2.5606060606060606,0.34304247339961624
CDMS-11-6B-AVROTO,12.0,20.5,22.5,6.0,0.0,0.0,0.0,0.0,14.0,1.0,1.339712918660287,0.10887445887445887,4.0,2.2818681318681318,0.433313492063492
CDMS-11-6B-EAFESA,12.0,36.0,38.5,11.0,0.0,0.0,0.0,0.0,25.0,1.0,1.346875,0.06204906204906205,6.0,2.829710144927536,0.2241062801932367
CDMS-11-6B-EFRGR,12.0,38.5,48.5,9.5,0.0,0.0,0.0,0.0,30.5,1.0,1.5388157894736842,0.06853993959257117,6.0,2.800402563695111,0.3931026198358131
CDMS-11-6B-EROCO,12.0,18.0,27.0,4.0,0.0,0.0,0.0,0.0,18.0,1.0,1.6666666666666667,0.17973856209150327,4.0,2.1038515406162466,0.6640950226244344
CDMS-11-6B-JACUPE,12.0,34.0,39.0,12.0,0.0,2.0,0.0,0.0,30.0,1.0,1.47140522875817,0.06684491978609625,6.0,2.803776683087028,0.20384901556776555
CDMS-11-6B-JDCHBA,12.0,32.0,33.5,4.0,0.0,0.0,0.0,0.0,20.0,1.0,1.2613636363636362,0.07222222222222222,5.0,2.6252715121136174,0.39092651305536463
CDMS-11-6B-JFSAHE,12.0,22.5,21.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0477272727272728,0.08479201957462827,4.5,2.383974358974359,0.37747252747252746
CDMS-11-6B-JLPENA,12.0,24.0,20.0,5.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0952380952380953,0.08,4.0,2.3333333333333335,0.3476190476190476
CDMS-11-6B-JMARME,12.0,35.0,43.0,8.0,0.0,0.0,0.0,0.0,26.0,1.0,1.4634146341463414,0.07207207207207207,6.0,2.8226600985221677,0.32536945812807877
CDMS-11-6B-JPSAMA,12.0,33.0,38.0,5.0,0.0,0.0,0.0,0.0,22.0,1.0,1.303030303030303,0.07311827956989247,6.0,2.5844155844155843,0.4708754208754209
CDMS-11-6B-LESTA,12.0,28.0,33.0,4.5,0.0,0.0,0.0,0.0,22.5,1.0,1.360215053763441,0.08707001810450087,6.0,2.767080745341615,0.3815469252969253
CDMS-11-6B-MAGIMU,12.0,29.0,35.0,8.0,0.0,0.0,0.0,0.0,25.0,1.0,1.5172413793103448,0.08866995073891626,8.0,3.71,0.42057613168724284
CDMS-11-6B-MEBRTA,12.0,18.0,19.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,1.1578947368421053,0.1111111111111111,4.0,2.1515151515151514,0.3925925925925926
CDMS-11-6B-MMAMO,12.0,43.0,47.0,12.0,0.0,0.0,0.0,0.0,24.0,1.0,1.372093023255814,0.053426248548199766,5.0,2.7489177489177488,0.4054402387735721
CDMS-11-6B-RSECA,12.0,31.0,36.5,2.5,0.0,0.0,0.0,0.0,25.0,1.0,1.2258064516129032,0.07459677419354839,5.0,2.642104272539055,0.42048414284128566
CDMS-11-6B-SCAPA,12.0,26.5,22.5,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.9607692307692308,0.06564102564102564,4.5,2.224242424242424,0.13904761904761903
CDMS-11-6B-VZAPE,12.0,35.0,43.0,10.0,0.0,0.0,0.0,0.0,24.0,1.0,1.5142857142857142,0.07386363636363637,4.0,2.4565217391304346,0.44370791245791247
CDMS-11-6B-YLNIME,12.0,35.5,37.5,9.0,0.0,0.0,0.0,0.0,20.5,1.0,1.2474533106960952,0.06204481792717087,5.0,2.532080200501253,0.3504951298701299
CDMS-11-7C-ICARE,12.0,28.5,27.5,4.5,0.0,0.0,0.0,0.0,19.5,1.0,1.1571087216248506,0.06658850408850409,5.0,2.73890608875129,0.2222222222222222
CDMS-11-7C-IMOIB,12.0,33.0,39.0,3.0,0.0,0.0,0.0,0.0,24.0,1.0,1.2492610837438423,0.07386363636363637,6.0,2.7545407491059666,0.38550045913682274
CDMS-11-7C-SALMA,12.0,33.0,47.0,16.0,0.0,0.0,0.0,0.0,26.0,1.0,1.8801247771836007,0.08912655971479501,7.0,2.918190318330571,0.40796388631210057
CDMS-11-7C-SPGAVE,12.0,24.0,19.0,3.0,0.0,0.0,0.0,0.0,9.5,1.0,0.8983333333333333,0.0680171277997365,3.0,1.8611111111111112,0.2755952380952381
CDMS-12-5A-SRIGO,12.0,38.5,42.5,7.5,0.0,0.0,0.0,0.0,24.0,1.0,1.3879928315412187,0.06173780487804878,5.0,2.758247743541861,0.40076417011900883
CDMS-12-6A-FAROPA,12.0,39.5,43.5,17.0,0.0,0.0,0.0,0.0,24.0,1.0,1.5435897435897437,0.057219973009446694,5.0,2.621376811594203,0.2685515873015873
CDMS-12-6A-JGIGA,12.0,28.0,33.0,5.0,0.0,0.0,0.0,0.0,20.0,1.0,1.4,0.09259259259259259,5.0,2.442105263157895,0.4548374905517762
CDMS-12-6A-JSOTGU,12.0,28.0,32.5,9.0,0.0,0.0,0.0,0.0,21.0,1.0,1.5420506912442398,0.08608767576509513,4.5,2.3186147186147186,0.44748168498168495
CDMS-12-6A-SROAL,12.0,28.0,31.5,5.0,0.0,0.0,0.0,0.0,20.5,1.0,1.3151724137931033,0.08553948832035596,6.0,2.9507478880880416,0.462985162985163
CDMS-12-6B-IJDAGA,12.0,26.0,29.0,3.0,0.0,0.0,0.0,0.0,13.0,1.0,1.2121212121212122,0.08831908831908832,5.0,2.8205128205128207,0.32851851851851854
