subject,z_diameter_T6W30,z_asp_T6W30
CDMS-10-4A-JURAN,-0.1722424378995547,-0.0810245535655661
CDMS-10-5A-HEPIHO,-0.2100098736168354,-0.195359106859464
CDMS-10-5A-KSRAGU,0.0709786985021434,0.2603711176510582
CDMS-10-5A-SROPU,0.7541580826484147,0.9941286474405728
CDMS-10-5A-SZURO,0.1578950894797511,0.1809485853659124
CDMS-10-5B-SRAJA,-0.0638711377536982,-0.1138269659131767
CDMS-10-5C-DAAUSA,0.3611006976087206,0.4935487954116532
CDMS-10-5C-ICAPA,0.1417322593599051,0.1428922130098162
CDMS-10-5C-JFALGI,-0.0674145442438835,-0.2066106662302585
CDMS-10-5C-MAORTO,0.7354560888688431,0.8385475562858618
CDMS-10-5C-NBEMO,0.6902077936481266,1.129621847744476
CDMS-10-6B-ASCACO,-0.4035298913208521,-0.4429895067001541
CDMS-10-6B-JJMOBE,-0.1862174080785213,-0.1142426770066484
CDMS-11-4A-GACHSA,0.7318344334524153,1.1304817470664632
CDMS-11-5A-EAARCA,0.2861737911861725,0.4060309447650317
CDMS-11-5A-MGTHAR,0.7303978269200753,0.9742428523168754
CDMS-11-6A-DFVEBE,0.2382758558106511,0.2626208933335476
CDMS-11-6A-NMREPR,0.0476502218725209,0.0817249830578214
CDMS-11-6B-ARAHE,0.2495636650008434,0.4431357358556669
CDMS-11-6B-AVROTO,0.2150578690301131,0.2474336612085144
CDMS-11-6B-EAFESA,0.3459797750082579,0.5590523015792758
CDMS-11-6B-EFRGR,0.6718379251556031,1.0252534050328554
CDMS-11-6B-EROCO,0.2536302100112466,0.3341110077843534
CDMS-11-6B-JACUPE,0.8830083068965742,1.2640638301893226
CDMS-11-6B-JDCHBA,0.9702607020071652,1.3256968026032276
CDMS-11-6B-JFSAHE,-0.0680674244172429,-0.009507809344893
CDMS-11-6B-JLPENA,0.7696035377028105,0.9028072095407632
CDMS-11-6B-JMARME,0.3392818407158721,0.5415253852972574
CDMS-11-6B-JPSAMA,0.1624577466203873,0.224699251557766
CDMS-11-6B-LESTA,0.4018703501368851,0.3859390611384384
CDMS-11-6B-MAGIMU,0.203573861834603,0.3149965736745064
CDMS-11-6B-MEBRTA,0.5539740815918499,0.8060550414107386
CDMS-11-6B-MMAMO,0.0480103720289119,0.0715262798116236
CDMS-11-6B-RSECA,-0.1079598020668848,-0.0326925179775304
CDMS-11-6B-SCAPA,-0.2104673751730782,-0.2162802521287931
CDMS-11-6B-VZAPE,0.4290921400182318,0.6011527033619855
CDMS-11-6B-YLNIME,-0.0496225191353545,-0.060415081447151
CDMS-11-7C-ICARE,0.8267893514289221,0.9723487796788256
CDMS-11-7C-IMOIB,0.2457424979041673,0.3263134932275942
CDMS-11-7C-SALMA,0.5634899619413805,0.7780601530686309
CDMS-11-7C-SPGAVE,1.1215685467575864,1.375655697930286
CDMS-12-5A-SRIGO,0.052141455292854,0.0584384120334239
CDMS-12-6A-FAROPA,-0.3017580147648288,-0.2507734511148223
CDMS-12-6A-JGIGA,0.0763594049677125,0.0072517620340973
CDMS-12-6A-JSOTGU,0.415039929778251,0.5460768172940718
CDMS-12-6A-SROAL,0.0854416149705412,0.2376943552664064
CDMS-12-6B-IJDAGA,1.03488913984791,1.3929768232489366
CDMS-12-6B-SCLAG,0.5828197651442738,0.8160402529610957
CDMS-12-7C-ARAHE,-0.0102703898063477,-0.0003043538137507
CDMS-12-7C-CATRAR,0.1089381288298782,0.191777676204888
CDMS-12-7C-DLOLO,0.1760123284731719,0.2233637151803448
CDMS-12-7C-JSZAOR,-0.2294828545966295,-0.1475738163535702
CDMS-12-7C-MAROBE,-0.0204871295795568,0.0224479701589777
CDMS-12-7C-VMAPA,-0.1025706196711524,-0.0957867659823318
CDMS-12-7C-VQURA,0.6199547822974115,0.7196060441533996
CDMS-13-6B-ASUMO,0.4224625207950681,0.543598246498882
CDMS-13-6B-JDTAHE,0.394484386152688,0.6630960582831722
CDMS-13-7C-MVEAR,0.2399287512150019,0.4039319490029692
CDMS-13-7C-RAIZAC,0.314209712785884,0.4471568942482483
CDMS-13-7C-SSOSLO,0.5151866257769763,0.7479341967859502
CDMS-14-10A-IMORTO,0.7665691660486186,1.0197860802079446
CDMS-14-10A-JCVANI,0.2126264319035852,0.298259319969913
CDMS-14-5A-LSDUCO,0.4639554903229875,0.7243360331688685
CDMS-14-6B-KDCAHE,0.7565746489674077,1.1833952535511207
CDMS-15-10A-AMALOS,0.2361444716134426,0.4641789463381343
CDMS-15-10A-JJMACH,0.1220339066886477,0.1674928470907125
CDMS-15-10A-MAALCA,0.048544192512038,0.1925296460876569
CDMS-15-10A-MAALRI,0.3666937224538454,0.5379855814685168
CDMS-15-10A-SGOMO,0.1569487335119819,0.2322834506152479
CDMS-15-10A-SHEGA,0.2824943731387964,0.3748889203059044
CDMS-15-11B-JEMOLO,0.5518411001001384,0.812780592099456
CDMS-15-11B-VSAHO,0.4156699253250642,0.5713526207842937
CDMS-16-10A-SGALO,0.4848474945136196,0.6614583659106894
CDMS-16-11B-NGABE,0.1261718478499488,0.1334893639109683
CDMS-17-10A-ASSAMO,0.1013247058317492,0.0861442492404776
CDMS-18-7C-VVECA,0.2244552979713851,0.3328729404218494
CDMS-8-4A-DBEVA,0.409271549562151,0.5235480345954624
CDMS-8-4A-DJAVDA,0.6796771524789533,0.7806955397880091
CDMS-8-4A-DOSTR,0.483695069856706,0.6827480047376324
CDMS-8-4A-LGOPA,1.0634683939681668,1.4013758214242256
CDMS-8-4C-JDBUTU,0.8149057853785285,1.1389481392275298
CDMS-9-4A-ACDUTR,0.1349073697780119,0.1757133151203548
CDMS-9-4A-CARGA,0.184602534377683,0.240361357082788
CDMS-9-4A-CRAAG,0.4516473484937761,0.6628402159862975
CDMS-9-4A-EROHI,0.6375093961427141,0.8664800649757085
CDMS-9-4A-ILOSE,0.0361116414335127,0.1612638535470006
CDMS-9-4A-TGAFR,0.1917932004314084,0.2766273041922086
CDMS-9-4C-SCAMO,0.0607083339954325,0.0602384764014261
CDMS-9-5A-ABERO,0.6909394412306231,0.9660469871802496
CDMS-9-5A-PAGACO,0.7386261190266663,1.0163213886540592
CDMS-9-5A-VVAAR,0.1252777922290838,0.2245874585240802
CDMS-9-5C-JDMADE,2.008700398309485,2.463915773328198
CDMS-9-5C-LVIZAC,0.8572620651689195,0.96297777755239
CDMS-9-5C-MLOGO,0.5355377449205215,0.7309700455376744
CDMS-9-5C-SCAAG,0.2767771202249601,0.4381280477267781
CDMS-XX-10A-VGILO,0.3267122644789199,0.4917480649286051
CDMS-XX-5C-MJSARU,-0.0256713642858246,0.0766367600039537
CDMS-XX-5C-MPCAQU,0.1441347232088055,0.2281433112276804
CDMS-XX-6A-MAGICA,-0.0007657357097615,0.0650977354057976
CDMS-XX-6B-SPUCA,0.1785683634274759,0.2871397100643671
CSO-10-4A-ICAPA,0.2688189020257538,0.3425899944160496
CSO-10-4A-KCOMO,0.5838703033261461,0.7368369650763762
CSO-10-4A-LRAVI,0.0383148982870869,0.0603870183991038
CSO-10-4A-LSCAVA,0.8967530698408018,1.185020114422281
CSO-10-5A-ACAVA,0.554754052079201,0.7116222315120623
CSO-10-5A-ARACA,0.869099038704154,1.1582151060928525
CSO-10-5A-DABRZA,0.969408493372373,1.0939498960962346
CSO-10-5A-GZAMA,0.1576966878413616,0.3198048560947212
CSO-10-5A-IPECA,0.1233429234490726,0.1885482545713735
CSO-10-5A-JANORO,0.1376257628837758,0.3503520943699338
CSO-10-5A-JBUVE,0.2878404284204813,0.5116930392249406
CSO-10-5A-JJSEMO,0.0201434670528259,0.1944194127364041
CSO-10-5A-JLCARI,0.5655585972828875,0.7056583470215056
CSO-10-5A-MAARAN,0.0785760652813025,0.0651042281662147
CSO-10-5A-MAOSMO,0.0745865416481279,0.1200557428286286
CSO-10-5A-RVMOIB,0.0120736265588725,0.0315286826081012
CSO-10-5A-SVHEES,0.2158338593729962,0.3060747892010008
CSO-11-5A-MDVOSPE,0.1492360796621788,0.2158828867455445
CSO-11-5A-MTAGA,0.4000691616606685,0.5416297219471586
CSO-11-6A-CAPAMU,0.4759199568466343,0.5695169345123409
CSO-11-6A-DSCACH,-0.2364915170670408,-0.2328464749677323
CSO-11-6A-EROMO,0.191140104301877,0.4463693061642508
CSO-11-6A-FSOVRE,0.4117356916884175,0.6644603364766352
CSO-11-6B-ANREVA,-0.1195328157402456,0.0228817347231172
CSO-11-6B-DISEMO,0.4247075550038632,0.5676715063705381
CSO-11-6B-LHFDLACH,1.1143228730809864,1.6303077024551085
CSO-11-6B-RJGIHE,0.4131981739075102,0.4271014072020758
CSO-11-6B-SFLVA,0.8704554246781976,1.3379522308896734
CSO-11-6B-VCOMA,0.358210099350733,0.4620882914338909
CSO-12-6A-DGISE,1.141150915072992,1.4658146760476436
CSO-12-6A-FJOVRE,0.1068708326845178,0.1553196724436705
CSO-12-6B-GQULO,0.5101923174213349,0.5851171533831202
CSO-12-6B-LJHEFE,0.5613613165510124,0.8184707591936766
CSO-12-6B-VPAMA,-0.0668992490348133,-0.1660945175415747
CSO-12-7A-DALRE,0.8422427088505213,1.245099732191128
CSO-12-7A-ESALA,-0.3715815696206949,-0.4712656919993931
CSO-12-7A-IMERO,0.8240792650222734,0.9871845501838404
CSO-12-7A-JHEZA,1.0466523077775862,1.475967671094462
CSO-12-7A-LSARAR,0.0255801694879305,0.0831325536545205
CSO-12-7A-SCAHO,0.2293736968628339,0.353754423623492
CSO-12-7B-DVAGRO,0.9296704665980412,1.1910161983736498
CSO-12-7B-SMUGU,0.1089684556172038,0.0688151740484631
CSO-12-7B-SSARA,0.1886864967599174,0.3171742651520102
CSO-12-7B-VHOMA,0.297005953543372,0.3779955565441638
CSO-12-8A-YTOME,0.008605617826104,0.1021851995792959
CSO-13-6A-ANASA,-0.0008423326194698,0.0576842978166131
CSO-13-6B-JETAVE,-0.0313544495428612,0.0311590528900238
CSO-13-6B-LFMIES,0.1315765881320948,0.1548512273357721
CSO-13-6B-LJMAHU,0.3273983556082158,0.4989857433327879
CSO-13-7A-CAPAMU,0.8143767991322685,1.132032528187302
CSO-13-7A-CDDITR,0.2510100193424592,0.2533125028145949
CSO-13-7A-JJATFL,-0.3438557250596241,-0.2737178719124694
CSO-13-7A-KRAMA,-0.3314464163404131,-0.3654482044104346
CSO-13-7A-RXCHLU,-0.2977896689734706,-0.2143256403615522
CSO-13-7A-YAMEZA,0.2362853911684057,0.2775607761554183
CSO-13-7A-YBOSO,0.1350813618683755,0.2273369795702571
CSO-13-8A-KIGAGU,0.4232397219510866,0.5447732227499988
CSO-13-8A-MBUAN,0.5249577245955304,0.7220930850880682
CSO-13-8A-MGAAN,0.2702814390510479,0.424754721917552
CSO-13-8A-MGAHE,0.1763678004618697,0.2317760942682968
CSO-13-8A-MJAGA,0.9315458979051892,1.2785471165061666
CSO-13-8A-VHODU,-0.0031134471429996,0.0181477937858516
CSO-13-8B-FCJISA,0.5140860163776477,0.6306058997775713
CSO-13-8B-JEMABE,0.0329530690405083,0.1297900473646369
CSO-13-9B-DMLLLU,0.2525721073466375,0.4027383352048081
CSO-14-7A-MVEBE,-0.4157545968082219,-0.6568136363715781
CSO-14-7B-EALHU,0.3685222731238309,0.613978973846376
CSO-14-7B-EVEGO,0.1597012343612893,0.2736144234775768
CSO-14-8A-AQUMA,0.1497573304856577,0.259597776743511
CSO-14-8A-MCIDOS,0.4133944395982917,0.7061224878274247
CSO-14-8A-SZARA,0.4237708543834858,0.554078381919541
CSO-14-8B-JLLORA,0.0262961531298199,-0.0045371004971634
CSO-14-9A-AEDCAGO,0.1412601491406699,0.2810097665307945
CSO-14-9A-HASACA,0.2125959830140818,0.2328741016941002
CSO-14-9A-JSMAAL,0.2223689363835471,0.4706595528430406
CSO-14-9A-MARJA,0.0697875883508926,0.1412306276676798
CSO-14-9A-SORZU,0.5405273780683768,0.8035065086838806
CSO-14-9B-ERAGA,0.3918969171058525,0.4528037624664084
CSO-14-9B-MFEGA,0.9106553881800796,1.0550718148395002
CSO-15-10A-LJRAGU,-0.0959590663583803,-0.0238165059556503
CSO-15-10A-MAARLO,0.2892820798558946,0.3620157909653866
CSO-15-10A-SFEGA,0.0755446618223625,0.2385252397536928
CSO-15-10B-MEBUAR,0.3168467428796997,0.3449613264252073
CSO-15-10B-YVBUAN,0.0889027691942414,0.1733497247847956
CSO-15-10C-ALBAHO,0.6407157678019673,1.0567542302917712
CSO-15-10C-SSCAMO,0.7033429952349403,1.0119026556368145
CSO-15-11C-JETALO,1.4755601166405952,2.0868646094217445
CSO-15-7B-JCRAGA,0.2743076156476242,0.4673439067547083
CSO-15-8A-VBMABR,0.3415317488191539,0.5501636188237319
CSO-15-8B-KEPOGO,-0.0386854276939232,-0.0583029380871404
CSO-15-9B-ALRIHE,0.2573908902416882,0.2953817951231265
CSO-15-9B-AMSAGO,-0.1416878689392723,-0.0273221571841579
CSO-15-9B-JCAPA,0.1485247221488376,0.1757016989922082
CSO-15-9B-KSBEJA,0.4362260161029352,0.6973205305858418
CSO-15-9B-RMCHLU,0.330554481175133,0.4517233497794718
CSO-15-9B-SJAGRO,-0.0402959338834428,-0.0358208445227104
CSO-16-10A-JEGAHE,0.2525539772969353,0.447485234502323
CSO-16-10A-MSACO,0.08562123068149,0.179226599633447
CSO-16-10A-SARI,0.5567467667155317,0.9767250557937114
CSO-16-10A-SMOUT,0.3354206158837706,0.4713812603183553
CSO-16-10A-YKMUJO,0.0570406931241209,-0.0449213757083835
CSO-16-10B-JESUGU,-0.2883270535035659,-0.2461380770896479
CSO-16-10B-LTVIFA,-0.0004229525220193,0.0329371348371078
CSO-16-10B-VVILI,0.4068202891285103,0.5746366450864737
CSO-16-10C-ACALGU,-0.0526487296587889,-0.00298593015668
CSO-16-10C-MAVAVE,0.2990028993941231,0.3598595034752105
CSO-16-11A-JAVABO,0.2009313794238816,0.2255986709111932
CSO-16-11A-JDMUVA,-0.1700929296818712,-0.0903503482555516
CSO-16-11A-VZAOR,0.1737962518069928,0.2259203579501519
CSO-16-11B-KRORE,0.4071173557676587,0.5663540332298536
CSO-16-11B-LLOZA,-0.0349334042412267,0.0027829311168836
CSO-16-11B-YAROMO,1.1058171117649906,1.511173681647285
CSO-16-9A-JALEMO,-0.0987051859277356,-0.0678419249362516
CSO-16-9A-JPROSO,0.6101277553878272,0.811512474752439
CSO-16-9A-JSMAGU,-0.0554092249048703,0.0476816108680679
CSO-16-9B-SJPAJI,-0.0418018908274781,-0.0987932561090818
CSO-17-10A-YVGOCA,0.1012127979763468,0.2473057083143634
CSO-17-10B-EHECO,0.2192752887655887,0.2811052460582594
CSO-17-10B-YCQUVE,0.5944436219642003,0.7875004368117311
CSO-17-11A-DJAPA,0.0892957136085114,0.2074069365648259
CSO-17-11A-JDAMO,0.0503063518823918,0.1952915404373202
