split,subject,set
1,CSO-9-4A-DSMOMU,VALIDATION
1,CSO-12-7A-SCAHO,VALIDATION
1,CDMS-15-10A-SGOMO,VALIDATION
1,CSO-12-6B-GQULO,VALIDATION
1,CSO-13-8A-MGAHE,VALIDATION
1,CDMS-10-5A-KSRAGU,VALIDATION
1,CSO-18-11B-YLLRE,VALIDATION
1,CDMS-11-6B-RSECA,VALIDATION
1,CSO-17-11C-JDAAG,VALIDATION
1,CDMS-10-5C-ICAPA,VALIDATION
1,CSO-13-8A-KIGAGU,VALIDATION
1,CDMS-11-6B-VZAPE,VALIDATION
1,CSO-16-11A-JDMUVA,VALIDATION
1,CDMS-9-5C-SCAAG,VALIDATION
1,CDMS-14-10A-IMORTO,VALIDATION
1,CDMS-11-6B-AVROTO,VALIDATION
1,CSO-12-8A-YTOME,VALIDATION
1,CDMS-11-6B-YLNIME,VALIDATION
1,CSO-15-7B-JCRAGA,VALIDATION
1,CSO-10-4A-LSCAVA,TEST
1,CSO-15-9B-KSBEJA,TEST
1,CSO-14-9B-MFEGA,TEST
1,CDMS-12-7C-DLOLO,TEST
1,CDMS-10-4A-JURAN,TEST
1,CSO-11-6A-FSOVRE,TEST
1,CDMS-11-7C-ICARE,TEST
1,CSO-16-10A-YKMUJO,TEST
1,CSO-10-5A-JANORO,TEST
1,CSO-12-6A-FJOVRE,TEST
1,CSO-13-6B-JETAVE,TEST
1,CSO-16-10A-JEGAHE,TEST
1,CSO-17-11A-NPAHE,TEST
1,CDMS-9-4A-TGAFR,TEST
1,CDMS-13-6B-JDTAHE,TEST
1,CSO-13-6B-LJMAHU,TEST
1,CSO-9-4A-LCOMO,TEST
1,CSO-12-6A-DGISE,TEST
1,CSO-16-11B-LLOZA,TEST
1,CDMS-9-5A-VVAAR,TEST
1,CSO-16-11B-KRORE,TEST
1,CSO-12-7B-SMUGU,TEST
1,CSO-10-5A-ARACA,TEST
2,CDMS-8-4A-DOSTR,TRAIN
2,CDMS-11-6B-VZAPE,TRAIN
2,CSO-16-11A-VZAOR,TRAIN
2,CDMS-11-7C-SPGAVE,TRAIN
2,CDMS-9-5C-JDMADE,TRAIN
2,CDMS-12-7C-ARAHE,TRAIN
2,CDMS-12-7C-CATRAR,TRAIN
2,CSO-9-4A-YVDITR,TRAIN
2,CDMS-11-6B-AVROTO,TRAIN
2,CSO-11-6A-DSCACH,TRAIN
2,CSO-9-4A-DKVIMO,TRAIN
2,CDMS-11-6B-YLNIME,TRAIN
2,CSO-15-10C-SSCAMO,TRAIN
2,CSO-15-7B-JCRAGA,TRAIN
2,CDMS-15-10A-MAALRI,TRAIN
2,CDMS-XX-5C-MPCAQU,TRAIN
2,CSO-15-10B-YVBUAN,TRAIN
2,CDMS-14-6B-KDCAHE,TRAIN
2,CSO-17-11C-MAPAMA,TRAIN
2,CSO-10-4A-KCOMO,TRAIN
2,CSO-9-4A-DSMOMU,TRAIN
2,CDMS-9-4A-ILOSE,TRAIN
2,CSO-14-9A-SORZU,TRAIN
2,CSO-13-8A-MGAAN,TRAIN
2,CDMS-11-6B-JMARME,TRAIN
2,CDMS-10-5C-NBEMO,TRAIN
2,CDMS-9-5A-VVAAR,TRAIN
2,CSO-11-6B-ANREVA,TRAIN
2,CDMS-11-5A-MGTHAR,TRAIN
2,CSO-18-9B-MAMOLO,TRAIN
2,CDMS-10-5A-HEPIHO,TRAIN
2,CSO-13-8B-JEMABE,TRAIN
2,CSO-11-6B-SFLVA,TRAIN
2,CSO-13-8A-VHODU,TRAIN
2,CSO-12-7A-LSARAR,TRAIN
2,CSO-16-11A-JAVABO,TRAIN
2,CSO-10-5A-JANORO,TRAIN
2,CDMS-15-10A-SGOMO,TRAIN
2,CSO-18-11A-ADBAHO,TRAIN
2,CDMS-11-6B-EROCO,TRAIN
2,CSO-15-9B-KSBEJA,TRAIN
2,CSO-16-10C-ACALGU,TRAIN
2,CSO-15-11C-JETALO,TRAIN
2,CDMS-11-6A-DFVEBE,TRAIN
2,CDMS-10-5A-SZURO,TRAIN
2,CSO-10-5A-GZAMA,TRAIN
2,CSO-16-11B-YAROMO,TRAIN
2,CSO-8-3A-DAPAVA,TRAIN
2,CSO-10-5A-JJSEMO,TRAIN
2,CSO-9-4A-MPAME,TRAIN
2,CDMS-8-4A-LGOPA,TRAIN
2,CSO-9-4A-LCOMO,TRAIN
2,CSO-9-2A-EXMOCO,TRAIN
2,CDMS-12-5A-SRIGO,TRAIN
2,CSO-12-7A-DALRE,TRAIN
2,CDMS-11-6B-EFRGR,TRAIN
2,CDMS-9-4A-CRAAG,TRAIN
2,CDMS-16-10A-SGALO,TRAIN
2,CSO-14-9B-MFEGA,TRAIN
2,CSO-13-8A-MBUAN,TRAIN
2,CSO-11-6B-LHFDLACH,TRAIN
2,CSO-16-10A-JEGAHE,TRAIN
2,CDMS-8-4A-DJAVDA,TRAIN
2,CDMS-11-6B-JACUPE,TRAIN
2,CSO-17-11C-MCAAG,TRAIN
2,CDMS-9-4A-TGAFR,TRAIN
2,CDMS-18-7C-VVECA,TRAIN
2,CSO-17-10B-EHECO,TRAIN
2,CSO-13-8A-MJAGA,TRAIN
2,CSO-12-6B-LJHEFE,TRAIN
2,CSO-16-9B-SJPAJI,TRAIN
2,CDMS-9-4A-EROHI,TRAIN
2,CSO-10-5A-MAARAN,TRAIN
2,CSO-9-4A-SLOCA,TRAIN
2,CDMS-14-10A-IMORTO,TRAIN
2,CDMS-11-6B-JDCHBA,TRAIN
2,CDMS-9-4A-CARGA,TRAIN
2,CDMS-15-10A-MAALCA,TRAIN
2,CDMS-10-5B-SRAJA,TRAIN
2,CSO-11-5A-MTAGA,TRAIN
2,CSO-12-6A-DGISE,TRAIN
2,CSO-14-8B-JLLORA,TRAIN
2,CSO-12-7A-JHEZA,TRAIN
2,CSO-16-9A-JPROSO,TRAIN
2,CSO-15-10C-ALBAHO,TRAIN
2,CSO-16-10B-LTVIFA,TRAIN
2,CSO-14-9A-HASACA,TRAIN
2,CSO-14-9B-ERAGA,TRAIN
2,CSO-17-11B-CDBEBU,TRAIN
2,CSO-16-10B-JESUGU,TRAIN
2,CDMS-10-5C-ICAPA,TRAIN
2,CSO-11-6A-CAPAMU,TRAIN
2,CSO-17-10B-YCQUVE,TRAIN
2,CDMS-12-7C-MAROBE,TRAIN
2,CSO-15-9B-RMCHLU,TRAIN
2,CDMS-12-6A-SROAL,TRAIN
2,CDMS-10-6B-ASCACO,TRAIN
2,CDMS-9-4C-SCAMO,TRAIN
2,CDMS-15-11B-JEMOLO,TRAIN
2,CSO-13-6B-JETAVE,TRAIN
2,CDMS-9-5C-MLOGO,TRAIN
2,CSO-13-6A-ANASA,TRAIN
2,CDMS-11-6B-MMAMO,TRAIN
2,CDMS-14-10A-JCVANI,TRAIN
2,CSO-12-7B-SSARA,TRAIN
2,CSO-12-7A-ESALA,TRAIN
2,CDMS-11-5A-EAARCA,TRAIN
2,CSO-12-7B-DVAGRO,TRAIN
2,CSO-12-6B-GQULO,TRAIN
2,CSO-9-4A-FAGIGA,TRAIN
2,CSO-9-4A-AGAPE,TRAIN
2,CSO-15-8A-VBMABR,TRAIN
2,CDMS-9-5C-LVIZAC,TRAIN
2,CSO-10-5A-IPECA,TRAIN
2,CDMS-16-11B-NGABE,TRAIN
2,CDMS-8-4C-JDBUTU,TRAIN
2,CDMS-9-4A-ACDUTR,TRAIN
2,CDMS-13-7C-RAIZAC,TRAIN
2,CSO-8-4A-ARAGR,TRAIN
2,CSO-13-7A-CAPAMU,TRAIN
2,CSO-16-10C-MAVAVE,TRAIN
2,CDMS-11-6B-MEBRTA,TRAIN
2,CDMS-12-6A-JGIGA,TRAIN
2,CSO-13-9B-DMLLLU,TRAIN
2,CSO-13-8A-MGAHE,TRAIN
2,CSO-16-11B-LLOZA,TRAIN
2,CDMS-12-6A-FAROPA,TRAIN
2,CSO-17-11A-RLPAIG,TRAIN
2,CDMS-12-6B-IJDAGA,TRAIN
2,CSO-17-11A-DJAPA,TRAIN
2,CDMS-12-7C-JSZAOR,TRAIN
2,CDMS-10-6B-JJMOBE,TRAIN
2,CSO-15-10A-LJRAGU,TRAIN
