feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l1_T6W50,-0.11725791242667864,0.20265459365845911,1.0,400,1.0
z_asp_T6W50,0.0862446883646652,0.28133135933748854,1.0,400,1.0
z_lsc_T6W50,-0.08120276877261377,0.10636748698062501,1.0,400,1.0
z_re_T6W50,-0.07423801871654925,0.20273974876612477,1.0,400,1.0
z_l2_T6W50,-0.061215343109046805,0.184161682039446,1.0,400,1.0
z_diameter_T6W50,0.031864551749236594,0.13106702794054625,1.0,400,1.0
z_density_T6W50,0.025654020357150396,0.12997760026790936,1.0,400,1.0
z_l3_T6W50,0.022667419104060532,0.07687599208340337,1.0,400,1.0
z_atd_T6W50,-0.018060730757321838,0.06959317662326918,1.0,400,1.0
z_pe_T6W50,0.00985359624780967,0.12469116697588965,1.0,400,1.0
z_lcc_T6W50,-9.484778859775624e-17,1.4248010414393316e-15,0.0,400,1.0
z_edges_T6W50,0.0,0.0,0.0,400,1.0
z_nodes_T6W50,0.0,0.0,0.0,400,1.0
