feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
asp_T6W30,-0.047417621610803644,0.049865882476188304,1.0,400,1.0
density_T6W30,0.04606505582668929,0.06999633300927442,1.0,400,1.0
lcc_T6W30,-0.046060279700044046,0.07753752415916203,1.0,400,1.0
l1_T6W30,-0.04501749345220256,0.06477542423382804,1.0,400,1.0
nodes_T6W30,-0.04277477246451772,0.025565978931672707,1.0,400,1.0
diameter_T6W30,-0.04194958370265118,0.02269484108268118,1.0,400,1.0
atd_T6W30,0.040459630277149695,0.044719203198756545,1.0,400,1.0
l3_T6W30,0.03804032530918159,0.04465569617733163,1.0,400,1.0
l2_T6W30,0.029103008892632252,0.0826312275745505,1.0,400,1.0
re_T6W30,0.022279103018495602,0.03920501828299421,1.0,400,1.0
edges_T6W30,0.01932301991269709,0.05440911907864096,1.0,400,1.0
lsc_T6W30,-0.018998401420435174,0.06004211390471343,1.0,400,1.0
pe_T6W30,0.011626281665003776,0.09092253147282485,1.0,400,1.0
