r2,rmse,rho,p_rho
-0.06585481595432507,8.413699487094277,0.24506652273690696,0.08966474874370088
-0.13924467267756513,7.899538479759157,0.11930015607533308,0.41423447647911465
-0.01345521259899729,8.6926486229874,-0.024621374979321726,0.8666416967256555
0.007216578317492561,7.825861645196982,0.15484665478660728,0.28806831567073243
-0.07717049810357257,8.579266248017998,0.035791063199631726,0.8071162589017417
-0.04235667887147421,8.750975401722632,0.22494075927347557,0.12020201767354503
-0.06993863717911863,6.929084728873309,0.1317936142983942,0.3666928290243357
-0.08203343408462427,7.563750449493533,0.023248114984446403,0.8740178657927123
-0.0320275183964398,8.125883883516302,0.09570048212278705,0.5130386601369494
-0.00168711129746546,7.081744622095125,0.1393913401492972,0.3394641300842767
-0.0646161431592196,7.25321672893707,-0.06609801772663128,0.6518196227303519
-0.030643458504623355,8.199132227130583,0.1297050466707309,0.37440244266207584
-0.16539896274795463,7.838953466833542,0.11151729732337425,0.4455509431807651
-0.059993883780766755,7.14888992976652,0.09921271187826673,0.4976215256087467
-0.08631845621360967,8.574612975251931,0.15793534087975877,0.2784414169437217
-0.009104062867632656,7.847033948912944,0.2046489536176942,0.1583802291096604
-0.0912945223944559,8.196691099825935,0.09706123376396826,0.5070371361139592
0.012285074965997733,8.001407461130478,0.1680716568652556,0.24835093932729888
-0.012997086944523728,7.367549129961521,0.10280680931272518,0.48209582194471506
-0.05921126704693669,8.290998104914701,0.10723692358045564,0.46331520823346956
0.003110713934226128,7.521236840487815,0.08496840904354144,0.5615937717997241
0.009538107607287682,7.421072789610205,0.17032182995882947,0.24198186433449165
-0.016740081298245446,8.080529367474439,0.24934228660608126,0.08403418098490999
-0.04767653493638946,7.401133059824226,0.05765554228047907,0.6939519531792316
0.0068412492130758285,8.437990227150712,0.24690938303794674,0.08720296674078604
-0.13200737926548012,7.756348063407834,0.1269518636806882,0.38471227552877213
-0.013682661806584395,7.902570486718557,0.15286014103120635,0.2943733344762583
-0.04672693610034262,7.510826990898348,0.08889473201794916,0.5435830537842182
-0.011989964534754538,7.871269485271553,0.17727735144008747,0.2230013422566516
0.0021583441383470348,8.362338787399686,0.13935679960904265,0.3395850019646345
-0.03288192159464676,8.214737102894107,0.25230646785397887,0.08029610894359603
-0.015194928177588718,7.420232018611782,0.04352605292352249,0.7664988312677393
-0.11771703695585267,7.741526553387249,-0.12301414885457006,0.3997462702072169
-0.03487374872084148,8.32263691759739,0.16109352980964678,0.2688194771546768
-0.009182542616590128,7.8913505850533525,0.12159799209686144,0.40523553258837786
-0.11920971403468394,7.884764582415826,0.20694092370718797,0.1536701362612064
-0.03602904923166039,7.179855155617473,0.02600390564169561,0.8592270687229452
0.014001558446050888,7.0937753048905945,0.17320236792093324,0.2339921337654461
-0.021774001598353188,7.964668956885573,0.05896636831161264,0.6873459136472327
-0.07039076226756635,8.008054316247614,0.050862713259263614,0.7285368318973943
0.005625214055857031,7.785406082167586,0.14356157944787057,0.325067210759316
-0.033358540044345464,6.941310718069261,0.14350345589102143,0.3252651891150562
-0.06961899902627766,7.979024228229358,0.1830312154337916,0.20809926942322873
-0.10000872861536636,7.152447633138843,0.0012777285978463075,0.9930479580327778
0.01834401851665446,7.103046827265322,0.27808818197912244,0.05302508087884536
-0.07242042427009254,6.930739106904317,0.09178044664090555,0.530525680876852
-0.02452250665342115,6.509637269507847,0.17557908863015995,0.22753751883483744
-0.05106270434179638,7.998065438209213,-0.06396900067499332,0.6623499012562947
-0.09632086919073557,8.066351539749828,0.21502717769616347,0.13787486877928842
-0.10304823607568525,9.454852011489303,0.01858993286722615,0.899113672097575
0.00966843695260411,7.6045117420388495,0.12330111575034598,0.3986392355008693
-0.04441260708276085,7.936741737730953,0.27247670661265927,0.058210303197059915
-0.07870516357415225,7.97231418428424,0.10953689607748615,0.4537228444726458
0.03529835541948734,7.482570188789164,0.20252480064896256,0.16283909927716642
0.0005580573094442487,7.460722546433484,0.09119714393951069,0.5331525486625979
-0.007445476177329491,7.893916796725543,0.186732232342337,0.19889142670779075
-0.0865961851243966,7.918584255227238,0.2254516380443484,0.11934015442432504
-0.02591095873290672,6.842526307580869,0.07685049463384777,0.5996921219346216
-0.01865239549583486,7.800270644896321,0.24521001832067585,0.08947113779239357
-0.020100981267910933,7.818432304955034,0.19084380463174086,0.18900435045465966
-0.12553733395817135,7.265098328250829,0.140070439780756,0.33709309978031343
-0.00859888250178864,8.086437873797081,0.08772969984240543,0.5488981136619359
0.01636031182492037,7.465162928700442,0.13845527600552038,0.34274925329837463
-0.08987435607559124,8.180265406295254,0.1966118436310819,0.17573243561564886
0.003098024295985491,7.832435595725699,0.26213623033538125,0.06882790041932287
-0.07507443982064577,7.564409332663497,-0.12196942908129928,0.40379157948618266
-0.06446936719289931,6.622892073871961,0.0711895705328322,0.6269104091966884
-0.06629535406660181,8.034947827687297,0.16834119970022063,0.2475820783811585
-0.0526552578020103,8.390855672285745,0.2612255217458645,0.06983232409488942
-0.0177189756960745,8.070879810780385,0.2334698706437343,0.10641913486082201
0.009607301749579356,7.476578920863029,0.20649151364214413,0.15458547291657992
0.015780249493189458,8.21813391047076,0.1998111794907799,0.1686677173325776
-0.018636860602285088,7.51939797956516,0.14680650872388895,0.314134908937265
-0.025235624250414146,8.388796097548777,0.13717694226477958,0.34726721677761396
