target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T6W50,VALIDATION,R2,-0.003545,0.017701,-0.005285,-0.001806,1.9659,399,True
MOT,T6W50,VALIDATION,RMSE,7.611208,0.313081,7.580433,7.641983,1.9659,399,True
MOT,T6W50,VALIDATION,MAE,6.459721,0.243515,6.435784,6.483657,1.9659,399,True
MOT,T6W50,VALIDATION,rho,0.043532,0.110441,0.032676,0.054388,1.9659,399,True
MOT,T6W50,TEST,R2,-0.00173,0.026262,-0.004312,0.000851,1.9659,399,False
MOT,T6W50,TEST,RMSE,7.787198,0.489107,7.73912,7.835275,1.9659,399,True
MOT,T6W50,TEST,MAE,6.648163,0.383505,6.610466,6.68586,1.9659,399,True
MOT,T6W50,TEST,rho,0.071968,0.18326,0.053954,0.089982,1.9659,399,True
COG,T6W50,VALIDATION,R2,-0.013415,0.090272,-0.022288,-0.004542,1.9659,399,True
COG,T6W50,VALIDATION,RMSE,2.254362,0.19559,2.235136,2.273587,1.9659,399,True
COG,T6W50,VALIDATION,MAE,1.757913,0.129798,1.745155,1.770672,1.9659,399,True
COG,T6W50,VALIDATION,rho,0.135997,0.124867,0.123723,0.148271,1.9659,399,True
COG,T6W50,TEST,R2,-0.020652,0.105728,-0.031044,-0.010259,1.9659,399,True
COG,T6W50,TEST,RMSE,2.183155,0.279232,2.155707,2.210602,1.9659,399,True
COG,T6W50,TEST,MAE,1.700929,0.194968,1.681764,1.720094,1.9659,399,True
COG,T6W50,TEST,rho,0.129755,0.193103,0.110774,0.148736,1.9659,399,True
MOT_V4,T6W50,VALIDATION,R2,-0.000174,0.032625,-0.003381,0.003033,1.9659,399,False
MOT_V4,T6W50,VALIDATION,RMSE,3.448609,0.175443,3.431364,3.465854,1.9659,399,True
MOT_V4,T6W50,VALIDATION,MAE,2.849818,0.117575,2.838261,2.861375,1.9659,399,True
MOT_V4,T6W50,VALIDATION,rho,0.100689,0.126116,0.088292,0.113086,1.9659,399,True
MOT_V4,T6W50,TEST,R2,-0.004073,0.042512,-0.008252,0.000105,1.9659,399,False
MOT_V4,T6W50,TEST,RMSE,3.464828,0.267492,3.438535,3.491122,1.9659,399,True
MOT_V4,T6W50,TEST,MAE,2.875941,0.177869,2.858457,2.893425,1.9659,399,True
MOT_V4,T6W50,TEST,rho,0.108167,0.19704,0.088799,0.127535,1.9659,399,True
COG_V1,T6W50,VALIDATION,R2,-0.01995,0.06263,-0.026106,-0.013793,1.9659,399,True
COG_V1,T6W50,VALIDATION,RMSE,1.394082,0.079357,1.386282,1.401883,1.9659,399,True
COG_V1,T6W50,VALIDATION,MAE,1.085085,0.059953,1.079192,1.090978,1.9659,399,True
COG_V1,T6W50,VALIDATION,rho,0.096677,0.135846,0.083323,0.11003,1.9659,399,True
COG_V1,T6W50,TEST,R2,-0.026373,0.08942,-0.035162,-0.017583,1.9659,399,True
COG_V1,T6W50,TEST,RMSE,1.351138,0.118919,1.339448,1.362827,1.9659,399,True
COG_V1,T6W50,TEST,MAE,1.044345,0.083876,1.0361,1.05259,1.9659,399,True
COG_V1,T6W50,TEST,rho,0.089253,0.186117,0.070958,0.107548,1.9659,399,True
