feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_re_T7W20,-0.07509113130860849,0.05042329304675118,1.0,400,1.0
z_density_T7W20,0.06304139984652254,0.037499443976264146,1.0,400,1.0
z_diameter_T7W20,-0.056003919017623485,0.03528104741888255,1.0,400,1.0
z_asp_T7W20,-0.0446829115060104,0.03579455668489238,1.0,400,1.0
z_atd_T7W20,-0.042669014831201134,0.04671907992842056,1.0,400,1.0
z_l1_T7W20,-0.02893556520419692,0.04671179541591918,1.0,400,1.0
z_l2_T7W20,-0.02722060892932122,0.04069610366043516,1.0,400,1.0
z_pe_T7W20,-0.021746498950462642,0.03914878465607103,1.0,400,1.0
z_lsc_T7W20,0.016947830683183566,0.03396769465290881,1.0,400,1.0
z_l3_T7W20,-0.015631917550930463,0.04346667426510434,1.0,400,1.0
z_lcc_T7W20,7.028360082090077e-19,1.3177202642192552e-17,0.0,400,1.0
z_edges_T7W20,0.0,0.0,0.0,400,1.0
z_nodes_T7W20,0.0,0.0,0.0,400,1.0
