feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
l3,raw,6,T6W200,241,0.12353905007420443,0.055465287250305466,0.13921786376810608,0.031083367102912155,-0.1671193742596609,0.00934395599812652,-0.0969917561827517,0.13406059797839923,0.1520017793716511,0.018217376243739924,0.17916684473352668,0.005374104145644366,-0.15876175295721445,0.013605984441663091,-0.12864562725677642,0.046497991024391866
nodes,raw,6,T6W200,241,-0.09350053437131618,0.14785658663928303,-0.10564912834274565,0.10252436644869363,0.13731982530782377,0.03310580050616875,0.06983547517873807,0.2812327118878457,-0.12164157601191729,0.059352258782073584,-0.14419170433868286,0.0254941155814966,0.14016476498007072,0.029601701544661383,0.11061966126778586,0.08726268467469145
lcc,raw,6,T6W200,241,-0.09350053437131618,0.14785658663928303,-0.10564912834274565,0.10252436644869363,0.13731982530782377,0.03310580050616875,0.06983547517873807,0.2812327118878457,-0.12164157601191729,0.059352258782073584,-0.14419170433868286,0.0254941155814966,0.14016476498007072,0.029601701544661383,0.11061966126778586,0.08726268467469145
re,raw,6,T6W200,241,0.09330758522367755,0.14869831184172602,0.10557774874096329,0.10275799086787663,-0.15394701477639655,0.016768258402937577,-0.08739411341540043,0.1772025732931057,0.11816171576977504,0.06706375750626407,0.14073197629778317,0.029280665049672534,-0.1126667941024448,0.08089312270695942,-0.08118081888224363,0.21015068404249693
atd,raw,6,T6W200,241,0.09121280307404447,0.15807199186481374,0.10307721763420036,0.11121094140985076,-0.1408490217987353,0.028807851391139897,-0.07424183008775874,0.25190830286649757,0.12310010642722953,0.05634519082979504,0.14546865892306904,0.02420704694923821,-0.13837225080205529,0.031770465029734594,-0.10892524002372321,0.09224628441292039
lsc,raw,6,T6W200,241,-0.09050568308118588,0.1613345734007654,-0.10300957071990259,0.11144697618961469,0.12171305537466515,0.05920186607916517,0.050887771066407565,0.4326044485431622,-0.1053379465382384,0.1028219213125425,-0.12779367020850296,0.0479794376207949,0.13734133960363745,0.03307803219074981,0.10690523384579045,0.09848147206456281
density,raw,6,T6W200,241,0.08789352992275495,0.17382552934219628,0.09813507288166601,0.12951269499757012,-0.11859044514223198,0.06607153029885511,-0.056063323779778886,0.38721713741724323,0.11408307667274237,0.07712561820434075,0.13347709678696923,0.0388023046306383,-0.12817075176209292,0.04685534322793417,-0.10031754282236098,0.12116283540921217
asp,raw,6,T6W200,241,-0.08327390955931774,0.19764983811634554,-0.09053827220247354,0.162064075372096,0.11521622078096468,0.07421471923794652,0.06560016023023411,0.3115102956329738,-0.11134654310780719,0.08453757395195989,-0.12568620166368707,0.05181410488223525,0.08546501705885058,0.18606948095643447,0.061249555456200366,0.34475716976505144
cc,raw,6,T6W200,241,0.07584876810960367,0.24077247816125583,0.08107998761060359,0.21071945734789202,-0.11919507013942603,0.06469268102064143,-0.08016960556900117,0.21590492938793268,0.12185867244185415,0.05889645975116584,0.1329207447518346,0.039629763956915504,-0.027425597307218743,0.6718386787985975,-0.006532478943306722,0.9198096899808814
diameter,raw,6,T6W200,241,-0.06281972485611208,0.3314917291066482,-0.06523422636946266,0.3142229755392783,0.10407055857389504,0.10705145377172103,0.08345913075614535,0.19759214235462455,-0.06480448542734221,0.31641163111037723,-0.0699152731950163,0.28068198551556606,0.09308474966327393,0.14967493265849585,0.08254504043906205,0.20256361807913278
edges,raw,6,T6W200,241,-0.0556765634597567,0.3895098436425329,-0.05820343575646978,0.36932551088273674,0.017202007419347617,0.7904870434896392,-0.007534215014206647,0.9075639145558304,-0.016449791770132345,0.7994500306900328,-0.021529919573300072,0.740012203903444,0.14102575321253152,0.02860579868315938,0.13047355639926317,0.04344825820634754
l2,raw,6,T6W200,241,0.027819200164917426,0.6674080981530661,0.028815087433343243,0.6569246929657645,-0.03269049548648661,0.6135662554206809,-0.022499220897041,0.7287561727807349,0.03629519028392623,0.5749964796963577,0.03855234235791159,0.5522759208708637,-0.07822988056157382,0.22628064571667805,-0.07342514921257068,0.25717690719292646
l1,raw,6,T6W200,241,-0.028935801311082796,0.6549020876584464,-0.025759979502868895,0.6913274259709016,-0.07983860431358547,0.21684658513523283,-0.04092135537820363,0.5281023267367199,-0.05926718916433944,0.3596164557968876,-0.05199167324551439,0.42267511643598665,-0.06312448383544586,0.3291466572781471,-0.043988489218357796,0.49762124990868595
pe,raw,6,T6W200,241,0.019968461739965245,0.7577681352673756,0.023420356773406877,0.7181130045947072,-0.06439709241107629,0.319469906428043,-0.029949269901700937,0.644329934892956,0.0522715444242621,0.4192022430953723,0.06024852375760958,0.35271411597014046,-0.051448673202380585,0.426571410587062,-0.03446375655649414,0.5952243368368805
