subject,nodes_T2W30,edges_T2W30,re_T2W30,l1_T2W30,l3_T2W30,lsc_T2W30,atd_T2W30,y_true,y_pred
CSO-13-9B-DMLLLU,-0.0511904254765195,-0.556862423143443,0.02389391999862331,-0.09724771638509805,0.004441866859440659,-0.17372992914676894,0.028703057847351637,7,7.3910518288144615
CSO-14-7B-EVEGO,-0.04931538178122711,0.15319542609972314,-0.08527331367829297,-0.1204203517739136,0.02102234438551175,0.025677129191419974,-0.09918119366095023,8,8.05874813704314
CSO-14-8A-AQUMA,0.04445680026979973,-0.154661168484813,-0.03941144278699956,0.056006908236979375,0.03962373504933297,-0.19202462673048853,0.04809397327188638,8,8.015127657086559
CSO-14-8A-SZARA,0.08930138686981298,-0.08241240885024137,-0.0006048511419040732,0.0870600968293898,0.15732229488844657,0.12242561775959446,0.12927769258446653,11,8.715413307200429
CSO-14-8B-JLLORA,0.07517677091817693,0.1573877156921389,0.0042104619956936686,0.04734592961090433,0.05045920765498562,0.05895292575914755,0.11607343364998929,11,8.722649923541903
CSO-14-9A-AEDCAGO,-0.1395064295480229,-0.30635158710984206,-0.15829791422291517,-0.155322685108194,-0.06462339390746027,-0.15448217236847503,-0.14479642292390127,4,7.089662873072059
CSO-14-9A-HASACA,0.06219578063520296,-0.02710026452248459,0.0986539690787674,0.06060582126720781,0.05884073545095225,0.12586534916048392,0.10790391301470019,11,8.7000087823457
CSO-14-9A-JSMAAL,-0.015940723746600577,0.17896450008667147,0.2127434149459861,0.09957742950019717,0.03148029253847794,0.017574505982930012,-0.026864485019274267,9,8.710578412549255
CSO-14-9A-MARJA,0.052162577618595246,0.14924375997887343,-0.06230099061180446,0.16137130378175507,0.04586600536603787,0.10865295261057857,-0.026380085917053393,8,8.641659001087847
CSO-14-9A-SORZU,-0.036899939349982425,-0.08845302903746821,0.04762038958697046,-0.004990541357549487,0.032957192096466706,-0.09512057958051902,0.012791999577676997,10,8.08094897019646
CSO-14-9B-ERAGA,0.002149991819353595,0.10032559206390836,-0.040699579492522,-0.034626663458294925,-0.07028504678277622,0.0750043234164282,0.04279369773532115,6,8.287705793562283
CSO-14-9B-MFEGA,0.016780393618241882,0.16105300250751037,-0.059968153407523574,0.04532061904631369,0.03552463400930613,0.11000893147451327,-0.0029524807799324758,9,8.51881042472929
CSO-15-10A-LJRAGU,-0.08695424821574757,-0.28780155383586215,0.23310823237249786,-0.003290949828811552,-0.031443892891747934,-0.18861452015410343,-0.09119874525206088,7,7.7568478004550325
CSO-15-10A-MAARLO,0.05205469150916079,-0.13115324130660957,-0.05188295316601068,0.08661994658924152,0.040516301592166244,-0.1762213296918496,0.054040729510486704,10,8.08701762329745
CSO-15-10A-SFEGA,0.1888140806099987,-0.14702580976176807,0.16555219892084372,0.07231656676598375,0.10927158128414415,0.08374269887434027,0.1120830466212975,9,8.797797841575704
CSO-15-10B-MEBUAR,-0.01000435196734776,0.08275273880972696,-0.10191127816017974,0.019725172479690654,-0.09141170841202129,-0.07717048848401353,0.029862754012121608,8,8.064886316538836
CSO-15-10B-YVBUAN,0.06919513953026618,0.17028669141613015,0.06251213142540894,0.05679542261047344,0.047213773149577296,0.01933542297917866,0.049283370443809794,9,8.687665429815707
CSO-15-10C-ALBAHO,0.15226986372436926,0.08416287402077206,0.3330287402780385,-0.09171477677542007,0.08210734435892117,0.04096532616046901,-0.03011625351827696,7,8.783746596509738
CSO-15-10C-SSCAMO,0.051326493720392566,0.09878308568513534,0.021511200621094642,-0.011311827696851476,-0.3424741589964533,-0.09105242734344397,0.05095901227550526,9,7.990784856526246
CSO-15-11C-JETALO,0.006165913892298616,0.08736145550327508,-0.0018705481977795656,0.039995619011564724,-0.3154251127099896,-0.16366571890916104,0.043618229025049714,8,7.909223315876123
CSO-15-7B-JCRAGA,0.10036754301660034,0.15776498919486318,0.44546392070279417,0.13467628106892596,0.08386325933528463,0.1133622049621039,0.01761502452383116,12,9.266156701065263
CSO-15-8A-VBMABR,0.020357925092872885,0.13547683641357305,0.049724698846428994,0.09568614459035825,0.07453112821857864,0.12939202057196905,0.08407602182373158,11,8.802288253818375
CSO-15-8B-KEPOGO,-0.05396501107516297,0.12538602936468485,-0.11824257552081759,-0.14725946241920937,-0.03159883053599027,-0.009625714508596474,-0.047590860416538,5,7.930147053149234
CSO-15-9B-ALRIHE,-0.06377958336111457,0.16497179328898534,-0.11532988087981728,0.08857087499198468,0.01695418811878106,0.050539865370552765,-0.09052793930341137,7,8.264442796486822
CSO-15-9B-AMSAGO,-0.04510433367575596,0.1348815496253435,0.12293398057938262,0.001274284534086249,0.06814265517249322,0.0037546248254653907,-0.03706187487050897,11,8.46186436445137
CSO-15-9B-JCAPA,0.057212960319967456,-0.07046530051953284,0.03994616841809187,0.06427607042525194,0.009132718350454705,0.09374462758551075,0.07812263401883927,9,8.485013356859453
CSO-15-9B-KSBEJA,0.05703388388000969,-0.0785426312020429,0.03246595360685273,0.07398050358755,0.07663745832485333,0.13833282904179398,0.09094706675564593,11,8.603898542255525
CSO-15-9B-RMCHLU,0.002163597804797349,0.11316273284096741,-0.0793637961094539,-0.04804118743008816,-0.012492463199089763,0.005734087569286845,0.014783111619360348,7,8.208989561356647
CSO-16-10A-JEGAHE,-0.03750705171502554,-0.1776626048694374,-0.021129108957668362,-0.09998710974467609,-0.00855246217719375,-0.13598605455627885,0.0035214568772495417,5,7.735740543117836
CSO-16-10A-MSACO,0.022422851226619103,0.08207094037675942,-0.06658222707150657,0.0550467677972586,-0.06385864871442574,-0.06975772227835648,0.04553990583919837,9,8.217925345436408
CSO-16-10A-YKMUJO,0.03861480485368117,0.08960297556346322,0.02228798135218731,-0.008158959667135842,0.015735747595102594,0.08943070841868075,0.09517771005542627,7,8.555734446432274
CSO-16-10B-JESUGU,-0.05259642958998043,-0.16061771842873152,0.01861596748998339,0.025567758686407885,-0.03434760897666249,0.02651305475445182,-0.06291935491838908,6,7.973259147277947
CSO-16-10B-LTVIFA,-0.06030724334886941,0.09665385515933991,0.2406080650649508,-0.11840747862544758,0.00010029285630559499,0.016821534046011572,-0.11998223749252092,7,8.26853026592063
CSO-16-10B-VVILI,0.10427811580491039,0.1320985344969214,0.34637403962264757,0.16773753445267156,0.09522697956880452,0.10953156554349579,0.001808331242465734,11,9.170098578992773
CSO-16-10C-ACALGU,0.1132388214579626,-0.09706620328717938,0.018194764424062967,-0.035703163583722684,0.19742499445631714,0.14631516335419978,0.09794269201225361,12,8.653390547094762
CSO-16-10C-MAVAVE,-0.043034622927341566,0.1318451953461907,-0.11747660073959432,-0.055636072800177495,0.00845630849278711,0.04676524718841532,-0.029228233754922558,9,8.154734699066216
CSO-16-11A-JAVABO,0.017657974312292993,0.12014207896388535,0.03620072940236981,-0.08836050915016637,0.02813368327677693,0.08482912257497532,0.029358028127596365,7,8.441004585768601
CSO-16-11A-JDMUVA,0.17208577245652548,0.1363471258581839,0.3845638896828869,0.12368878126522208,0.16139756170298616,0.13150419046821996,0.049856605392990604,15,9.372487405087872
CSO-16-11A-VZAOR,-0.03195995441200599,0.13187914590879937,0.08934960691313278,-0.014882108325348968,0.09124460352254636,0.022499165045559447,-0.0643800023220535,9,8.436793934591497
CSO-16-11B-KRORE,0.017517877557506795,0.11773816654239384,-0.01757818420461822,-0.07517450064763698,0.15451011637117032,0.09471673544949702,0.09314507255561073,10,8.597918761884795
CSO-16-11B-LLOZA,-0.03684366422185281,-0.13208307225946816,0.01424703745780679,-0.0887278803253673,0.01689717470690879,0.07888256242612654,-0.09490801826872244,9,7.970507617776298
CSO-16-11B-YAROMO,0.008065908933713069,-0.03450499986231928,0.1304178311370202,-0.04730780019419494,0.021086584909186412,0.0917533966058046,0.014902160417772502,11,8.397456560207852
CSO-16-9A-JALEMO,0.04649379200777535,0.1631039033454507,-0.03886780754181322,0.16740286361388393,0.05029314456203685,0.12124810215205131,-0.01919985492133361,13,8.703517621478916
CSO-16-9A-JPROSO,-0.05744628808571382,0.1599868900796216,-0.0848916906650263,0.038793882799508406,0.00452664561081011,0.030214582388189,-0.07045924432694765,8,8.233768256061314
CSO-16-9A-JSMAGU,0.054042981611803924,0.1281130293660772,0.01798066742131372,0.08576133443335457,0.05360487548265585,0.10826337115092523,0.08561738412489794,12,8.746427121851893
CSO-16-9B-SJPAJI,-0.06075005768584338,-0.006198540967190838,0.17410925544464342,-0.005559562040645399,0.07046337009511007,0.09281689927235535,-0.0012047266928292071,10,8.476720115686465
CSO-17-10A-YVGOCA,0.22581987172724144,-0.1119769346939604,0.11401817099944085,0.1299790523087936,0.14175466996461547,0.07850787923387506,0.1267057662888769,12,8.917851954089745
CSO-17-10B-EHECO,-0.11982718671688534,-0.1924631981467338,-0.12024567028219428,-0.0649353378667817,0.016058592318280846,0.0953771779100567,-0.12827437649960935,8,7.698733478976999
CSO-17-10B-YCQUVE,0.04383801754954702,-0.16695148282478864,-0.08727445976266282,-0.028608890118567737,0.004234384671273553,-0.14604091414004863,-0.020303990506160968,8,7.811936143129463
CSO-17-11A-DJAPA,-0.012092578738984417,-0.13907097876590954,-0.04845241675527805,0.01182086591746558,0.0458059372602896,-0.10112405968059951,0.039630032868317115,9,8.009560280366172
CSO-17-11A-JDAMO,0.0655952000862777,0.10574323278450028,-0.044028723329160295,-0.019535430953107894,0.010806175500164961,-0.0030313361173885324,0.1122131412124965,8,8.440805737444652
CSO-17-11A-NPAHE,0.040541588726298906,0.14677990929746204,0.020988038499571773,0.050601952275157375,0.05764082280497755,0.007140819402234706,0.09692208033094575,11,8.633658689597514
CSO-17-11A-RLPAIG,0.019106232186168606,0.09540006446627045,-0.03474191977600717,-0.03148376801032742,0.026082216164221444,0.05316005362264486,0.052358746565662355,6,8.392925103479499
CSO-17-11A-SPUVA,0.02821775524232467,0.0898954471509844,-0.05509537113974054,0.05053785139986792,-0.1748928609259308,-0.07137520518263453,0.044483894381773394,9,8.124814989187511
CSO-17-11B-CDBEBU,0.033825258404404555,-0.11800694142180453,-0.004852984731993899,0.08272473551750935,-0.028795956918069153,-0.1624491986213544,0.04690922274138308,7,8.062397613230937
CSO-17-11C-JDAAG,-0.07814017000669926,0.14264912699377527,-0.11550400284176561,-0.06087489215661721,0.00044724091864400045,0.03583973717753065,-0.0792203822438303,7,8.058240136101901
CSO-17-11C-MAPAMA,-0.06156816955768845,-0.13739236914289962,-0.10875800708363792,0.06113355679457317,-0.0551129530297311,0.047751574103505924,-0.07258305963414262,8,7.886514050710845
CSO-17-11C-MCAAG,0.15166211509353986,0.11346431410613633,0.042146531202940755,-0.11978717359163168,0.020316828676436853,-0.08473267923639974,-0.03821514927050867,7,8.29789826524138
CSO-17-11C-SARJA,-0.05095073355211443,0.1443313505875898,-0.07465898437029424,-0.014953820041146643,0.02242079006679051,0.05434272756368925,-0.032339363842624966,10,8.261235444672758
CSO-18-11A-ADBAHO,-0.0198831522161979,0.1416714178337668,0.039603170038237795,0.0021308649776414753,0.024705372854479005,0.08066488395858394,-0.06936481759882639,8,8.412571218108553
CSO-18-11B-YLLRE,-0.08389889301282301,0.0965437450578937,-0.10887336733664493,-0.14670280299511756,0.06424298588203717,0.055086452836226284,-0.11840310339818079,7,7.971038495294254
CSO-18-9B-MAMOLO,-0.05203078693617862,-0.0018426127229734036,-0.1063877512464001,0.009825205647672213,-0.09164280952688171,-0.10845823085740525,0.0040383281753039926,8,7.866544820794006
CSO-8-3A-DAPAVA,0.03566689837554489,-0.14281012865250212,-0.06524259276307366,-0.04204752293470756,-0.28658901695620415,-0.18003738075032694,0.026553278151617826,5,7.558537012731215
CSO-8-3A-KVPECO,0.014671053992544543,-0.6751520539909595,0.00480125417020358,0.010343667806894274,0.10126113544341343,-0.1958057106050299,-0.04294585977408997,8,7.430216965303837
CSO-8-4A-ARAGR,0.07962627406089355,-0.15925777344630143,0.06750939188624105,0.06298419787156813,0.032917358012525044,0.0783724942506137,0.10112919617061446,9,8.47632461706702
CSO-8-4A-JRAAR,-0.05661482765611514,-0.649413188694772,-0.07104637984370123,0.011472381675792129,-0.06571005420163746,-0.13050462250400952,-0.06252870312082393,4,7.188698083915601
CSO-9-2A-EXMOCO,-0.14067889680454718,-0.31545236838662466,-0.16348955537875812,-0.0017422076405770243,-0.0709224871020657,-0.18630244029581425,-0.13295816339072908,2,7.201497359261752
CSO-9-4A-AGAPE,-0.0446764318630333,0.16944562698222165,-0.0759382473285229,0.11286845548973512,0.02895048870705637,0.08102101325513013,-0.08636655288859547,9,8.398347830614854
CSO-9-4A-DKVIMO,0.0016455550953683978,0.13889060153506264,0.012301622695064254,0.04821375858446637,0.00535771981323028,0.05171002736409522,0.0661261183943272,7,8.537288881742482
CSO-9-4A-DSMOMU,-0.012159302207636754,0.16771356996490183,0.0604289536287293,0.11803931123719977,0.04789096643945793,0.12244439835056035,-0.01449827305034242,12,8.702903102623736
CSO-9-4A-DVGATO,0.04346737950248279,0.12351948691137285,-0.03626101261300618,-0.012058256022116513,0.011678864684465676,-0.26050071883811343,0.06693791910570837,7,8.149827140991666
CSO-9-4A-FAGIGA,0.04323628979790354,0.11566001264743017,0.03353640970593212,0.058928612263517144,-0.0020040587473705513,0.09753595316432953,0.07113280591034553,9,8.631069503002957
CSO-9-4A-GSBRCO,0.0577859284380783,0.10629034882185096,-0.06555361734829675,0.02478654929176493,0.1315107950205536,0.09399925892177516,0.05727872070441362,9,8.619141462111005
CSO-9-4A-KEMOCO,-0.02545581299198035,-0.17383316225927936,-0.05241904174679335,-0.036281596284364434,0.027759454831914922,-0.22827694088727998,0.02674794078408802,6,7.751284319707172
CSO-9-4A-LCOMO,-0.03189993853009522,0.09569667576874648,0.07738101795516923,-0.051759026638329625,-0.0405342584870187,-0.010295464258206714,0.011295929081535877,10,8.262928413152666
CSO-9-4A-MLORO,-0.09486352902823847,-0.1250905500027257,-0.042041907226342747,-0.04449848750493183,-0.062238961907708674,-0.015433176867543353,-0.004581667851487887,5,7.824295197871887
CSO-9-4A-MPAME,0.057774212825761624,0.1347689088634596,0.048177988589097,0.006137615618085988,0.08491352061789087,-0.10183377500666535,0.07555328003155586,11,8.518535229800056
CSO-9-4A-NSARPA,-0.03865742495155909,-0.16077973989551286,-0.09968826231888771,0.01597845434372239,0.13619036057323736,-0.1064444123639165,-0.11182425477950239,8,7.847818198868447
CSO-9-4A-SLOCA,-0.15903481891287286,0.09227105920728966,-0.06942609050249,-0.13927811982134958,-0.0074702326492485805,-0.06178991992243645,-0.13971089863031985,6,7.728604457029442
CSO-9-4A-YVDITR,0.17643005031216769,0.1294725440371208,0.38088347102772724,0.12767281200315495,0.09305443000431304,0.0713865237566188,0.06766497624323053,9,9.259608285645198
