number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.7400464783582048,2026-06-09 22:01:10.103516,2026-06-09 22:01:11.782049,0 days 00:00:01.678533,,,,,,,,,,,,,,,Ridge,,,,,,4,,,,,,,,0.001267425589893723,auto,False,-0.025370627015353878,-0.012570980460341838,98.0,-0.018970803737847857,0.006399823277506019,0.03208792236100533,1.9844674545084815,1.7172180345720989,1.7628749221443107,98.0,1.7400464783582048,0.022828443786105847,0.11445899364218029,1.9844674545084815,0.2578087775692742,0.2763920826237532,98.0,0.2671004300965137,0.00929165252723949,0.046587196547665806,1.9844674545084815,5.961434870434775,6.201701952558351,98.0,6.081568411496563,0.12013354106178846,0.6023347163494684,1.9844674545084815,1.4020276087424155,1.4439083683162686,98.0,1.422967988529342,0.020940379786926512,0.10499247427261968,1.9844674545084815,99.0,0.5151515151515151,-0.02345474941935822,-0.002119191237264395,98.0,-0.012786970328311307,0.010667779091046912,0.05348692493447486,1.9844674545084815,Ridge,"{'mode': 'original', 'type': 'Ridge'}",4,"['nodes_T2W30', 'edges_T2W30', 'atd_T2W30', 'density_T2W30']",0.07950038581458244,0.13463699668757945,98.0,0.10706869125108094,0.02756830543649851,0.1382240737146688,1.9844674545084815,2.2103778731143504,2.279429217004535,98.0,2.244903545059443,0.03452567194509254,0.17310744887746274,1.9844674545084815,completed,False,COMPLETE
1,1.7792401882275533,2026-06-09 22:01:11.800978,2026-06-09 22:01:23.970833,0 days 00:00:12.169855,,,,,,,,,,,,,,,RandomForestRegressor,11.0,sqrt,1.0,8.0,90.0,13,,,,,,,,,,False,-0.05089309698584224,-0.03310236549097555,98.0,-0.04199773123840889,0.00889536574743335,0.04460026364784555,1.9844674545084815,1.754134652363602,1.8043457240915044,98.0,1.7792401882275533,0.025105535863951183,0.12587605168182595,1.9844674545084815,0.26230551049320716,0.2808491174478739,98.0,0.2715773139705405,0.009271803477333375,0.0464876758664361,1.9844674545084815,5.878363676762922,6.162514524068505,98.0,6.020439100415714,0.14207542365279138,0.7123486018123759,1.9844674545084815,1.4122670365090886,1.485147951499298,98.0,1.4487074940041933,0.03644045749510463,0.18270794679788444,1.9844674545084815,99.0,0.7373737373737373,-0.07211535185768878,-0.0389946159274269,98.0,-0.055554983892557835,0.016560367965130933,0.08303163673323812,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",13,"['nodes_T2W30', 'edges_T2W30', 're_T2W30', 'pe_T2W30', 'l1_T2W30', 'l2_T2W30', 'l3_T2W30', 'lcc_T2W30', 'lsc_T2W30', 'atd_T2W30', 'density_T2W30', 'diameter_T2W30', 'asp_T2W30']",0.05715743973324558,0.10613397946380043,98.0,0.081645709598523,0.024488269865277426,0.1227811563100821,1.9844674545084815,2.2528783419258533,2.32930833955727,98.0,2.2910933407415617,0.038214998815708355,0.1916052774979468,1.9844674545084815,completed,False,COMPLETE
2,1.7314525556612983,2026-06-09 22:01:23.983700,2026-06-09 22:01:25.794241,0 days 00:00:01.810541,,,,,,,,,,,,,,,LinearRegression,,,,,,5,,,,,,,,,,False,-0.022291263810339572,-0.005953385784155937,98.0,-0.014122324797247754,0.008168939013091818,0.04095804984884306,1.9844674545084815,1.7081448593405704,1.7547602519820262,98.0,1.7314525556612983,0.023307696320727864,0.11686190657515415,1.9844674545084815,0.25707664265562497,0.27559451732016,98.0,0.2663355799878925,0.009258937332267535,0.046423166606405566,1.9844674545084815,5.923387279103813,6.137324543441138,98.0,6.030355911272475,0.10696863216866265,0.5363274914410722,1.9844674545084815,1.392893850836203,1.4356376283761778,98.0,1.4142657396061904,0.021371888769987434,0.10715600694315476,1.9844674545084815,99.0,0.5555555555555556,-0.02849883259123497,-0.002480462640328779,98.0,-0.015489647615781874,0.013009184975453095,0.06522644444566122,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",5,"['nodes_T2W30', 'edges_T2W30', 'pe_T2W30', 'atd_T2W30', 'density_T2W30']",0.11321431809070347,0.16521808609541005,98.0,0.13921620209305677,0.0260018840023533,0.13037023038431775,1.9844674545084815,2.212916174964038,2.281165011640609,98.0,2.2470405933023234,0.034124418338285514,0.17109561292137446,1.9844674545084815,completed,False,COMPLETE
3,1.7226849751586317,2026-06-09 22:01:25.812206,2026-06-09 22:01:44.435065,0 days 00:00:18.622859,,,,,,3.0,log2,1.0,4.0,235.0,,,,,ExtraTreesRegressor,,,,,,11,,,,,,,,,,True,-0.012840546727590687,-0.004549275002468828,98.0,-0.008694910865029758,0.00414563586256093,0.02078570546821312,1.9844674545084815,1.7011427745438805,1.744227175773383,98.0,1.7226849751586317,0.021542200614751296,0.10800992946803924,1.9844674545084815,0.2566471095916992,0.2751400296536402,98.0,0.2658935696226697,0.009246460030970493,0.04636060696093824,1.9844674545084815,5.855628724164965,6.098473890398286,98.0,5.977051307281625,0.12142258311666086,0.6087978137793923,1.9844674545084815,1.3019338259092514,1.3490243476196804,98.0,1.325479086764466,0.023545260855214564,0.11805302576826228,1.9844674545084815,99.0,0.4444444444444444,-0.006294416492401667,0.006866261084078172,98.0,0.00028592229583825253,0.006580338788239919,0.03299300480503867,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",11,"['nodes_T2W30', 'edges_T2W30', 're_T2W30', 'l1_T2W30', 'l3_T2W30', 'lcc_T2W30', 'lsc_T2W30', 'atd_T2W30', 'density_T2W30', 'diameter_T2W30', 'asp_T2W30']",0.10413560189460158,0.1595699987361473,98.0,0.13185280031537444,0.027717198420772856,0.13897060472221803,1.9844674545084815,2.197622337575212,2.264274197105414,98.0,2.230948267340313,0.033325929765100855,0.1670920899752715,1.9844674545084815,completed,True,COMPLETE
4,1.7780664646784365,2026-06-09 22:01:44.452461,2026-06-09 22:01:46.135648,0 days 00:00:01.683187,,,,,,,,,,,euclidean,17.0,distance,,KNeighborsRegressor,,,,,,2,,,,,0.3113095956122124,0.00210664860170422,LinearSVR,,,True,-0.05068232188955322,-0.03184497031318995,98.0,-0.041263646101371586,0.00941867578818163,0.04722407546735083,1.9844674545084815,1.7525636398593882,1.8035692894974849,98.0,1.7780664646784365,0.025502824819048236,0.12786800936460233,1.9844674545084815,0.2627094281290161,0.28077923761379286,98.0,0.2717443328714045,0.009034904742388397,0.04529989490988176,1.9844674545084815,5.794731095794227,6.0313899692030235,98.0,5.913060532498625,0.11832943670439819,0.5932891602394176,1.9844674545084815,1.3592373756425125,1.4308253692972697,98.0,1.395031372469891,0.035793996827378556,0.17946667296641047,1.9844674545084815,99.0,0.797979797979798,-0.07905589336730219,-0.04857874528366203,98.0,-0.06381731932548211,0.015238574041820078,0.07640432548582884,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'LinearSVR'}",2,"['lcc_T2W30', 'density_T2W30']",0.01311586530549936,0.06401506994494821,98.0,0.03856546762522379,0.02544960231972443,0.12760115833573665,1.9844674545084815,2.264080403326659,2.3349974284913886,98.0,2.299538915909024,0.03545851258236467,0.17778459645576952,1.9844674545084815,completed,True,COMPLETE
5,1.7625438614638298,2026-06-09 22:01:46.147938,2026-06-09 22:02:09.075086,0 days 00:00:22.927148,,,,,,,,,,,,,,,RandomForestRegressor,11.0,log2,3.0,7.0,204.0,9,,,,,,,,,,True,-0.040478962525983306,-0.023485927693935132,98.0,-0.03198244510995922,0.008496517416024089,0.04260048744510885,1.9844674545084815,1.736890934841994,1.7881967880856655,98.0,1.7625438614638298,0.02565292662183582,0.12862060123866603,1.9844674545084815,0.2607524891493429,0.27976533258770664,98.0,0.27025891086852477,0.009506421719181845,0.04766402271266387,1.9844674545084815,5.869952226426939,6.145943373293287,98.0,6.007947799860113,0.13799557343317392,0.6918927374212842,1.9844674545084815,1.4058244435722242,1.4713425998051424,98.0,1.4385835216886833,0.032759078116459076,0.16424996591916577,1.9844674545084815,99.0,0.7474747474747475,-0.05250751914726672,-0.02254023138712289,98.0,-0.037523875267194806,0.014983643880071918,0.07512613718547295,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",9,"['nodes_T2W30', 're_T2W30', 'l1_T2W30', 'l3_T2W30', 'lcc_T2W30', 'lsc_T2W30', 'atd_T2W30', 'diameter_T2W30', 'asp_T2W30']",0.08365872919889997,0.12736073808221446,98.0,0.10550973364055721,0.02185100444165724,0.10955823366221389,1.9844674545084815,2.233707885905887,2.3107407521393517,98.0,2.2722243190226195,0.038516433116732224,0.19311663180083735,1.9844674545084815,completed,True,COMPLETE
6,1.7315374489576618,2026-06-09 22:02:09.087987,2026-06-09 22:02:10.783656,0 days 00:00:01.695669,,,,4.4513143156492045,0.808120379564417,,,,,,,,,,ElasticNet,,,,,,9,,,,,,,,,,True,-0.014287447729857438,-0.01332426360814942,98.0,-0.01380585566900343,0.000481592060854009,0.0024146430281403123,1.9844674545084815,1.7107080928548595,1.7523668050604642,98.0,1.7315374489576618,0.020829356102802288,0.10443581525221633,1.9844674545084815,0.2574208198595858,0.275705751903954,98.0,0.2665632858817699,0.009142466022184128,0.04583919386322423,1.9844674545084815,5.818692730126622,6.091534542600651,98.0,5.955113636363636,0.1364209062370148,0.68399755086006,1.9844674545084815,1.2135022006041323,1.2303109307089992,98.0,1.2219065656565657,0.008404365052433563,0.042138446891790915,1.9844674545084815,99.0,1.0,-0.006447825628203835,-0.003645824529835433,98.0,-0.005046825079019634,0.0014010005491842008,0.0070244434729871625,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",9,"['l1_T2W30', 'l2_T2W30', 'l3_T2W30', 'lcc_T2W30', 'lsc_T2W30', 'atd_T2W30', 'density_T2W30', 'diameter_T2W30', 'asp_T2W30']",,,,,,,,2.204547475458181,2.26980500127433,98.0,2.2371762383662555,0.03262876290807442,0.1635965815821635,1.9844674545084815,completed,True,COMPLETE
7,1.7746305597474774,2026-06-09 22:02:10.795957,2026-06-09 22:02:12.733837,0 days 00:00:01.937880,,,,,,,,,,,manhattan,9.0,distance,,KNeighborsRegressor,,,,,,10,12.0,3.0,5.0,40.0,,,ExtraTrees,,,False,-0.0506202533502563,-0.026791608414966334,98.0,-0.03870593088261132,0.011914322467644982,0.059736939247915656,1.9844674545084815,1.7439304787692536,1.8053306407257013,98.0,1.7746305597474774,0.03070008097822376,0.1539264089319838,1.9844674545084815,0.2601761405209209,0.278738254263261,98.0,0.26945719739209095,0.009281056871170047,0.04653407123864123,1.9844674545084815,6.088431898036569,6.538966790766483,98.0,6.313699344401526,0.22526744636495746,1.1294631142123577,1.9844674545084815,1.3688506073030429,1.4410789251746154,98.0,1.4049647662388292,0.036114158935786234,0.18107192617920306,1.9844674545084815,99.0,0.6464646464646465,-0.07831780594538475,-0.03433887823909551,98.0,-0.05632834209224013,0.02198946385314462,0.11025245202626989,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",10,"['edges_T2W30', 're_T2W30', 'pe_T2W30', 'l1_T2W30', 'l3_T2W30', 'lsc_T2W30', 'atd_T2W30', 'density_T2W30', 'diameter_T2W30', 'asp_T2W30']",0.09768902746509509,0.15151855716277296,98.0,0.12460379231393402,0.02691476484883894,0.13494730204031746,1.9844674545084815,2.2492701229881336,2.332869370400049,98.0,2.2910697466940912,0.0417996237059577,0.20957814333877867,1.9844674545084815,completed,True,COMPLETE
8,1.7608021268138496,2026-06-09 22:02:12.746263,2026-06-09 22:02:14.502365,0 days 00:00:01.756102,,,,,,,,,,,,,,,Ridge,,,,,,7,,,,,,,,0.0018088133565708241,svd,True,-0.04095780741075861,-0.022093120303757124,98.0,-0.031525463857257865,0.009432343553500741,0.04729260395218409,1.9844674545084815,1.7369674235594936,1.7846368300682056,98.0,1.7608021268138496,0.02383470325435605,0.1195042541583147,1.9844674545084815,0.2619076492913004,0.2804387300960379,98.0,0.27117318969366916,0.009265540402368756,0.0464562735832024,1.9844674545084815,5.924502864161474,6.118234797676929,98.0,6.021368830919202,0.09686596675772714,0.48567397660344974,1.9844674545084815,1.4399100615575287,1.4919047370051985,98.0,1.4659073992813636,0.02599733772383494,0.1303474359061262,1.9844674545084815,99.0,0.6464646464646465,-0.05465374615398216,-0.022571918300202356,98.0,-0.03861283222709226,0.016040913926889905,0.08042715843338039,1.9844674545084815,Ridge,"{'mode': 'original', 'type': 'Ridge'}",7,"['nodes_T2W30', 'edges_T2W30', 'pe_T2W30', 'lcc_T2W30', 'lsc_T2W30', 'atd_T2W30', 'diameter_T2W30']",0.06569157417711784,0.11805512864067132,98.0,0.09187335140889458,0.026181777231776743,0.13127219278682636,1.9844674545084815,2.2376673209861484,2.3044558794275782,98.0,2.2710616002068633,0.03339427922071485,0.16743478569202158,1.9844674545084815,completed,True,COMPLETE
9,1.736223722314176,2026-06-09 22:02:14.514613,2026-06-09 22:02:16.293043,0 days 00:00:01.778430,,,,,,,,,,,,,,,LinearRegression,,,,,,3,,,,,,,,,,True,-0.02258646678955069,-0.010573211150723575,98.0,-0.016579838970137133,0.0060066278194135575,0.030116488965912024,1.9844674545084815,1.712932137733315,1.759515306895037,98.0,1.736223722314176,0.023291584580861,0.11678112430421772,1.9844674545084815,0.25762924442113155,0.2763297245753902,98.0,0.26697948449826087,0.009350240077129326,0.04688094727650143,1.9844674545084815,5.884455682862475,6.12272897162709,98.0,6.003592327244783,0.11913664438230803,0.5973363996982034,1.9844674545084815,1.368475696160432,1.4117739507936977,98.0,1.390124823477065,0.02164912731663276,0.10854604672620638,1.9844674545084815,99.0,0.5050505050505051,-0.01743751348069264,0.0026653697875640807,98.0,-0.00738607184656428,0.01005144163412836,0.05039668515624633,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['nodes_T2W30', 'lcc_T2W30', 'atd_T2W30']",0.1054125398123086,0.15877539691584697,98.0,0.13209396836407777,0.02668142855176918,0.13377738270665473,1.9844674545084815,2.204240241419082,2.2745461623565304,98.0,2.239393201887806,0.03515296046872434,0.17625259594972545,1.9844674545084815,completed,True,COMPLETE
