number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,2.8866055974683933,2026-06-12 01:19:31.819640,2026-06-12 01:19:33.410892,0 days 00:00:01.591252,,,,0.3470266988650412,0.020584494295802447,,,,,,,,,,ElasticNet,,,,,,13,,,,,,,,True,-0.034918524097500674,-0.02199446175823862,98.0,-0.028456492927869646,0.006462031169631025,0.03239982503803157,1.9844674545084815,2.8600245078493383,2.9131866870874483,98.0,2.8866055974683933,0.026581089619054973,0.13327429570829402,1.9844674545084815,678197333734580.2,908291370862808.8,98.0,793244352298694.5,115047018564114.2,576831521664929.8,1.9844674545084815,8.32168505218657,8.720486452923918,98.0,8.521085752555244,0.19940070036867397,0.9997704490761353,1.9844674545084815,2.419162409159145,2.5037134690590586,98.0,2.4614379391091017,0.042275529949956876,0.21196427838445042,1.9844674545084815,99.0,0.6363636363636364,-0.04282093014192625,-0.017711525291381397,98.0,-0.030266227716653823,0.012554702425272424,0.06294772515103843,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",13,"['nodes_T2W40', 'edges_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",-0.013720911826577913,0.04066736824440317,98.0,0.013473228208912627,0.02719414003549054,0.13634805467209346,1.9844674545084815,3.4812400224680617,3.5625873263904593,98.0,3.5219136744292605,0.0406736519611987,0.20393266027466,1.9844674545084815,completed,True,COMPLETE
1,2.898310927649249,2026-06-12 01:19:33.429563,2026-06-12 01:19:35.038582,0 days 00:00:01.609019,,,,,,,,,,,,,,,LinearRegression,,,,,,3,,,,,,,,False,-0.03958304952345837,-0.025087113773705937,98.0,-0.032335081648582155,0.007247967874876217,0.03634041447074475,1.9844674545084815,2.866754021244163,2.9298678340543347,98.0,2.898310927649249,0.03155690640508579,0.15822242564712008,1.9844674545084815,662931067160509.8,889012033467127.5,98.0,775971550313818.6,113040483153308.84,566771001290432.6,1.9844674545084815,8.376718165265126,8.869692775258356,98.0,8.623205470261741,0.24648730499661559,1.2358568608455458,1.9844674545084815,2.5459456959900693,2.6154152082208255,98.0,2.5806804521054474,0.03473475611537813,0.17415577104701704,1.9844674545084815,99.0,0.7373737373737373,-0.0731742223982651,-0.03334242087840111,98.0,-0.053258321638333106,0.019915900759931993,0.09985586314239966,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",3,"['lcc_T2W40', 'atd_T2W40', 'density_T2W40']",-0.029847387633048346,0.02814043008607444,98.0,-0.0008534787734869545,0.028993908859561393,0.14537187295431464,1.9844674545084815,3.510497176135869,3.608792205580072,98.0,3.5596446908579704,0.049147514722101625,0.24641956008099788,1.9844674545084815,completed,False,COMPLETE
2,2.8450272487670825,2026-06-12 01:19:35.051548,2026-06-12 01:19:46.193202,0 days 00:00:11.141654,,,,,,,,,,,,,,,RandomForestRegressor,3.0,sqrt,5.0,12.0,126.0,10,,,,,,,,False,-0.01941055261684045,-0.007503819930880075,98.0,-0.013457186273860264,0.005953366342980188,0.02984944251063983,1.9844674545084815,2.817351828005954,2.872702669528211,98.0,2.8450272487670825,0.027675420761128628,0.13876113670396817,1.9844674545084815,647237974125102.5,870483443390618.2,98.0,758860708757860.4,111622734632757.88,559662585560459.9,1.9844674545084815,8.308731392970348,8.748137193605501,98.0,8.528434293287924,0.21970290031757725,1.1015631685732092,1.9844674545084815,2.449987230674542,2.5579895317558803,98.0,2.503988381215211,0.05400115054066922,0.27075508976073054,1.9844674545084815,99.0,0.5454545454545454,-0.026814421326045675,-0.004090013396879791,98.0,-0.015452217361462734,0.011362203964582943,0.05696868536150004,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['nodes_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'density_T2W40', 'asp_T2W40']",0.056005469205159815,0.10540471402649129,98.0,0.08070509161582555,0.024699622410665735,0.1238408518318409,1.9844674545084815,3.4556783284407833,3.5389583508594815,98.0,3.4973183396501324,0.04164001120934892,0.2087778660222111,1.9844674545084815,completed,False,COMPLETE
3,2.8493022539866772,2026-06-12 01:19:46.211199,2026-06-12 01:20:00.698906,0 days 00:00:14.487707,,,,,,5.0,sqrt,4.0,12.0,296.0,,,,,ExtraTreesRegressor,,,,,,13,,,,,,,,False,-0.018886127383722355,-0.011028435976767559,98.0,-0.014957281680244957,0.003928845703477398,0.019698746423929443,1.9844674545084815,2.8242528950797148,2.8743516128936397,98.0,2.8493022539866772,0.025049358906962298,0.12559438736764517,1.9844674545084815,662802231969719.1,890068456167209.1,98.0,776435344068464.1,113633112098745.0,569742369524439.6,1.9844674545084815,8.287950577387731,8.698248976531238,98.0,8.493099776959484,0.20514919957175276,1.0285927130859902,1.9844674545084815,2.5030226858070073,2.569997923816805,98.0,2.536510304811906,0.03348761900489898,0.16790277982533156,1.9844674545084815,99.0,0.6363636363636364,-0.019526198048125748,-0.00599256327092121,98.0,-0.012759380659523478,0.006766817388602268,0.03392798544293338,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",13,"['nodes_T2W40', 'edges_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",-0.007763778648674471,0.04365045115696299,98.0,0.017943336254144262,0.025707114902818733,0.12889229457731924,1.9844674545084815,3.453621458255724,3.534580965939946,98.0,3.494101212097835,0.040479753842110965,0.20296047908754808,1.9844674545084815,completed,False,COMPLETE
4,3.261835194983343,2026-06-12 01:20:00.711230,2026-06-12 01:20:02.525213,0 days 00:00:01.813983,12.0,5.0,4.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,2,,,,,,,,True,-0.18422677080405675,-0.14304255607246447,98.0,-0.1636346634382606,0.02059210736579615,0.1032462794286168,1.9844674545084815,3.209879033505431,3.313791356461255,98.0,3.261835194983343,0.05195616147791209,0.2605017675314287,1.9844674545084815,593423971935600.8,809138463242415.8,98.0,701281217589008.2,107857245653407.52,540782889546775.4,1.9844674545084815,9.026956077280106,9.504084487093793,98.0,9.26552028218695,0.23856420490684455,1.1961314169520199,1.9844674545084815,2.7497092918391988,2.906736114606208,98.0,2.8282227032227034,0.07851341138350465,0.3936565338650008,1.9844674545084815,99.0,0.9494949494949495,-0.4010089314706551,-0.30978353418928406,98.0,-0.35539623282996957,0.045612698640685484,0.22869642944712898,1.9844674545084815,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",2,"['re_T2W40', 'pe_T2W40']",0.035693219416714966,0.08885502366230373,98.0,0.06227412153950935,0.026580902122794382,0.13327335562523362,1.9844674545084815,3.9632971304856484,4.073151355871728,98.0,4.018224243178688,0.054927112693039515,0.2753977494664945,1.9844674545084815,completed,True,COMPLETE
5,2.937003701955813,2026-06-12 01:20:02.537805,2026-06-12 01:20:04.057340,0 days 00:00:01.519535,,,,,,,,,,,,,,,LinearRegression,,,,,,6,,,,,,,,True,-0.058049233336908236,-0.03434216883942554,98.0,-0.04619570108816689,0.011853532248741349,0.05943214460907863,1.9844674545084815,2.896000329709919,2.978007074201707,98.0,2.937003701955813,0.041003372245893954,0.20558583700116997,1.9844674545084815,655060766450286.2,878457092114488.8,98.0,766758929282387.5,111698162832101.28,560040773222745.56,1.9844674545084815,8.862083744624988,9.775436867243359,98.0,9.318760305934173,0.4566765613091856,2.28971979505824,1.9844674545084815,2.4094340214177654,2.505424596750318,98.0,2.457429309084042,0.047995287666276205,0.24064243613454042,1.9844674545084815,99.0,0.7474747474747475,-0.14695785734164596,-0.06558610281328525,98.0,-0.1062719800774656,0.040685877264180347,0.20399395643174192,1.9844674545084815,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",6,"['nodes_T2W40', 're_T2W40', 'l2_T2W40', 'lcc_T2W40', 'atd_T2W40', 'density_T2W40']",0.017761373743499446,0.07616849480321047,98.0,0.046964934273354964,0.029203560529855517,0.14642304049872135,1.9844674545084815,3.567195318308488,3.71188226045997,98.0,3.639538789384229,0.0723434710757412,0.36272121628155923,1.9844674545084815,completed,True,COMPLETE
6,2.8575640969580363,2026-06-12 01:20:04.069897,2026-06-12 01:20:05.604879,0 days 00:00:01.534982,,,,2.7293781650374753,0.4722149251619493,,,,,,,,,,ElasticNet,,,,,,3,,,,,,,,True,-0.020030331037097827,-0.015666330410428902,98.0,-0.017848330723763364,0.0021820003133344625,0.010940279693668413,1.9844674545084815,2.8334053213957517,2.8817228725203208,98.0,2.8575640969580363,0.024158775562284407,0.1211291126278769,1.9844674545084815,674668379207983.9,905461171279375.4,98.0,790064775243679.6,115396396035695.73,578583257095218.2,1.9844674545084815,8.185812288132906,8.513518683925339,98.0,8.349665486029123,0.16385319789621572,0.8215396683180157,1.9844674545084815,2.514882466924047,2.5365408572265498,98.0,2.5257116620752984,0.010829195151251358,0.05429624509584,1.9844674545084815,99.0,1.0,-0.0036125289973331746,-0.0021240076793173496,98.0,-0.002868268338325262,0.0007442606590079126,0.0037316308915178635,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",3,"['density_T2W40', 'diameter_T2W40', 'asp_T2W40']",,,,,,,,3.4381798172002545,3.5172622922268215,98.0,3.477721054713538,0.03954123751328356,0.1982548742937724,1.9844674545084815,completed,True,COMPLETE
7,2.9134291545477393,2026-06-12 01:20:05.616791,2026-06-12 01:20:12.365646,0 days 00:00:06.748855,,,,,,,,,,,,,,,RandomForestRegressor,14.0,sqrt,3.0,5.0,64.0,11,,,,,,,,False,-0.046480605115138046,-0.02909201489267474,98.0,-0.03778631000390639,0.008694295111231654,0.04359212034704612,1.9844674545084815,2.8798114018700467,2.947046907225432,98.0,2.9134291545477393,0.03361775267769278,0.16855525396533422,1.9844674545084815,633332122922515.5,864145594374829.2,98.0,748738858648672.4,115406735726156.9,578635099024341.8,1.9844674545084815,8.627506442299746,9.124785024640508,98.0,8.876145733470127,0.24863929117038183,1.2466466533556724,1.9844674545084815,2.4880753397267097,2.5925701688033187,98.0,2.540322754265014,0.052247414538304636,0.261962074353045,1.9844674545084815,99.0,0.7878787878787878,-0.09077256697469717,-0.05697687588038493,98.0,-0.07387472142754105,0.016897845547156124,0.0847237075891109,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",11,"['nodes_T2W40', 're_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40', 'l3_T2W40', 'lcc_T2W40', 'lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'asp_T2W40']",0.013124324593728743,0.05806255612776008,98.0,0.03559344036074441,0.022469115767015668,0.11265736739740176,1.9844674545084815,3.5488429278511187,3.641046242641591,98.0,3.594944585246355,0.04610165739523639,0.23114800816632725,1.9844674545084815,completed,False,COMPLETE
8,2.843942088991845,2026-06-12 01:20:12.378447,2026-06-12 01:20:20.056779,0 days 00:00:07.678332,,,,,,18.0,sqrt,5.0,7.0,134.0,,,,,ExtraTreesRegressor,,,,,,4,,,,,,,,True,-0.017329786015039567,-0.008628175742956087,98.0,-0.012978980878997827,0.004350805136041739,0.021814398829396307,1.9844674545084815,2.8175636304856395,2.870320547498051,98.0,2.843942088991845,0.02637845850620584,0.13225832837058954,1.9844674545084815,660836040095197.5,887488419143844.0,98.0,774162229619520.8,113326189524323.3,568203497697541.1,1.9844674545084815,8.186837647446016,8.597201405214662,98.0,8.392019526330339,0.2051818788843234,1.0287565631173283,1.9844674545084815,2.448176090897784,2.524312729182397,98.0,2.4862444100400904,0.038068319142306156,0.19086984375736052,1.9844674545084815,99.0,0.46464646464646464,-0.011429619349190909,0.0043169013321442806,98.0,-0.003556359008523314,0.007873260340667595,0.03947555355587497,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['re_T2W40', 'pe_T2W40', 'l1_T2W40', 'l2_T2W40']",0.021493503422884076,0.0731279416461431,98.0,0.047310722534513586,0.02581721911162951,0.12944434346222483,1.9844674545084815,3.436935607736834,3.5192051216979556,98.0,3.4780703647173947,0.04113475698056096,0.20624458381066924,1.9844674545084815,completed,True,COMPLETE
9,2.8087542087542094,2026-06-12 01:20:20.074607,2026-06-12 01:20:22.174479,0 days 00:00:02.099872,,,,,,,,,,,,,,5.18260989109199,QuantileRegressor,,,,,,5,,,,,,,,False,-0.0009331355682963278,0.00012430831312870661,98.0,-0.0004044136275838106,0.0005287219407125172,0.002650946416563353,1.9844674545084815,2.7849467735529934,2.8325616439554255,98.0,2.8087542087542094,0.02380743520121607,0.11936753551247853,1.9844674545084815,608805169475213.9,816576530769995.1,98.0,712690850122604.5,103885680647390.62,520869953823584.9,1.9844674545084815,8.727991855320967,9.049785922456811,98.0,8.88888888888889,0.16089703356792168,0.8067178260046389,1.9844674545084815,2.2959895660805363,2.491889221798252,98.0,2.393939393939394,0.09794982785885767,0.4911083221088062,1.9844674545084815,99.0,1.0,-0.037483843968863534,-0.033183157484501485,98.0,-0.03533350072668251,0.002150343242181023,0.010781555054361772,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",5,"['lsc_T2W40', 'atd_T2W40', 'density_T2W40', 'diameter_T2W40', 'asp_T2W40']",,,,,,,,3.4925577655390954,3.575019515589782,98.0,3.5337886405644388,0.04123087502534345,0.20672650779899443,1.9844674545084815,completed,False,COMPLETE
