feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T2W40,0.1270753875153956,0.09309372392996824,1.0,400,1.0
l2_T2W40,0.11280644505724449,0.08398311703457044,1.0,400,1.0
l1_T2W40,-0.06073779499681468,0.0716866934267062,1.0,400,1.0
edges_T2W40,0.05127371495777657,0.061096031303039,1.0,400,1.0
re_T2W40,0.035037615846401866,0.04960365447452179,1.0,400,1.0
asp_T2W40,-0.033490759718321224,0.02910619035615364,1.0,400,1.0
diameter_T2W40,-0.031611221565092294,0.032714340053324804,1.0,400,1.0
atd_T2W40,0.019744970325238132,0.024672895937863874,1.0,400,1.0
l3_T2W40,0.011755618703223045,0.047430518800879916,1.0,400,1.0
lcc_T2W40,-0.00944283053453162,0.02098808590405879,1.0,400,1.0
nodes_T2W40,-0.009314419738506713,0.025197453027625605,1.0,400,1.0
density_T2W40,0.006879417126045325,0.029174742757238917,1.0,400,1.0
lsc_T2W40,0.005750103912385705,0.02857163441281505,1.0,400,1.0
