number,value,datetime_start,datetime_complete,duration,params_bag_n_estimators,params_dt_max_depth,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_min_samples_split,params_et_n_estimators,params_gpr_alpha,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_regressor,params_rf_max_depth,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_svc_C,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_stack_final_estimator,params_svr_C,params_svr_degree,params_svr_epsilon,params_svr_gamma,params_svr_kernel,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_clf,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.1063306987453982,2026-06-21 01:35:31.421547,2026-06-21 01:35:38.006873,0 days 00:00:06.585326,,,,,,,,,,,,,Ridge,,,,6,,,,,,0.29110519961044856,sparse_cg,,,,,,,True,-0.04838141618991051,-0.041016351818946604,398.0,-0.044698884004428556,0.0036825321854819532,0.03741641954410033,1.9659423239762661,1.0995870048402794,1.113074392650517,398.0,1.1063306987453982,0.006743693905118802,0.06851939581836791,1.9659423239762661,349872256228165.3,403393575527239.7,398.0,376632915877702.5,26760659649537.164,271902054969525.06,1.9659423239762661,3.2194018106101554,3.2681903956588014,398.0,3.2437961031344784,0.024394292524322802,0.24785854884581707,1.9659423239762661,0.9595245269591963,0.9756718903102575,398.0,0.9675982086347269,0.008073681675530554,0.08203275507763964,1.9659423239762661,399.0,0.6015037593984962,-0.03217394864921662,-0.019598855458609957,398.0,-0.02588640205391329,0.006287546595303332,0.06388470472584876,1.9659423239762661,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['re_T6W40', 'pe_T6W40', 'l2_T6W40', 'lcc_T6W40', 'diameter_T6W40', 'asp_T6W40']",0.07448797413895307,0.09945142683571091,398.0,0.08696970048733199,0.012481726348378916,0.12682075435125495,1.9659423239762661,1.3906596348299207,1.407662974122687,398.0,1.3991613044763038,0.008501669646383003,0.0863813328145502,1.9659423239762661,completed,True,COMPLETE
1,1.2315045494102594,2026-06-21 01:35:38.034359,2026-06-21 01:36:24.328448,0 days 00:00:46.294089,79.0,,,,,,,,,,,,BaggingRegressor,,,,3,,,,1.7123375973163988,LinearSVC,,,,,,0.03334792728637585,,,True,-0.16980123986470272,-0.15662999793751067,398.0,-0.1632156189011067,0.0065856209635960184,0.06691329349510677,1.9659423239762661,1.2227194800736485,1.2402896187468704,398.0,1.2315045494102594,0.008785069336610836,0.08926081931300829,1.9659423239762661,347534597369144.25,403512178731260.0,398.0,375523388050202.1,27988790681057.902,284380497415098.56,1.9659423239762661,3.6602759040388433,3.743930815291127,398.0,3.702103359664985,0.04182745562614168,0.4249884452714246,1.9659423239762661,1.0578414488335255,1.083905323159749,398.0,1.0708733859966373,0.013031937163111738,0.13241117899517432,1.9659423239762661,399.0,0.949874686716792,-0.23293421370058007,-0.20746330323770054,398.0,-0.2201987584691403,0.01273545523143975,0.1293987702003731,1.9659423239762661,BaggingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 1.7123375973163988, 'epsilon': 0.03334792728637585}",3,"['re_T6W40', 'lcc_T6W40', 'atd_T6W40']",-0.026200970805003644,-0.0028241983003484284,398.0,-0.014512584552676037,0.011688386252327609,0.11876001125930351,1.9659423239762661,1.5135190788160342,1.5343501173774015,398.0,1.5239345980967178,0.010415519280683593,0.1058270286712293,1.9659423239762661,completed,True,COMPLETE
2,1.1465318630392582,2026-06-21 01:36:24.347416,2026-06-21 01:38:02.450171,0 days 00:01:38.102755,,,,,,19.0,8.0,399.0,,,,,ExtraTreesRegressor,,,,8,,,,,,,,,,,,,,False,-0.08850621547856709,-0.07711778875571391,398.0,-0.0828120021171405,0.0056942133614265806,0.05785613414180514,1.9659423239762661,1.1384539538059917,1.1546097722725248,398.0,1.1465318630392582,0.008077909233266496,0.08207570923687782,1.9659423239762661,331243171456455.9,383308868440973.6,398.0,357276019948714.75,26032848492258.883,264507119572365.1,1.9659423239762661,3.400671208476218,3.4626620122879044,398.0,3.4316666103820612,0.0309954019058432,0.31492921262689655,1.9659423239762661,0.9561969518757394,0.9813349075722124,398.0,0.9687659297239759,0.012568977848236535,0.1277072744303992,1.9659423239762661,399.0,0.8045112781954887,-0.09658311411433738,-0.07713158856555345,398.0,-0.08685735133994542,0.009725762774391961,0.09881874808527077,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",8,"['re_T6W40', 'pe_T6W40', 'l1_T6W40', 'l2_T6W40', 'l3_T6W40', 'lsc_T6W40', 'atd_T6W40', 'density_T6W40']",0.048918284658082796,0.07409308362822653,398.0,0.06150568414315467,0.012587399485071869,0.12789444772795713,1.9659423239762661,1.4296355571381045,1.44801009300349,398.0,1.4388228250707973,0.009187267932692698,0.09334736374848553,1.9659423239762661,completed,False,COMPLETE
3,1.0883995145998224,2026-06-21 01:38:02.467698,2026-06-21 01:38:08.735861,0 days 00:00:06.268163,,,,,,,,,,,,,LinearRegression,,,,2,,,,,,,,,,,,,,False,-0.03025855268116105,-0.025210781704410445,398.0,-0.027734667192785747,0.0025238854883753033,0.02564397364580201,1.9659423239762661,1.082302862797788,1.0944961664018569,398.0,1.0883995145998224,0.006096651802034486,0.0619451155209287,1.9659423239762661,348860317421231.7,402063884629395.06,398.0,375462101025313.4,26601783604081.703,270287792697573.97,1.9659423239762661,3.148919573840882,3.177462182232334,398.0,3.163190878036608,0.01427130419572571,0.14500378498629943,1.9659423239762661,0.9615171828973745,0.970518855185615,398.0,0.9660180190414948,0.004500836144120214,0.04573080830944934,1.9659423239762661,399.0,0.5488721804511278,-0.017443516500895474,-0.00964675531684692,398.0,-0.013545135908871197,0.0038983805920242763,0.03960955028412565,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['density_T6W40', 'asp_T6W40']",0.0711506140185148,0.09641661233758819,398.0,0.0837836131780515,0.012632999159536688,0.1283577638552612,1.9659423239762661,1.3833025579581937,1.3989913815109516,398.0,1.3911469697345726,0.007844411776378861,0.07970325507508348,1.9659423239762661,completed,False,COMPLETE
4,1.109934470898195,2026-06-21 01:38:08.762332,2026-06-21 01:38:14.959942,0 days 00:00:06.197610,,,,,,,,,,,,,LinearRegression,,,,5,,,,,,,,,,,,,,True,-0.0524371520522932,-0.04418071919732819,398.0,-0.048308935624810694,0.004128216427482504,0.041944800490404124,1.9659423239762661,1.1032548042152712,1.116614137581119,398.0,1.109934470898195,0.006679666682923967,0.0678688463357782,1.9659423239762661,340203673029381.75,392842324130062.5,398.0,366522998579722.1,26319325550340.402,267417873709748.12,1.9659423239762661,3.3402117484423854,3.4240669666473256,398.0,3.3821393575448555,0.04192760910246998,0.4260060560621391,1.9659423239762661,0.9748974642551874,0.991910343174934,398.0,0.9834039037150607,0.008506439459873307,0.08642979657093064,1.9659423239762661,399.0,0.6917293233082706,-0.057679636195368776,-0.03864764074719094,398.0,-0.04816363847127986,0.00951599772408892,0.09668742737101593,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",5,"['lcc_T6W40', 'lsc_T6W40', 'density_T6W40', 'diameter_T6W40', 'asp_T6W40']",0.049693348386308796,0.0737007827431309,398.0,0.06169706556471984,0.012003717178411049,0.12196393552426509,1.9659423239762661,1.4043289029227695,1.42209636352199,398.0,1.4132126332223798,0.008883730299610426,0.0902632654012655,1.9659423239762661,completed,True,COMPLETE
5,1.1185607487812004,2026-06-21 01:38:14.977717,2026-06-21 01:39:22.818586,0 days 00:01:07.840869,,,,,,10.0,2.0,285.0,,,,,ExtraTreesRegressor,,,,3,,,,,,,,,,,,,,True,-0.06284163563678853,-0.0500770484001399,398.0,-0.05645934201846422,0.006382293618324318,0.06484738317245783,1.9659423239762661,1.1101306047971942,1.1269908927652066,398.0,1.1185607487812004,0.008430143984006317,0.08565459532608871,1.9659423239762661,331410864598323.56,383236276099652.06,398.0,357323570348987.8,25912705750664.23,263286407573592.53,1.9659423239762661,3.3471736557377785,3.4089945264106536,398.0,3.378084091074216,0.030910435336437555,0.3140659086154236,1.9659423239762661,0.9399573126966274,0.9640482074314116,398.0,0.9520027600640195,0.01204544736739214,0.12238793569043521,1.9659423239762661,399.0,0.6441102756892231,-0.054245212449694685,-0.03281677382282401,398.0,-0.04353099313625935,0.01071421931343534,0.108861974512935,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['re_T6W40', 'l3_T6W40', 'lsc_T6W40']",0.11878697664131113,0.14346106738132722,398.0,0.13112402201131917,0.012337045370008048,0.12535072125606103,1.9659423239762661,1.3998051418555943,1.4192386737932783,398.0,1.4095219078244363,0.009716765968842031,0.09872733591721425,1.9659423239762661,completed,True,COMPLETE
6,1.1378110704657094,2026-06-21 01:39:22.836603,2026-06-21 01:40:34.688811,0 days 00:01:11.852208,,,,,,,,,,,,,RandomForestRegressor,6.0,8.0,164.0,10,,,,,,,,,,,,,,False,-0.07956422239254551,-0.0698155354733487,398.0,-0.07468987893294711,0.0048743434595984025,0.049525834588871664,1.9659423239762661,1.1305596837114171,1.1450624572200017,398.0,1.1378110704657094,0.00725138675429217,0.07367781608122415,1.9659423239762661,334243284592736.94,386319608230015.56,398.0,360281446411376.25,26038161818639.33,264561105699033.38,1.9659423239762661,3.3185486793071246,3.373212489210776,398.0,3.3458805842589503,0.02733190495182588,0.2777062008171285,1.9659423239762661,0.9741004741637599,0.9942232087837425,398.0,0.9841618414737512,0.010061367309991295,0.10222866264199697,1.9659423239762661,399.0,0.7769423558897243,-0.07684276936530268,-0.059863825089785855,398.0,-0.06835329722754427,0.008489472137758417,0.08625739985833882,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['nodes_T6W40', 'edges_T6W40', 're_T6W40', 'pe_T6W40', 'l1_T6W40', 'l2_T6W40', 'l3_T6W40', 'lsc_T6W40', 'density_T6W40', 'asp_T6W40']",0.03020858305169693,0.05556580103833691,398.0,0.04288719204501692,0.012678608993319991,0.1288211832064622,1.9659423239762661,1.4182109555462137,1.435561689607088,398.0,1.4268863225766508,0.008675367030437043,0.08814618750369614,1.9659423239762661,completed,False,COMPLETE
7,1.1145553944950763,2026-06-21 01:40:34.706866,2026-06-21 01:41:10.453382,0 days 00:00:35.746516,,,,,,,,,,,,,RandomForestRegressor,3.0,2.0,89.0,5,,,,,,,,,,,,,,False,-0.056546401096750944,-0.04856072358529407,398.0,-0.05255356234102251,0.003992838755728435,0.040569293771624194,1.9659423239762661,1.1077295943388525,1.1213811946513002,398.0,1.1145553944950763,0.0068258001562237665,0.06935363752592125,1.9659423239762661,336001390014908.25,388134201546380.4,398.0,362067795780644.3,26066405765736.035,264848078716762.3,1.9659423239762661,3.2477846875363356,3.3029178933391954,398.0,3.2753512904377655,0.027566602901429944,0.28009085260188304,1.9659423239762661,0.9507820256134407,0.9685924604392986,398.0,0.9596872430263697,0.008905217412928934,0.0904815855153127,1.9659423239762661,399.0,0.656641604010025,-0.04089709149239124,-0.027583731221978942,398.0,-0.03424041135718509,0.00665668013520615,0.06763529119763952,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",5,"['nodes_T6W40', 're_T6W40', 'l3_T6W40', 'lsc_T6W40', 'density_T6W40']",0.06803960597101509,0.09209513398532103,398.0,0.08006736997816806,0.012027764007152964,0.12220826366251188,1.9659423239762661,1.3961807463859304,1.413068467617676,398.0,1.4046246070018031,0.00844386061587275,0.08579396335515029,1.9659423239762661,completed,False,COMPLETE
8,1.0928213964126716,2026-06-21 01:41:10.475708,2026-06-21 01:42:06.999504,0 days 00:00:56.523796,,,,,,2.0,3.0,276.0,,,,,ExtraTreesRegressor,,,,11,,,,,,,,,,,,,,False,-0.034383113420622,-0.029499869138509785,398.0,-0.031941491279565894,0.0024416221410561104,0.02480813575997668,1.9659423239762661,1.0867868694831002,1.098855923342243,398.0,1.0928213964126716,0.00603452692957139,0.06131389488927556,1.9659423239762661,341935414870878.3,394156843766673.94,398.0,368046129318776.1,26110714447897.81,265298277698796.28,1.9659423239762661,3.1540584675969354,3.187949859319586,398.0,3.1710041634582606,0.016945695861325147,0.17217697874135077,1.9659423239762661,0.9726343088112634,0.9832260870097349,398.0,0.9779301979104992,0.00529588909923578,0.053808954929772085,1.9659423239762661,399.0,0.6641604010025063,-0.02255307480202036,-0.01522112161743012,398.0,-0.01888709820972524,0.0036659765922951192,0.037248206209014714,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",11,"['nodes_T6W40', 'edges_T6W40', 're_T6W40', 'pe_T6W40', 'l1_T6W40', 'l2_T6W40', 'l3_T6W40', 'lcc_T6W40', 'lsc_T6W40', 'atd_T6W40', 'density_T6W40']",0.04954129065194569,0.0726858111018564,398.0,0.06111355087690104,0.011572260224955354,0.11758011114131409,1.9659423239762661,1.3870373200895625,1.4025377038228581,398.0,1.3947875119562103,0.007750191866647885,0.07874593237039677,1.9659423239762661,completed,False,COMPLETE
9,1.1108114292461653,2026-06-21 01:42:07.016951,2026-06-21 01:42:20.803412,0 days 00:00:13.786461,,,,,,,,,,,,,SVR,,,,8,,,,,,,,,15.01455544253768,,0.0401698606222607,scale,linear,,-0.05385758266604165,-0.04445611652656492,398.0,-0.04915684959630329,0.00470073306973837,0.04776186380544519,1.9659423239762661,1.1037423453226924,1.117880513169638,398.0,1.1108114292461653,0.007069083923472844,0.0718255256304021,1.9659423239762661,330135255893790.7,380333027755845.56,398.0,355234141824818.1,25098885931027.438,255017579965002.56,1.9659423239762661,3.466037074368735,3.591898202486121,398.0,3.528967638427428,0.06293056405869302,0.6394068723281979,1.9659423239762661,0.9738579595661633,0.9897859915848765,398.0,0.9818219755755199,0.0079640160093566,0.080918495549556,1.9659423239762661,399.0,0.6967418546365914,-0.0720450825052803,-0.051730547786185306,398.0,-0.06188781514573281,0.010157267359547499,0.10320305643077124,1.9659423239762661,SVR,"{'mode': 'original', 'type': 'SVR'}",8,"['edges_T6W40', 're_T6W40', 'pe_T6W40', 'l2_T6W40', 'lcc_T6W40', 'lsc_T6W40', 'atd_T6W40', 'asp_T6W40']",0.05071955914909873,0.0749322106552674,398.0,0.06282588490218306,0.012106325753084334,0.1230064913758972,1.9659423239762661,1.4128995362934833,1.431061823877537,398.0,1.4219806800855102,0.009081143792026876,0.09226908793963749,1.9659423239762661,completed,True,COMPLETE
