subject,edges_T6W40,re_T6W40,pe_T6W40,l1_T6W40,l2_T6W40,l3_T6W40,lcc_T6W40,lsc_T6W40,atd_T6W40,density_T6W40,diameter_T6W40,asp_T6W40
CDMS-9-4C-SCAMO,-0.3322145012392609,-1.60195311877522,-1.5099287766874092,-0.7383485461446389,-1.7330418640658374,-1.2008145045086343,2.0547405096183256,1.335129958683269,-1.9665718346390244,-1.7776966690897407,1.928274477247483,1.9242587846629053
CDMS-9-5A-ABERO,0.04712008207208453,1.1867122752567008,0.9364023699754438,0.8997642150648157,0.5772084615923216,-0.731135426370066,-0.4651618807910522,-0.618519181283945,0.5072244716493599,0.18326902842010767,0.21052868728574792,0.21667712913284026
CDMS-9-5A-PAGACO,0.35594637852252964,-0.35610856902422666,0.08869467983675987,0.041965762252571176,0.4455252872195111,-0.5404880445932007,-0.1331290111459652,0.40910755904021595,0.20082092358721423,0.23129534239670804,-0.14062740239048752,-0.09068402556099528
CDMS-9-5A-VVAAR,0.35594637852252964,0.600885753888444,0.3679204832026848,0.8606070627574458,0.8134274447573424,-0.1059744653142726,-1.1449345659532935,-0.23373868137268228,1.2885212060900486,1.233922430836962,-1.2114090580159445,-1.2483261030046633
CDMS-9-5C-JDMADE,0.35594637852252964,0.9322829295932893,2.202934591803613,3.40251409986593,2.3215573814590766,-0.8182921200935659,-0.3925134402273752,-2.323375180748062,0.47126872296812206,-0.23705217264228837,2.5175646304298787,2.3368416369048024
CDMS-9-5C-LVIZAC,0.35594637852252964,0.02664684964105669,-0.448618250823654,-0.1882215233270761,-0.3947991997606101,1.123598585147625,0.31371779269173755,0.1825303082654137,-0.313787918781294,-0.3804074318566212,0.5156680123668287,0.34976243734696133
CDMS-9-5C-MLOGO,0.35594637852252964,0.7455843293825829,-0.3551542541202562,0.7428018941853118,-0.6479229993701677,2.3546523815139984,-1.0610847581930631,-0.6748550559757446,1.1067625710604896,1.1568363823062162,-0.5049718340458017,-0.697329342531271
CDMS-9-5C-SCAAG,-0.1549255966226561,0.6105810720950894,0.46631497102694675,0.6891138965053804,0.06440627401541593,-0.02381814476467529,-0.16913245308068314,-0.37616777721207695,0.1105845052469578,0.01552260054718273,0.38643181125787557,0.2291602562613009
CDMS-XX-10A-VGILO,0.04520981632080487,-0.41900354729540706,-1.289999864776738,1.729003534612996,-1.3381049472192958,-0.9411483745447882,0.3899946633030119,-0.04181928070550493,-0.44398018550017704,-0.5000669903948549,0.35204224064489226,0.35743008303434887
CDMS-XX-5C-MJSARU,0.35594637852252964,-1.4346456912339318,0.580221035260787,-0.33499227271435844,1.5275203581214085,-0.46821193502580316,0.47414597983827544,0.8872195885525903,-0.5008910085315494,-0.4759921637605508,-0.26870597032857635,-0.13724977662301105
