feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lcc_T7W50,0.353937774551852,1.2975773458177184,1.0,20,0.05
l1_T7W50,-0.12263569026013622,0.09254928521257647,1.0,164,0.41
density_T7W50,0.10444585176791968,0.21715126062933224,1.0,236,0.59
nodes_T7W50,-0.09784601806312122,0.6049220190145331,1.0,45,0.1125
re_T7W50,-0.09372612610183276,0.09764766358972758,1.0,116,0.29
asp_T7W50,-0.08501532727786691,0.11325222573898515,1.0,388,0.97
edges_T7W50,0.08333339816459032,0.06050204618313899,1.0,223,0.5575
l2_T7W50,-0.06353604860885752,0.04589867182235149,1.0,96,0.24
diameter_T7W50,-0.061505143736405525,0.08684654780190348,1.0,372,0.93
l3_T7W50,0.05765550285447305,0.052834542410868476,1.0,116,0.29
pe_T7W50,-0.05215919865828639,0.044485502798139814,1.0,161,0.4025
atd_T7W50,-0.008240766852687762,0.20392473705235462,1.0,45,0.1125
lsc_T7W50,-0.00019089093780056895,0.03970831714534751,1.0,18,0.045
