feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l3_T2W20,-0.05376453719190043,0.04809610733885698,1.0,207,0.5175
z_asp_T2W20,-0.026928864828409428,0.04918454802810713,1.0,276,0.69
z_diameter_T2W20,-0.025404232971932013,0.04516166010088733,1.0,289,0.7225
z_l1_T2W20,0.02277338827461531,0.034005318246026844,1.0,197,0.4925
z_atd_T2W20,-0.01606641316699795,0.021019450373621604,1.0,223,0.5575
z_lsc_T2W20,-0.014681104910642288,0.07802387648139401,1.0,154,0.385
z_re_T2W20,0.011489685136199301,0.036043068144054204,1.0,161,0.4025
z_density_T2W20,-0.005878286808716504,0.03142593127111346,1.0,168,0.42
z_pe_T2W20,0.005602120026067746,0.02962044332665133,1.0,166,0.415
z_l2_T2W20,0.0002530276725598502,0.03501238459132633,1.0,159,0.3975
