feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_pe_T6W40,-0.3347750882942456,0.37590971799817535,1.0,89,0.2225
z_lsc_T6W40,-0.2207886741432123,0.15928869223024067,1.0,213,0.5325
z_l3_T6W40,-0.2036930293839264,0.11075643885461606,1.0,391,0.9775
z_l2_T6W40,0.1698951031184142,0.2600069141792298,1.0,288,0.72
z_atd_T6W40,0.12191419120669425,0.08846082971535603,1.0,388,0.97
z_density_T6W40,0.10819052389342852,0.16193286390582184,1.0,114,0.285
z_re_T6W40,-0.06542313865810147,0.05622844511258927,1.0,211,0.5275
z_l1_T6W40,0.050052701739911144,0.055929131342035046,1.0,131,0.3275
z_asp_T6W40,-0.03752240096414201,0.17386844339510046,1.0,100,0.25
z_diameter_T6W40,-0.0011342879427105389,0.15226571931173474,1.0,75,0.1875
