feature,selected,ranking
l3_T6W50,True,1
pe_T6W50,True,1
re_T6W50,True,1
lcc_T6W50,False,2
l2_T6W50,False,3
nodes_T6W50,False,3
z_density_T6W50,False,3
atd_T6W50,False,4
lsc_T6W50,False,4
z_l3_T6W50,False,4
density_T6W50,False,5
diameter_T6W50,False,5
z_lsc_T6W50,False,5
asp_T6W50,False,6
edges_T6W50,False,6
z_l1_T6W50,False,6
z_asp_T6W50,False,7
z_diameter_T6W50,False,7
z_re_T6W50,False,7
l1_T6W50,False,8
z_l2_T6W50,False,8
z_pe_T6W50,False,8
