subject,z_lsc_T2W20,z_density_T2W20,z_diameter_T2W20,z_asp_T2W20
CDMS-11-6B-MMAMO,-0.0020757218594522,-0.2841148866252357,0.3672262725485934,0.3755323046376846
CDMS-11-6B-RSECA,0.0119923418298631,-0.315422261803017,0.2469026498234146,0.2393573633644254
CDMS-11-6B-SCAPA,0.105566515592116,0.3690040004019627,-0.076862881720313,-0.0335213832957446
CDMS-11-6B-VZAPE,-0.2195279754065239,-1.058750574638294,0.211965093576406,0.3234579569304873
CDMS-11-6B-YLNIME,0.3188641314854651,0.3643143030346804,-0.2712265108708008,-0.3260384362409544
CDMS-11-7C-ICARE,0.3621534615166289,-0.0614582791330654,-0.0691790691586189,-0.0007622586079192
CDMS-11-7C-SALMA,0.0597391197090014,-0.0743321241497399,-0.026438580802189,0.0334094201788139
CDMS-11-7C-SPGAVE,-0.2449794909455787,-0.1503974343235749,0.2320230824075723,0.2423146016859659
CDMS-12-5A-SRIGO,-0.3501868574804714,-0.521857401588324,0.6040753957000051,0.6333302351255309
CDMS-12-6A-FAROPA,-0.2286370662202768,-0.3302891281277095,0.2861826831498138,0.3471441814302226
CDMS-12-6A-JGIGA,0.1662282966772081,0.2617278958798837,-0.1190620237726553,-0.1828566379109353
CDMS-12-6A-JSOTGU,1.3583462889197149,0.2983301725227522,-0.6414543556239961,-0.607859075903101
CDMS-12-6A-SROAL,-0.2224771665635174,-0.2852402803384486,0.3232582898126075,0.248783507968866
CDMS-12-6B-IJDAGA,-0.5480941879368002,-1.1129891641835896,0.9868028347367628,1.1612699987670283
CDMS-12-6B-SCLAG,-0.6719490486552384,-0.9100905719099676,1.0346285262303534,1.395760025851614
CDMS-12-7C-ARAHE,-0.2911635179984767,-1.1620298588661235,0.0663116651473091,0.181230166393084
CDMS-12-7C-CATRAR,0.0020918392381878,0.8794358793105997,-0.3286773028059351,-0.4568923675107514
CDMS-12-7C-DLOLO,-0.0063285858124471,-0.2286219275476841,0.1124962017154372,0.0517344397257141
CDMS-12-7C-JSZAOR,-0.7157478606357397,-1.0387959428264948,1.4207311104790976,1.5843335662381008
CDMS-12-7C-MAROBE,0.0133371123448915,-0.0007711786582257,0.0669121754966889,0.1645219885661628
CDMS-12-7C-VMAPA,0.8688777629489157,0.5978252431631386,-0.7969424551093773,-0.8502065967795324
CDMS-12-7C-VQURA,0.210413908990926,-0.1250349041045456,-0.1622410039190938,-0.0707244349071564
CDMS-13-6B-ASUMO,-0.002367708304709,0.1598810853830478,0.4092867772623691,0.5433370929399193
CDMS-13-6B-JDTAHE,-0.6991863221231065,-0.6115553388771144,0.691055286424862,0.7727012025196235
CDMS-13-7C-MVEAR,-0.8822369042420481,-1.0870595062537691,1.2481201786209333,1.4000232758501605
CDMS-13-7C-RAIZAC,-0.5576414199712227,-0.3857820292608885,0.6941991761117318,0.7190776875543406
CDMS-13-7C-SSOSLO,-1.3166190431827156,-0.5000525532685571,1.3038069181966858,1.417179104595624
CDMS-14-10A-IMORTO,0.3923542967968266,0.2811952123475182,-0.3558076836438024,-0.4436340577820729
CDMS-14-10A-JCVANI,-0.2940780149258333,-0.2692489851967573,0.2627356036369712,0.3733380306849936
CDMS-14-6B-KDCAHE,-0.4010298743582508,0.1627516826601856,-0.0712341618957347,-0.0282401853057169
CDMS-15-10A-AMALOS,-0.4822534593937269,-0.4937844571064116,0.5927029351633153,0.6871322407649448
CDMS-15-10A-JJMACH,0.0681886662353976,-0.3366872273195477,0.149564686039275,0.1922241996475348
CDMS-15-10A-MAALCA,-0.1351275371542055,-0.8819511234473256,0.2521478781036186,0.2757971513155557
CDMS-15-10A-MAALRI,-0.3651076773073985,-0.5712560314591134,0.5894324978317907,0.6596278205553874
CDMS-15-10A-SGOMO,0.0414089927413801,-0.4938472912609718,-0.0479671068386513,0.0413401231796843
CDMS-15-10A-SHEGA,-0.1751638130659318,-0.5521337187869471,0.541661293146896,0.6692397172673331
CDMS-15-11B-JEMOLO,-0.7568854685221672,-1.0116261338896348,1.25694266912871,1.3109031340834512
CDMS-15-11B-VSAHO,-0.5076655039197121,-0.7127899895247785,0.707440765530785,0.6767114491299783
CDMS-16-10A-SGALO,0.4878139158150583,0.6469632666511602,-0.4313170056222989,-0.4740413180915114
CDMS-16-11B-NGABE,-0.1787679550316354,-0.4341079967045748,0.2489340486811934,0.3018606653241166
CDMS-17-10A-ASSAMO,-0.0440906191473768,0.3276367237611377,0.2072009294916331,0.1947330190020746
CDMS-18-7C-VVECA,-0.2481953098220252,-0.2913352926145409,0.5375728402216429,0.588097208743759
CDMS-8-4A-DJAVDA,-0.0187451960607559,-0.3053530132403517,-0.0471797394461749,-0.0863981337755647
CDMS-8-4A-DOSTR,-0.9654318596943688,-1.0666475952679697,0.7475247839669154,0.962776876413876
CDMS-8-4A-LGOPA,0.1383208075170583,-0.1703425719684123,0.0573122530779012,0.1073797038746621
CDMS-8-4C-JDBUTU,-2.001327560681668,-1.6380411004517803,1.4699590636011863,1.93540387548578
CDMS-9-4A-ACDUTR,-0.3047922923496439,-0.8890804303464183,0.8679124313977835,0.8759239560954102
CDMS-9-4A-CARGA,0.1006976168540492,-0.1770374023380781,-0.0023104947141223,-0.0118854703192933
CDMS-9-4A-CRAAG,-0.4278812589653126,-0.9990108707178526,1.0602384214633702,1.067612513223833
CDMS-9-4A-EROHI,-0.3193061857566054,-1.3170627988769317,0.862581888927842,1.1898537426904268
CDMS-9-4A-ILOSE,0.2940763690079153,0.2467715911897729,-0.1787097473950649,-0.1891598514220931
CDMS-9-4A-TGAFR,-0.1875889570088197,0.0862170248090472,-0.1408912821317507,-0.1677274954928713
CDMS-9-4C-SCAMO,0.0769336397053569,-0.0799444768344357,0.1322742678284652,0.1123974585208987
CDMS-9-5A-ABERO,-1.2740123275733015,-1.7240375317721568,1.6959519731380193,1.9945166713793792
CDMS-9-5A-VVAAR,-0.3566615659313815,0.1647320643623359,0.3414825854832525,0.2413584010104226
CDMS-9-5C-JDMADE,-0.5097221467983795,-1.0572782036712678,0.6683310206863923,0.850102592652164
CDMS-9-5C-LVIZAC,-1.1693344719572882,-1.6706414446070104,1.5486669771617,1.9655210515499624
CDMS-9-5C-MLOGO,-0.8500545178363796,-0.5096938416747948,0.6367571700097481,0.8264697935902109
CDMS-9-5C-SCAAG,-1.1524877499210622,-1.5827016310902204,1.5738250107863907,1.9820534552571565
CDMS-XX-10A-VGILO,0.4328745708400946,-0.0784536103535194,-0.1378611798184979,-0.0678968245809332
CDMS-XX-5C-MPCAQU,-0.2169789089033927,-0.440053132666493,0.2463615649675872,0.3633687581524102
CDMS-XX-6B-SPUCA,0.0714464497982948,-0.3375255595244557,0.1221448619535904,0.20729380665632
CSO-10-4A-KCOMO,0.2059010967849968,0.0200639470923282,-0.0911771160738199,-0.0700346308782425
CSO-10-4A-LRAVI,0.0928302560015524,-0.0670191689891323,0.056968064529395,0.0572330530063123
CSO-10-4A-LSCAVA,-0.1550186434089209,-0.1321003155979905,0.3141840112790539,0.2770563872317373
CSO-10-5A-ACAVA,-0.3704358808766493,-0.120351931556758,0.3848877410811547,0.3670281782728616
CSO-10-5A-ARACA,-0.6571692490655096,-0.6553612075698385,0.632923142348589,0.7680493591331531
CSO-10-5A-DABRZA,-0.7622171409559315,-1.526908873041796,1.2587017995684433,1.5292418571834705
CSO-10-5A-GZAMA,0.2838272536466754,-0.0308734411469661,0.0908340428960104,0.0112762178849852
CSO-10-5A-IPECA,0.0614339421307714,0.0018200980307164,-0.0513354099461451,-0.0032478803553638
CSO-10-5A-JANORO,-0.1366871375533476,-0.2304204182282333,0.2802108635435275,0.3174672017294753
CSO-10-5A-JBUVE,-0.5279677078591554,-1.4672326951917165,1.064798566219887,1.205411175636317
CSO-10-5A-JJSEMO,-0.5871841220823676,-0.9594783920906004,0.445649652322703,0.7562475976818059
CSO-10-5A-JLCARI,-0.5798643348436904,-1.316032073683667,0.9088053922439742,0.9920721302778864
CSO-10-5A-MAARAN,0.3123021218982599,0.3557580136630257,-0.3312531539121597,-0.4092516742966725
CSO-10-5A-RVMOIB,-0.2101432039738297,-0.3261566801866119,0.2569475161822337,0.3282343729475488
CSO-10-5A-SVHEES,-0.4829751308763625,-0.8701730497177814,0.7079027598234421,0.7750092615991828
CSO-11-5A-MDVOSPE,-0.1542932291517819,-0.2833182222566469,0.3409061879252259,0.4612687760676665
CSO-11-5A-MTAGA,0.0590677289549236,0.2811135103725198,-0.0801141711557963,-0.1119651548896676
CSO-11-6A-CAPAMU,-0.4083899030581372,-0.3423783481106993,0.5521023972557066,0.6200450816221308
CSO-11-6A-DSCACH,-0.1738984146786822,-0.0061199155865132,0.1618603735390655,0.0989665452512942
CSO-11-6A-EROMO,0.3393791085536357,-0.3358850908978928,-0.1498274584639141,-0.0651240897198555
CSO-11-6A-FSOVRE,-0.5008538937309327,-0.6257032776230748,0.6882846187845151,0.936059122976326
CSO-11-6B-ANREVA,0.5176041685719556,-0.0556479944385019,-0.4822548140807257,-0.4458692618518443
CSO-11-6B-DISEMO,0.0798089065503738,-0.4371835109267881,0.5058706494003194,0.6890930289914262
CSO-11-6B-LHFDLACH,-0.9221551380301202,-1.0734162359049813,1.2312444047247266,1.3949915109236326
CSO-11-6B-RJGIHE,-0.1851510251601206,-0.5579588499777003,0.3389246384464761,0.4100184680175935
CSO-11-6B-SFLVA,-0.3305328655523618,-0.6015315563185047,0.8057998817112612,0.7853850972174553
CSO-11-6B-VCOMA,-0.3739739482598343,-0.5332648716757609,0.5083882109593068,0.6146401818555467
CSO-12-6A-DGISE,0.1662510518664234,-0.7807460323764371,0.0304449130618075,0.4046303680730939
CSO-12-6A-FJOVRE,-0.9350459398200172,-1.5596873929734714,1.4497042286905153,1.6228765288810485
CSO-12-6B-GQULO,-0.2110132339731729,-0.4446717399844564,0.327263289716171,0.383941288504658
CSO-12-6B-LJHEFE,-0.9287086321550728,-0.7362972957734204,0.9485666860382944,1.0515511093803245
CSO-12-6B-VPAMA,-0.1372070624359666,-1.1756329809727704,0.4935583450269394,0.5699770796497972
CSO-12-7A-DALRE,-0.3541898179081096,-0.4693888013029612,0.1572437182198076,0.3601651212461107
CSO-12-7A-ESALA,0.4240824786330238,0.1665633127084188,-0.2185976143192027,-0.20784268354869
CSO-12-7A-IMERO,-0.7350451597285432,-0.51880219105303,0.7818041805686332,0.8630320389625687
CSO-12-7A-JHEZA,-0.4409202639987647,-0.5966541361602263,0.7606912610894735,0.9620528150369276
CSO-12-7A-LSARAR,0.0987210300579308,-0.5213837716777497,0.2057899549957529,0.219659863241093
CSO-12-7A-SCAHO,-0.2655177474790788,-0.1987416029036737,0.3561981579929342,0.3435698889928908
CSO-12-7B-DVAGRO,-0.4225444796478192,-0.8802496725415958,0.7570859053140778,0.920034114791946
CSO-12-7B-SMUGU,-0.305649910862561,-0.104640226066533,0.1476368163457232,0.2163625371616119
CSO-12-7B-SSARA,-0.1784136109536572,-0.4024119258442163,0.2890983808851244,0.3099701173966891
CSO-12-7B-VHOMA,-0.1775731591661289,-0.1505084231982296,0.3226690012912229,0.3153232865235115
CSO-12-8A-YTOME,-0.2611861336967514,-0.6389539385691588,0.403890266687965,0.553720734241127
CSO-13-6A-ANASA,0.0691626253877824,0.3845956391354004,-0.0489207113466027,-0.1470791524669903
CSO-13-6B-JETAVE,-0.247224897424346,-0.6809071870554773,0.4322105030496633,0.452268994706638
CSO-13-6B-LFMIES,0.048634348197568,0.1555651736929564,-0.4536988603949153,-0.4845471852749182
CSO-13-6B-LJMAHU,-0.1852279691258576,-0.5365256054010454,0.3464361546795404,0.2112971152085178
CSO-13-7A-CAPAMU,-0.1015077304563216,-0.2041526424530754,0.4043775969573764,0.2857044808086031
CSO-13-7A-CDDITR,0.2653162562264365,0.3757861895318413,-0.5196170814121566,-0.5275732527689282
CSO-13-7A-JJATFL,0.1678567036924755,-0.1493361933728178,-0.0155965540258693,0.012490443720901
CSO-13-7A-KRAMA,0.0443303449867742,-0.8420251237281942,0.3986791724027216,0.4525198696609142
CSO-13-7A-RXCHLU,-0.1384585555568605,-0.5192773851887746,0.3093427400795724,0.3386802636323844
CSO-13-7A-YAMEZA,-0.324991653444855,-0.253607544464709,0.3371517506263634,0.4104193416432113
CSO-13-8A-KIGAGU,-1.1578806980031062,-1.3591139479932073,1.3627450697980603,1.5217067216514544
CSO-13-8A-MBUAN,-0.1934062977642499,0.7636397434980721,0.6207144215377988,0.5454806858820391
CSO-13-8A-MGAAN,0.0233744361891329,-0.3851191615311664,0.1302061838430318,0.1702533616712967
CSO-13-8A-MGAHE,0.2929659165365547,0.0004019463495034,-0.3447146902684132,-0.2931137026207904
CSO-13-8A-MJAGA,-0.4213919419639694,-0.5388798995297948,0.5276646821005296,0.6027208743987295
CSO-13-8A-VHODU,0.2708975667042695,-0.701373966928003,0.1867427267177099,0.4790560616643999
CSO-13-8B-FCJISA,0.5024064046037917,-0.1434291047186804,-0.3764572724037532,-0.3641611116886206
CSO-13-8B-JEMABE,-0.4924648720101537,-0.2464017232012493,0.3999305227483591,0.4063889720694704
CSO-13-9B-DMLLLU,-0.4579396478862544,-1.1548591516261362,0.9008198459831546,1.0668277378484552
CSO-14-7A-MVEBE,0.9220150938806146,1.0508556601911043,-0.8602285448298167,-0.8126578700343923
CSO-14-7B-EVEGO,-0.0329118475804193,-0.2042402503894061,0.303138870794313,0.3316037113520936
CSO-14-8A-AQUMA,-0.2277386266933947,0.3397855869355985,0.0448912577830644,-0.0448058138440948
CSO-14-8A-MCIDOS,-0.725686851641589,-2.1600527413177946,0.6557610422558683,0.924972874144468
CSO-14-8A-SZARA,-0.7409218054756271,-0.5053790704320993,0.6428580375001794,0.7064384327292306
CSO-14-8B-JLLORA,-0.292959602173277,-0.2795611943476803,0.4616442120102113,0.3745032931455741
CSO-14-9A-AEDCAGO,-0.2265515087291579,0.0753646551983763,0.1254019477737203,0.1104629932153877
CSO-14-9A-HASACA,0.2913800469194446,0.2538559080723249,-0.2436896851221535,-0.1737682529981082
CSO-14-9A-JSMAAL,-0.0082812513613635,0.2206304921459308,-0.0034163239630761,-0.0782350837854052
CSO-14-9A-MARJA,0.0320410649361698,-0.1893812621962557,0.0991055243602007,0.0513877924178557
CSO-14-9A-SORZU,-0.0604369950394114,-0.0972378315645409,0.2409428730791816,0.2095258713551991
CSO-14-9B-ERAGA,-0.2246308594682725,-0.3740361325544992,0.4908933276769345,0.4927628394549952
CSO-14-9B-MFEGA,-0.1587697049743429,-0.554313408120445,0.2561895799079461,0.2683678610805106
CSO-15-10A-LJRAGU,-0.0990674875493807,-0.2243787766628416,0.0771148728416935,0.1052513554467548
CSO-15-10A-MAARLO,-0.437205103639708,-0.906775870591902,0.5468713778185934,0.7408027895865047
CSO-15-10A-SFEGA,-0.3110229433700027,-0.8325515472021003,0.9022564941318114,0.923079875815102
CSO-15-10B-MEBUAR,-0.3948649349880663,-0.4239311298573152,0.6234064422041672,0.7861247025205689
CSO-15-10B-YVBUAN,-0.0824694287126868,-0.167306504253663,0.0526963457303686,0.0687028858015078
CSO-15-10C-ALBAHO,0.6921918064044228,0.1377086252229945,-0.4429129499396526,-0.2064497090339585
CSO-15-10C-SSCAMO,-0.7652434950640624,-0.1925174564761031,0.7798208429717657,0.9242383383272386
CSO-15-11C-JETALO,-0.7742593999488554,-0.1982083590116545,0.7912542082376656,0.8794124111504098
CSO-15-7B-JCRAGA,0.4400902176636153,0.5399766404732366,-0.7307500989388173,-0.7832638293007712
CSO-15-8A-VBMABR,0.0251359894732001,-0.144521938762701,-0.2328069429404376,-0.1777996796582084
CSO-15-8B-KEPOGO,0.0358741553536675,0.1923064937390911,0.0547080605162005,0.0976354999509711
CSO-15-9B-ALRIHE,0.2356115926622114,-0.0744311786228434,-0.1694357240547524,-0.1415806475830194
CSO-15-9B-AMSAGO,-0.3224436978402906,-0.4984615479908832,0.6533563217357174,0.5634363459090462
CSO-15-9B-JCAPA,-0.0099114948570442,-0.3465525091947414,0.2781361868655616,0.3685078998791176
CSO-15-9B-KSBEJA,0.1862527627647451,-0.0576729274182012,-0.0651701642485868,-0.0973125625461575
CSO-15-9B-RMCHLU,0.1709350011959137,0.0226595701537765,-0.1640800832633932,-0.1110010932974337
CSO-16-10A-JEGAHE,-0.9603001486740432,0.0610005726917772,0.3738613290820525,0.2758400879060107
CSO-16-10A-MSACO,-1.3818507948299823,-0.2739963383268382,0.8446170453150369,1.034731138666129
CSO-16-10A-SMOUT,-0.2333249200960044,0.9879768802498992,0.3996164940108797,-0.2745162846080057
CSO-16-10A-YKMUJO,0.3661219957823604,-0.0624352853322806,-0.1194173247009553,-0.1995578254412174
CSO-16-10B-JESUGU,-0.0924126119813226,0.0812894183665305,0.2365918391507978,0.2331244083041674
CSO-16-10B-LTVIFA,-0.1553901097426092,0.2365485600154639,0.1724968224393526,0.1615504941723225
CSO-16-10B-VVILI,0.1068665050774502,-0.2211719351242807,-0.0408387178490419,-0.0341942841936203
CSO-16-10C-ACALGU,-0.0178393292512761,0.0350899225983447,0.0476356330444892,0.1235041506322943
CSO-16-10C-MAVAVE,0.3493122274140739,0.3480697205616719,-0.3315733492495257,-0.397325845632462
CSO-16-11A-JAVABO,0.1214370800925328,-0.0345855071001239,-0.1830395381885632,-0.1070045579070607
CSO-16-11A-JDMUVA,-0.0384651837851539,-0.3707112326806242,0.1434378867280323,0.1515341143415684
CSO-16-11A-VZAOR,-0.3260459539841867,-0.5724994622876258,0.4170819710733914,0.4862486765498818
CSO-16-11B-KRORE,0.5073210442351096,0.2726267919373073,-0.4718341589623491,-0.3902483449328736
CSO-16-11B-LLOZA,-0.3081086147070913,-0.0685618705360056,0.3241244253242702,0.270905075891195
CSO-16-11B-YAROMO,-0.1421014885847583,-0.4172949267194547,0.2907360215254576,0.4007214587196444
CSO-16-9A-JALEMO,-0.0244892746612443,-0.7049330668130257,0.2941871991128642,0.2970506047164815
CSO-16-9A-JPROSO,-0.3430845876098999,-0.4516437075579627,0.506515417756049,0.5234447478235948
CSO-16-9A-JSMAGU,0.0505209026498952,-0.1741121173430561,0.1793219550008127,0.3299485316711187
CSO-16-9B-SJPAJI,-0.0115661780748242,0.1251476628997166,-0.0001311474897203,-0.2316139810664041
CSO-17-10A-YVGOCA,0.4885583004036831,-0.0044738100817194,-0.4357123547146027,-0.4077131097212531
CSO-17-10B-EHECO,0.328109893682582,0.665356021420336,-0.3688180245707477,-0.3880177238776424
CSO-17-10B-YCQUVE,-0.0525472058128544,-0.5378570678361547,0.3595661620680475,0.4555694228630714
CSO-17-11A-DJAPA,-0.0814649166828012,0.0475247390216776,0.1605605908042017,0.2035597100126896
CSO-17-11A-JDAMO,0.3976136346484014,0.5346432612154063,-0.4232431960026282,-0.5532242343206216
CSO-17-11A-NPAHE,-0.3319711736892041,-0.8009014942665903,0.6191053595878685,0.6769946233480608
CSO-17-11A-RLPAIG,0.0086154931266617,-0.2662294806125988,0.1381206554577248,0.1910787698940622
CSO-17-11A-SPUVA,-1.321391591495704,-0.9755258663374876,1.736688900313002,1.9002893021182776
CSO-17-11B-CDBEBU,-0.6396622043694116,-0.4981288736627801,0.8216501435363841,0.8431083618010335
CSO-17-11C-JDAAG,-0.1276411694217678,-0.1606637781073893,0.1830226242771208,0.2097936762512029
CSO-17-11C-MAPAMA,-0.1472655702978499,-0.5938758495195107,0.3121055726189923,0.3328619166911143
CSO-17-11C-MCAAG,-0.3786940231903542,-0.3739193483492986,0.5351478902926038,0.5400413166983911
CSO-17-11C-SARJA,0.1882529569598387,0.1780284890679594,-0.0008543048432448,-0.0763290975284955
CSO-18-11A-ADBAHO,0.1555336364567591,0.0145168188419622,0.0756570111768386,0.1770921670666079
CSO-18-11B-YLLRE,-0.0771274516738959,-0.1102194701545336,0.2554396982677643,0.2879374540897987
CSO-18-9B-MAMOLO,-1.1321929346425217,-1.574280181021288,1.5770698579645184,1.851474472458136
CSO-8-3A-DAPAVA,-0.6534003361494185,-1.0127688447240284,0.868475807405635,1.0207967956449282
CSO-8-3A-KVPECO,-1.3685887389262703,-1.3776906086177003,1.1612552204776183,1.6493137589528748
CSO-8-4A-ARAGR,0.2235155120238459,0.3195933108596959,-0.2558915403221439,-0.2830948569960687
CSO-8-4A-JRAAR,-0.2024293536721569,-0.3086186445119317,0.5207847669694898,0.6798282707587523
CSO-9-2A-EXMOCO,0.0821578648659512,-0.2655991384272059,0.339663943673511,0.3996928946104497
CSO-9-4A-AGAPE,-0.221035573957826,-0.7029491376542871,0.402170229803793,0.3945254106652844
CSO-9-4A-DKVIMO,0.34797772823979,-0.0346543895406687,-0.0455975603382621,-0.0405145234779128
CSO-9-4A-DSMOMU,-0.1730608510114466,-0.3652346531154026,0.1666830179245349,0.1641637126876518
CSO-9-4A-DVGATO,-0.6532711746029417,-0.7501745058976655,0.758298581497404,0.917041240246924
CSO-9-4A-FAGIGA,-0.0098467602526895,-0.6087269799928491,0.1990873974367695,0.3473773035861632
CSO-9-4A-GSBRCO,-0.2756933054170682,-1.028371320995085,0.7348886601478288,0.852547480635985
CSO-9-4A-KEMOCO,-0.0927389726855631,0.1605968911741008,0.1726514548393994,0.0253806584483099
CSO-9-4A-LCOMO,0.196685314593546,-1.2873942269840342,0.1441486423869278,0.5191883148711048
CSO-9-4A-MLORO,0.3777583918373207,-0.4737070011864366,-0.0755207190960242,0.1658224370406526
CSO-9-4A-MPAME,-1.263528333489738,-2.5084685179265764,1.8967050450900225,2.0707774323719
CSO-9-4A-NSARPA,0.1788048225488561,0.390274913961895,-0.1858743633906481,-0.2126061398728514
CSO-9-4A-SLOCA,-0.7041959319434405,-1.4734853903251954,1.0816763306725334,1.331415781059783
CSO-9-4A-YVDITR,0.2213020187494856,0.4725901355523992,-0.2498319852906553,-0.2591288793215351
