feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l3_T6W150,-0.19634494341470557,0.09358096469907952,1.0,398,0.995
z_pe_T6W150,-0.18756862732012422,0.19233900698637768,1.0,105,0.2625
z_diameter_T6W150,0.13724294126215245,0.08967316757276449,1.0,264,0.66
z_l2_T6W150,0.12171517033302129,0.13317437008996635,1.0,379,0.9475
z_cc_T6W150,0.09902683346427134,0.07211250921587013,1.0,144,0.36
z_lsc_T6W150,-0.09725655953102322,0.07679919916713511,1.0,107,0.2675
z_density_T6W150,0.05381169238925103,0.0765699805097922,1.0,110,0.275
z_l1_T6W150,0.050157740270991735,0.052091868535928634,1.0,145,0.3625
z_atd_T6W150,-0.045505306983905564,0.0941269216393404,1.0,125,0.3125
z_re_T6W150,-0.03493007924172565,0.0640206675058288,1.0,121,0.3025
z_asp_T6W150,-0.02514722586842715,0.04402117495781346,1.0,102,0.255
