feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
nodes_T7W50,-3.954281790467588,4.870429617452181,1.0,164,0.41
lcc_T7W50,2.7797828252701864,4.513379546671724,1.0,242,0.605
atd_T7W50,0.37045462023775183,0.8275006304807927,1.0,32,0.08
edges_T7W50,0.1427400547397154,0.1097770916672661,1.0,361,0.9025
re_T7W50,-0.09017244127171568,0.10766226166384207,1.0,274,0.685
l3_T7W50,-0.08225844625113315,0.061816689828408294,1.0,176,0.44
diameter_T7W50,-0.07434926411603168,0.056378862062427086,1.0,45,0.1125
lsc_T7W50,0.0508164472233638,0.08411085549657543,1.0,362,0.905
l1_T7W50,0.03179491255518811,0.03736780134190684,1.0,193,0.4825
pe_T7W50,-0.030594853160454984,0.04821431312077964,1.0,39,0.0975
asp_T7W50,-0.006322682788130904,0.04634647718958491,1.0,19,0.0475
l2_T7W50,-0.005565702626228568,0.06903494387176232,1.0,47,0.1175
density_T7W50,0.002260770087836412,0.11815761669575953,1.0,46,0.115
