feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T2W40,0.21645267139662908,0.1448847090029955,1.0,348,0.87
l1_T2W40,-0.18506071657049386,0.13719920294880097,1.0,95,0.2375
l2_T2W40,0.16438027838003302,0.1036862238823474,1.0,345,0.8625
edges_T2W40,0.1309463895087144,0.11443021608329387,1.0,60,0.15
re_T2W40,0.10003338982966059,0.11531643104796206,1.0,47,0.1175
nodes_T2W40,0.09799768101742659,1.2330059709620969,1.0,78,0.195
diameter_T2W40,-0.08972059016193898,0.10567013640331946,1.0,99,0.2475
asp_T2W40,-0.08671557103114264,0.06644849241351485,1.0,100,0.25
atd_T2W40,0.07666270985488832,0.2292330011446888,1.0,298,0.745
lcc_T2W40,-0.03416974645754307,0.7884284563221237,1.0,184,0.46
density_T2W40,0.03071214245901534,0.08062756636762107,1.0,54,0.135
lsc_T2W40,0.016100558291371858,0.07146076899241854,1.0,233,0.5825
l3_T2W40,-0.012892460518747631,0.07771874289222123,1.0,59,0.1475
