feature,mean_coef,std_coef,frac_nonzero
z_pe_T2W10,1.5350545160091045,2.0631694958289724,1.0
z_l3_T2W10,-0.5223829838205496,0.5109795087278239,1.0
z_l2_T2W10,-0.40557854579086394,2.0934646361233367,1.0
z_l1_T2W10,-0.39210573713882463,0.4037968808646433,1.0
