feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
atd_T6W200,-0.06006538890387681,0.43446146799406876,1.0,400,1.0
edges_T6W200,0.043129494784346745,0.0878758828999177,1.0,400,1.0
nodes_T6W200,0.04080013639790371,0.2442568652591053,1.0,400,1.0
lsc_T6W200,-0.025146222376273158,0.3059539945969323,1.0,400,1.0
diameter_T6W200,0.019763050592904556,0.031721575679576425,1.0,400,1.0
lcc_T6W200,0.01896935635948529,0.09427429330965778,1.0,400,1.0
cc_T6W200,0.018615679080443027,0.03046737189835618,1.0,400,1.0
pe_T6W200,-0.016485454992765835,0.027779195842262232,1.0,400,1.0
density_T6W200,-0.014568671705093324,0.24430097981568105,1.0,400,1.0
l2_T6W200,-0.012692318061111072,0.03948817163395781,1.0,400,1.0
re_T6W200,0.008934440684928354,0.12779698062106068,1.0,400,1.0
l3_T6W200,-0.005667236472877159,0.019681475750719126,1.0,400,1.0
l1_T6W200,-0.005531554147285784,0.02697281920211172,1.0,400,1.0
asp_T6W200,-0.0008969672281717816,0.06498892043132948,1.0,400,1.0
