target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,970.8741361823581,117.01989939122218,-0.006923343366104739,0.02940197892944778,-0.00981345101267934,-0.004033235719530138,7.740884763153689,0.5064024815845406,7.691107240090233,7.790662286217145,6.564755749873363,0.381821790987804,6.527224055819347,6.60228744392738,0.06292035186119745,0.19150841975377447,0.04409577037156649,0.0817449333508284,0.565
COG,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,886.280594633373,296.5914742248021,-0.018969960868309023,0.04279528481185975,-0.023176581795726195,-0.01476333994089185,2.2192532966595517,0.22686594788973402,2.196953198685982,2.2415533946331214,1.711547491311631,0.1439934000253824,1.6973934635345134,1.7257015190887488,-0.0498223922475211,0.1978580818945869,-0.06927112244327699,-0.03037366205176522,0.7975
MOT_V4,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,894.7188127825605,215.49835583227872,-0.0013252707989796207,0.03180470494333871,-0.004451557678320589,0.0018010160803613481,3.4727741819310927,0.2764259532224594,3.4456025155940435,3.499945848268142,2.8755182673420125,0.18236931505913323,2.8575920266213553,2.89344450806267,0.10962306523623098,0.18468974823953896,0.09146873436918772,0.12777739610327424,0.4275
COG_V1,T7W30,z,,250,13,13,"z_nodes_T7W30, z_edges_T7W30, z_re_T7W30, z_pe_T7W30, z_l1_T7W30, z_l2_T7W30, z_l3_T7W30, z_lcc_T7W30, z_lsc_T7W30, z_atd_T7W30, z_density_T7W30, z_diameter_T7W30, z_asp_T7W30",400,929.6673211938099,238.1833156995292,-0.018912486543093722,0.037938545409222944,-0.022641707642469984,-0.01518326544371746,1.3553732573931592,0.11194090110340936,1.3443698737427006,1.3663766410436178,1.0409276702858226,0.07947924699220543,1.0331151492297619,1.0487401913418832,-0.06661510788062219,0.19532948689060867,-0.08581528637944558,-0.04741492938179881,0.7875
