feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_diameter_T7W30,-0.28571233959268655,0.5319546418739364,1.0,161,0.4025
z_asp_T7W30,0.21666780130207597,0.4697312790131518,1.0,140,0.35
z_atd_T7W30,0.0539381692322681,0.06804008422408722,1.0,187,0.4675
z_l1_T7W30,0.0513121231083989,0.06450407802714063,1.0,360,0.9
z_re_T7W30,0.045541445755550275,0.06426625079442022,1.0,193,0.4825
z_l2_T7W30,-0.02305499741696866,0.045700547385426796,1.0,288,0.72
z_pe_T7W30,-0.01718810199807558,0.04059810927152322,1.0,242,0.605
z_lsc_T7W30,-0.01351625695112644,0.0730565088149954,1.0,144,0.36
z_l3_T7W30,-0.007485239955934117,0.034878453571013955,1.0,148,0.37
z_density_T7W30,0.00034524679536756804,0.07001978881141512,1.0,137,0.3425
