subject,edges_T2W40,re_T2W40,lsc_T2W40,z_re_T2W40,z_pe_T2W40
CSO-14-8A-SZARA,-0.17880822698637736,-0.5087897449841368,-0.12522892812943218,-0.8921803878576585,1.8691994262499205
CSO-14-8B-JLLORA,0.5113117808036988,-0.4916188032957,0.0913581298232885,-0.6766723493992144,-1.3410869807353039
CSO-14-9A-AEDCAGO,-0.4339061584373466,-0.8405704960529309,0.518216655371622,-0.7429474810972685,-0.4400512732120212
CSO-14-9A-HASACA,0.21482818522399036,0.7542469334510684,0.2571284310071083,0.4875214575800481,-1.1341211801547038
CSO-14-9A-JSMAAL,0.5113117808036988,-0.9402936286037252,0.191432340763088,-1.2072672951002998,-0.26018124564502765
CSO-14-9A-MARJA,0.5113117808036988,-0.3162267296667843,0.7470787187724953,0.7335953058805363,-1.0255768176527518
CSO-14-9A-SORZU,-0.32265251776671516,0.8225443925136924,-1.0202737156938793,-0.06876714561494754,-0.7180450282858829
CSO-14-9B-ERAGA,0.5113117808036988,-0.10120327117858588,0.3750470989201176,-0.1058685295889074,-0.8700950880186872
CSO-14-9B-MFEGA,0.5113117808036988,-0.14350092581387472,0.37837122144039165,-0.06243661191632155,1.3053666535523232
CSO-15-10A-LJRAGU,-0.6393883191419261,-1.1914798420654618,-0.29444406220868347,-1.6729263215647874,1.132928135571837
CSO-15-10A-MAARLO,-1.1246423448058034,-0.25241804616372726,-1.2842707588958466,0.06488272502975488,0.5671896279113238
CSO-15-10A-SFEGA,-1.298336239623577,-0.654212781999786,1.3876629278671468,0.00910630083240338,-1.09827940722483
CSO-15-10B-MEBUAR,0.5113117808036988,1.8322243692596225,-0.4385539152348062,2.227469361677915,-0.6656595819025759
CSO-15-10B-YVBUAN,0.5113117808036988,-0.5103796469923253,0.7069673121579261,-0.43640343028221745,-0.5448795097497509
CSO-15-10C-SSCAMO,0.5113117808036988,0.6376629495398752,0.19336186814959147,0.8238930632794956,-1.2996781949363994
CSO-15-11C-JETALO,0.5113117808036988,0.18810099525126314,-0.029635880937161286,0.07889478580997028,1.185465725155874
CSO-15-7B-JCRAGA,0.5113117808036988,-1.617269425093219,0.9184982206253332,-2.3190668913250585,-1.2954633782152198
CSO-15-8A-VBMABR,0.5113117808036988,0.4872697754066993,0.2842144498119124,0.37957303174651863,-0.44912062817598863
CSO-15-8B-KEPOGO,0.5113117808036988,-0.34441833736833216,0.8327593612761173,0.01961052720230376,0.09350172872314988
CSO-15-9B-ALRIHE,0.5113117808036988,-0.5085035626226627,0.830631535569641,0.13561653490535516,-0.6958149699615613
CSO-15-9B-AMSAGO,0.5113117808036988,0.46699979075121917,0.29886487708742954,2.1255871424740116,-0.29381128734508416
CSO-15-9B-JCAPA,0.08271093386039395,0.5737996361073902,-0.10104650217000777,0.8096889103055888,-0.09133305880441168
CSO-15-9B-KSBEJA,-0.88404884168869,0.1711238099873337,0.1722895750680939,0.32110179245771353,-1.2337122279680903
