feature,selected,ranking
l2_T2W20,True,1
l3_T2W20,True,1
lsc_T2W20,True,1
z_l2_T2W20,True,1
z_pe_T2W20,True,1
z_re_T2W20,True,1
pe_T2W20,False,2
re_T2W20,False,3
z_density_T2W20,False,3
z_l3_T2W20,False,3
asp_T2W20,False,4
diameter_T2W20,False,4
nodes_T2W20,False,4
z_diameter_T2W20,False,5
z_l1_T2W20,False,5
z_lsc_T2W20,False,5
density_T2W20,False,6
l1_T2W20,False,6
z_asp_T2W20,False,6
atd_T2W20,False,7
edges_T2W20,False,7
lcc_T2W20,False,7
