subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,lsc_T2W30,density_T2W30,diameter_T2W30,asp_T2W30
CDMS-15-10A-AMALOS,24.07843137254902,0.7973856209150327,0.6993464052287581,0.7450980392156863,0.5228758169934641,24.07843137254902,17.797385620915033,0.0984726409960851,10.732026143790849,4.5502160183916365
CDMS-15-10A-JJMACH,24.20744680851064,1.1595744680851063,0.5585106382978723,0.1382978723404255,0.5,24.20744680851064,21.08510638297872,0.0977042750308245,9.5531914893617,4.206106064508007
CDMS-15-10A-MAALCA,23.696969696969692,0.3535353535353535,1.878787878787879,0.3131313131313131,1.606060606060606,23.696969696969692,19.595959595959595,0.1011071084397021,9.08080808080808,3.9353872940323256
CDMS-15-10A-MAALRI,23.6625,1.025,0.5,1.26875,0.5,23.5625,16.08125,0.1008008689511793,11.375,4.709489758475192
CDMS-15-10A-SGOMO,23.18045112781955,0.7744360902255639,1.56390977443609,0.4360902255639097,0.9774436090225564,23.18045112781955,19.015037593984964,0.1055829482513469,8.62406015037594,3.779955776581265
CDMS-15-10A-SHEGA,21.375,1.9829545454545452,1.4204545454545454,1.0340909090909092,0.6647727272727273,21.375,17.72159090909091,0.1196243913830322,8.375,3.67644107757756
CDMS-15-11B-JEMOLO,21.7375,2.3375,0.1625,1.45,0.0875,21.7,14.5,0.1115835785114961,9.8,4.033758281986257
CDMS-15-11B-VSAHO,24.03174603174603,0.6984126984126984,0.7142857142857143,1.0,0.7142857142857143,24.03174603174603,16.325396825396826,0.098205672178648,11.555555555555555,4.7626819213608655
CDMS-16-10A-SGALO,25.06451612903226,0.3225806451612903,0.0,0.0,0.0,25.06451612903226,21.35483870967742,0.0963846822752853,10.161290322580646,4.32130706341085
CDMS-16-11B-NGABE,23.83333333333333,0.6086956521739131,0.9710144927536232,0.5289855072463768,0.9710144927536232,23.83333333333333,18.20289855072464,0.1007853932806673,9.818840579710145,4.171667195088745
CDMS-17-10A-ASSAMO,24.25,0.8819444444444444,0.0,0.0,0.0,24.25,19.07638888888889,0.1006306044107976,10.21527777777778,4.354853339539329
CDMS-18-7C-VVECA,23.16455696202532,1.981012658227848,0.1772151898734177,0.3670886075949367,0.1772151898734177,23.16455696202532,17.075949367088608,0.1090344098635289,10.759493670886076,4.484046267576902
CDMS-8-4A-DJAVDA,19.923076923076923,2.3846153846153846,0.0,2.0384615384615383,0.0,19.923076923076923,17.384615384615383,0.1318502618812216,6.615384615384615,3.029217480146273
CDMS-8-4A-DOSTR,20.79591836734694,2.193877551020408,0.6428571428571429,1.7857142857142858,0.6428571428571429,20.79591836734694,15.479591836734691,0.1224340286106022,8.275510204081632,3.613732301533053
CDMS-8-4A-LGOPA,20.560606060606062,1.803030303030303,0.803030303030303,0.5454545454545454,0.803030303030303,20.5,16.575757575757574,0.1278317509801314,7.666666666666667,3.4036144259465946
CDMS-8-4C-JDBUTU,17.210526315789473,3.473684210526316,2.1052631578947367,4.947368421052632,1.368421052631579,14.210526315789474,6.684210526315789,0.1409349612421145,6.842105263157895,3.119742761538427
CDMS-9-4A-ACDUTR,19.42105263157895,2.421052631578948,1.736842105263158,3.0526315789473686,1.736842105263158,19.42105263157895,15.473684210526317,0.1301400430901816,7.526315789473684,3.229896076620861
CDMS-9-4A-CARGA,21.54368932038835,1.6019417475728157,0.6601941747572816,0.3106796116504854,0.6601941747572816,21.54368932038835,18.398058252427184,0.1208952572083545,7.679611650485437,3.3771939689827604
CDMS-9-4A-CRAAG,20.8,3.0,2.92,1.56,1.04,20.8,19.36,0.1200649597332865,7.36,3.3697947558192545
CDMS-9-4A-EROHI,22.5625,2.375,0.375,1.0,0.375,22.5625,20.3125,0.1038749294184076,9.375,4.131732895727461
CDMS-9-4A-ILOSE,24.119205298013245,1.0132450331125828,0.1854304635761589,0.0,0.1854304635761589,24.05298013245033,18.516556291390728,0.1013608613348045,9.211920529801324,3.998183511885765
CDMS-9-4A-TGAFR,22.15625,0.3125,0.96875,1.46875,0.96875,22.125,15.46875,0.1108548761974105,7.484375,3.361325841159222
CDMS-9-4C-SCAMO,23.98181818181818,1.1090909090909091,0.3393939393939394,0.1757575757575757,0.3393939393939394,23.945454545454545,18.933333333333334,0.0998352950831974,9.872727272727271,4.2136326662599455
CDMS-9-5A-ABERO,20.84530386740332,1.7458563535911602,2.0994475138121547,2.325966850828729,1.6408839779005524,20.84530386740332,14.497237569060774,0.1187418686201751,10.121546961325969,4.239055327666211
CDMS-9-5A-VVAAR,24.625,0.175,0.125,0.45,0.075,24.625,18.425,0.0986580641580641,11.1,4.681119784402393
CDMS-9-5C-JDMADE,22.91866028708134,1.7033492822966507,0.971291866028708,1.5263157894736843,0.5598086124401914,22.870813397129183,16.564593301435405,0.1039023099100572,9.885167464114833,4.196771478694181
CDMS-9-5C-LVIZAC,20.94797687861272,2.2716763005780347,1.5260115606936415,1.9421965317919077,0.976878612716763,20.930635838150287,14.54335260115607,0.114687821229627,9.809248554913294,4.1591370076300285
CDMS-9-5C-MLOGO,21.67676767676768,1.4242424242424243,0.8282828282828283,1.1717171717171715,0.5757575757575758,21.67676767676768,15.858585858585858,0.1161770691484303,8.454545454545455,3.732839586222847
CDMS-9-5C-SCAAG,18.0,6.0,13.0,0.4,4.0,17.0,12.0,0.1281045751633987,7.6,3.197833800186741
CDMS-XX-10A-VGILO,23.933962264150946,0.9433962264150944,0.1698113207547169,0.3867924528301887,0.1698113207547169,23.73584905660377,20.16981132075472,0.1006295236073743,8.849056603773585,3.930952758293331
CDMS-XX-5C-MPCAQU,22.386503067484664,1.2331288343558282,0.8588957055214724,0.5337423312883436,0.8588957055214724,22.386503067484664,18.012269938650306,0.1120258004892504,8.877300613496933,3.8700084990328
CDMS-XX-6B-SPUCA,23.05389221556886,1.5508982035928145,1.2994011976047903,0.0419161676646706,0.8323353293413174,23.05389221556886,19.34131736526946,0.1066378838988767,8.880239520958083,3.907214230477361
CSO-10-4A-KCOMO,24.402298850574716,0.6436781609195402,0.3218390804597701,0.2183908045977011,0.3218390804597701,24.229885057471265,18.2183908045977,0.0969520536287152,10.03448275862069,4.242988246487023
CSO-10-4A-LRAVI,24.791666666666668,0.4583333333333333,1.0,0.0,1.0,24.791666666666668,18.541666666666668,0.0942798479030363,9.875,4.173134367645237
CSO-10-4A-LSCAVA,24.47093023255814,0.7674418604651163,0.5523255813953488,0.1686046511627907,0.5523255813953488,24.47093023255814,16.96511627906977,0.0971668721881131,11.44186046511628,4.669646456787659
CSO-10-5A-ACAVA,22.541666666666668,0.625,0.5833333333333334,1.2083333333333333,0.5833333333333334,22.38888888888889,15.88888888888889,0.1098402807394035,9.84722222222222,4.084430776235603
CSO-10-5A-ARACA,21.07246376811594,2.398550724637681,1.391304347826087,0.782608695652174,0.8260869565217391,21.07246376811594,16.42753623188406,0.1214874881269406,8.043478260869565,3.5199331044773845
CSO-10-5A-DABRZA,20.91616766467066,2.688622754491018,2.0119760479041915,1.7005988023952097,1.3652694610778444,20.89820359281437,16.251497005988025,0.1161898941105368,8.832335329341317,3.875611001256348
CSO-10-5A-GZAMA,21.397058823529413,2.8823529411764706,0.0,0.1617647058823529,0.0,21.352941176470587,18.823529411764707,0.1191480430324823,8.176470588235293,3.527611246981284
CSO-10-5A-IPECA,24.62608695652174,0.4,0.2434782608695652,0.4608695652173913,0.2434782608695652,24.62608695652174,19.965217391304343,0.0964883877587091,9.617391304347828,4.15998895328574
CSO-10-5A-JANORO,24.1,1.5333333333333334,0.4133333333333333,0.0,0.4133333333333333,24.06,18.05333333333333,0.0983760878441275,10.793333333333331,4.4871719803174015
CSO-10-5A-JBUVE,24.44,0.46,1.37,1.26,1.1,24.44,17.8,0.0921797028380552,11.54,4.821777005814763
CSO-10-5A-JJSEMO,20.90625,1.90625,1.5625,1.34375,1.40625,20.28125,14.625,0.1137293522134601,8.1875,3.609339233470068
CSO-10-5A-JLCARI,22.815217391304348,1.0978260869565215,2.315217391304348,0.5108695652173914,1.7282608695652173,22.75,17.17391304347826,0.1047126564555178,10.41304347826087,4.3179267732842
CSO-10-5A-MAARAN,22.407894736842103,1.118421052631579,0.3684210526315789,0.0789473684210526,0.3684210526315789,22.407894736842103,19.93421052631579,0.1148308153366565,7.236842105263157,3.3017373564449923
CSO-10-5A-RVMOIB,24.016393442622952,1.0218579234972678,0.7049180327868853,0.2185792349726776,0.5573770491803278,24.010928961748636,17.043715846994534,0.0989483045144472,10.71584699453552,4.444476854840862
CSO-10-5A-SVHEES,22.70414201183432,0.7100591715976331,1.1124260355029585,1.544378698224852,0.9822485207100592,22.615384615384617,15.976331360946746,0.1063213233972715,9.928994082840235,4.187103647439179
CSO-11-5A-MDVOSPE,22.83076923076923,1.6,1.0,0.1538461538461538,0.6538461538461539,22.83076923076923,18.338461538461537,0.1086170911240441,9.26923076923077,4.068147109353059
CSO-11-5A-MTAGA,23.613636363636363,0.125,0.0,0.8409090909090909,0.0,23.420454545454547,16.295454545454547,0.1025660205218661,9.056818181818182,3.907276744859437
CSO-11-6A-CAPAMU,22.45876288659794,1.0309278350515465,1.041237113402062,0.2989690721649484,0.8556701030927835,22.18556701030928,17.835051546391753,0.1116658093087119,8.788659793814434,3.7859455938909337
CSO-11-6A-DSCACH,24.549295774647888,0.7253521126760564,0.2676056338028169,0.1830985915492957,0.2676056338028169,24.549295774647888,18.338028169014084,0.0973601967518556,10.633802816901408,4.437389176735391
CSO-11-6A-EROMO,24.25974025974026,1.1363636363636365,0.538961038961039,0.1883116883116883,0.538961038961039,23.82467532467533,17.9025974025974,0.0980431485211562,9.98051948051948,4.278417200815724
CSO-11-6A-FSOVRE,22.99242424242424,1.4242424242424243,1.5378787878787878,0.4393939393939394,0.9545454545454546,22.545454545454547,13.765151515151516,0.1030765989328767,10.62121212121212,4.394043396582922
CSO-11-6B-ANREVA,23.227272727272727,0.5227272727272727,0.5,0.6590909090909091,0.5,23.227272727272727,19.897727272727277,0.1069717410735717,7.965909090909091,3.544600076263796
CSO-11-6B-DISEMO,23.0,0.7692307692307693,0.0,0.5384615384615384,0.0,22.153846153846157,10.153846153846152,0.0991870448392187,9.076923076923077,4.049960756253662
CSO-11-6B-LHFDLACH,23.42361111111111,1.6111111111111112,1.3194444444444444,0.4027777777777778,0.9444444444444444,23.42361111111111,15.0,0.1003873629113585,11.63888888888889,4.784650748149826
CSO-11-6B-RJGIHE,22.551020408163264,0.4285714285714285,0.0408163265306122,2.4081632653061225,0.0408163265306122,22.551020408163264,17.897959183673468,0.1085904039763844,8.510204081632653,3.710028539930936
CSO-11-6B-SFLVA,24.266666666666666,1.2222222222222223,1.0444444444444445,0.0,0.7111111111111111,24.266666666666666,18.42222222222222,0.0967251882131109,11.244444444444444,4.611510520254481
CSO-11-6B-VCOMA,23.773255813953487,1.3604651162790695,0.7267441860465116,0.3372093023255814,0.3488372093023256,23.773255813953487,18.337209302325583,0.1010268559661886,10.290697674418604,4.381600503193021
CSO-12-6A-DGISE,22.1,1.05,1.0,1.15,1.0,22.1,16.3,0.1049415039575222,8.85,3.979689614352085
CSO-12-6A-FJOVRE,21.0,1.856115107913669,1.5107913669064748,2.050359712230216,1.1223021582733812,20.690647482014388,14.575539568345324,0.1150738586346223,9.446043165467628,3.950227585804888
CSO-12-6B-GQULO,23.70469798657718,0.6375838926174496,0.7583892617449665,0.7046979865771812,0.7583892617449665,23.70469798657718,15.013422818791948,0.1037121254940864,10.89261744966443,4.491104360543824
CSO-12-6B-LJHEFE,23.402010050251256,1.201005025125628,1.3165829145728642,0.8391959798994975,0.7135678391959799,23.39698492462312,14.100502512562814,0.1025271628708316,11.5678391959799,4.797515889756153
CSO-12-7A-DALRE,15.823529411764708,5.676470588235294,0.2647058823529412,0.0,0.2647058823529412,15.823529411764708,14.205882352941176,0.203091108238167,4.882352941176471,2.431465780723657
CSO-12-7A-ESALA,25.05952380952381,0.8095238095238095,0.0476190476190476,0.3452380952380952,0.0476190476190476,25.05952380952381,19.547619047619047,0.0931339496712167,10.464285714285714,4.486846607881804
CSO-12-7A-IMERO,22.385185185185183,1.237037037037037,0.6370370370370371,0.8592592592592593,0.6370370370370371,22.385185185185183,17.814814814814813,0.1117500054470386,9.0,3.9418856311795394
CSO-12-7A-JHEZA,22.047120418848166,2.0157068062827226,0.9267015706806284,0.3036649214659686,0.7853403141361257,22.047120418848166,17.842931937172775,0.1140467790727315,8.62303664921466,3.8457096584600974
CSO-12-7A-LSARAR,25.36,0.84,0.0,1.12,0.0,25.06,14.32,0.0869220757919408,12.9,5.227928041362824
CSO-12-7A-SCAHO,23.36904761904762,1.3988095238095235,0.4226190476190476,0.2619047619047619,0.3392857142857143,23.226190476190474,17.625,0.1036918117972656,9.678571428571429,4.028963001173555
CSO-12-7B-DVAGRO,22.30172413793104,1.0948275862068966,2.3448275862068964,1.3189655172413792,0.9913793103448276,22.30172413793104,18.14655172413793,0.1116056654798642,9.31896551724138,3.982846692279635
CSO-12-7B-SMUGU,22.80246913580247,1.7654320987654322,0.382716049382716,0.6790123456790124,0.1975308641975308,22.617283950617285,17.580246913580247,0.1070258785107501,8.62962962962963,3.7731866059690455
CSO-12-7B-SSARA,23.76165803108808,1.1243523316062176,1.150259067357513,0.1295336787564766,0.694300518134715,23.76165803108808,17.854922279792746,0.1010394333958199,10.181347150259068,4.330133806937141
CSO-12-7B-VHOMA,23.73333333333333,0.6666666666666666,1.1523809523809525,0.238095238095238,1.0666666666666669,23.73333333333333,18.39047619047619,0.1012735959692481,9.81904761904762,4.168839711013624
CSO-12-8A-YTOME,23.25,0.7403846153846154,2.019230769230769,0.5576923076923077,1.625,23.25,18.76923076923077,0.1016715636355664,8.875,4.034978502179039
CSO-13-6A-ANASA,24.83333333333333,0.4080459770114942,0.3735632183908046,0.160919540229885,0.2183908045977011,24.82758620689655,17.977011494252874,0.0959868164359339,10.729885057471265,4.397376910099451
CSO-13-6B-JETAVE,22.194805194805195,2.2337662337662336,1.4090909090909092,0.1883116883116883,0.8246753246753247,22.149350649350648,17.785714285714285,0.1100266634260346,8.883116883116884,3.7991784307854273
CSO-13-6B-LFMIES,25.195652173913043,0.1304347826086956,0.8260869565217391,0.0,0.8260869565217391,24.93478260869565,13.478260869565217,0.0902906611696781,9.804347826086955,4.256943304542548
CSO-13-6B-LJMAHU,23.09756097560976,0.8780487804878049,1.6585365853658536,1.4146341463414631,1.4634146341463414,22.48780487804878,14.365853658536585,0.0992023847485141,10.707317073170731,4.128998776644588
CSO-13-7A-CAPAMU,22.861538461538466,0.7230769230769231,1.0384615384615383,0.2692307692307692,0.8307692307692308,22.853846153846156,18.77692307692308,0.1097185847265058,8.661538461538461,3.764721266958901
CSO-13-7A-CDDITR,22.625,0.46875,0.875,0.0,0.875,22.625,19.140625,0.1140836938852528,6.953125,3.3013512798223896
CSO-13-7A-JJATFL,23.28125,1.46875,0.28125,0.0,0.1875,23.28125,19.1875,0.1045601002258611,9.03125,3.835089050442311
CSO-13-7A-KRAMA,22.125,1.75,1.0,1.0,1.0,22.125,11.625,0.1039243365330322,11.25,4.384323828345567
CSO-13-7A-RXCHLU,20.504761904761907,2.857142857142857,1.7047619047619047,0.0,1.180952380952381,20.504761904761907,17.066666666666666,0.1276373260585325,7.561904761904762,3.392272929709597
CSO-13-7A-YAMEZA,23.571428571428573,1.0408163265306123,0.5364431486880467,0.1690962099125364,0.4956268221574344,23.571428571428573,18.014577259475217,0.1043370555928544,9.85131195335277,4.22759927423729
CSO-13-8A-KIGAGU,23.75824175824176,0.9010989010989012,0.8351648351648352,1.6263736263736264,0.5604395604395604,23.75824175824176,16.307692307692307,0.098014211670761,11.68131868131868,4.845576693335136
CSO-13-8A-MBUAN,25.363636363636363,0.0,0.0,0.0,0.0,24.454545454545453,7.272727272727272,0.0889115232593493,11.363636363636363,4.375773199132883
CSO-13-8A-MGAAN,24.59016393442623,0.9344262295081968,0.2295081967213114,0.4754098360655737,0.2295081967213114,24.540983606557376,17.942622950819672,0.0944915753524768,10.811475409836063,4.512415816228951
CSO-13-8A-MGAHE,22.24468085106383,1.196808510638298,1.49468085106383,0.1542553191489361,1.053191489361702,22.24468085106383,19.409574468085108,0.1154704703142932,7.468085106382978,3.36902871655624
CSO-13-8A-MJAGA,22.266233766233768,1.0909090909090908,1.3766233766233766,1.2337662337662338,0.974025974025974,22.266233766233768,16.649350649350648,0.1111525550476799,9.0,3.8321888742996
CSO-13-8A-VHODU,22.087591240875916,2.605839416058394,0.6423357664233577,0.2116788321167883,0.4160583941605839,22.087591240875916,18.24087591240876,0.1117614606036484,8.751824817518248,3.827871241758445
