target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T2W30,VALIDATION,R2,0.002047,0.025243,-0.000435,0.004528,1.9659,399,False
MOT,T2W30,VALIDATION,RMSE,7.520155,0.329751,7.487742,7.552568,1.9659,399,True
MOT,T2W30,VALIDATION,MAE,6.380555,0.254987,6.355491,6.405619,1.9659,399,True
MOT,T2W30,VALIDATION,rho,0.095494,0.133344,0.082387,0.108602,1.9659,399,True
MOT,T2W30,TEST,R2,-0.002565,0.046859,-0.007171,0.002041,1.9659,399,False
MOT,T2W30,TEST,RMSE,7.584178,0.530348,7.532046,7.636309,1.9659,399,True
MOT,T2W30,TEST,MAE,6.450831,0.420486,6.409499,6.492163,1.9659,399,True
MOT,T2W30,TEST,rho,0.096257,0.216585,0.074967,0.117546,1.9659,399,True
COG,T2W30,VALIDATION,R2,-0.007636,0.034429,-0.01102,-0.004252,1.9659,399,True
COG,T2W30,VALIDATION,RMSE,2.236905,0.181646,2.21905,2.25476,1.9659,399,True
COG,T2W30,VALIDATION,MAE,1.735778,0.1183,1.72415,1.747407,1.9659,399,True
COG,T2W30,VALIDATION,rho,0.09138,0.117503,0.07983,0.10293,1.9659,399,True
COG,T2W30,TEST,R2,-0.016033,0.047076,-0.020661,-0.011406,1.9659,399,True
COG,T2W30,TEST,RMSE,2.231281,0.281593,2.203601,2.258961,1.9659,399,True
COG,T2W30,TEST,MAE,1.765104,0.191122,1.746317,1.78389,1.9659,399,True
COG,T2W30,TEST,rho,0.060043,0.201238,0.040262,0.079824,1.9659,399,True
MOT_V4,T2W30,VALIDATION,R2,-0.004715,0.037795,-0.00843,-0.001,1.9659,399,True
MOT_V4,T2W30,VALIDATION,RMSE,3.458595,0.200935,3.438843,3.478346,1.9659,399,True
MOT_V4,T2W30,VALIDATION,MAE,2.842384,0.133222,2.829289,2.855479,1.9659,399,True
MOT_V4,T2W30,VALIDATION,rho,0.059017,0.129471,0.04629,0.071743,1.9659,399,True
MOT_V4,T2W30,TEST,R2,-0.007705,0.047177,-0.012342,-0.003068,1.9659,399,True
MOT_V4,T2W30,TEST,RMSE,3.34647,0.26971,3.319958,3.372981,1.9659,399,True
MOT_V4,T2W30,TEST,MAE,2.762776,0.180003,2.745082,2.78047,1.9659,399,True
MOT_V4,T2W30,TEST,rho,0.07187,0.204161,0.051802,0.091939,1.9659,399,True
COG_V1,T2W30,VALIDATION,R2,0.018571,0.055492,0.013116,0.024025,1.9659,399,True
COG_V1,T2W30,VALIDATION,RMSE,1.331158,0.083036,1.322996,1.33932,1.9659,399,True
COG_V1,T2W30,VALIDATION,MAE,1.05647,0.066042,1.049979,1.062962,1.9659,399,True
COG_V1,T2W30,VALIDATION,rho,0.14417,0.124246,0.131957,0.156383,1.9659,399,True
COG_V1,T2W30,TEST,R2,0.008343,0.082248,0.000258,0.016428,1.9659,399,True
COG_V1,T2W30,TEST,RMSE,1.336571,0.120861,1.324691,1.348451,1.9659,399,True
COG_V1,T2W30,TEST,MAE,1.057417,0.094307,1.048147,1.066687,1.9659,399,True
COG_V1,T2W30,TEST,rho,0.135842,0.203753,0.115813,0.15587,1.9659,399,True
