subject,z_re_T2W40,z_pe_T2W40,z_l2_T2W40,z_density_T2W40
CDMS-9-4A-ACDUTR,-0.23961275628065476,-0.29449710192976536,0.24648037036873824,-1.178331208552662
CDMS-9-4A-CARGA,-0.02824546400665816,-0.7370972910110616,-0.5557712918114627,0.6395522349027897
CDMS-9-4A-CRAAG,1.3529196984246503,2.3313926121633575,0.09393848603998968,-1.0988986262818845
CDMS-9-4A-EROHI,0.6980653850699674,-0.26575448371135824,0.1066067636363761,-0.7984431617899875
CDMS-9-4A-ILOSE,0.27610163404889954,-0.6994205953831931,-0.579618966211429,0.8646601623002764
CDMS-9-4A-TGAFR,-2.012228709385659,-0.20230976134219522,0.258766243041109,1.101281567726249
CDMS-9-4C-SCAMO,0.5701961326290272,-0.40399575133604304,-0.17546344209851908,0.2312518855817454
CDMS-9-5A-ABERO,0.028780433372342394,0.9659247091314241,1.1852756825028363,-2.3172643950532574
CDMS-9-5A-VVAAR,-1.3995119954039286,-0.7987817962418712,-0.8454342302692054,1.4997517274386127
CDMS-9-5C-JDMADE,0.6810070592687565,0.017540119570847543,-0.2299571281342919,-0.9033192592678845
CDMS-9-5C-LVIZAC,0.8101789461021127,0.7955280985488855,0.38606753719095804,-2.1550892745674175
CDMS-9-5C-MLOGO,-0.39896851579515297,-0.3036710254923561,-0.5263444734776043,-0.12495009870952223
CDMS-XX-10A-VGILO,0.20116156288791778,-1.0260995442129133,-0.9981025773920404,0.8308531599471617
CDMS-XX-5C-MPCAQU,-0.09303995146701845,0.25565779447627085,0.766032531523144,-0.2979798328030354
CDMS-XX-6B-SPUCA,0.9168708352592365,0.7712830725524801,0.32729828719331444,-0.180087388663022
CSO-10-4A-KCOMO,-0.5753680969017801,-0.3262573895854409,-0.07018683431966127,1.0145913531824138
CSO-10-4A-LRAVI,-0.5921055251964424,0.6586746318489748,1.2568512047895841,0.6435798990169131
CSO-10-4A-LSCAVA,-0.21617579200017992,0.24203393723067512,0.6718739709212435,0.3706428546821844
CSO-10-5A-ACAVA,-1.5229837621249276,-0.5392301828238596,-0.32420601896444323,1.0880971773215389
CSO-10-5A-ARACA,0.7861538079745832,0.5017218943188058,0.11706305884438042,-0.8972948433404075
CSO-10-5A-DABRZA,1.1769692909973986,1.2756310986751398,0.8924804913583544,-2.1558449573611833
CSO-10-5A-GZAMA,1.9745842256592845,-1.5657642227269342,-1.7464342085292819,-0.5554776281437025
CSO-10-5A-IPECA,-0.8507414014543994,-0.47340067188035895,-0.2647631922658015,0.8793653440972933
CSO-10-5A-JANORO,1.4453110023229763,-0.2821209829240328,-0.002457968488160951,-0.1852503207465273
CSO-10-5A-JBUVE,-1.1494710417228964,1.5443228229176906,1.826975071697656,-1.2873656544525365
CSO-10-5A-JJSEMO,1.7009502158334866,0.6582589242974967,0.8580938786699541,-2.7028316496081577
CSO-10-5A-JLCARI,-0.024125315948320195,2.94964779828556,2.9968918686261534,-1.2534285846537212
CSO-10-5A-MAARAN,-0.3666486261740088,-0.9480667122965054,-0.8937267641334523,1.4000114983967913
CSO-10-5A-RVMOIB,0.6724660485642088,0.3818041377959033,0.4421887692191576,-0.14401605653617372
CSO-10-5A-SVHEES,-1.0728297884415066,0.3464629204787579,0.6823379690858016,-0.42523244140065375
CSO-11-5A-MDVOSPE,1.020832129918861,0.3287494748525747,0.01304302074726316,-0.1840512621719677
CSO-11-5A-MTAGA,-1.6156994059557486,-1.2907322594460375,-1.3711805938805661,1.5993153994953277
CSO-11-6A-CAPAMU,-0.5068703121376623,0.2191128649357108,0.43037173570085036,0.5336515529719611
CSO-11-6A-DSCACH,-0.2134657999162994,-0.4991440524398529,-0.304243095896978,0.9100380938976069
CSO-11-6A-EROMO,0.6998871558190981,-0.09812753886083353,0.2600646974124235,-0.12441698954376294
CSO-11-6A-FSOVRE,-0.0951730751222946,1.1396210285512918,0.797362354614502,-0.4118175565718121
CSO-11-6B-ANREVA,-1.3777839338276963,-0.4119874059851147,-0.15259784421023193,0.8201064474004411
CSO-11-6B-DISEMO,-0.33852390363945517,-1.0297839432265352,-1.0190031475142696,0.4350821533484188
CSO-11-6B-LHFDLACH,1.1109089373825423,1.8783928673367873,1.6893289948839858,-1.4524387823978075
CSO-11-6B-RJGIHE,-1.187870162048354,-1.3428334113718798,-1.4401443150274325,-0.082790901414264
CSO-11-6B-SFLVA,1.7028555699222923,1.038185429670536,0.8685509330617883,-0.5479561895935577
CSO-11-6B-VCOMA,1.3617531189716787,0.17345568318157553,-0.33673549603572966,-0.32860191702747676
CSO-12-6A-DGISE,0.473814622831107,0.5545875408675344,1.2396456570671834,-2.1434635242077626
CSO-12-6A-FJOVRE,-0.16865104243971973,0.5698536743168511,0.5001249308853193,-1.7670678882025512
CSO-12-6B-GQULO,-0.9496499786647362,0.53126613264799,0.971327683875761,-0.2799151126574186
CSO-12-6B-LJHEFE,-0.017757010808530014,1.0952171299495608,0.5196594443363042,-0.7820519053182885
CSO-12-7A-DALRE,1.9630517782215176,-2.157831099637585,-2.616017473841418,-0.4115649535047536
CSO-12-7A-ESALA,0.41294584239968873,-0.9604951373174505,-0.9209890737597618,0.4196313099823302
CSO-12-7A-IMERO,-0.2992951253599048,-0.22853035997988513,0.10754083216348453,-0.1860373230549988
CSO-12-7A-JHEZA,1.1311337240460002,0.0832590687659963,0.20651563347438137,-0.7090933406296132
CSO-12-7A-LSARAR,0.9029173606913427,-0.9898632072724701,-0.9659385819697284,-0.7185721789899324
CSO-12-7A-SCAHO,0.896083336266012,-0.3543393947454423,-0.3793321581749603,0.08188417774935337
CSO-12-7B-DVAGRO,-0.7260344779616663,1.9886659949651875,0.5734611330661852,-0.6493323934079742
CSO-12-7B-SMUGU,0.2373182235712775,-1.0665957728213535,-1.328248732277345,0.5654778096164723
CSO-12-7B-SSARA,0.4833382920231535,1.0750416213908647,0.5254200444051079,0.08733520601125425
CSO-12-7B-VHOMA,-0.5297608666771472,0.9829381858149062,1.4119673485561801,0.3180678418664835
CSO-12-8A-YTOME,-1.051719002888645,2.1266792756992126,2.384358758901846,-0.549049275736036
CSO-13-6A-ANASA,-0.6292973623287839,-0.1951957478574613,-0.38013914210995303,1.2241879387620553
CSO-13-6B-JETAVE,1.4764228415872114,0.785275327901346,0.22500464864961392,-1.0693987341049784
CSO-13-6B-LFMIES,-1.9552085711103908,0.7010184324563721,1.3297147806640004,1.2983019510814584
CSO-13-6B-LJMAHU,-0.6265115835514404,1.3648557457707844,1.6122160883851762,-0.4798277760341705
CSO-13-7A-CAPAMU,-1.0477903742202164,0.46965560286900654,0.5790393429639258,0.8089085808215235
CSO-13-7A-CDDITR,-1.3540500667152828,0.06846636434822989,0.5755025465659538,1.390209926171449
CSO-13-7A-JJATFL,1.660919791832323,-0.6352604005051189,-0.7125643342241648,-0.05883218966093905
CSO-13-7A-RXCHLU,1.7563815116571588,1.0195431939073105,0.5895407757354808,-1.0775908225601898
CSO-13-7A-YAMEZA,0.26318276231378457,-0.14076500374788878,0.06480041926531975,0.3862810760268626
CSO-13-8A-KIGAGU,-0.20409207838749527,0.08111651515695195,-0.03062851605495248,-0.8970984535881605
CSO-13-8A-MBUAN,-2.292314114200725,-0.9196900033297976,-0.8885354747198437,2.5866183990246845
CSO-13-8A-MGAAN,0.2829752521522223,-0.6291193048037879,-0.4680516412929283,-0.031042471097037488
CSO-13-8A-MGAHE,-0.3423487001285946,0.5067968951872707,0.33897918441110997,0.52194519031161
CSO-13-8A-MJAGA,-0.8064150734853142,0.7806263793013425,0.5457216739790608,-0.04153089828904265
CSO-13-8A-VHODU,2.563465530595515,-0.5690216058677078,-0.707057823668374,-1.2440288803848614
CSO-13-8B-FCJISA,0.045986523926460854,-0.16697585176120622,0.1586525523180572,0.617105356493916
CSO-13-8B-JEMABE,-0.3864031110822588,1.539517069536608,1.219043524850336,0.10271315358092808
CSO-13-9B-DMLLLU,-1.6549580038452207,-0.5983814950472517,-0.35155470538320416,-0.7587494110284531
CSO-14-7B-EVEGO,0.6364575439789774,-0.15036059264004406,0.08570058105707194,0.11280377216978939
CSO-14-8A-AQUMA,-0.2771289957157093,-0.871546723029715,-0.8043449561021215,0.8022390465306586
CSO-14-8A-SZARA,-0.8921803878576585,1.8691994262499205,2.5749348780171477,-0.026704397523005904
CSO-14-8B-JLLORA,-0.6766723493992144,-1.3410869807353039,-1.4461383881651035,0.5681344115945067
CSO-14-9A-AEDCAGO,-0.7429474810972685,-0.4400512732120212,-0.34048145244948125,1.154902408317472
CSO-14-9A-HASACA,0.4875214575800481,-1.1341211801547038,-1.1527054021898415,0.15620241204853827
CSO-14-9A-JSMAAL,-1.2072672951002998,-0.26018124564502765,-0.0032799588547092282,0.949390791480804
CSO-14-9A-MARJA,0.7335953058805363,-1.0255768176527518,-1.0205996081840365,0.2237056655807057
CSO-14-9A-SORZU,-0.06876714561494754,-0.7180450282858829,-1.118511621101141,-0.04774897699914878
CSO-14-9B-ERAGA,-0.1058685295889074,-0.8700950880186872,-0.7962660666237674,0.2625674080166574
CSO-14-9B-MFEGA,-0.06243661191632155,1.3053666535523232,0.5148926584554689,-0.4767884709857059
CSO-15-10A-LJRAGU,-1.6729263215647874,1.132928135571837,1.483380755216852,0.6798877793081268
CSO-15-10A-MAARLO,0.06488272502975488,0.5671896279113238,1.1669854295321045,-1.073357711705296
CSO-15-10A-SFEGA,0.00910630083240338,-1.09827940722483,-1.1118463356084352,-0.31201407377459933
CSO-15-10B-MEBUAR,2.227469361677915,-0.6656595819025759,-0.49018736417788905,-1.091634029589256
CSO-15-10B-YVBUAN,-0.43640343028221745,-0.5448795097497509,-0.3267499274988444,-0.18991097464664
CSO-15-10C-SSCAMO,0.8238930632794956,-1.2996781949363994,-1.3931402791352534,-0.08981669597890642
CSO-15-11C-JETALO,0.07889478580997028,1.185465725155874,0.18340801140070515,0.1934651696253676
CSO-15-7B-JCRAGA,-2.3190668913250585,-1.2954633782152198,-1.3848293950768655,2.1943035436956446
CSO-15-8A-VBMABR,0.37957303174651863,-0.44912062817598863,-0.9141811118879647,0.2644888920958187
CSO-15-8B-KEPOGO,0.01961052720230376,0.09350172872314988,0.0976646759932428,0.6007476160437375
CSO-15-9B-ALRIHE,0.13561653490535516,-0.6958149699615613,-0.5741182156642568,0.5813985819771961
CSO-15-9B-AMSAGO,2.1255871424740116,-0.29381128734508416,-0.03935622014434835,-0.5257870263861154
CSO-15-9B-JCAPA,0.8096889103055888,-0.09133305880441168,0.29241186400649977,-0.7415031728684508
CSO-15-9B-KSBEJA,0.32110179245771353,-1.2337122279680903,-1.3052393778019036,0.6498741844571068
CSO-15-9B-RMCHLU,-0.20761473231136282,-0.2285824016518758,-0.2824651669152174,1.0521741720931554
CSO-16-10A-MSACO,3.4746544991900397,-0.9688718152549767,-0.9429873087905976,-0.6138308175805257
CSO-16-10A-YKMUJO,-1.3368049449405126,1.0966683493250122,1.9583859008362992,0.6571364533701267
CSO-16-10B-JESUGU,-1.0200435243769745,-1.1543807393557626,-1.1968716386743026,1.254597396387727
CSO-16-10B-LTVIFA,-0.787604634387142,-0.15713394789014107,0.16484025783678474,1.3214753396585304
CSO-16-10B-VVILI,-0.7841728115376816,-0.012905835866866387,0.3908239886634107,0.6104175330839013
CSO-16-10C-ACALGU,-0.03387897854301224,-0.25369818892435647,-0.5078123066018847,0.8570133357135509
CSO-16-10C-MAVAVE,-0.3529590532281894,-0.229149627604233,0.07746133906665363,0.9809593768218288
CSO-16-11A-JAVABO,-1.1210239801054875,0.14305408887918467,0.5952210018606973,1.0377281856978489
CSO-16-11A-JDMUVA,-1.1667891419273635,0.6301326075807722,0.5980767994059598,0.9013137409211562
CSO-16-11A-VZAOR,2.2189621134019917,-0.08375274973906378,0.26038612008848755,-1.1637899270135221
CSO-16-11B-KRORE,0.16976962600216008,-0.9198345224147764,-1.0302128948070552,1.1081476613154628
CSO-16-11B-LLOZA,-1.2470589071963374,1.1808388942142931,0.8363003207004883,1.1957516891827709
CSO-16-11B-YAROMO,1.048697091868277,0.7816282131429461,-7.52815966842745e-05,-0.2003767550980306
CSO-16-9A-JALEMO,1.1401019547649527,0.05886324516882255,0.4407677287004409,-0.6194658296970883
CSO-16-9A-JPROSO,-0.1688350846132916,0.6743050740804621,0.30180649576667556,0.05575185136913759
CSO-16-9A-JSMAGU,0.24673859340792292,-0.1384723327271324,-0.47134097123089747,0.26046028784943515
CSO-16-9B-SJPAJI,-1.4617817394144743,-0.6488734508788949,-0.4481669811180995,0.9327920788321712
CSO-17-10A-YVGOCA,-0.10893217588977055,-0.9718342725847214,-0.9418432618940589,0.665340859140594
CSO-17-10B-EHECO,0.4409435833352792,-0.9202913926846852,-0.8670479824398096,1.0200575628997646
CSO-17-10B-YCQUVE,-0.8971775850649274,1.1707642287851576,0.8756050620439336,-0.10866509707790788
CSO-17-11A-DJAPA,-1.3537691865389048,-0.07784087076426444,-0.5929087418934332,1.6482880616209967
CSO-17-11A-JDAMO,-0.19576117739741938,-1.3560627423237612,-1.4685494647677215,1.6580900260700486
CSO-17-11A-NPAHE,0.018380571586288346,2.395994468387889,1.7610101893233447,-0.783721786014336
CSO-17-11A-RLPAIG,-0.6841038062244174,-0.10126450583822236,-0.33148332314369394,0.4690598833529874
CSO-17-11A-SPUVA,1.3881040068636328,-1.2338854534119457,-1.3182668304510337,-1.1679506046067807
CSO-17-11B-CDBEBU,0.5152899195200265,2.9478244328234613,2.566170538214767,-0.8443821083532553
CSO-17-11C-JDAAG,-0.1811026833045109,1.078521615858305,1.0049671632901596,0.2958786269440744
CSO-17-11C-MAPAMA,-0.38554092662970085,0.07407404956727669,0.45397769618020867,0.14409174539327999
CSO-17-11C-MCAAG,-0.46573815610197494,0.725564305876536,1.3310131723397736,0.3536065486769776
CSO-17-11C-SARJA,0.743480899179526,-0.6253185186558134,-0.473583733074215,0.6798294915812008
CSO-18-11A-ADBAHO,-0.6649512953871974,-0.6775657754802891,-0.5548598451405669,1.1044448977233319
CSO-18-11B-YLLRE,-0.36031664025795535,0.21607661693652802,0.23790826574817434,0.6249852929896866
CSO-18-9B-MAMOLO,1.951566298417589,0.5260486114691985,0.17946696103252766,-2.49904278010038
CSO-8-3A-DAPAVA,0.14679492120442025,-0.11806906500300726,0.2787540525856458,-0.5687814569889144
CSO-8-3A-KVPECO,0.6963061057171361,3.449724754133623,2.527219675577626,-1.8765290588767776
CSO-8-4A-ARAGR,1.7356573773484956,-1.4911151741105504,-1.6446380949188275,0.37673513788713664
CSO-9-2A-EXMOCO,0.3879334771773412,-0.4112372388271805,-0.17714591908668909,-0.35532649422065665
CSO-9-4A-AGAPE,0.9232007724036445,1.0961036460179692,0.6621644265548247,-0.7027940709764303
CSO-9-4A-DKVIMO,-1.2440387683184149,-0.4426209407313455,-0.3498992334579453,1.3352481983891928
CSO-9-4A-DSMOMU,-0.6240339702131787,0.4237921060670043,0.9896638962336344,0.1331854844538743
CSO-9-4A-DVGATO,0.0366197651911771,1.1144716418201492,1.4937337518097673,-1.0754425272362451
CSO-9-4A-FAGIGA,1.2463239630595637,1.9721181540201347,1.0030955905365035,-1.2149557379537226
CSO-9-4A-GSBRCO,0.6128051628212287,-1.373739865332973,-1.504979868119832,-0.1672307296689072
CSO-9-4A-KEMOCO,0.35962659582497214,-1.2385803085831921,-1.2977249812400884,0.2145637338792699
CSO-9-4A-LCOMO,1.3490548354052787,-2.133590684685593,-2.7641455827176795,-1.5735552347359287
CSO-9-4A-MLORO,-0.8495122244624117,0.6321769726674068,1.5886405626290496,-0.19274900007520593
CSO-9-4A-MPAME,-0.9860566843134686,1.2836531229325636,1.8239878905393874,-3.114693228734469
CSO-9-4A-NSARPA,0.24297879463763222,-0.22430171133753632,0.10783224569311446,0.637265537973684
CSO-9-4A-SLOCA,-0.2552486418625783,0.9703517277996806,0.1992967696645653,-1.2065777196728384
