feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T2W40,0.05948218989426463,0.0575328456961943,1.0,400,1.0
lsc_T2W40,0.027948372377129563,0.03468685060109539,1.0,400,1.0
re_T2W40,-0.025574942920850382,0.04036136553480833,1.0,400,1.0
density_T2W40,0.02416148914604066,0.09098217703305599,1.0,400,1.0
lcc_T2W40,0.019846966595813573,0.07549200079666069,1.0,400,1.0
nodes_T2W40,0.019539511761102874,0.11137790925953582,1.0,400,1.0
atd_T2W40,0.013419865484279491,0.04512095986188383,1.0,400,1.0
diameter_T2W40,-0.012473780070101591,0.027467918620452194,1.0,400,1.0
asp_T2W40,-0.012354623239896166,0.04241172623593456,1.0,400,1.0
l1_T2W40,-0.008380700113306555,0.0330816725774657,1.0,400,1.0
l3_T2W40,-0.00825416422928553,0.026619222753088454,1.0,400,1.0
pe_T2W40,0.007636475797174656,0.0415649155301566,1.0,400,1.0
l2_T2W40,-0.0008462978748958288,0.025144147351921005,1.0,400,1.0
