subject,nodes_T6W40,lcc_T6W40
CDMS-11-7C-ICARE,-0.521000758162824,-0.4812038367974099
CDMS-11-7C-IMOIB,1.1271187398464737,1.161624312167283
CDMS-11-7C-SALMA,0.0015651524809603883,0.03968435652346919
CDMS-11-7C-SPGAVE,-0.05361276516370251,-0.026260725395990007
CDMS-12-5A-SRIGO,0.7062153853531219,0.742072283573151
CDMS-12-6A-FAROPA,1.0292086248188335,1.0640285412113162
CDMS-12-6A-JGIGA,-1.1346155584106197,-1.0928486038704461
CDMS-12-6A-JSOTGU,-1.0292600195194166,-0.9878313128615895
CDMS-12-6A-SROAL,0.7158717723046145,0.7516976683346133
CDMS-12-6B-IJDAGA,-0.9012162790054487,-0.8601986615464658
CDMS-12-6B-SCLAG,-0.534068111302274,-0.4942292367128169
CDMS-12-7C-ARAHE,-0.7032229713216703,-0.6628410187527128
CDMS-12-7C-CATRAR,0.3369846963020333,0.3701724218822275
CDMS-12-7C-DLOLO,-0.5488059991773627,-0.5089198080498623
CDMS-12-7C-JSZAOR,1.4288165617801676,1.4623535220047201
CDMS-12-7C-MAROBE,1.219309011926158,1.2535186039441555
CDMS-12-7C-VMAPA,-0.15914910440809818,-0.12051392125687097
CDMS-12-7C-VQURA,0.3952492020271194,0.27542795878966175
CDMS-13-6B-ASUMO,0.29784312131944873,0.04783228739026466
CDMS-13-6B-JDTAHE,0.18256182849813254,0.11140017305710825
CDMS-13-7C-MVEAR,-1.0677379679353831,-1.0357247402733307
CDMS-13-7C-RAIZAC,0.4164923852669146,0.4532794499715694
CDMS-13-7C-SSOSLO,-0.7253797882962365,-0.8502910557743393
CDMS-14-10A-IMORTO,-0.1740436426795871,-0.13536064005838344
CDMS-14-10A-JCVANI,1.1375602784025896,1.172032327774893
CDMS-14-5A-LSDUCO,-1.2668216640803076,-1.2246302569128995
CDMS-14-6B-KDCAHE,-0.05786153905580304,-0.12602096004871666
CDMS-15-10A-AMALOS,0.22472829018644383,0.2621310206620085
CDMS-15-10A-JJMACH,1.3054360938845648,1.3378761591714265
CDMS-15-10A-MAALCA,0.7658985310887416,0.8015638143460521
CDMS-15-10A-MAALRI,0.9393943588475039,0.9745026272866757
CDMS-15-10A-SGOMO,1.3592843741323477,1.3930445700355776
CDMS-15-10A-SHEGA,0.6313558753196303,0.6674531127853112
CDMS-15-11B-JEMOLO,0.8659217320174519,0.9012658870620862
CDMS-15-11B-VSAHO,0.18824266020782923,0.22576252915761397
CDMS-16-10A-SGALO,0.8923318314179001,0.9275911958545722
CDMS-16-11B-NGABE,1.296606569651877,1.3142968009471037
CDMS-17-10A-ASSAMO,1.8416028293791937,1.8738145239143809
CDMS-18-7C-VVECA,-0.4075053214484665,-0.3680727814105903
CDMS-8-4A-DBEVA,-1.8996062984483597,-1.8553833126396286
CDMS-8-4A-DJAVDA,-2.5181128609086185,-2.471904136740315
CDMS-8-4A-DOSTR,-1.4422922293798606,-1.3995374674258756
CDMS-8-4A-LGOPA,-1.5508003042464544,-1.6331833252861472
CDMS-8-4C-JDBUTU,-1.9085523511887106,-1.8643006437443954
CDMS-9-4A-ACDUTR,-0.6378463385176548,-0.5976742800637447
CDMS-9-4A-CARGA,-0.46228398328729947,-0.4226755743149584
CDMS-9-4A-CRAAG,-1.6516404144846075,-1.7088692765002134
CDMS-9-4A-EROHI,0.003690378677332268,0.04180275960196805
CDMS-9-4A-ILOSE,-1.144401543896213,-1.1026031710850872
CDMS-9-4A-TGAFR,-1.4299555004116744,-1.3872403459856135
CDMS-9-4C-SCAMO,2.0525916231610375,1.8326873079737704
CDMS-9-5A-ABERO,-0.45471228369426975,-0.4516575533335374
CDMS-9-5A-PAGACO,-0.3912749143216812,-0.35189448261050554
CDMS-9-5A-VVAAR,-1.4922877336435225,-1.4493724592606516
CDMS-9-5C-JDMADE,-0.738509415361792,-0.6980141743497424
CDMS-9-5C-LVIZAC,0.18406104113534602,0.22159433532893788
CDMS-9-5C-MLOGO,-0.9771564867203087,-0.9358950603955097
CDMS-9-5C-SCAAG,0.023221876015595166,-0.23769510427139007
CDMS-XX-10A-VGILO,0.2980971064453494,0.15989152461022685
CDMS-XX-5C-MJSARU,0.6501714700375549,0.6862082993354696
CDMS-XX-5C-MPCAQU,-0.7554530839952585,-0.7149034447038705
CDMS-XX-6A-MAGICA,0.8832305816480057,0.9176864463638851
CDMS-XX-6B-SPUCA,0.5160063997978804,0.5524739710517573
CSO-10-4A-ICAPA,-0.9769791006320999,-0.9357182438119452
CSO-10-4A-KCOMO,-1.4221712933588113,-1.3794811304194732
CSO-10-4A-LRAVI,-2.2889655872891095,-2.2797815935684196
CSO-10-4A-LSCAVA,0.6649671332541357,0.700956460524121
CSO-10-5A-ACAVA,0.9459109296122389,0.9809982763582132
CSO-10-5A-ARACA,-0.28228332788524085,-0.49183418299065756
CSO-10-5A-DABRZA,-1.4403618116765435,-1.3976132474005079
CSO-10-5A-GZAMA,0.24077800752755935,0.27497544490630355
CSO-10-5A-IPECA,0.32975705790315035,0.3668225896073971
CSO-10-5A-JANORO,0.3292415853520512,0.3145159571870923
CSO-10-5A-JBUVE,0.822220352850107,0.8577048128005349
CSO-10-5A-JJSEMO,-1.2354033590192102,-1.193312821490605
CSO-10-5A-JLCARI,0.3435181131273165,0.37003292201763566
CSO-10-5A-MAARAN,-1.0675370993770723,-1.025985502728453
CSO-10-5A-MAOSMO,1.397863709620416,1.4315000451298925
CSO-10-5A-RVMOIB,0.8033983536857968,0.8389432423657046
CSO-10-5A-SVHEES,-0.652031368947383,-0.6118137689248533
CSO-11-5A-MDVOSPE,0.13414411221847475,0.17007651242832844
CSO-11-5A-MTAGA,1.6075660300659047,1.6405291084636968
CSO-11-6A-CAPAMU,1.0451866880655358,0.5764593642128539
CSO-11-6A-DSCACH,1.2854255661408251,1.3194228884985226
CSO-11-6A-EROMO,-0.4775024126938136,-0.4378451443869414
CSO-11-6A-FSOVRE,-1.1026609484187668,-1.1832672371057966
CSO-11-6B-ANREVA,-0.12725561900415733,-0.08872283107592521
CSO-11-6B-DISEMO,1.272828523372051,1.1597746949358085
CSO-11-6B-LHFDLACH,0.29796206661061464,0.3351296773188427
CSO-11-6B-RJGIHE,-0.2815710298558733,-0.2425428065524974
CSO-11-6B-SFLVA,-1.2234854519734428,-1.1814331773293776
CSO-11-6B-VCOMA,0.5853081047256197,0.621553180274178
CSO-12-6A-DGISE,-0.1792305970539932,-0.1405309415225445
CSO-12-6A-FJOVRE,-0.5032831882627831,-0.47751764979496464
CSO-12-6B-GQULO,-0.41781251955345855,-0.3783468878720994
CSO-12-6B-LJHEFE,0.9660536379586055,1.0010763157890716
CSO-12-6B-VPAMA,-1.492850788276263,-1.6213946417322398
CSO-12-7A-DALRE,-1.6706766896398582,-1.628476257343055
CSO-12-7A-ESALA,-0.7594084671764381,-0.7188461289799998
CSO-12-7A-IMERO,0.21566786424516415,0.25309968355573503
CSO-12-7A-JHEZA,1.2501450038425825,0.8227630446468701
CSO-12-7A-LSARAR,-1.0084316717333242,-0.9670698352619683
CSO-12-7A-SCAHO,-0.1696911698249968,-0.13102214098003243
CSO-12-7B-DVAGRO,0.9747737378174887,1.009768419442514
CSO-12-7B-SMUGU,0.2632513645656489,0.3005304152758459
CSO-12-7B-SSARA,1.1381478537763348,1.1726180167160123
CSO-12-7B-VHOMA,1.6788977123272928,1.7116317777019152
CSO-12-8A-YTOME,0.4612190535552899,0.4978625216252334
CSO-13-6A-ANASA,1.414227707290373,1.4478115055757335
CSO-13-6B-JETAVE,-0.7713932534704641,-0.7307924376711679
CSO-13-6B-LFMIES,0.3976758033831094,-0.4591607084446622
CSO-13-6B-LJMAHU,-0.14032380145371043,-0.23915025170534082
CSO-13-7A-CAPAMU,0.43965976372219734,0.4741315651780834
CSO-13-7A-CDDITR,1.38372817708763,1.417409895250884
CSO-13-7A-JJATFL,-0.4352849445938962,-0.3957632170410567
CSO-13-7A-KRAMA,-0.79991822025089,-0.7592258239831247
CSO-13-7A-RXCHLU,-0.11674526585967715,-0.07824622181175026
CSO-13-7A-YAMEZA,0.8897650251646373,0.9250326304284049
CSO-13-7A-YBOSO,-1.1232054218824448,-1.2784727706387973
CSO-13-8A-KIGAGU,-0.034952540586233496,0.0032839048702356754
CSO-13-8A-MBUAN,0.8508370186602153,0.7886983404810783
CSO-13-8A-MGAAN,1.2507488327620615,1.2848574860640596
CSO-13-8A-MGAHE,0.34724303233102183,0.38425242466297505
CSO-13-8A-MJAGA,-1.683214983543275,-1.6396867301121214
CSO-13-8A-VHODU,-0.005946403459681443,0.03219691671299754
CSO-13-8B-FCJISA,0.8956217260893493,0.9308705281966225
CSO-13-8B-JEMABE,-1.2733867808159307,-1.4621152046591435
CSO-13-9B-DMLLLU,-0.9005173146337716,-0.859501941225942
CSO-14-7A-MVEBE,-0.426384806339147,-0.38689165301172496
CSO-14-7B-EALHU,-0.2699345597282873,-0.2309436957457413
CSO-14-7B-EVEGO,1.26223736809068,1.2963091370220312
CSO-14-8A-AQUMA,-0.7882323670836737,-0.7475774886828266
CSO-14-8A-MCIDOS,-0.450905950072769,-1.6104503266973431
CSO-14-8A-SZARA,0.2595710739002984,0.2968619403207758
CSO-14-8B-JLLORA,-0.29840716509552323,-0.25932488875277565
CSO-14-9A-AEDCAGO,1.1441543825710623,1.0601740261660497
CSO-14-9A-HASACA,0.7077846731037298,0.7436365330669761
CSO-14-9A-JSMAAL,0.5090899584308445,0.5291632626250374
CSO-14-9A-MARJA,0.4153775215514607,0.45216816556760514
CSO-14-9A-SORZU,0.013013233594496751,-0.3369300317274993
CSO-14-9B-ERAGA,-1.186594112436316,-1.1604200924623744
CSO-14-9B-MFEGA,-0.6502976971817384,-0.6100856631769954
CSO-15-10A-LJRAGU,0.2270719801665946,0.19317279105369775
CSO-15-10A-MAARLO,-0.37730909693998327,-0.4052410002934326
CSO-15-10A-SFEGA,-1.5489972714186666,-1.5155137586299212
CSO-15-10B-MEBUAR,0.4961889691581889,0.5327201650113794
CSO-15-10B-YVBUAN,0.4252985387428249,0.4593692535867034
CSO-15-10C-ALBAHO,0.2856107035962253,0.32281796881552777
CSO-15-10C-SSCAMO,0.5374325573277227,0.5738313391046762
CSO-15-11C-JETALO,-0.4514135359222088,-0.41184002692608257
CSO-15-7B-JCRAGA,0.195722364099582,0.23321821918138605
CSO-15-8A-VBMABR,-0.2682854484700908,-0.22929987902067242
CSO-15-8B-KEPOGO,1.628651443423683,1.6615468263164095
CSO-15-9B-ALRIHE,0.658507521514699,0.6945175876088092
CSO-15-9B-AMSAGO,1.2780862996782827,1.1540140406333415
CSO-15-9B-JCAPA,0.31685236646491866,0.3539593291617573
CSO-15-9B-KSBEJA,-1.2631177143275825,-1.2209381988288361
CSO-15-9B-RMCHLU,-0.18884560371724818,-0.15011507884872596
CSO-15-9B-SJAGRO,1.9779835722369097,2.0097574113166554
CSO-16-10A-JEGAHE,-0.045670208035858424,-0.007399353108784448
CSO-16-10A-MSACO,1.0208378425598286,1.0556846336605847
CSO-16-10A-SARI,-0.4130855342726521,-0.5022397511636981
CSO-16-10A-SMOUT,1.0948820620753283,1.1294911314510123
CSO-16-10A-YKMUJO,-0.8892562219789714,-0.8482770027286117
CSO-16-10B-JESUGU,1.1793173821472491,1.213655368782432
CSO-16-10B-LTVIFA,3.2905798441664964,3.318139544017979
CSO-16-10B-VVILI,0.8232434902346205,0.8587246653643613
CSO-16-10C-ACALGU,0.43371154602012246,0.44140404817438544
CSO-16-10C-MAVAVE,1.3566588437023466,1.3904274689688292
CSO-16-11A-JAVABO,0.8483446292043686,0.8837452161923718
CSO-16-11A-JDMUVA,1.2676590363031532,1.3017133987667386
CSO-16-11A-VZAOR,1.6609336476796348,1.6193589956514498
CSO-16-11B-KRORE,0.728681265199449,0.7644660358753258
CSO-16-11B-LLOZA,1.5987779307227024,1.6296073836339167
CSO-16-11B-YAROMO,1.3047176473787188,1.3386530317909275
CSO-16-9A-JALEMO,0.7457907645430824,0.7815206045339481
CSO-16-9A-JPROSO,1.2851256365510928,1.319123921843911
CSO-16-9A-JSMAGU,-0.28402217307458527,-0.24498608028459495
CSO-16-9B-SJPAJI,0.28485665821535994,0.3220663443254476
CSO-17-10A-YVGOCA,0.17387782695690585,0.21144381473896576
CSO-17-10B-EHECO,0.6129969176024939,0.37558309091560943
CSO-17-10B-YCQUVE,0.1704570485192577,-0.15687248508877308
CSO-17-11A-DJAPA,0.5910388881307228,0.6234588465126655
CSO-17-11A-JDAMO,0.1795438741425996,0.21709167086909653
CSO-17-11A-NPAHE,1.0850847691803285,1.1197252931298234
CSO-17-11A-RLPAIG,0.06658325630493893,0.10449371730304678
CSO-17-11A-SPUVA,-0.8164877135476919,-0.7757421203044453
CSO-17-11B-CDBEBU,0.9831868299127503,1.0181545009921968
CSO-17-11C-JDAAG,1.8381340498085912,1.8703568809898097
CSO-17-11C-MAPAMA,0.24761364314896925,0.2849428993463156
CSO-17-11C-MCAAG,0.7406073447911927,0.7763538263442663
CSO-17-11C-SARJA,0.4678715901931285,0.504493700046374
CSO-18-11A-ADBAHO,1.357674491560556,1.3914398560517545
CSO-18-11B-YLLRE,0.8632233561346058,0.8985761744155326
CSO-18-9B-MAMOLO,0.5395174450929994,0.5759095332601157
CSO-8-3A-AIPRBR,-0.7468768418043694,-0.7063547368580201
CSO-8-3A-DAPAVA,-0.6617309635672133,-0.6214822226348243
CSO-8-3A-KVPECO,-0.4603410752740791,-0.42073890408029224
CSO-8-4A-ARAGR,0.747895504541702,0.7644660358753258
CSO-8-4A-JRAAR,-2.181365846972493,-2.170645652062532
CSO-9-2A-EXMOCO,-1.0323936212775406,-1.006387125634535
CSO-9-4A-AGAPE,0.08587762174953412,0.12372613746862256
CSO-9-4A-DKVIMO,-1.2889771595558759,-1.253659455814635
CSO-9-4A-DSMOMU,1.001751850166866,0.7120068514057297
CSO-9-4A-DVGATO,0.026302785406727675,0.02932076024552612
CSO-9-4A-EGCAMO,-1.0160537207682525,-0.974667413424531
CSO-9-4A-FAGIGA,0.24911925847545172,-0.04532282782247133
CSO-9-4A-GSBRCO,-1.7248292969651489,-1.6811674392305251
CSO-9-4A-KEMOCO,-1.4563210745484036,-1.4135212724643986
CSO-9-4A-LCOMO,1.1032064384103462,1.1377887820657044
CSO-9-4A-MLORO,-0.80342985693234,-0.7627261864241923
CSO-9-4A-MPAME,-0.9721966174451934,-0.9342819934543525
CSO-9-4A-NSARPA,-0.03271499246955792,-0.0026574859707289267
CSO-9-4A-SLOCA,-1.0155375912381512,-0.9741529409475131
CSO-9-4A-YVDITR,-2.657013974471433,-2.644290466672051
