subject,nodes_T6W40,lcc_T6W40,y_true,y_pred
CSO-13-6B-LFMIES,3.034033166271253,3.413718698683375,23,20.80780352329762
CSO-13-6B-LJMAHU,-0.7201451102818249,1.6943255775875516,24,15.334232125648718
CSO-13-7A-CAPAMU,3.3269985708025,-3.8800087860068118,15,13.80704144313868
CSO-13-7A-CDDITR,9.914737850111873,-11.251777819365037,11,13.023011689089826
CSO-13-7A-JJATFL,-2.778393306096046,2.9182640178940646,18,14.49992237014101
CSO-13-7A-KRAMA,-5.322815848553258,5.758743126994768,17,14.7959789367845
CSO-13-7A-RXCHLU,-0.5556133423692787,0.43685224538392475,5,14.241290561357637
CSO-13-7A-YAMEZA,6.467847336262051,-7.4038239781399975,7,13.424075016465043
CSO-13-7A-YBOSO,-7.578724177372453,9.816684924223035,14,16.598012405193572
CSO-13-8A-KIGAGU,0.015138884288530028,-0.200309919799761,9,14.17488062283176
CSO-13-8A-MBUAN,6.196206474345908,-6.338364436902559,8,14.21789369578634
CSO-13-8A-MGAAN,8.98680377505109,-10.215873872260637,25,13.130981561133444
CSO-13-8A-MGAHE,2.682111693080676,-3.1775986450434415,24,13.864564706380225
CSO-13-8A-MJAGA,-11.48648862951693,12.63959073682307,5,15.51315376564913
CSO-13-8A-VHODU,0.21754462754228213,-0.4262666057199621,17,14.151329680165311
CSO-13-8B-FCJISA,6.508715580748013,-7.449447451738014,11,13.41931978735299
CSO-13-8B-JEMABE,-8.626694455012938,11.25186006305744,9,16.985217266387494
CSO-13-9B-DMLLLU,-6.024799514299029,6.542406179891308,26,14.877658323935268
CSO-14-7A-MVEBE,-2.7162878595605737,2.8489322852507044,25,14.492696084033122
CSO-14-7B-EALHU,-1.624573085223504,1.6301909174720923,8,14.365669490591578
CSO-14-7B-EVEGO,9.06697113832117,-10.305369117960057,4,13.121653678704103
CSO-14-8A-AQUMA,-5.241271595158018,5.667710782967228,9,14.786490846152201
CSO-14-8A-MCIDOS,-2.8873971769157807,12.411106729008328,27,23.883761210435537
CSO-14-8A-SZARA,2.0703339913046372,-2.4946374810418455,30,13.935748168605782
CSO-14-8B-JLLORA,-1.8232558269682064,1.8519914116304512,31,14.388787243005236
CSO-14-9A-AEDCAGO,8.2429843266529,-8.459960989309005,7,14.143074995686884
CSO-14-9A-HASACA,5.197982677767076,-5.986204076707712,19,13.571830259402354
CSO-14-9A-JSMAAL,3.8114846677599727,-4.310084353481456,10,13.861451972621508
CSO-14-9A-MARJA,3.1575563161171454,-3.7083636798340667,10,13.809244294626069
CSO-14-9A-SORZU,0.34984557520137094,2.4584796257360937,21,17.168376859280457
CSO-14-9B-ERAGA,-8.021052467053385,8.8940971263895,6,15.233096317679104
CSO-14-9B-MFEGA,-4.278759101331135,4.593205041352711,27,14.674497598364567
CSO-15-10A-LJRAGU,1.843554286253109,-1.6843014060009702,17,14.51930453859513
CSO-15-10A-MAARLO,-2.3738360055510275,2.992333385181823,14,14.978549037973787
CSO-15-10A-SFEGA,-10.549913184745572,11.669172529630808,5,15.479311003228226
CSO-15-10B-MEBUAR,3.7214611561476585,-4.3378817299613015,16,13.743631084529348
CSO-15-10B-YVBUAN,3.2267854881951177,-3.7646405558877953,24,13.822196590650313
CSO-15-10C-ALBAHO,2.252039351782711,-2.6974851888565783,13,13.914605821269124
CSO-15-10C-SSCAMO,4.009260220238288,-4.659167686019017,10,13.710144192562263
CSO-15-11C-JETALO,-2.890939127044221,3.0439051202996232,15,14.513017651598393
CSO-15-7B-JCRAGA,1.62479567275421,-1.9972585021069327,20,13.987588828990269
CSO-15-8A-VBMABR,-1.6130655346500826,1.617344404577596,31,14.364330528270504
CSO-15-8B-KEPOGO,11.623820157300784,-13.159720587634773,7,12.824151228009
CSO-15-9B-ALRIHE,4.854125153778628,-5.602336972444031,8,13.611839839677586
CSO-15-9B-AMSAGO,9.177565484744157,-9.19332556547443,32,14.344291577612719
CSO-15-9B-JCAPA,2.470044664445752,-2.940856533811855,14,13.889239788976887
CSO-15-9B-KSBEJA,-8.555036583920765,9.367049263894165,28,15.172064338316389
CSO-15-9B-RMCHLU,-1.0587317827613114,0.998511087612536,9,14.299830963194216
CSO-15-9B-SJAGRO,14.061470812621307,-15.88100435484933,7,12.54051811611497
CSO-16-10A-JEGAHE,-0.05964933851491588,-0.11681970505154393,9,14.183582614776531
CSO-16-10A-MSACO,7.382477606038709,-8.424876154223455,15,13.317653110158243
CSO-16-10A-SARI,-2.623485118002524,3.7503836500327776,6,15.486950190373244
