feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T6W150,0.12731058756938912,0.13894987314553958,1.0,39,0.0975
re_T6W150,0.12384373241176723,0.1750169532669317,1.0,98,0.245
density_T6W150,0.11603999014972144,0.05928049872258479,1.0,242,0.605
cc_T6W150,0.11404591909568915,0.060692317275430833,1.0,100,0.25
lsc_T6W150,-0.11018837738867411,0.05624876904004122,1.0,153,0.3825
asp_T6W150,-0.10559572879416411,0.06661074074898368,1.0,242,0.605
atd_T6W150,0.10508034115291878,0.0577599874063486,1.0,265,0.6625
nodes_T6W150,-0.10139320388199774,0.05736657148914867,1.0,281,0.7025
lcc_T6W150,-0.0996536730145336,0.05539396442040566,1.0,311,0.7775
l1_T6W150,-0.08032654467309955,0.07753507930336206,1.0,52,0.13
diameter_T6W150,-0.07569780392821857,0.06504419175224979,1.0,98,0.245
l2_T6W150,0.07073885312996712,0.11145746522968453,1.0,35,0.0875
l3_T6W150,0.05084404004310484,0.04582703797183462,1.0,34,0.085
edges_T6W150,-0.041412110043738945,0.044421518390664716,1.0,50,0.125
