subject,z_re_T6W50,z_l1_T6W50,z_l2_T6W50,z_l3_T6W50,z_diameter_T6W50,z_asp_T6W50,y_true,y_pred
CDMS-11-6B-JPSAMA,-1.1606437197355401,-0.2031078833381955,-0.34573127352346206,0.8833282303051442,0.24504537981125663,-0.825430372415806,0,3.9275337556462446
CDMS-11-6B-LESTA,-1.8554411668359305,0.5156909052668899,0.8365060705142343,-0.32866440726908197,-0.3793455663286063,1.0655815305837244,8,5.188400760474077
CDMS-11-6B-MAGIMU,-0.6587658704191441,1.9099899992816105,0.5450693055349722,-1.2595841991961743,0.7855278034373883,-1.8499128927956878,9,4.806397540385812
CDMS-11-6B-MEBRTA,0.7912526156975654,-1.2022395819196205,-1.952423145271559,1.3635029510095633,-2.8856453667617887,5.8097698117024255,8,7.258290678999433
CDMS-11-6B-MMAMO,1.2668877864125256,-1.0761126917137127,0.32449318702675223,0.8164011086745017,1.7717290430904653,-4.29558053550829,2,4.141891292525089
CDMS-11-6B-RSECA,0.5863819456314067,1.304433568355405,-0.13906735995584452,0.5786549525789138,2.5853452898803853,-6.022719847354093,1,4.227101943679021
CDMS-11-6B-SCAPA,0.03750429261752808,1.611131098031451,1.95673369117207,0.06620869044148925,1.6753372496063026,-4.679786338693606,5,6.001202077718082
CDMS-11-6B-VZAPE,-2.6493270038848324,-0.7325095711875637,-0.13176775508173177,1.2930069692024508,-1.1173465799965367,5.291047673358582,8,7.287177126953216
CDMS-11-6B-YLNIME,-0.39376433658887433,1.6921345551520537,0.5368880938997413,0.9335245882157822,0.7637901026781849,-3.095279557519907,0,5.771366840379828
CDMS-11-7C-ICARE,-3.1636764760606075,0.9675135065189003,0.585706195348044,-0.7149766705513686,-3.0079501467262832,7.241077803036862,7,7.241767606108395
CDMS-11-7C-IMOIB,2.5711443006613766,-0.9384950701289847,-1.0217919313803996,0.7678365445991899,1.3304552749247616,-3.6639617857502698,3,4.379260727468521
CDMS-11-7C-SALMA,-4.210197881363219,1.8679778825659374,0.7513744555585835,0.3248322996313711,-0.5108028167123426,2.84276097352888,7,6.400018307752059
CDMS-11-7C-SPGAVE,-2.5379930730077507,-5.007757784403935,-0.816496410344484,0.4110908095610907,-5.622909772847279,13.239992836499512,5,5.000000000000001
CDMS-12-5A-SRIGO,-1.345506036441639,-0.44095096287149477,0.17565295531407488,0.9649787397490481,1.3260807524328586,-3.918254528594637,7,2.0960743141310583
CDMS-12-6A-FAROPA,1.5252769286672072,-0.9672655831119911,0.6489572711981625,1.176033011429553,3.3601625249374143,-6.374451756107831,5,4.702785791555362
CDMS-12-6A-JGIGA,2.1530859769125645,0.8472260668661865,-0.5160931509876648,1.0352457363928338,1.7230837068898925,-5.692615895568321,1,4.88400583504834
CDMS-12-6A-JSOTGU,-1.311525733228807,0.4924887442739331,1.6952450318435965,-0.47853688139535766,-0.6570429528921018,1.3176436646577938,10,6.392345267801904
CDMS-12-6A-SROAL,1.3288586099680348,-0.1241209135169915,0.5932562359150326,0.6729238533441414,2.5014585614542937,-4.65857196975663,10,5.647877771950728
CDMS-12-6B-IJDAGA,1.1796213615804672,-5.943952346843171,-0.1423231231826299,-0.221307988904674,-4.16934361629611,8.863303526664867,10,4.900071207561595
CDMS-12-6B-SCLAG,-1.1929779649642078,-1.9814716614088212,-0.5221798282905532,-0.16502879207176768,-1.1283020211276087,2.7059823027479357,14,3.0500954294278246
CDMS-12-7C-ARAHE,2.0061966315307718,2.4389464409662764,-0.24044082208631323,-0.4125536557288469,1.6722921500732484,-4.577503419327682,11,6.221010719970302
CDMS-12-7C-CATRAR,-1.105460248354195,1.5309350514191535,-0.0696682950833388,-0.21133014561696375,0.8974819374777538,-1.2755595879156285,6,5.1004721064696295
CDMS-12-7C-DLOLO,-1.020444519485687,1.360051150607028,2.3640422975635325,0.2862642522475976,0.09262113237792136,-0.45221326872151796,10,7.964394439131721
CDMS-12-7C-JSZAOR,4.674777172797253,0.11878207259633611,-0.9283553503165288,0.7991604049004921,4.058938150651641,-9.057375845172041,5,4.999999999999999
CDMS-12-7C-MAROBE,0.037490269980400504,1.3599200745721385,-0.9566968370346235,0.48341521343377264,0.9759814026330866,-2.8533500331063606,2,4.380833485021261
CDMS-12-7C-VMAPA,-0.03420375245450358,2.278608645816617,0.418728798018289,1.2905743278711916,2.7458650463713923,-6.317043785533753,4,5.716602674632081
CDMS-12-7C-VQURA,-2.473955643322996,1.301261642175311,-0.09130202520557695,-0.7190441377642594,-1.202790515634097,2.1632172947594133,4,4.311460009550642
CDMS-13-6B-ASUMO,2.6891809294968976,-0.26472206356315964,-0.6242207579112995,-1.2063223496456188,-0.8231688076433639,-0.7621538989531714,1,4.342666446323133
CDMS-13-6B-JDTAHE,-0.5213233514438894,-0.7762025378776887,0.13476315773958492,-0.3287315259833832,-0.8220649326666696,1.4166973602808586,8,4.43721156459166
CDMS-13-7C-MVEAR,1.3583871219708383,-4.302710268632508,1.71262328438134,0.678277069216394,0.9241221954819248,-2.2866117883107604,9,3.4181610086500753
CDMS-13-7C-RAIZAC,-0.6428115110997471,0.13927734080237775,-1.9866700956917085,1.3971139945423883,2.4974317050898494,-3.103318706158357,4,3.63509612202765
CDMS-13-7C-SSOSLO,0.1234836203098626,-1.091412728489924,1.121725460940304,-0.8620620260934221,-0.8804103994765282,1.596492910423782,10,5.3418902321569215
CDMS-14-10A-IMORTO,-2.72726701434966,1.3359871257416018,-0.6043042082504604,0.6317521338831449,-0.478852006317662,2.7341266741782797,6,6.225516099428091
CDMS-14-10A-JCVANI,2.1295495205111514,0.18823531309638947,-0.7650472599757396,1.1563553818851706,0.13267289009469163,-1.1436426375748157,10,7.032196602579695
CDMS-14-5A-LSDUCO,-1.3330756179123793,1.144914243981034,-0.5704119349548082,-0.49287226489514335,-1.3378801817333235,5.3989047378244015,3,8.143652376852629
CDMS-14-6B-KDCAHE,-0.6852161863143273,-1.6542136160348422,-0.9577787443331874,-0.03498811784055733,-1.5883595704922429,5.908446779588595,8,6.321963939116285
CDMS-15-10A-AMALOS,0.9479430294948856,-2.7481590140781873,-1.0962882360321724,0.8971899058106985,0.7495515333396722,-0.15416025940038214,5,3.930150353677362
CDMS-15-10A-JJMACH,1.2288212863894137,-0.2721160074916162,0.5842813329369728,0.347483155254331,1.9083268341147175,-4.000831992151567,1,5.1300380035951
CDMS-15-10A-MAALCA,1.1620655122621617,-0.3865649668206704,-0.40943160465509826,0.5238749774296658,1.7641134989497202,-2.634423702059536,6,5.35370710964909
CDMS-15-10A-MAALRI,-0.1034977952776559,0.13315664298873292,-1.4108324485696926,0.1915094215284566,-0.7552967197412714,1.1702308018595484,5,4.559343297330965
CDMS-15-10A-SGOMO,-0.8964729633409673,0.4876424136405714,0.9890512366092659,0.06254892419862945,2.5228067413616118,-4.195456782187649,4,4.30419296482431
CDMS-15-10A-SHEGA,3.685915688646938,1.196649202383799,0.010830297800946465,-0.9902451995508604,1.9051648594478094,-4.7383451374534244,7,6.404043105818056
CDMS-15-11B-JEMOLO,-2.1522612619932953,-0.764771030798813,-0.27645957729433823,0.39302991747128047,-0.6190949021307578,2.8518680199594293,6,4.766384559756352
CDMS-15-11B-VSAHO,-2.7680493654837295,-0.12050650356169501,0.8037914146640356,0.8615116772153869,0.5695023537818527,1.120214063051703,4,5.800537034210401
CDMS-16-10A-SGALO,-0.48392999076937304,0.5172856464695229,-0.4353394373600048,-0.3901797137195383,-1.1422099642033652,3.0218295238699593,7,6.421529458830048
CDMS-16-11B-NGABE,0.6855060748096272,0.5631271505480447,-0.3229065812169849,0.774394203128709,1.346708920444411,-3.387560605863259,12,4.9933425563933955
CDMS-17-10A-ASSAMO,0.6432856257593503,1.1022535707100019,0.7419241496102086,0.35452772135764776,2.93012635653715,-6.387808637760302,6,4.718382180756905
CDMS-18-7C-VVECA,-1.21506970722261,1.351291313895579,0.12486231515604307,-0.1744856333512204,0.4534276918125144,-1.3547557743192598,4,4.519343600513894
CDMS-8-4A-DBEVA,1.4937060407143004,-0.2557708562560632,1.0933243697862012,-0.7632687840267007,1.4428681988504004,-2.9203902807195967,8,5.4245420828913895
CDMS-8-4A-DJAVDA,1.555681351384359,-4.617783604943537,0.1286449409802768,0.15072548897419985,-1.3097301663847651,1.8356623937068839,2,3.077273798260266
CDMS-8-4A-DOSTR,-1.2784052927774279,-1.269237005917735,0.23689963529384972,-0.780313947280429,-0.9906428095466969,2.299190799936746,9,3.5515647742511556
CDMS-8-4A-LGOPA,-0.5149147783973524,0.34545887047235313,-0.2695282178162498,-1.0853636078552784,-3.4047849618531365,7.781300988933429,6,8.186241688026612
CDMS-8-4C-JDBUTU,-0.8740965736168901,-4.0374369763846865,-1.0023817048445227,0.9531751961930867,-0.3858028273628693,3.042807895171574,3,3.0303384036985404
CDMS-9-4A-ACDUTR,1.652038895735622,-0.919851182596155,1.5383554316842087,0.13356484802327417,1.0712461017466752,-3.3371874696105572,3,5.472240019525915
CDMS-9-4A-CARGA,-0.07681053085361861,-0.2476786266799896,1.5280755434435793,0.22147791751287918,1.1210993197799954,-2.9395534363709155,3,4.940683581374778
CDMS-9-4A-CRAAG,-0.5794776412518753,-0.5440881776034561,0.7467502740673514,-1.6802089223383643,-0.28974572378098273,1.1617860308287187,14,4.149089234464239
CDMS-9-4A-EROHI,-1.7174372865244867,-2.4643206340359485,1.2141573546543842,0.6792863280097154,-1.630478123707091,3.8738406738436217,2,5.2891217067830425
CDMS-9-4A-ILOSE,-2.1406472424390537,2.388773293748762,1.9394663443441065,-0.9902990723569406,0.5408648280867427,-0.8827676173218788,1,6.189463928604585
CDMS-9-4A-TGAFR,-1.4235171857410698,2.0762320584332032,0.6404538306469829,-1.2106603112306833,1.6166198915951178,-2.528406731870184,2,4.504794946376214
CDMS-9-4C-SCAMO,0.5061546484316041,-0.4217468329269195,0.5499726242663177,0.6708651974172379,1.769035122909502,-4.147725094632964,1,4.260629060007626
CDMS-9-5A-ABERO,-2.3975694818982918,-1.7347544348798267,-0.26263069797388283,0.9316918375755912,-1.6743615584572917,4.442950503906351,6,4.639399562815497
CDMS-9-5A-PAGACO,0.6325966779648501,-0.6104450738817107,-0.29761939001756943,0.6147760291060883,-0.3725798202765221,2.540333941934044,6,7.841135759372026
CDMS-9-5A-VVAAR,0.6243038785697932,0.8603045730044093,-0.21523340051330786,0.4856603265288015,0.7131832571399535,-1.296453041676969,2,6.505838987595528
CDMS-9-5C-JDMADE,-2.192082916311997,-6.966997798200935,-0.911910833897454,1.1813674461464432,-6.156180562039749,15.857903515872243,6,6.1461722461114
CDMS-9-5C-LVIZAC,-1.1404359760474498,-0.31624050186979047,0.34531838512026125,-1.5538808447878998,-2.6046511202017983,3.420870154320744,2,3.485053491076915
CDMS-9-5C-MLOGO,-0.33460931072613487,-0.9540743841031324,1.6555069564729934,-1.6109770895032456,-1.8478532212458068,2.471383548138055,5,4.713449893575576
CDMS-9-5C-SCAAG,0.20546788517788017,-0.10253599616466288,0.3867906223197822,-0.023136405374889146,-0.6120008828316812,-0.5601192927397823,10,4.628539324929494
CDMS-XX-10A-VGILO,0.21369390916109307,-4.3676693142030425,1.4307977412448636,0.7924879349103067,0.753638455025127,0.011266646107048528,7,4.168288766788244
CDMS-XX-5C-MJSARU,2.478846814236381,0.6443418410263813,-1.3791508936569603,0.4726234999292023,1.5597208460169067,-2.9346600941239163,2,6.175795407970842
CDMS-XX-5C-MPCAQU,-0.307395071146888,2.025567729531142,1.1871081954064868,-0.9100924745866558,0.5273187951108007,-1.5768291406663597,9,6.279751428191373
CDMS-XX-6A-MAGICA,0.3045661793008902,0.9200394732089454,0.450385447804804,0.4579656174618263,0.5858096881436221,-1.9832063017231778,2,6.0696334987397575
CDMS-XX-6B-SPUCA,1.7760221531573428,1.6796610471858535,-1.5396464213985503,0.6226289349529106,0.7236911070558814,-1.985156535389592,0,6.611273680106693
CSO-10-4A-ICAPA,-0.058108411584763875,1.7746829558552657,0.37309223935356567,0.7344268077937322,-0.5793360642873632,0.11837571071803916,6,7.697206632391323
CSO-10-4A-KCOMO,-0.17245409035636183,0.4989379881291072,-0.2954600473183142,0.9214353487278173,-1.0427912382776439,1.7818143325516695,4,7.0255556879991214
CSO-10-4A-LRAVI,1.6860322502508347,3.6059100286898134,0.510868564840939,0.06434395285863825,1.0925510775910896,-4.378453267835961,12,7.915326000938203
CSO-10-4A-LSCAVA,-3.490047549747152,0.8036223876511968,-2.544574565022296,0.40667804072290137,-3.3586427693853858,8.220586843224334,11,5.371695781986447
CSO-10-5A-ACAVA,1.787515605561573,-3.1704354324484494,0.6499830396553665,0.33380130697063565,0.17577549008469412,0.46571549637170806,4,5.576428900738375
CSO-10-5A-ARACA,-3.9247148393896114,-2.9155398531303334,1.555746082094734,1.273233362644734,-1.3013727367758192,4.408048235446302,0,4.429473645432854
CSO-10-5A-DABRZA,-2.602215918418178,0.33697828824272225,0.34872295605242615,-0.05532144743786471,-3.6381928994489785,7.158785827458804,3,6.882830200991778
CSO-10-5A-GZAMA,-0.2210806978595133,1.1201231317486664,0.2022520185149456,-0.16943947428844938,1.5277440049050224,-2.399281060213708,6,5.394391317349811
CSO-10-5A-IPECA,0.325804841851676,1.2119118966655122,0.9065885378613644,-0.47505337326411556,1.7706204385052227,-2.7735649565035763,11,6.300380779658932
CSO-10-5A-JANORO,0.44250269797657976,0.8127912788924032,-0.9617420993642986,0.07939913498688389,1.5990593274439362,-2.6654191928581463,5,4.640664541620207
CSO-10-5A-JBUVE,-1.3993909525658903,-1.864874164891744,0.08895686656833401,-1.8091221366225398,-0.17935646765462487,1.8297134606236276,2,2.0000000000000098
CSO-10-5A-JJSEMO,-0.39075805712639067,1.9076365619824278,1.4391493363261603,-0.23250283981658781,1.793261708519385,-3.733486994616458,13,6.117373109811384
CSO-10-5A-JLCARI,-0.12063736485814022,-0.302326494965851,0.43745615741175276,1.1492846179937046,-0.04885543179814178,0.8703593641347948,9,7.3193542424609666
CSO-10-5A-MAARAN,-1.6237651431615374,1.5894862860105279,1.6724225009839389,-0.43962613920589033,0.6598107210947987,-1.544613806950343,4,5.647787813314342
CSO-10-5A-MAOSMO,-1.6008937451466125,0.6954932851069912,0.007172398219872367,0.8525869851437113,0.1916516354061781,-1.2617479672973706,2,4.218335985975617
CSO-10-5A-RVMOIB,1.3150941237623242,-0.03643514861075281,0.47411510788682715,0.13526530135464074,1.6972808533133434,-5.090249614942301,4,3.829144017306929
CSO-10-5A-SVHEES,1.7784196243417918,-2.016919566969701,0.8552169546382334,0.43901717359932757,0.7688484700098032,-2.5389717473979503,7,4.6196843027643535
CSO-11-5A-MDVOSPE,-2.082625035173207,0.7892251302455284,0.8036543719268574,-0.2920831523345586,1.562140846309549,-3.1143855555170163,3,2.9999999999999996
CSO-11-5A-MTAGA,-0.9568404741191562,-2.477011203764542,-0.09890086385963714,0.6770912533862389,-1.1071373246165526,2.5870105482591814,5,3.9582853298283798
CSO-11-6A-CAPAMU,-0.17745160083277814,-1.415822337956649,1.1355372866040219,-0.4273790736386955,-0.1093533273433307,-0.657536925620786,1,3.68206741575463
CSO-11-6A-DSCACH,0.9803590908288207,0.6101165636262442,1.5161241825663283,1.0163157375841618,3.7098585669464352,-7.673908280237512,0,5.492939255857325
CSO-11-6A-EROMO,-0.1903409744669866,2.157559012425069,-3.5766088547967394,0.5875402204065426,0.4502605775104845,1.8141711288739975,7,6.576654504495215
CSO-11-6A-FSOVRE,-0.9397579248520068,0.494360102333513,0.07131525464094135,-0.5080972331540449,0.7407543750903768,-0.25759394127504487,5,4.935054027326582
CSO-11-6B-ANREVA,0.5835949801019228,1.1400705526512065,0.6381765987926505,-0.2623353045001622,1.7357824169368736,-3.978139237562546,5,5.191223400962793
CSO-11-6B-DISEMO,-2.3413764282530423,0.25766602926633103,-0.9973070578266352,-0.07191498411973196,-1.0368734267005422,0.8355883626313623,0,1.9798558895405889
CSO-11-6B-LHFDLACH,-4.392458030099254,-1.3906121262965303,-1.4835482632422585,-1.0758877279241565,-5.143301254714189,11.881494267582971,7,3.729760259849428
CSO-11-6B-RJGIHE,2.39304931978106,-0.6087777295903681,0.8426988115027434,-0.8770666602633216,1.3192927475861724,-3.7497637209034496,3,4.653506162655684
CSO-11-6B-SFLVA,0.8264841550061696,-3.544634466615345,-0.3434704164940638,-0.2772621525854934,-1.2279933980283504,4.537521449029063,8,5.304718564854828
CSO-11-6B-VCOMA,-0.3801990097654273,0.5584191450909465,-0.49202971681005936,-0.2365935991521334,-1.3542977145754878,2.1142518607123746,14,5.543624360043061
CSO-12-6A-DGISE,-0.7729136127023082,-6.256478067670697,-1.0058878894281382,0.6517214122159698,-3.977004805970958,11.021389483543453,2,4.994899914530169
CSO-12-6A-FJOVRE,1.2024520244973953,-0.9194649245562352,-0.015496209359820767,-0.27789305562125405,1.6687342674758467,-4.353138408110349,1,2.6392670888684306
CSO-12-6B-GQULO,2.387794976156384,-2.518344961073911,-0.36300725552015,0.9459234329777357,-0.5896374438839976,-0.34964123641336886,4,4.84716090678554
CSO-12-6B-LJHEFE,0.40743482292544664,-0.3702420371243929,-0.8584648768440749,0.2091221558765714,-0.41688479046490545,1.2088344445598098,2,5.513873113471302
CSO-12-6B-VPAMA,-1.249996442911155,-0.3526398063975946,2.5649314354025283,-0.2845110273347564,2.5154100145349423,-5.282219961718491,9,3.2450476061183204
CSO-12-7A-DALRE,-3.420378495515943,-0.7156183257165819,1.180214499760576,-0.9530040836880985,-3.001167388999198,8.453957442591284,8,6.878077042974886
CSO-12-7A-ESALA,1.4168543402312248,2.463692810140323,1.6543931099197835,0.4329647498045459,3.703374442642483,-8.874455099897933,7,6.1308977473832735
CSO-12-7A-IMERO,-0.6419085884963658,-0.3154701921379161,-0.6307199190951649,0.15733982260258195,-2.4913430714231155,4.654430602215828,9,6.066402048208696
CSO-12-7A-JHEZA,-1.6900317912583358,-2.7651469017687105,-0.9116613453454889,-0.789652035065143,-2.992134640657397,9.130014798750743,9,5.3154614791985155
CSO-12-7A-LSARAR,-1.8989049471086439,2.291997695612381,-0.23556496834318708,1.0825521821291517,0.9396439695928627,-1.2384295125565823,6,6.275367813868829
CSO-12-7A-SCAHO,-1.5846342807401137,1.3882349118671156,0.5121697552563478,0.1298445760566803,-0.13445221861959056,-0.03341410582390658,1,5.61182203253938
CSO-12-7B-DVAGRO,-0.2153150141064136,-2.741911205934047,-0.9851444321634246,-0.08421937005803204,-4.164188238116327,9.474498576795735,8,6.617793710960339
CSO-12-7B-SMUGU,1.9535817789778394,-0.24668793061697125,1.2743449783605727,-0.05790032663576117,-0.7050487791791565,-1.1725462222111087,4,6.379816893238262
CSO-12-7B-SSARA,-0.00677285609070033,-2.689056191105046,0.042615478364387796,0.6158913685009283,0.21397243966268714,-0.7227725800412244,2,2.78795105383388
CSO-12-7B-VHOMA,1.1638019172545782,-2.0799035096324445,0.04415045398382578,0.46159811705897097,0.9702386586763716,-2.3802372366315376,8,3.5137217952526116
CSO-12-8A-YTOME,0.32787114065981354,1.1224694712761398,0.07059871181689198,0.6415101020107062,2.5025432675219617,-4.552090514071666,13,5.446975573756695
CSO-13-6A-ANASA,-0.09865721172115949,0.6697104719542523,-0.6693489486494038,0.72798581473095,1.1998704037617653,-2.966468255090962,3,4.19716566952829
CSO-13-6B-JETAVE,-1.8831915349388793,1.79264390714796,1.6566567427301815,-0.3965189155150235,0.6825603954569579,-1.609866966412957,9,5.576357023011087
CSO-13-6B-LFMIES,0.34942192879437606,-1.1071326453340473,0.7005293138811678,0.41715477577469423,-2.4461812580478153,1.8958310663909825,8,5.143696576002205
CSO-13-6B-LJMAHU,-1.426748634544375,1.0846083425664614,-0.7546882232798103,1.5602958116663168,0.10295266891048083,-0.5767733381058515,8,5.32372002175607
CSO-13-7A-CAPAMU,0.6101362191614829,-1.8851697586910907,-1.987048891041109,-0.11127156238981983,-1.4401834466789722,5.2144851691892855,7,5.735021124092624
CSO-13-7A-CDDITR,-1.6232996097743992,0.45316530622199164,0.09211968421228667,0.2103806374304382,0.5215539499099987,-1.7473343602727038,2,3.2406590022704593
CSO-13-7A-JJATFL,1.987381407996464,1.606352033620613,0.26549739138383044,0.458275935343888,3.0653532268032544,-7.674072286787399,7,5.042861102903498
CSO-13-7A-KRAMA,0.5903016810272765,0.47594445895379645,0.7563756292048814,1.363507514006417,1.5493454944126075,-6.084706695172779,6,3.9848414769750478
CSO-13-7A-RXCHLU,2.4247559879137737,1.7346583800245623,0.5387266990961097,0.9353561779156769,2.3159372582302815,-6.300719082845152,1,6.982788814878099
CSO-13-7A-YAMEZA,0.9711284281843635,-0.8242828258089552,-0.726086503929058,0.3975609997363083,0.7082308209015613,-2.459185798538574,3,3.401438515088494
CSO-13-7A-YBOSO,-0.41986345009854437,-0.5040065856269836,1.5088764402373112,0.06646643761916926,1.2688056875556464,-3.48975058528058,4,3.764601338948866
CSO-13-8A-KIGAGU,-0.19715625311639284,-4.13588533213002,0.3362243488605364,0.4095485699312715,0.7316779223310159,-0.4784826504192586,2,1.9999999999999991
CSO-13-8A-MBUAN,-3.81815860239194,-1.2871451705090984,-0.47640887918095703,0.4318770022438132,-2.034237613853075,5.441241289456005,3,3.5912414203075946
CSO-13-8A-MGAAN,1.0802269868799763,-0.46394882044306707,-2.0544223156227455,0.8303867737175313,2.113190346757891,-3.391005144369033,9,3.4485012214634008
CSO-13-8A-MGAHE,-1.3697935686193403,-0.1447821249950927,1.4935630106234088,-0.3859146584224716,0.35741048088245314,-1.8607680338157289,12,3.423788500196075
CSO-13-8A-MJAGA,-2.295237891933794,-5.256857355225555,0.4110178732588501,0.7091243146601685,-3.172974919340199,8.861671896338454,2,4.5908173123007705
CSO-13-8A-VHODU,3.021469005846758,-0.37004966907496517,0.5008539225581149,0.3192803666557753,2.5461168777897303,-6.884038245021978,8,4.467705653296283
CSO-13-8B-FCJISA,1.0943143447027879,0.9076177795319378,-0.20040674897486185,-0.11730936746379328,0.5289071466706629,-1.015314198981312,5,6.531882350028269
CSO-13-8B-JEMABE,-3.446330014594558,1.0765002133868995,1.529303550402146,0.9390099786860999,-0.08822459160338222,0.02547456173374138,6,5.369807092553794
CSO-13-9B-DMLLLU,-1.77510672789242,0.7798244294847928,1.3256311602389448,-0.8845030630028671,-0.6284553928793482,1.303031970895181,10,5.454495771387131
CSO-14-7A-MVEBE,5.586913717346495,0.34010080270675425,1.0926071934453265,1.0208841234901322,4.017715845727196,-11.111024255994534,10,6.281270821264218
CSO-14-7B-EALHU,-2.0501916471102115,1.6239371961414184,0.47903820964149646,-1.4607978344636818,0.5187851737252231,0.5551555075229088,5,5.0
CSO-14-7B-EVEGO,-0.8175153837038914,0.7932214386874151,-0.3945835660891093,-0.2606271904848443,1.451491503364134,-2.5201078968243773,1,3.585952299492174
CSO-14-8A-AQUMA,2.578855263149792,1.419301717660357,-0.46454448205237975,0.6480073634120448,2.0473650496209226,-6.016144256292714,3,5.546914050040871
CSO-14-8A-MCIDOS,-1.7400121902123313,-0.43284858375641777,0.32631348340362354,-0.3260098923846916,-1.2774204592678091,4.602290950041875,7,6.486386702367096
