feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
l3,raw,6,T6W170,249,0.051179605634380385,0.4213599872476977,0.06236873293543792,0.32798808345872654,-0.18078890669914996,0.004208870747892363,-0.11448688804697714,0.0718993442656499,0.10306679116956009,0.10469486263386468,0.1224580174605433,0.05410651747013923,-0.1520800056341333,0.016319382568515537,-0.12677915072574078,0.04609869695282543
edges,raw,6,T6W170,249,-0.03827412294153893,0.5477488355140679,-0.041066616871936405,0.5197556539281835,0.04849830149690363,0.4461268361744151,0.0234562462963564,0.7131910951544973,-0.011330734979870402,0.8587999065159831,-0.015469513601893366,0.8084718623131373,0.1461274657516984,0.021074593061522186,0.13630054283355048,0.03190152561562579
lsc,raw,6,T6W170,249,-0.08992059713046419,0.15717090015116214,-0.10511678694843121,0.09861684916992952,0.11275870851406034,0.07572999087196935,0.03506276964402871,0.5826291040319667,-0.12412877855289563,0.050413787022093565,-0.14708231590057258,0.02049452728592483,0.14207926137945112,0.02495632664986406,0.11476090949046482,0.07121700350677518
lcc,raw,6,T6W170,249,-0.09410130090963502,0.13868400933004127,-0.109112910365393,0.08639030168206477,0.11110901831554869,0.08014060927406547,0.0349035610940134,0.5843432585591453,-0.1404204195262215,0.026716393867766107,-0.16383691073001413,0.009750358234183128,0.12125851625469927,0.05602306874678862,0.09275867975788171,0.14524690908418691
nodes,raw,6,T6W170,249,-0.09410130090963502,0.13868400933004127,-0.109112910365393,0.08639030168206477,0.11110901831554869,0.08014060927406547,0.0349035610940134,0.5843432585591453,-0.1404204195262215,0.026716393867766107,-0.16383691073001413,0.009750358234183128,0.12125851625469927,0.05602306874678862,0.09275867975788171,0.14524690908418691
atd,raw,6,T6W170,249,0.09359509653615128,0.14082953104466997,0.10838917987431458,0.08850955472478368,-0.10897711580811774,0.08614525014126784,-0.03317590580153787,0.6030925824092344,0.14391063894291478,0.023129989212982652,0.16729543424074417,0.008293252638799369,-0.11866681193755546,0.061522656250262174,-0.09015116354525127,0.15694738160849006
density,raw,6,T6W170,249,0.10323092300025859,0.1041402797936655,0.11601383189479322,0.0681640018623694,-0.08623727093243641,0.1749457469733678,-0.01763459516332441,0.7822958690640941,0.14972166193085745,0.018077803260380592,0.16945186453563016,0.007485926183838604,-0.11797189878951475,0.06307052988882725,-0.09219338014578769,0.14772541024873048
diameter,raw,6,T6W170,249,-0.06295331621816647,0.3224822227207622,-0.06559148719562834,0.3035616090985164,0.09560138291259841,0.13247286234912037,0.07458482251477573,0.24189647052563631,-0.04325107374414486,0.4969007104526447,-0.04717272830442724,0.45958180981756397,0.10878220176557743,0.08671179884966958,0.09951581565766852,0.11801923995127545
asp,raw,6,T6W170,249,-0.09857170822266946,0.1208084207115491,-0.10777405730177951,0.0903433404816319,0.08806528371262985,0.16594625212765712,0.03300138332452647,0.6050014502121075,-0.1272335264275308,0.044881018366714556,-0.14097950007617677,0.026416706070540173,0.10123070987037663,0.1110588375931375,0.07906414077262312,0.21469581086638279
re,raw,6,T6W170,249,0.06619641825810972,0.29813201329121813,0.08004789319241913,0.2090276138239906,-0.13891573666126525,0.028404014414382298,-0.06224115097612582,0.3289804603953005,0.10989962332049866,0.08350403611979429,0.13249296423057763,0.03705464210430843,-0.08711642551539055,0.17057339561218932,-0.05477863196119738,0.39037267204708304
cc,raw,6,T6W170,249,0.06723563808390828,0.2905944886103337,0.0735411215964569,0.24856622597621175,-0.10749143767995648,0.09053945859737347,-0.0632369935612529,0.3212857839988017,0.1353492941694894,0.03277223034500668,0.14619395207487018,0.02127767785703398,-0.05797010112971852,0.3623394834600243,-0.03812573648686046,0.5501143760415945
l2,raw,6,T6W170,249,0.03323640125154147,0.6016934012573193,0.03566565439424152,0.5761592450697465,0.01835583412270911,0.7731806164836063,0.04258266131328866,0.5044480798433385,0.04888156607733762,0.4425370106489216,0.05278123952504942,0.4079097779123298,-0.022895564140819842,0.7192097414658405,-0.012870785046329061,0.8401718378930406
l1,raw,6,T6W170,249,0.010033064518909809,0.8748299751519196,0.01423051355447759,0.823549930659433,-0.04089183537144512,0.5206886595055925,-0.00020512477420771923,0.9974356126080902,-0.023165610302701936,0.7160397292295283,-0.01711623053553688,0.7885418692443871,-0.021218267764591375,0.7390048895147932,-0.003282215618810449,0.958984960288754
pe,raw,6,T6W170,249,0.03525299147215345,0.5798143614955593,0.040138425024585915,0.5292438185681742,-0.02541801948588294,0.6897930614395548,0.017850119209831768,0.7797030017004691,0.0671936108313384,0.2908968200277807,0.07527966058693461,0.23752612272446746,-0.004191383880240084,0.9475319460553809,0.014965937215267285,0.814591971433599
