subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,atd_T2W30,diameter_T2W30,asp_T2W30,z_pe_T2W30,z_l1_T2W30,z_l2_T2W30,z_lsc_T2W30,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30
CDMS-9-5C-JDMADE,22.91866028708134,1.7033492822966507,0.971291866028708,1.5263157894736843,0.5598086124401914,22.870813397129183,2.540073308987598,9.885167464114833,4.196771478694181,0.1899278906569117,1.1529326939273,-0.1970880052630407,-0.6544078229364132,-1.55364190748909,0.9219004306167298,1.2611477997148588
CDMS-9-5C-LVIZAC,20.94797687861272,2.2716763005780347,1.5260115606936415,1.9421965317919077,0.976878612716763,20.930635838150287,2.7601351979302784,9.809248554913294,4.1591370076300285,0.4875529818899622,1.3032079298318773,-0.0024408521600842,-1.4725351740326529,-2.504089079381545,2.1504742478395835,2.983550534763297
CDMS-9-5C-MLOGO,21.67676767676768,1.4242424242424243,0.8282828282828283,1.1717171717171715,0.5757575757575758,21.67676767676768,2.687412384516608,8.454545454545455,3.732839586222847,-0.213952084687177,0.4511933423333942,-0.4391557660766398,-1.4507910477431285,-1.0192498545196735,0.9855271974691868,1.4784901826005536
CDMS-9-5C-SCAAG,18.0,6.0,13.0,0.4,4.0,17.0,3.111111111111111,7.6,3.197833800186741,5.186537215117774,-1.4002879480460009,1.3446988567883538,-0.948242539924284,-2.2043652731752963,1.6689956653988651,1.8989482075367992
CDMS-XX-10A-VGILO,23.933962264150946,0.9433962264150944,0.1698113207547169,0.3867924528301887,0.1698113207547169,23.73584905660377,2.4197655803316183,8.849056603773585,3.930952758293331,-0.594091476908451,-0.2263120429719819,-0.5916832399467848,0.3303743943237153,-0.205702045259098,-0.1715846058902431,0.0038663701587686
CDMS-XX-5C-MPCAQU,22.386503067484664,1.2331288343558282,0.8588957055214724,0.5337423312883436,0.8588957055214724,22.386503067484664,2.610039621247382,8.877300613496933,3.8700084990328,0.1265284123895423,-0.152838597111602,0.1636766565662857,-0.387054225616713,-0.927621763279438,0.6508334164195879,0.8458051342811551
CDMS-XX-6B-SPUCA,23.05389221556886,1.5508982035928145,1.2994011976047903,0.0419161676646706,0.8323353293413174,23.05389221556886,2.54267159853397,8.880239520958083,3.907214230477361,0.4726488521532768,-0.7772240467316094,0.0507518992332049,0.1237062985650511,-0.7385345301328528,0.2510475783678512,0.4977658036137637
CSO-10-4A-KCOMO,24.402298850574716,0.6436781609195402,0.3218390804597701,0.2183908045977011,0.3218390804597701,24.229885057471265,2.3565780522252284,10.03448275862069,4.242988246487023,-0.2574623539181713,-0.4019236858819345,-0.2518009646170597,-0.035556507941684,-0.1840062987471316,0.0918437442759255,0.1112813352605256
CSO-10-4A-LRAVI,24.791666666666668,0.4583333333333333,1.0,0.0,1.0,24.791666666666668,2.348179476857013,9.875,4.173134367645237,0.8737155430697775,-0.7281031438643595,0.9043337256253762,-0.0379493758834951,-0.5428462433423008,-0.198346680554303,-0.2689551360232124
CSO-10-4A-LSCAVA,24.47093023255814,0.7674418604651163,0.5523255813953488,0.1686046511627907,0.5523255813953488,24.47093023255814,2.381323696712979,11.44186046511628,4.669646456787659,0.2586626864067557,-0.4723112248522054,0.2625827403814174,-0.4192910990711883,-0.528571840717647,0.5794202032238652,0.6287916173633735
CSO-10-5A-ACAVA,22.541666666666668,0.625,0.5833333333333334,1.2083333333333333,0.5833333333333334,22.38888888888889,2.520348895825949,9.84722222222222,4.084430776235603,-0.1585531398144338,0.3565930822556746,-0.1409832486119241,-0.5303617597705006,-0.1927834228541929,0.892888126006958,0.8462765395611429
CSO-10-5A-ARACA,21.07246376811594,2.398550724637681,1.391304347826087,0.782608695652174,0.8260869565217391,21.07246376811594,2.793600845712859,8.043478260869565,3.5199331044773845,0.1800430459266352,-0.1062983799764097,-0.2010821857886026,-1.273748786205258,-1.422821649821996,0.9996985170337146,1.3266416471690143
CSO-10-5A-DABRZA,20.91616766467066,2.688622754491018,2.0119760479041915,1.7005988023952097,1.3652694610778444,20.89820359281437,2.7867229946454994,8.832335329341317,3.875611001256348,0.9604593294060644,0.7932637359522766,0.3715232626151717,-0.6921546255296673,-2.2788707137156177,1.3829239087302885,1.997565709360356
CSO-10-5A-GZAMA,21.397058823529413,2.8823529411764706,0.0,0.1617647058823529,0.0,21.352941176470587,2.7174067900511565,8.176470588235293,3.527611246981284,-1.01999815410183,-0.7023859736239116,-1.0332713285222364,-0.0360621205632738,-1.0438612624735857,0.9657962514680484,1.1375897645534696
CSO-10-5A-IPECA,24.62608695652174,0.4,0.2434782608695652,0.4608695652173913,0.2434782608695652,24.62608695652174,2.361224271212929,9.617391304347828,4.15998895328574,-0.366189019831048,0.0636048394510917,-0.3656784309830648,0.2406271166425303,-0.1009474003641499,-0.1989613036108639,-0.1390648982746013
CSO-10-5A-JANORO,24.1,1.5333333333333334,0.4133333333333333,0.0,0.4133333333333333,24.06,2.416917169572242,10.793333333333331,4.4871719803174015,-0.1893777146961239,-0.7194013330097145,-0.1811538258147844,-0.2735690522240631,-0.7941577239924269,0.6265363548646273,0.7478007859974085
CSO-10-5A-JBUVE,24.44,0.46,1.37,1.26,1.1,24.44,2.3845411684933424,11.54,4.821777005814763,1.2508663040903722,1.2653284160033675,0.91322666931894,-0.4142129151432796,-1.9942042989605333,0.9478076433122375,1.2687197703662156
CSO-10-5A-JJSEMO,20.90625,1.90625,1.5625,1.34375,1.40625,20.28125,2.711610496514673,8.1875,3.609339233470068,0.5088425038266648,0.5404831065044912,0.411559783197252,-0.7438786902401168,-2.102327891302796,1.0765636287689693,1.7458305779646084
CSO-10-5A-JLCARI,22.815217391304348,1.0978260869565215,2.315217391304348,0.5108695652173914,1.7282608695652173,22.75,2.5560327939397185,10.41304347826087,4.3179267732842,1.9007603043087604,-0.08868093862524,1.3409516135133324,-0.6358138894810041,-1.8402948978860283,1.3042476055251353,1.5277513087342265
CSO-10-5A-MAARAN,22.407894736842103,1.118421052631579,0.3684210526315789,0.0789473684210526,0.3684210526315789,22.407894736842103,2.592377559511427,7.236842105263157,3.3017373564449923,-0.5276003340721853,-0.8113006238118443,-0.5289010027104758,0.2451288459531188,0.1361548422068608,-0.3195206994216945,-0.3944748621509013
CSO-10-5A-RVMOIB,24.016393442622952,1.0218579234972678,0.7049180327868853,0.2185792349726776,0.5573770491803278,24.010928961748636,2.412883234168575,10.71584699453552,4.444476854840862,0.3490742793864009,-0.4410938400542252,0.1350476926580096,-0.5931615115783955,-0.7492373780221112,0.792671341668145,0.9594306958463992
CSO-10-5A-SVHEES,22.70414201183432,0.7100591715976331,1.1124260355029585,1.544378698224852,0.9822485207100592,22.615384615384617,2.5541891038790285,9.928994082840235,4.187103647439179,0.2715134810645677,1.0803128328571725,0.1809465792516651,-0.6895832413020805,-1.242679113727965,0.8525219515845531,1.068401092098436
CSO-11-5A-MDVOSPE,22.83076923076923,1.6,1.0,0.1538461538461538,0.6538461538461539,22.83076923076923,2.5620530278916127,9.26923076923077,4.068147109353059,0.2005877674454475,-0.6600980649389239,-0.1443142170153235,-0.4857637793226153,-0.7784200429731725,0.6686583598247928,1.0751062714464708
CSO-11-5A-MTAGA,23.613636363636363,0.125,0.0,0.8409090909090909,0.0,23.420454545454547,2.383837922251954,9.056818181818182,3.907276744859437,-0.8456655342662013,0.225552151899394,-0.8532853361327923,0.0451932851887371,0.440607269667678,-0.2964202712669506,-0.3346938182525998
CSO-11-6A-CAPAMU,22.45876288659794,1.0309278350515465,1.041237113402062,0.2989690721649484,0.8556701030927835,22.18556701030928,2.578671789218747,8.788659793814434,3.7859455938909337,0.2863521364346058,-0.4553348199108989,0.1249331566790431,-0.3317380874131033,-0.5191206835299192,0.5945196497598864,0.6965880873868675
CSO-11-6A-DSCACH,24.549295774647888,0.7253521126760564,0.2676056338028169,0.1830985915492957,0.2676056338028169,24.549295774647888,2.3739102481968373,10.633802816901408,4.437389176735391,-0.3309003156887282,-0.3667725003118797,-0.3255996064820381,-0.151399319932302,-0.1629088642663776,0.2275329027807297,0.2235064156205488
CSO-11-6A-EROMO,24.25974025974026,1.1363636363636365,0.538961038961039,0.1883116883116883,0.538961038961039,23.82467532467533,2.403882247497875,9.98051948051948,4.278417200815724,0.0060093389876435,-0.4055963655294206,0.0239925370950546,0.1491064717279348,-0.7349179490601291,-0.0356555391248124,0.0741955430487692
CSO-11-6A-FSOVRE,22.99242424242424,1.4242424242424243,1.5378787878787878,0.4393939393939394,0.9545454545454546,22.545454545454547,2.4945930426711924,10.62121212121212,4.394043396582922,0.8980937402370942,-0.2695951031843889,0.3244261346464088,-0.9021025348783216,-1.1305830268126296,1.1603077632371974,1.590403804221865
CSO-11-6B-ANREVA,23.227272727272727,0.5227272727272727,0.5,0.6590909090909091,0.5,23.227272727272727,2.5072171636005627,7.965909090909091,3.544600076263796,-0.2443648049979869,0.0847981616829351,-0.225465978895094,0.19015490563195,-0.2315007119185994,-0.3002368440450668,-0.3651116803137597
CSO-11-6B-DISEMO,23.0,0.7692307692307693,0.0,0.5384615384615384,0.0,22.153846153846157,2.2958346001824266,9.076923076923077,4.049960756253662,-0.6027375627393448,0.1825309869536448,-0.6040191308611159,-0.4366600964767533,-0.7771724196204003,0.2123529924743771,0.8677309098661907
CSO-11-6B-LHFDLACH,23.42361111111111,1.6111111111111112,1.3194444444444444,0.4027777777777778,0.9444444444444444,23.42361111111111,2.49008799618703,11.63888888888889,4.784650748149826,1.2077661283231655,-0.1841847741670057,0.6581075660540942,-1.4948842217780465,-1.7773038014199851,1.8757865766410209,2.391246886473095
CSO-11-6B-RJGIHE,22.551020408163264,0.4285714285714285,0.0408163265306122,2.4081632653061225,0.0408163265306122,22.551020408163264,2.574651317330998,8.510204081632653,3.710028539930936,-0.9318930620678468,2.096531364861504,-0.9444241858134698,-0.4919067999640536,-0.8684487084277454,0.4672690170929345,0.5905560616158393
CSO-11-6B-SFLVA,24.266666666666666,1.2222222222222223,1.0444444444444445,0.0,0.7111111111111111,24.266666666666666,2.4005666224989897,11.244444444444444,4.611510520254481,0.9328931696263304,-0.6777402153451743,0.4885696742598918,-0.3314151628597152,-1.0843561559390111,0.8552401789542391,0.9010387099802084
CSO-11-6B-VCOMA,23.773255813953487,1.3604651162790695,0.7267441860465116,0.3372093023255814,0.3488372093023256,23.773255813953487,2.453872946324918,10.290697674418604,4.381600503193021,0.2531139611311869,-0.2112472321756016,-0.2631790305856769,-0.1615396403825202,-1.0237658010630593,0.4742110073424005,0.728563751466325
CSO-12-6A-DGISE,22.1,1.05,1.0,1.15,1.0,22.1,2.4975004705439487,8.85,3.979689614352085,0.3155888234392394,0.8805298916282313,0.3841521479003807,0.6013508064111746,-1.7418703701405778,0.2166977947039906,0.7866525707072195
CSO-12-6A-FJOVRE,21.0,1.856115107913669,1.5107913669064748,2.050359712230216,1.1223021582733812,20.690647482014388,2.749683671229451,9.446043165467628,3.950227585804888,0.3506128099532365,1.3458475919289132,0.0486206209682878,-1.250969950509204,-2.2261967295428287,1.8450739461989591,2.29413414976534
CSO-12-6B-GQULO,23.70469798657718,0.6375838926174496,0.7583892617449665,0.7046979865771812,0.7583892617449665,23.70469798657718,2.483808526427417,10.89261744966443,4.491104360543824,0.2541652304888279,0.3710693328723864,0.2733296060718403,-1.059649194118127,-0.8318434756006001,0.8773707440958489,0.9991316527017728
CSO-12-6B-LJHEFE,23.402010050251256,1.201005025125628,1.3165829145728642,0.8391959798994975,0.7135678391959799,23.39698492462312,2.502405282717816,11.5678391959799,4.797515889756153,0.6402257223895774,0.4998795012500939,0.0829564477707168,-1.3793685841428762,-1.3207954352782652,1.2301294746019014,1.6642936703108264
CSO-12-7A-DALRE,15.823529411764708,5.676470588235294,0.2647058823529412,0.0,0.2647058823529412,15.823529411764708,3.721811968813881,4.882352941176471,2.431465780723657,-1.3981535122136537,-1.3337085575762888,-1.4378741155286028,-0.77849099000315,-0.9431619176607872,0.3695598204529004,0.7060940363408319
CSO-12-7A-ESALA,25.05952380952381,0.8095238095238095,0.0476190476190476,0.3452380952380952,0.0476190476190476,25.05952380952381,2.3270134338095,10.464285714285714,4.486846607881804,-0.6231664456016868,-0.1305440959486787,-0.6260322802821349,0.2212777624630276,-0.1845317995812007,-0.0776561785643882,0.0716352185636981
CSO-12-7A-IMERO,22.385185185185183,1.237037037037037,0.6370370370370371,0.8592592592592593,0.6370370370370371,22.385185185185183,2.611518155834115,9.0,3.9418856311795394,-0.1151023832600347,0.3120656989868504,-0.1033692610313605,-0.4450803854535705,-1.003564067425265,0.7013496608985448,1.0927243567189766
CSO-12-7A-JHEZA,22.047120418848166,2.0157068062827226,0.9267015706806284,0.3036649214659686,0.7853403141361257,22.047120418848166,2.6657065657314645,8.62303664921466,3.8457096584600974,0.087646854472997,-0.4609184326615179,-0.0372219971095339,-0.5271604731182247,-1.1572598324609995,0.7510391980387926,1.3010556432898994
CSO-12-7A-LSARAR,25.36,0.84,0.0,1.12,0.0,25.06,2.26219551933435,12.9,5.227928041362824,-0.6831871821825998,1.128566891672538,-0.6886596839951283,-0.2773436536254663,-1.1039027572114062,0.4925862762947669,0.6357523652465931
CSO-12-7A-SCAHO,23.36904761904762,1.3988095238095235,0.4226190476190476,0.2619047619047619,0.3392857142857143,23.226190476190474,2.481185284120067,9.678571428571429,4.028963001173555,-0.2501955297139061,-0.4503246414467012,-0.3550367800747514,-0.4351892023953423,-0.6421302501934061,0.7025370018406483,0.8239665600170673
CSO-12-7B-DVAGRO,22.30172413793104,1.0948275862068966,2.3448275862068964,1.3189655172413792,0.9913793103448276,22.30172413793104,2.632190540809803,9.31896551724138,3.982846692279635,1.0929008853058506,0.967971085726986,0.0504286685520062,-0.2303359701377866,-1.2477747608625,0.8237369473054229,1.0707576770796263
CSO-12-7B-SMUGU,22.80246913580247,1.7654320987654322,0.382716049382716,0.6790123456790124,0.1975308641975308,22.617283950617285,2.5461403496542068,8.62962962962963,3.7731866059690455,-0.6367618717742318,-0.308367082447791,-0.8106752399002811,-0.2731369834029635,-0.4496090702998738,0.3236842632731659,0.5035939450921716
CSO-12-7B-SSARA,23.76165803108808,1.1243523316062176,1.150259067357513,0.1295336787564766,0.694300518134715,23.76165803108808,2.451955448121251,10.181347150259068,4.330133806937141,0.71333138261239,-0.5687229940713515,0.1525253391925503,-0.5394163298902954,-0.700229959015303,0.6199683173127578,0.8315936204042121
CSO-12-7B-VHOMA,23.73333333333333,0.6666666666666666,1.1523809523809525,0.238095238095238,1.0666666666666669,23.73333333333333,2.4510538984824697,9.81904761904762,4.168839711013624,0.6254166788888342,-0.4826417315351956,0.5767120638418594,-0.2637002617037882,-0.4961415891867912,0.4508006922124798,0.5937931843959328
CSO-12-8A-YTOME,23.25,0.7403846153846154,2.019230769230769,0.5576923076923077,1.625,23.25,2.5047281787331954,8.875,4.034978502179039,1.4849199244529978,-0.2957143041903878,1.1533058900769944,-0.1744333005175158,-1.2096060259450183,0.2478658841678016,0.7563652175069598
CSO-13-6A-ANASA,24.83333333333333,0.4080459770114942,0.3735632183908046,0.160919540229885,0.2183908045977011,24.82758620689655,2.333545417415982,10.729885057471265,4.397376910099451,-0.1526095530954502,-0.4448861780040874,-0.3859436398564467,0.0228494555623959,0.2738935515672847,-0.0170965065384709,-0.1509636839043468
CSO-13-6B-JETAVE,22.194805194805195,2.2337662337662336,1.4090909090909092,0.1883116883116883,0.8246753246753247,22.149350649350648,2.6106842087199515,8.883116883116884,3.7991784307854273,0.5810788842922556,-0.5591916125769749,0.0730033808220165,-0.0664367463490891,-1.3413364079306158,0.6842549191370728,0.9524702993203644
CSO-13-6B-LFMIES,25.195652173913043,0.1304347826086956,0.8260869565217391,0.0,0.8260869565217391,24.93478260869565,2.243785078955212,9.804347826086955,4.256943304542548,0.4539219488053898,-0.6090836140399979,0.4924505677255442,-0.2127674673904229,0.005075547524412,-0.6023792140229609,-0.5589671159209313
CSO-13-6B-LJMAHU,23.09756097560976,0.8780487804878049,1.6585365853658536,1.4146341463414631,1.4634146341463414,22.48780487804878,2.452475110608727,10.707317073170731,4.128998776644588,0.8038404228765358,0.3653090036580537,0.6778953243680087,-0.4416941466394156,-0.9309036075502944,1.0111153032946387,0.6992324991091797
CSO-13-7A-CAPAMU,22.861538461538466,0.7230769230769231,1.0384615384615383,0.2692307692307692,0.8307692307692308,22.853846153846156,2.5322102959529467,8.661538461538461,3.764721266958901,0.3923111281011908,-0.5115681710421613,0.2041368872026149,0.0510004551759605,-0.2895060961488322,0.1862435971611959,0.1846764644407761
CSO-13-7A-CDDITR,22.625,0.46875,0.875,0.0,0.875,22.625,2.574218811080224,6.953125,3.3013512798223896,0.0549762233292361,-0.8923734082584285,0.0936376210706628,0.0778356754695957,0.3429767687985599,-0.721379068342632,-0.6510628570453338
CSO-13-7A-JJATFL,23.28125,1.46875,0.28125,0.0,0.1875,23.28125,2.4669058794466405,9.03125,3.835089050442311,-0.3390203503383662,-0.6374718496217002,-0.4630991956003175,0.0893469206984829,-0.7366469391036735,0.2922672328700905,0.1963636439703673
CSO-13-7A-KRAMA,22.125,1.75,1.0,1.0,1.0,22.125,2.5329380764163374,11.25,4.384323828345567,0.2476606175629801,0.6269950426882419,0.3447119147104558,-1.3846747577479066,-2.3310659983757414,2.436961367288382,2.76739069247235
CSO-13-7A-RXCHLU,20.504761904761907,2.857142857142857,1.7047619047619047,0.0,1.180952380952381,20.504761904761907,2.8586882695633538,7.561904761904762,3.392272929709597,0.6551099618623906,-0.960292971201234,0.206188019287638,-0.9254707661556792,-1.525615735618242,0.99199001061808,1.4013968181942813
CSO-13-7A-YAMEZA,23.571428571428573,1.0408163265306123,0.5364431486880467,0.1690962099125364,0.4956268221574344,23.571428571428573,2.4761711970288203,9.85131195335277,4.22759927423729,-0.0807950290337012,-0.4765654282124621,-0.1020783033391118,-0.3823039186410762,-0.4891775250134785,0.4478333050138455,0.6164867717363963
CSO-13-8A-KIGAGU,23.75824175824176,0.9010989010989012,0.8351648351648352,1.6263736263736264,0.5604395604395604,23.75824175824176,2.451334372657832,11.68131868131868,4.845576693335136,0.4702871637575257,1.8015896081767373,0.0617142983979414,-0.7909265362228802,-1.8364970423363955,1.3775149242507851,1.8138488193458773
CSO-13-8A-MBUAN,25.363636363636363,0.0,0.0,0.0,0.0,24.454545454545453,2.160745920745921,11.363636363636363,4.375773199132883,-0.614489288480928,-0.6015292360042969,-0.6227403404018982,-0.9803012835672088,0.9902980289755048,0.3208179487252543,0.0918908512788274
CSO-13-8A-MGAAN,24.59016393442623,0.9344262295081968,0.2295081967213114,0.4754098360655737,0.2295081967213114,24.540983606557376,2.350580313883826,10.811475409836063,4.512415816228951,-0.4185769827649458,0.2224525010391646,-0.4101867957873378,-0.0233740799435607,-0.7576412391263958,0.2700951845733693,0.3632465160182471
CSO-13-8A-MGAHE,22.24468085106383,1.196808510638298,1.49468085106383,0.1542553191489361,1.053191489361702,22.24468085106383,2.644527603923366,7.468085106382978,3.36902871655624,0.3895888136962017,-0.7901775310092432,0.1137802815402684,0.1064920094640402,-0.3157896361644529,-0.1640803276195874,-0.1965000374113343
CSO-13-8A-MJAGA,22.266233766233768,1.0909090909090908,1.3766233766233766,1.2337662337662338,0.974025974025974,22.266233766233768,2.6195262476713546,9.0,3.8321888742996,0.5543057258413714,0.4423792039803539,0.127863820943468,-0.858103011586565,-0.9243169704623552,0.8119982925382251,0.9658972608801376
CSO-13-8A-VHODU,22.087591240875916,2.605839416058394,0.6423357664233577,0.2116788321167883,0.4160583941605839,22.087591240875916,2.6293297607349952,8.751824817518248,3.827871241758445,-0.2630758144419838,-0.5771416137220412,-0.4598556345288177,-0.1315865540907456,-1.5454426482875605,0.6650316791070556,1.0036368502128916
CSO-13-8B-FCJISA,24.76388888888889,0.7083333333333334,0.3888888888888889,0.0,0.3888888888888889,24.76388888888889,2.331580714865739,9.98611111111111,4.189921689957922,-0.106145566058529,-0.657236156944442,-0.0969233673753876,0.357359201066034,-0.216664565934754,-0.0723892274176672,-0.155121596566974
CSO-13-8B-JEMABE,19.92682926829268,1.3414634146341464,2.1219512195121952,0.1707317073170731,1.5121951219512195,19.92682926829268,2.913763005916941,7.439024390243903,3.26931023264681,0.958368964832577,-0.8285470408007539,0.4693435567884094,-0.9483548122799058,-0.5918418658182687,0.7973503010389159,0.8508630484913634
CSO-13-9B-DMLLLU,21.64102564102564,0.4102564102564102,0.6153846153846154,2.41025641025641,0.6153846153846154,21.615384615384617,2.5616138247717197,8.871794871794872,3.8072658012084575,-0.4049874335175249,2.2999634443664245,-0.3532791958242797,0.0028940147249668,-1.4750026794178452,0.6994842628948543,1.0083328586082858
CSO-14-7B-EVEGO,24.38216560509554,0.9872611464968152,0.4076433121019108,0.1847133757961783,0.3885350318471338,24.38216560509554,2.3986399702919403,11.426751592356688,4.694032346603081,-0.0664013348199821,-0.3706664340222751,-0.0871924514846671,-0.1911167744966319,-0.6055925200039548,0.5272687199046066,0.5700617764838346
CSO-14-8A-AQUMA,22.75728155339806,1.1553398058252426,0.3300970873786408,0.4174757281553398,0.3300970873786408,22.689320388349515,2.549444401547221,9.485436893203884,4.027621696597372,-0.5940712916542259,-0.4699774305020823,-0.5880835730799906,-0.7486650750514335,-0.0339506227688097,0.4956912819152648,0.556597114162393
CSO-14-8A-SZARA,21.956521739130437,0.9420289855072465,1.7246376811594204,0.0,1.6521739130434785,21.956521739130437,2.635942853286401,7.826086956521739,3.556557267706407,1.085640449159704,-0.8891556649332408,1.0823417633756705,-0.2429767737990588,-0.7792674100817572,0.247082787912291,0.4619821848213846
CSO-14-8B-JLLORA,22.493150684931507,1.0684931506849316,0.0,1.0273972602739727,0.0,22.493150684931507,2.59897479541033,9.561643835616438,3.9785402332639097,-0.957734542808326,0.7058591455072428,-0.9734210306193406,-0.5280523503600375,-0.5325209999918502,0.8679733921320811,0.7927400425804708
CSO-14-9A-AEDCAGO,24.086666666666662,0.6733333333333333,0.4333333333333333,0.1933333333333333,0.3666666666666666,23.886666666666667,2.393625983610423,9.773333333333332,4.184208138771983,-0.2673602010926216,-0.4103479389045971,-0.3167105403931891,-0.3979058242539048,-0.0094490812413172,0.0787610125712191,0.1852969047316023
CSO-14-9A-HASACA,22.84955752212389,1.584070796460177,0.0884955752212389,0.3185840707964602,0.0884955752212389,22.84955752212389,2.5772815600119388,9.283185840707963,4.03811645478125,-0.7441663389799352,-0.391683499727211,-0.7501289698119922,0.1055921426388465,-0.3090412552170281,0.1460365406811916,0.3914305303948245
CSO-14-9A-JSMAAL,24.074074074074076,0.3333333333333333,0.345679012345679,0.3580246913580246,0.345679012345679,24.074074074074076,2.4279015868924616,10.148148148148149,4.239171671693354,-0.1504813631009514,-0.1630695894778369,-0.1523240211413421,-0.2827385500282967,0.0450607260524808,0.1261857679386987,0.0363830861872725
CSO-14-9A-MARJA,24.92708333333333,1.0,0.0,0.4270833333333333,0.0,24.92708333333333,2.341260808602294,11.510416666666666,4.6593192329127975,-0.7063075810049663,0.106796632037145,-0.7119569550069894,-0.0740939985238459,-0.5506290302370856,0.3883191841910651,0.2920878026203941
CSO-14-9A-SORZU,20.881720430107528,1.870967741935484,0.6559139784946236,1.053763440860215,0.3655913978494624,20.397849462365592,2.7973179203150678,7.849462365591398,3.3482830961133296,-0.5401181143621349,0.1032148753245162,-0.8114342659898142,-0.3700922606818104,-0.6121802150715722,0.6617769003728168,0.5954846053740618
CSO-14-9B-ERAGA,22.34831460674157,1.2359550561797752,0.2247191011235955,0.9775280898876404,0.2247191011235955,22.34831460674157,2.6079908190781613,8.314606741573034,3.654277129293456,-0.654462156646489,0.4506214762320611,-0.6570839291670778,-0.3499501337243253,-0.6722120345637921,0.4892881656904427,0.6515660362890937
CSO-14-9B-MFEGA,23.43220338983051,0.8813559322033898,1.3983050847457628,0.6864406779661016,0.8220338983050848,23.43220338983051,2.487509641072648,9.313559322033898,4.017416614917488,0.8404616781080119,0.2222553762690207,0.1917851680151283,-0.0789321938925752,-0.997868490266066,0.2450154073655781,0.4139266280082637
CSO-15-10A-LJRAGU,24.064327485380115,0.1812865497076023,1.1578947368421053,0.3099415204678362,1.0,23.73684210526316,2.3861163452123884,9.935672514619885,4.176652280548565,0.7754959109751887,-0.3229037965459519,0.6615804820619264,-0.2540643284962535,-0.2855233344764809,0.065469250326259,0.0806246614899937
CSO-15-10A-MAARLO,22.803030303030305,0.803030303030303,0.8484848484848485,1.5,0.8484848484848485,22.5,2.5204572702208097,9.818181818181818,4.203995807517305,0.3418661125763126,0.8929018150780037,0.3646542839089978,-0.2804702776112148,-1.248265812304601,0.4151089390191915,0.6601688534403662
CSO-15-10A-SFEGA,25.428571428571427,0.3571428571428571,0.0,1.0,0.0,25.428571428571427,2.2381969881969885,12.428571428571429,5.259244085222346,-0.5908131997056145,1.533604462661169,-0.591809899341032,0.5886668052275192,-1.1604191705673532,0.3129522867681009,0.700343653282013
CSO-15-10B-MEBUAR,22.24,2.69,0.5,0.29,0.5,22.24,2.638644703317701,9.7,4.114418446388119,-0.4005920005522096,-0.5977856758172596,-0.3834375504426939,-1.1344094990523497,-1.3645828644861064,1.4708500976522183,1.995486966168672
CSO-15-10B-YVBUAN,23.25,0.5576923076923077,0.4615384615384615,1.0384615384615383,0.4615384615384615,23.25,2.501430745954157,9.365384615384617,4.03170611996699,-0.2985236761353391,0.6718185006650794,-0.2650190311595174,-0.6845663826959747,-0.6998567244360221,0.5760035330879998,0.7923482862863112
CSO-15-10C-ALBAHO,27.0,0.0,0.0,0.0,0.0,27.0,2.1481481481481484,10.0,5.119658119658119,-0.4264014327112214,-0.4870567873948487,-0.4264014327112214,1.7609947793275509,0.731974540871759,-1.3908013367152603,-0.5012651501695441
CSO-15-10C-SSCAMO,22.911894273127757,1.6784140969162995,0.0,0.7929515418502202,0.0,22.911894273127757,2.591292366851768,10.55066079295154,4.399941890529073,-0.8855290802247632,0.0821448365536369,-0.9030068029674928,-0.8023676470239651,-0.617759819299568,0.9769392208175314,1.3764195619740704
CSO-15-11C-JETALO,22.41145833333333,1.546875,1.78125,0.4583333333333333,0.7760416666666666,22.41145833333333,2.6044356641986077,9.859375,4.097732214957784,0.5533437379270975,-0.3465591929212939,-0.1403004303116541,-1.3678983204635122,-0.6735315403904355,1.323622507914399,1.5726028360020352
CSO-15-7B-JCRAGA,24.916666666666668,0.0,0.0,0.625,0.0,24.916666666666668,2.340532128231404,8.625,3.708423856068784,-0.8326246597469845,-0.0326462293915138,-0.8475532321611329,0.2424364250839651,0.7882117905421904,-0.9052650167724556,-1.0021235377378566
CSO-15-8A-VBMABR,22.078651685393258,1.5280898876404494,0.6292134831460674,0.4719101123595505,0.3258426966292135,22.078651685393258,2.6379182875421274,7.595505617977528,3.409739272717444,-0.2874469519715538,-0.2522978348022763,-0.5932325984904199,-0.005924401369671,-0.5788570918005029,0.0297234777770269,0.0465977838905416
CSO-15-8B-KEPOGO,23.710843373493976,0.6807228915662651,0.6807228915662651,0.1746987951807229,0.5421686746987951,23.710843373493976,2.463278838800329,9.13855421686747,3.994140853259984,-0.0345473855536772,-0.5155680498899853,-0.1501671932805522,0.2308768585248948,-0.0796152590511027,0.0815929717163232,0.2050740546044674
CSO-15-9B-ALRIHE,24.286666666666665,0.8333333333333334,0.1866666666666666,0.3866666666666666,0.1866666666666666,24.286666666666665,2.4089207237207235,9.773333333333332,4.170350110957144,-0.4599828052381765,-0.1129588029220013,-0.458625063715527,0.1804628726692475,-0.3184321877091808,-0.1972368869568607,-0.2324650218818552
