feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l1_T7W50,-0.0545492489532168,0.05159851793862317,1.0,400,1.0
asp_T7W50,-0.04651230845426989,0.032742760435484006,1.0,400,1.0
edges_T7W50,0.04420773048145909,0.02851842147756157,1.0,400,1.0
density_T7W50,0.03968881719040985,0.026582506354883614,1.0,400,1.0
diameter_T7W50,-0.039478974820315094,0.03632291840960357,1.0,400,1.0
re_T7W50,-0.034303561809071466,0.042093509296292464,1.0,400,1.0
l2_T7W50,-0.025767014826841593,0.028473022210577507,1.0,400,1.0
pe_T7W50,-0.021466013322157154,0.036351892049403096,1.0,400,1.0
atd_T7W50,0.019294632822410725,0.014432694278738457,1.0,400,1.0
nodes_T7W50,-0.017389214500667396,0.013743728018837678,1.0,400,1.0
l3_T7W50,0.01729944946912915,0.03435490537359921,1.0,400,1.0
lcc_T7W50,-0.014954074536978423,0.01337788020226275,1.0,400,1.0
lsc_T7W50,-0.002763623981983348,0.03580121360084973,1.0,400,1.0
