r2,rmse,mae,rho
-0.013298893976980919,3.422770295039423,2.9787136604160884,0.0027079759585856298
0.027897506699738894,3.173726074282402,2.7353649338528196,0.3043354730443501
-0.001296669186033883,3.911497552749151,3.2179150473575078,0.07650777763222931
0.0007114603181721524,4.070700465573455,3.3015872485588846,0.08802152997750151
0.026978478390918936,3.372570589179938,2.8253379249662056,0.39598613706246005
-0.007861249869937526,3.7031558582147626,3.1023445908604916,-0.09779791048483871
0.002814322376074263,3.455993514506116,2.880749982202553,0.12244220210661273
0.057698071887877345,3.684860087347204,2.97528108765183,0.4890033360282176
0.0016758041822289016,3.531100377514867,2.9137895327735164,0.0378454549732857
0.0058549351299808094,3.2464639717277004,2.8109381546326198,0.2742127052204332
0.03218863205987532,3.6052869228374944,3.0136199035858118,0.2768795409145549
-0.0039058648505603255,3.3779869186006937,2.8072719054516893,0.02170607855311148
-0.008884146708333374,3.383967880875684,2.754516450754335,0.007731060117378554
0.006327579044467346,3.7776614248493705,3.045230628159876,0.10911397622562916
-0.00661934912186557,3.3079230602742755,2.823184695046184,0.07044850473391365
-0.09655606284376628,3.7314380959041795,3.1508229723507872,-0.2712022128954604
0.013562495842289302,3.090099519472899,2.6791083562278426,0.33050169185671857
0.01716310189985748,3.4783782644174845,2.9486231519139245,0.24275528768568658
-0.020388466176961106,3.441845716607304,2.913328645562824,-0.13645321107173147
-0.01863387182618248,3.0280909267442024,2.629207852785695,-0.11802308777936575
-0.048839456124256,3.206291442328271,2.771892177063492,-0.03711629911212271
-0.009236636601630321,3.8346022089169973,3.121199732377951,-0.039026694650783636
0.033355257854150167,3.1813766058365216,2.642491944913388,0.22900362039957572
-0.029315644141739483,2.8913128394315186,2.482032748391288,-0.17893540933875726
-0.04770079638291169,3.486162537524861,2.8637653494664055,-0.10015614678333758
0.0005384565176386191,2.9564997674072866,2.5805965745130868,0.30770109319749495
-0.007956292062884174,4.133822419156067,3.224472071568602,0.12710189179858472
-0.016043265812196505,3.4150477335315124,2.9442617217412823,0.19151603065041897
0.0055880976366845525,3.4141028916454523,2.841468329169075,0.14369055598415353
-0.015359041597689638,3.5137965145733623,2.9969851373030396,0.07649293184230935
0.041654570135254976,3.69291738401325,3.038781961646401,0.35187983957597657
-0.02050112157016426,3.748585365650959,3.0369525360731795,-0.21892055068772512
-0.018016691603060853,3.734872409470206,3.1456515310542055,-0.01933892334794434
0.02286356002118317,3.3564851107043165,2.8150966011084955,0.41784471715403193
-0.031220434071866476,3.5074274461923998,2.8000176759820703,-0.08159438985051827
-0.009863966887257769,4.1256091966526105,3.2857356915773606,0.04481404087731255
0.018109184917537546,3.458581597369157,2.8765059576753123,0.20119879633756993
-0.005725132639568642,3.0115157240317663,2.597542895108514,0.2689680044969782
0.019225508457381912,3.371582516679009,2.8585068181271454,0.270482042134144
0.006260946099080011,3.3040610996974538,2.7875356953156887,0.16605718972993933
-0.020979901167075266,2.946316261313938,2.5336037502626407,0.028610480565594593
0.011292775110018027,3.1634315303869696,2.6356080494490897,0.26587196991284034
0.015747976143620446,3.48314285478837,2.8832271846216844,0.2912912657025316
-0.022862364494628418,3.890804928870182,3.137797592598301,-0.0753339480265168
0.013957357944658355,4.043631227945805,3.244379778337806,0.20649954587761493
-0.014216099739132293,3.6602443895338523,2.946867530268689,0.013127510975983515
-0.007424330163373849,3.717993234094133,3.0158007127688102,0.05677919151316111
-0.002667201788562945,3.2475305534040513,2.7326914257136643,0.3437416494536247
0.03694913056994409,3.6622167642058994,2.9545122318941237,0.34113860785773825
-0.015115650884559129,3.164091748872633,2.7004320970569933,0.06140231980359619
-0.10803963971122621,3.303059416427839,2.8214233392738475,-0.4280567018424039
0.02436991163170188,3.7075918994778774,2.967750319404126,0.2582675813218539
-0.04862776919063028,3.676464673264188,3.1082609073663074,-0.05103491127916873
-0.007159692281492491,3.602591103444329,3.0509595367554874,-0.03672253555754813
0.009265517699678205,3.066990294857839,2.699009813357223,0.3296604808137163
-0.01636773085090515,3.558300527477722,3.021077240056586,-0.17632745265095742
