file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,4,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-4A-JURAN,1,4,6,3,0,0,0,0,0,2,1,1.0,0.2,1.0,1.0,0.0
CDMS-10-4A-JURAN,2,4,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,3,4,6,3,0,0,0,0,0,2,1,1.0,0.2,1.0,1.0,0.0
CDMS-10-4A-JURAN,4,4,6,3,0,0,0,0,0,2,1,1.0,0.2,1.0,1.0,0.0
CDMS-10-4A-JURAN,5,4,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-4A-JURAN,6,4,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,7,4,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-5A-HEPIHO,0,4,5,3,0,0,0,0,0,3,1,1.2,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,1,4,6,4,0,0,0,0,0,3,1,1.3333333333333333,0.26666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,2,4,3,2,0,0,0,0,0,3,1,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,3,4,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-5A-HEPIHO,4,4,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,5,4,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,6,4,9,10,2,0,0,0,0,7,1,2.2222222222222223,0.2222222222222222,3.0,1.9047619047619047,0.0
CDMS-10-5A-HEPIHO,7,4,8,9,2,0,0,0,0,6,1,2.25,0.25,3.0,1.7333333333333334,0.0
CDMS-10-5A-KSRAGU,0,4,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-KSRAGU,1,4,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-KSRAGU,3,4,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,0,4,6,4,0,0,0,0,0,4,1,1.3333333333333333,0.26666666666666666,3.0,1.6666666666666667,0.0
CDMS-10-5A-SZURO,0,4,2,2,1,0,0,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SZURO,1,4,2,2,1,0,0,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SZURO,2,4,2,2,1,0,0,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,0,4,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-5B-SRAJA,1,4,9,7,0,0,0,0,0,7,1,1.5555555555555556,0.19444444444444445,5.0,2.4761904761904763,0.0
CDMS-10-5B-SRAJA,2,4,12,12,0,0,1,0,0,10,1,2.0,0.16666666666666666,7.0,2.8444444444444446,0.0
CDMS-10-5B-SRAJA,3,4,11,11,0,0,1,0,0,9,1,2.0,0.18181818181818182,6.0,2.5555555555555554,0.0
CDMS-10-5B-SRAJA,4,4,10,12,2,0,1,0,0,8,1,2.4,0.2,5.0,2.25,0.0
CDMS-10-5B-SRAJA,5,4,8,7,0,0,1,0,0,4,1,1.75,0.21428571428571427,2.0,1.3333333333333333,0.0
CDMS-10-5C-DAAUSA,0,4,6,4,0,0,0,0,0,3,1,1.3333333333333333,0.26666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-DAAUSA,1,4,6,4,0,0,0,0,0,3,1,1.3333333333333333,0.26666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-DAAUSA,2,4,6,4,0,0,0,0,0,3,1,1.3333333333333333,0.26666666666666666,2.0,1.3333333333333333,0.0
