file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,4,10,8,0,0,0,0,0,3,1,1.6,0.17777777777777778,1.0,1.0,1.0
CDMS-10-4A-JURAN,1,4,13,11,0,0,0,0,0,3,1,1.6923076923076923,0.14102564102564102,1.0,1.0,1.0
CDMS-10-4A-JURAN,2,4,16,15,0,0,0,0,0,6,1,1.875,0.125,2.0,1.5333333333333334,0.7000000000000001
CDMS-10-4A-JURAN,3,4,11,11,0,0,0,0,0,4,1,2.0,0.2,2.0,1.3333333333333333,0.5833333333333334
CDMS-10-4A-JURAN,4,4,12,13,0,0,0,0,0,8,1,2.1666666666666665,0.19696969696969696,4.0,2.0357142857142856,0.3541666666666667
CDMS-10-4A-JURAN,5,4,10,10,0,0,0,0,0,8,1,2.0,0.2222222222222222,4.0,2.0357142857142856,0.3541666666666667
CDMS-10-4A-JURAN,6,4,9,7,0,0,0,0,0,5,1,1.5555555555555556,0.19444444444444445,2.0,1.5,0.4333333333333333
CDMS-10-4A-JURAN,7,4,10,10,1,0,0,0,0,5,1,2.0,0.2,2.0,1.5,0.4333333333333333
CDMS-10-5A-HEPIHO,0,4,24,19,0,0,0,0,0,6,1,1.5833333333333333,0.06884057971014493,4.0,1.8666666666666667,0.4444444444444444
CDMS-10-5A-HEPIHO,1,4,22,20,1,0,0,0,0,6,1,1.8181818181818181,0.08225108225108226,4.0,1.8666666666666667,0.4444444444444444
CDMS-10-5A-HEPIHO,2,4,21,16,1,0,0,0,0,6,1,1.5238095238095237,0.07142857142857142,3.0,1.6666666666666667,0.611111111111111
CDMS-10-5A-HEPIHO,3,4,22,17,1,0,0,0,0,6,1,1.5454545454545454,0.06926406926406926,2.0,1.6,0.35000000000000003
CDMS-10-5A-HEPIHO,4,4,24,21,1,0,0,0,0,6,1,1.75,0.07246376811594203,2.0,1.6,0.35000000000000003
CDMS-10-5A-HEPIHO,5,4,23,22,2,0,0,0,0,5,1,1.9130434782608696,0.07905138339920949,2.0,1.5,0.4333333333333333
CDMS-10-5A-HEPIHO,6,4,27,34,5,0,0,0,0,12,1,2.5185185185185186,0.08262108262108261,3.0,1.9696969696969697,0.5341269841269841
CDMS-10-5A-HEPIHO,7,4,26,29,4,0,0,0,0,9,1,2.230769230769231,0.07692307692307693,3.0,1.7222222222222223,0.5111111111111111
CDMS-10-5A-KSRAGU,0,4,10,7,0,0,0,0,0,3,1,1.4,0.15555555555555556,1.0,1.0,1.0
CDMS-10-5A-KSRAGU,1,4,8,8,2,0,0,0,0,3,1,2.0,0.21428571428571427,1.0,1.0,1.0
CDMS-10-5A-KSRAGU,2,4,7,6,2,0,0,0,0,3,1,1.7142857142857142,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,3,4,10,9,1,0,0,0,0,5,1,1.8,0.17777777777777778,3.0,1.6,0.3333333333333333
CDMS-10-5A-SROPU,0,4,22,23,1,0,0,0,0,11,1,2.090909090909091,0.09523809523809523,5.0,2.618181818181818,0.06969696969696969
CDMS-10-5A-SZURO,0,4,17,12,2,0,0,0,0,3,1,1.411764705882353,0.07352941176470588,1.0,1.0,1.0
CDMS-10-5A-SZURO,1,4,17,12,2,0,0,0,0,3,1,1.411764705882353,0.07352941176470588,1.0,1.0,1.0
CDMS-10-5A-SZURO,2,4,15,13,3,0,0,0,0,5,1,1.7333333333333334,0.09523809523809523,3.0,1.7,0.4666666666666667
CDMS-10-5B-SRAJA,0,4,13,10,0,0,0,0,0,3,1,1.5384615384615385,0.1282051282051282,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,1,4,22,26,1,0,0,0,0,12,1,2.3636363636363638,0.10822510822510822,4.0,2.121212121212121,0.684126984126984
CDMS-10-5B-SRAJA,2,4,24,40,4,0,1,0,0,19,1,3.3333333333333335,0.12681159420289856,6.0,2.5964912280701755,0.5391812865497075
CDMS-10-5B-SRAJA,3,4,25,38,4,0,1,0,0,18,1,3.04,0.11,6.0,2.6209150326797386,0.5135802469135802
CDMS-10-5B-SRAJA,4,4,20,38,8,0,1,0,0,16,1,3.8,0.15263157894736842,5.0,2.2916666666666665,0.5024305555555555
CDMS-10-5B-SRAJA,5,4,18,22,3,0,1,0,0,5,1,2.4444444444444446,0.11764705882352941,2.0,1.2,0.6666666666666666
CDMS-10-5C-DAAUSA,0,4,18,20,2,0,0,0,0,8,1,2.2222222222222223,0.11764705882352941,4.0,2.142857142857143,0.3333333333333333
CDMS-10-5C-DAAUSA,1,4,28,27,2,0,0,0,0,11,1,1.9285714285714286,0.06613756613756613,6.0,2.8181818181818183,0.2424242424242424
CDMS-10-5C-DAAUSA,2,4,28,27,2,0,0,0,0,11,1,1.9285714285714286,0.06613756613756613,6.0,2.8181818181818183,0.2424242424242424
CDMS-10-5C-ICAPA,0,4,11,7,1,0,0,0,0,3,1,1.2727272727272727,0.10909090909090909,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,1,4,10,8,1,0,0,0,0,3,1,1.6,0.15555555555555556,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,2,4,14,12,1,0,0,0,0,5,1,1.7142857142857142,0.12087912087912088,3.0,1.7,0.4666666666666667
CDMS-10-5C-JFALGI,0,4,12,9,0,0,0,0,0,5,1,1.5,0.13636363636363635,3.0,1.7,0.4666666666666667
CDMS-10-5C-JFALGI,1,4,15,10,0,0,0,0,0,3,1,1.3333333333333333,0.09523809523809523,1.0,1.0,1.0
CDMS-10-5C-JFALGI,2,4,15,12,1,0,0,0,0,4,1,1.6,0.10476190476190476,3.0,1.6666666666666667,0.0
CDMS-10-5C-JFALGI,3,4,12,9,1,0,0,0,0,4,1,1.5,0.12121212121212122,3.0,1.6666666666666667,0.0
CDMS-10-5C-MAORTO,0,4,11,9,0,0,0,0,0,4,1,1.6363636363636365,0.16363636363636364,2.0,1.1666666666666667,0.8333333333333333
CDMS-10-5C-MAORTO,1,4,13,12,0,0,0,0,0,5,1,1.8461538461538463,0.15384615384615385,3.0,1.5,0.5333333333333333
CDMS-10-5C-MAORTO,2,4,9,10,0,0,0,0,0,6,1,2.2222222222222223,0.2777777777777778,2.0,1.5333333333333334,0.7000000000000001
CDMS-10-5C-MAORTO,3,4,13,12,0,0,0,0,0,6,1,1.8461538461538463,0.15384615384615385,2.0,1.5333333333333334,0.7000000000000001
CDMS-10-5C-MAORTO,4,4,17,14,0,0,0,0,0,6,1,1.6470588235294117,0.10294117647058823,2.0,1.5333333333333334,0.7000000000000001
CDMS-10-5C-MAORTO,5,4,17,14,0,0,0,0,0,5,1,1.6470588235294117,0.10294117647058823,2.0,1.4,0.8666666666666666
CDMS-10-5C-NBEMO,0,4,10,8,0,0,0,0,0,3,1,1.6,0.17777777777777778,1.0,1.0,1.0
CDMS-10-5C-NBEMO,1,4,13,12,1,0,0,0,0,3,1,1.8461538461538463,0.14102564102564102,1.0,1.0,1.0
CDMS-10-5C-NBEMO,2,4,16,15,1,0,0,0,0,3,1,1.875,0.11666666666666667,1.0,1.0,1.0
CDMS-10-5C-NBEMO,3,4,13,12,1,0,0,0,0,3,1,1.8461538461538463,0.14102564102564102,1.0,1.0,1.0
CDMS-10-5C-NBEMO,4,4,10,10,2,0,0,0,0,3,1,2.0,0.17777777777777778,1.0,1.0,1.0
CDMS-10-6B-ASCACO,0,4,17,12,0,0,0,0,0,5,1,1.411764705882353,0.08823529411764706,3.0,1.5,0.5333333333333333
CDMS-10-6B-ASCACO,1,4,12,7,1,0,0,0,0,2,1,1.1666666666666667,0.09090909090909091,1.0,1.0,0.0
CDMS-10-6B-ASCACO,2,4,10,6,1,0,0,0,0,2,1,1.2,0.1111111111111111,1.0,1.0,0.0
